TRAINING,VALIDATION
0.135468193982,0.108090174267
0.104919525597,0.0810679820762
0.0796355678365,0.0590937111912
0.0590421721529,0.0415939236938
0.0426884619334,0.0280785710048
0.0301755518302,0.0181983108686
0.0210300440565,0.0114943356141
0.014794527123,0.00729495839312
0.0108784698148,0.00496272304652
0.0086545226858,0.00385965587807
0.00747129432567,0.0034057954246
0.00688325366132,0.00324732743354
0.00656957872259,0.00318467368147
0.00636680662716,0.00313201723567
0.00619915647105,0.00307535303585
0.00604584282686,0.00300838675045
0.0058972362888,0.00293825411281
0.00574900482573,0.00285726455281
0.0055995082612,0.00277491093375
0.0054504726024,0.00270088983301
0.00530185639758,0.0026262258882
0.00515243825938,0.00254629466792
0.00500291739736,0.00247270718749
0.00485368607574,0.00239886541653
0.00470506221125,0.00232793305982
0.00538873356311,0.00560832406726
0.00427718158901,0.00435575107796
0.00343186130081,0.00338245137785
0.00272056400023,0.00257081072628
0.00216964817704,0.00200471966324
0.00179274982956,0.00170321736547
0.00155242170343,0.00153567117902
0.00139843746035,0.00142680071686
0.001293059531,0.00132489942588
0.00121711213049,0.00130279623822
0.00115675283846,0.00120339410776
0.00110785050854,0.00117832618374
0.00106597261771,0.00113359167758
0.0010305499752,0.00108286451826
0.000998769251995,0.00105336258231
0.000968990006719,0.00100657293117
0.000940900567577,0.000962566249725
0.000915350899226,0.000912914955486
0.000890909355074,0.000863060713986
0.000868636043579,0.000825360855878
0.000846547634674,0.000794192287806
0.000827332566259,0.000781025532701
0.000809121580929,0.000754858453509
0.000792523529453,0.000735745966192
0.000776553615493,0.000723683602724
0.000729783798448,0.000689848991546
0.000718231227632,0.000692633576069
0.000703644749711,0.000709029017818
0.000694699238926,0.000677057782302
0.000683523421693,0.000680545332813
0.000673916887575,0.000702655539916
0.000666470131129,0.000660300021647
0.000656857546924,0.000671502393092
0.0006509665076,0.000675951648214
0.000645885008968,0.000665151842075
0.000637397256843,0.000684311990016
0.000630427710539,0.000738108314425
0.000624209760719,0.000797330822946
0.000619643366157,0.000715742146853
0.000612500965225,0.000729823504663
0.000608049803919,0.000773621500159
0.000604411536218,0.000699164714947
0.00059885713222,0.000716926988784
0.000594164239408,0.000809698679305
0.000589714461291,0.00077306331469
0.000585966373377,0.000748732082465
0.000580529900108,0.000820218161984
0.000576588192189,0.000829840356045
0.000571692089868,0.000924505405675
0.00056968137528,0.000859293734962
