TRAINING,VALIDATION
0.00563932487912,0.00143698792242
0.000853053704279,0.000721053900638
0.000508253035082,0.000534428161567
0.000364379684561,0.000331185597835
0.000277729636472,0.00035336945043
0.000199667068741,0.000301657564239
0.000143071721964,0.000205819218696
0.000103505409344,0.000171187717754
7.38330466308e-05,0.000168107867129
5.30175248314e-05,0.000141244277395
4.15715174842e-05,9.9975962246e-05
3.28592464129e-05,7.47408642551e-05
2.79429427003e-05,6.91525452778e-05
2.37076571418e-05,7.39844944164e-05
2.00239713861e-05,6.23682721392e-05
1.99194586183e-05,7.86870493854e-05
1.71332851475e-05,4.37905160447e-05
1.49779240661e-05,3.25125096094e-05
1.39826483532e-05,3.21830646613e-05
1.43482670641e-05,2.90018497157e-05
1.11489063669e-05,0.000113757063824
1.20685595542e-05,2.55292522216e-05
1.14959193583e-05,2.48533142011e-05
1.14827216465e-05,1.89916010571e-05
1.1278123147e-05,1.81434244169e-05
8.76792762677e-06,1.74277920242e-05
1.04208544127e-05,1.53772491475e-05
9.02186259186e-06,1.58829656272e-05
9.13571543715e-06,1.95794287765e-05
7.75064266406e-06,1.63508944137e-05
7.37975202203e-06,1.38598248643e-05
7.68839052692e-06,1.32557752985e-05
7.39037222577e-06,1.28155169759e-05
6.45434819041e-06,1.47621065718e-05
6.32064885958e-06,1.14266096722e-05
6.66774645156e-06,1.27122661242e-05
6.21105245312e-06,1.25717510897e-05
5.11445002641e-06,1.13499403914e-05
7.72659364257e-06,1.74524154415e-05
6.98356140044e-06,1.13772271588e-05
5.49337597872e-06,8.91126117147e-06
5.46169044838e-06,1.04839570311e-05
4.13940983092e-06,1.07528312686e-05
5.1105042666e-06,8.89864606254e-06
7.01883848796e-06,1.1025279275e-05
4.34803635541e-06,9.88361661527e-06
4.24394119806e-06,1.51615616629e-05
5.16195303431e-06,1.05695444537e-05
4.79309129223e-06,9.88687948752e-06
4.555887142e-06,1.52773910136e-05
5.39617681278e-06,1.03836314533e-05
5.01110296414e-06,8.29510762875e-06
4.4332107432e-06,9.21756727742e-06
4.53929209321e-06,8.38861794273e-06
3.61170315065e-06,8.17673438397e-06
3.77622334652e-06,6.67518312982e-06
4.37800185486e-06,2.11022967562e-05
6.67067709345e-06,2.0704436199e-05
3.18399207346e-06,1.14415128532e-05
3.82493818615e-06,9.38814801245e-06
4.67215066521e-06,1.33045843054e-05
3.08689378748e-06,8.074588724e-06
3.19849476664e-06,1.8750931481e-05
4.0574786674e-06,6.22631582864e-06
3.32642896871e-06,1.06513893788e-05
3.65202038412e-06,7.23298113042e-06
5.98554106908e-06,5.61849843288e-06
2.9427088128e-06,1.00003670747e-05
2.66575279137e-06,5.96662295482e-06
3.25638676486e-06,2.43565151373e-05
4.5573746763e-06,5.47120204312e-06
3.29819127882e-06,5.9428319463e-06
3.30442392737e-06,7.79098727939e-06
3.07510904482e-06,7.71932251868e-06
3.66082151852e-06,7.15846107214e-06
3.09861737516e-06,5.81937628571e-06
3.06655118998e-06,5.01046377019e-06
3.3661010497e-06,5.8333962446e-06
3.73936135303e-06,1.14654607627e-05
3.71582112756e-06,1.36833793839e-05
2.18576628077e-06,2.49444837659e-05
3.21947177313e-06,7.55881490537e-06
2.18737281191e-06,5.77804089684e-06
2.70592898386e-06,6.84044582241e-06
3.31258511844e-06,5.42627732022e-06
3.81386677645e-06,7.65871296865e-06
2.34012941424e-06,6.67887053621e-06
2.28915082371e-06,1.31657915716e-05
2.84753319328e-06,9.02325882188e-06
2.92007838281e-06,2.90283031003e-05
3.32746285862e-06,1.967065364e-05
2.57009488072e-06,7.33235394262e-06
2.7075884401e-06,1.09915043458e-05
3.14843164438e-06,7.87201152919e-06
2.63779271925e-06,2.003462141e-05
2.8048042436e-06,4.54615078861e-06
2.81730935008e-06,2.04674943921e-05
2.32671994397e-06,1.61281660394e-05
2.26438568534e-06,1.78180568515e-05
2.90857986307e-06,1.19437665217e-05
3.2558364131e-06,5.55597309462e-06
2.0341749563e-06,9.57595862762e-06
2.61036455081e-06,7.14934423755e-06
1.97553955616e-06,4.42441714576e-06
2.61082839691e-06,6.10232196609e-06
2.45019396595e-06,6.8646583493e-06
2.69173409112e-06,6.34875335115e-06
2.13064911081e-06,5.96431611241e-06
2.55151784104e-06,7.32361059368e-06
2.52253567969e-06,5.51563989889e-06
