DATETIME,IND323,IND5088,IND5105,IND5113,IND5115,IND5117,IND5125
1489536000,89.228,189.663,19.6831,1998.3200000000002,19.1893,1679.2649999999999,9.480415
1489536600,93.9872,190.203,19.383499999999998,1998.3200000000002,18.9052,1679.545,9.39833
1489537200,96.0112,188.753,19.04725,1998.3200000000002,18.6738,1679.63,9.349165
1489537800,96.0112,189.859,19.04725,1943.24,18.6738,1679.63,9.308335
1489538400,96.0112,190.086,19.04725,1844.19,19.2453,1679.63,9.276335
1489539000,96.0112,190.124,19.07525,1555.575,20.2717,1679.585,9.171835
1489539600,96.0112,190.382,19.758499999999998,906.9704999999999,20.5113,1679.2649999999999,8.91767
1489540200,92.5843,189.911,20.15375,485.429,20.2717,1678.12,8.74542
1489540800,84.4408,189.045,20.290599999999998,485.429,20.3095,1670.275,8.656835000000001
1489541400,78.4693,189.171,20.30975,485.429,20.3095,1644.405,8.510835
1489542000,74.7573,188.455,20.290599999999998,788.0184999999999,20.3095,1644.405,8.40417
1489542600,74.7573,189.478,20.172649999999997,1057.995,19.9658,1629.315,8.31692
1489543200,74.7573,189.276,20.000799999999998,1120.445,19.6082,1629.315,8.26625
1489543800,74.7573,189.796,19.787,1204.57,19.4882,1629.315,8.25058
1489544400,74.7573,188.906,19.5482,1315.1399999999999,19.3905,1629.315,8.24175
1489545000,75.5187,189.393,19.439349999999997,1396.045,19.3012,1629.315,8.14475
1489545600,76.8845,190.298,19.34585,1511.365,18.785,1653.075,8.04983
1489546200,80.0413,190.702,19.043100000000003,1655.87,18.6935,1673.19,8.03883
1489546800,82.524,189.402,18.73925,1789.96,18.6578,1676.75,8.021664999999999
1489547400,87.2668,189.332,18.67565,1789.96,18.6292,1680.1149999999998,8.009084999999999
1489548000,90.417,189.512,18.643500000000003,1807.33,18.2712,1680.295,7.99075
1489548600,90.417,189.171,18.450200000000002,1742.29,18.0525,1680.295,7.9505
1489549200,90.417,188.958,18.17275,1658.29,18.0525,1680.295,7.8925
1489549800,90.417,189.268,18.0634,1638.1100000000001,18.0288,1680.345,7.82408
1489550400,90.417,189.823,18.05135,1524.2800000000002,18.0502,1680.345,7.752665
1489551000,88.7533,188.829,18.0395,1515.95,17.4822,1680.345,7.684335
1489551600,85.1872,188.143,17.755499999999998,1470.375,17.2658,1680.17,7.52017
1489552200,84.8605,188.809,17.374,1386.435,17.1515,1680.09,7.268420000000001
1489552800,81.7572,189.322,17.3005,1276.95,17.1515,1680.05,7.0585
1489553400,79.7092,189.243,17.3005,1180.91,17.3352,1679.85,6.844165
1489554000,77.0485,189.308,17.3005,1221.035,17.6422,1679.785,6.809335
1489554600,76.4142,189.518,17.26475,1221.035,17.6422,1679.785,6.809335
1489555200,76.4142,188.653,17.26475,1221.035,17.1943,1679.785,6.809335
1489555800,76.4142,188.627,17.26475,1382.495,16.6972,1679.77,6.809335
1489556400,76.4142,189.015,17.130249999999997,1419.5149999999999,16.6972,1679.515,6.809335
1489557000,76.4142,189.228,17.130249999999997,1419.5149999999999,17.0662,1679.515,6.809335
1489557600,79.6925,189.469,17.130249999999997,1419.5149999999999,17.3,1679.515,6.966585
1489558200,79.6925,189.262,17.1831,1327.52,17.7862,1679.205,7.149
1489558800,79.6925,189.112,17.543100000000003,1210.0749999999998,18.0118,1678.845,7.30375
1489559400,79.6925,188.725,17.899,1100.56,18.9967,1678.845,7.452085
1489560000,79.6925,188.495,18.32225,1037.19,18.9967,1678.845,7.56142
1489560600,79.3295,189.422,18.814700000000002,961.2764999999999,18.9967,1678.845,7.56767
1489561200,78.7433,188.857,19.0317,886.7345,19.0667,1675.23,8.01492
1489561800,77.2673,189.058,19.1052,871.8765000000001,19.1968,1670.74,8.46025
1489562400,75.7665,189.41,19.13175,847.9770000000001,19.3788,1640.6,8.557915
1489563000,75.0828,189.448,19.274549999999998,808.6635,19.3788,1603.525,8.70075
1489563600,72.8105,188.508,19.36555,775.9075,19.3788,1592.51,8.767665000000001
1489564200,71.7567,189.596,19.389,739.592,19.7535,1577.205,8.81658
1489564800,70.3977,189.639,19.576349999999998,679.5805,20.2602,1553.2649999999999,8.871749999999999
1489565400,69.3818,188.81,20.00685,537.6959999999999,21.4182,1531.55,8.963835
1489566000,69.2675,189.824,20.839199999999998,360.8245,21.992,1505.925,9.094999999999999
1489566600,68.3002,189.255,21.7051,286.31550000000004,22.3898,1464.9850000000001,9.284835000000001
1489567200,67.833,188.576,22.1909,275.4235,23.5825,1352.4850000000001,9.4815
1489567800,67.6368,189.989,22.986150000000002,201.608,23.6145,1193.2849999999999,9.58775
1489568400,67.5958,189.459,23.5985,152.334,24.1175,1121.1950000000002,9.873485
1489569000,67.5958,189.545,23.866,152.334,24.4865,1116.385,10.43515
1489569600,67.5958,189.643,24.302,152.334,24.6305,1113.425,10.9696
1489570200,67.5958,189.436,24.558500000000002,164.23649999999998,24.7012,1104.55,11.49475
1489570800,67.6368,189.345,24.5746,164.23649999999998,24.7012,1080.38,12.025649999999999
1489571400,67.7643,188.999,24.66585,199.6055,24.7012,1080.38,12.384
1489572000,68.289,189.604,25.04625,233.281,25.3913,1080.38,12.669
1489572600,68.671,190.297,25.3414,216.3265,25.3913,1066.915,12.9795
1489573200,68.9817,189.564,25.3414,216.3265,26.3407,1066.915,13.301
1489573800,69.2752,189.805,25.866,237.599,26.3407,1084.025,13.70015
1489574400,69.8277,188.979,26.40995,418.7215,26.5195,1103.77,14.047899999999998
