DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND45384,IND45385,IND45386,IND45387,IND45388,IND45389,IND45390,IND45392,IND45393,IND45394,IND45397,IND45398,IND45399,IND45400,IND45401,IND45402,IND45403,IND45426,IND45427,IND45463,IND45464,IND45465,IND45466,IND45467,IND45468,IND45469,IND45470,IND45471,IND45510,IND45511,IND45512,IND45513,IND45514,IND45515,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5106,IND5114,IND5118,IND5126,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM112,SYM157,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1494115200,1.0,63.2652,29.2738,245.788,71.9525,29.131262335094245,,1.81867,0.8881545409749645,-1.085,-4.00767,0.0,-0.06850000000000023,2.0,0.0,1.0,-0.17680000000000007,0.0,-0.2459999999999951,0.0,-0.07620000000000005,0.0,18.3599999999999,0.0,-0.02109999999999701,0.22017000000000042,0.0,0.0,29.265,0.008800000000000807,0.0,40.9315,,0.8303940411211344,,,0.344636787542688,0.34715110023320217,0.03370514379591105,0.6557914816895387,50.3,-0.16466000000000003,0.0,71.9525,71.9525,71.8097,70.8233,1.1291999999999973,1.1291999999999973,1.6918166666666654,75.6005,75.6005,69.4,69.2,6.400499999999994,6.400499999999994,6.367466666666667,9.634700000000002,9.634700000000002,9.3429,-0.2609999999999957,0.0,71.7212,71.9525,71.5348,71.8097,68.638,71.1288,0.2313000000000045,0.27490000000000236,2.490799999999993,71.8097,70.8233,0.18120000000000402,1.1107999999999976,0.0,0.0,0.20220000000000482,0.0,9.634700000000002,95.90213536079571,0.026996648854270444,0.2888186521886992,0.16515929438357208,1.0,1.0,4.1,8.3,8.3,-117.8,1073.03,10.0,0.0,189.176,26.142799999999998,295.8748333333333,1185.283333333333,16.879583333333333,-117.8,26.28076666666667,0.15173671997665608,0.8715429542565362,0.34420851831046123,0.7414422537853418,0.966294856204089,0.1696059588788656,0.04187685005472708,0.6528488997667978,0.34698017890859056,,,,,,0.006509740865704679,0.01619368998607788,0.435368364122237,5.5205,71.85090000000001,,,16.7,,29.265,-131.29999999999998,0.4833423305557057,0.30347343995331216,0.013019481731409358,16.7,20.80600000000001,0.0,26.3347,71.9525,5.5205,63.442,188.915,65.4413,29.131262335094245,-80.2739600579892,,,48.578234122604954,40.91803237928823,,256.2904351142079,1.96323071000739,31.397254712642564,0.655363212457312,0.006509740865704679,,,0.966294856204089,0.6528488997667978,,0.34420851831046123,0.15173671997665608,0.1696059588788656,,,0.2847669012790839,0.8248290789535591,,,0.41974703663443713,0.5333046652114903,,0.6355744499818566,0.9532733401192736,0.2923073680096104
1494115800,1.0,63.0165,29.2132,152.441,72.1395,29.199564654762508,,2.81867,0.8881545409749645,-1.14283,-0.05783000000000005,0.0,0.015000000000000568,2.0,0.06569999999999965,1.0,-0.24869999999999948,0.0,-0.33899999999999864,0.0,-0.05999999999999872,0.0,-22.230000000000018,0.0,1.735599999999998,-0.8931700000000005,0.0,0.0,29.2738,-0.060600000000000875,0.0,40.9465,,0.8192258817829332,,,0.6160699455881172,0.3612144185746774,0.03910835154709846,0.28007512278455204,50.3657,1.0,0.0,72.1395,72.1395,72.0225,68.8992,3.240300000000005,3.240300000000005,1.9677833333333319,75.52,75.52,69.2755,69.0622,6.457799999999992,6.457799999999992,6.383716666666665,11.430299999999999,11.430299999999999,9.704583333333334,0.40399999999999636,0.0,71.7212,72.1395,71.5348,72.0225,68.638,71.1288,0.4183000000000021,0.4876999999999896,2.490799999999993,72.0225,68.8992,0.21279999999998722,-1.92410000000001,0.0,0.0,0.1869999999999976,0.0,11.430299999999999,106.67798977065408,0.09694899650554423,0.015151176313102565,0.2888186521886992,1.0,1.0,10.5,21.8,21.8,-132.0,1050.8,-14.200000000000003,0.0,188.915,26.487099999999998,268.0953333333333,1176.5866666666664,16.841483333333336,-132.0,26.920266666666667,0.7927427135485899,0.8715429542565362,0.719924877215448,0.7414422537853418,0.9608916484529015,0.18077411821706682,0.040563405883723536,0.6387855814253226,0.3470363515328151,,,,,,0.009194868484933375,0.01794922787979105,0.4859106939572759,4.62733,71.84447777777778,,,16.64,,29.2738,-126.86666666666665,0.4833423305557057,0.4145145729028201,0.01838973696986675,16.64,-93.34700000000001,0.0,28.0703,72.1395,4.62733,63.2652,189.319,65.1023,29.199564654762508,-107.80874165054502,,,48.720776891586056,41.032711467445594,,142.89826826295786,2.7174445443911557,31.272583874179155,0.38393005441188277,0.009194868484933375,,,0.9608916484529015,0.6387855814253226,,0.719924877215448,0.7927427135485899,0.18077411821706682,,,0.34989699433117205,0.5503837625507707,,,0.6581945319994258,0.34752178203200346,,0.8910029248062624,0.14577786113131264,0.5070699692718618
1494116400,1.0,62.6988,29.2,141.447,72.2967,29.12854419143342,,2.622,0.8881545409749645,-0.00416667,1.13866333,0.0,0.12199999999999989,2.0,0.0940000000000012,1.0,-0.3177000000000021,0.0,-0.3744999999999976,0.0,-0.05829999999999913,0.0,-0.7899999999999636,0.0,-0.6735000000000007,0.18217000000000017,0.0,0.0,29.2132,-0.01320000000000121,0.0,41.0685,,0.8101265718140499,,,0.49044237784339684,0.34835115480510315,0.0390647710989277,0.8347874144247214,50.4597,-0.19667000000000012,0.0,72.2967,72.2967,72.124,67.7347,4.561999999999998,4.561999999999998,2.4476999999999975,75.3627,75.3627,69.0843,68.8795,6.483200000000011,6.483200000000011,6.410883333333333,10.815099999999997,10.815099999999997,9.976483333333334,0.12000000000000455,0.0,71.7212,72.2967,71.5348,72.124,67.7347,71.1288,0.5755000000000052,0.5891999999999911,3.3940999999999946,72.124,67.7347,0.10150000000000148,-1.1644999999999897,0.0,0.0,0.15720000000000312,0.0,10.815099999999997,87.73449564285796,0.06697723256055722,0.0094912984662965,0.015151176313102565,1.0,1.0,7.8,15.899999999999999,15.899999999999999,-124.7,1050.01,7.299999999999997,0.0,189.319,26.71565,233.64166666666665,1158.4091666666666,16.794850000000004,-124.7,27.267266666666664,0.7238223504019456,0.803246054869145,0.16521258557527863,0.7316284113661615,0.9609352289010723,0.18987342818595013,0.040563405883723536,0.6516488451948969,0.34712630994463267,,,,,,0.00848413150526615,0.018034368480033137,0.4921182326726034,4.8095,71.88336666666666,,,16.5817,,29.2132,-124.45,0.5342595857747026,0.5523552991961087,0.0169682630105323,16.5817,-10.994,0.0,27.3968,72.2967,4.8095,63.0165,189.439,64.7278,29.12854419143342,-95.64928260679017,,,48.81258115325299,41.09767796609066,,161.2216482964583,2.5471301356283758,31.178173992714797,0.5095576221566032,0.00848413150526615,,,0.9609352289010723,0.6516488451948969,,0.16521258557527863,0.7238223504019456,0.18987342818595013,,,0.5305422761134938,0.5791486538713859,,,0.7400000934546819,0.2893604655014475,,0.5986441200306649,0.2931652600010195,0.4523514955477534
1494117000,1.0,62.5163,29.2,160.184,72.4953,29.10085545954868,,2.415,0.8880896187151565,-0.850833,-0.8466663299999999,0.0,0.1343000000000032,2.0,0.10760000000000502,1.0,-0.18249999999999744,0.0,-0.17510000000000048,0.0,-0.028900000000000148,0.0,0.2799999999999727,0.0,1.3002000000000002,0.1683300000000001,0.0,0.0,29.2,0.0,1.0,41.2028,,0.8042761783201021,,,0.43013094480218483,0.36067987052076467,0.04712776968976262,0.8473354621827923,50.5673,-0.20699999999999985,0.0,72.4953,72.7462,72.3578,72.3578,0.3884000000000043,0.3884000000000043,2.406816666666664,75.2195,75.2195,68.9658,68.7995,6.420000000000002,6.420000000000002,6.423649999999999,12.144199999999998,12.144199999999998,10.4829,-0.30400000000000205,0.0,71.7212,72.4953,71.5348,72.3578,67.7347,72.7462,0.7741000000000042,0.8229999999999933,5.011499999999998,72.3578,72.7462,0.23380000000000223,5.011499999999998,0.0,0.0,0.198599999999999,0.0,12.144199999999998,87.87994575778698,0.05811749296380149,0.011254586511947327,0.0094912984662965,1.0,1.0,8.7,16.5,16.5,-125.8,1050.29,-1.0999999999999943,0.0,189.439,27.167733333333334,203.39916666666664,1130.1525000000001,16.752100000000002,-125.8,28.0547,0.5390586026105902,0.9071259370857913,0.15266453781720768,0.7316284113661615,0.9528722303102374,0.1957238216798979,0.04187685005472708,0.6393201294792353,0.3480511411621279,,,,,,0.008369478984021158,0.018034368480033137,0.4921182326726034,4.97783,71.95787777777777,,,16.5528,,29.2,-124.11666666666667,0.6282480465936819,0.9218827947788195,0.016738957968042315,16.5528,18.736999999999995,0.0,28.697,72.4953,4.97783,62.6988,189.135,64.5527,29.10085545954868,-96.83687657943801,,,49.0473480201379,41.28448421100531,,182.2759431844622,2.3906115741967513,31.134017208530118,0.5698690551978152,0.008369478984021158,,,0.9528722303102374,0.6393201294792353,,0.15266453781720768,0.5390586026105902,0.1957238216798979,,,0.31926939865534076,0.48825314275015186,,,0.436643093103641,0.5708214727292911,,0.26261584104168206,0.6071366399496271,0.47375882625134486
1494117600,1.0,62.3545,29.2,167.086,72.812,29.108168068622867,,2.51217,0.8852008272369621,0.774833,1.6256659999999998,0.0,0.11489999999999867,1.0,0.11089999999999378,1.0,-0.1617999999999995,0.0,-0.06289999999999907,0.0,-0.048799999999999955,0.0,-0.37999999999988177,0.0,-0.4177999999999997,-0.08033000000000001,0.0,0.0,29.2,0.0,2.0,41.3177,,0.789294124204651,,,0.451065351166166,0.3868518551626855,0.054648337202644726,0.4415155032578352,50.6782,0.09716999999999976,0.0,72.812,76.0177,72.6848,72.6848,3.3329000000000093,3.3329000000000093,2.448433333333334,75.1682,75.1682,68.8748,68.7005,6.467699999999994,6.467699999999994,6.443233333333332,11.775199999999998,11.775199999999998,10.896516666666665,-0.3709999999999809,0.0,71.7503,72.812,71.6285,72.6848,67.7347,76.0177,1.0617000000000019,1.0562999999999931,8.283000000000001,72.6848,76.0177,0.3269999999999982,3.271500000000003,0.0,0.0,0.3166999999999973,0.0,11.775199999999998,100.31951164544333,0.03856477794793262,0.009989824814416341,0.011254586511947327,1.0,1.0,4.2,9.2,9.2,-107.4,1049.91,18.39999999999999,0.0,189.135,27.5223,181.98799999999997,1107.8433333333332,16.720808333333338,-107.4,28.124333333333333,0.6321124991415231,0.9071259370857913,0.5584844967421648,0.7316284113661615,0.9453516627973553,0.210705875795349,0.04365240512369567,0.6131481448373145,0.3575976915918493,,,,,,0.012038289923466158,0.018034368480033137,0.4842348391280693,4.8975,72.07718888888888,,,16.504,,29.2,-122.58333333333333,0.6022224870816129,0.7357750017169538,0.024076579846932317,16.504,6.902000000000015,0.0,28.2792,72.812,4.8975,62.5163,188.764,64.4898,29.108168068622867,-81.75220669900074,,,49.26113893718463,41.44589205964729,,166.55384108181045,2.4643786218937995,31.07080148390011,0.548934648833834,0.012038289923466158,,,0.9453516627973553,0.6131481448373145,,0.5584844967421648,0.6321124991415231,0.210705875795349,,,0.19994946998495874,0.5981762483720493,,,0.43935984913824894,0.21080427495253326,,0.6698084385724712,0.4834684189479991,0.2900992883684024
1494118200,1.0,62.2775,29.1527,132.632,72.9175,29.117643053692884,,2.822,0.8804875312796998,6.60033,5.8254969999999995,0.0,0.19249999999999545,0.0,0.13760000000000616,1.0,-0.07699999999999818,0.0,-0.08960000000000434,0.0,-0.004000000000001336,0.0,0.03999999999996362,0.0,1.5594999999999999,-0.26966999999999963,0.0,0.0,29.2,-0.0472999999999999,2.0,41.5102,,0.7710949309287025,,,0.5751058620426464,0.40798579032578897,0.07158535582868608,0.421214410691794,50.8158,0.30983000000000027,0.0,72.9175,74.4605,72.7728,72.7728,1.6876999999999924,1.6876999999999924,2.390083333333334,74.9942,74.9942,68.7118,68.5297,6.464500000000001,6.464500000000001,6.448949999999998,13.3387,13.3387,11.523033333333332,0.3149999999999977,0.0,71.9525,72.9175,71.8097,72.7728,67.7347,76.0177,0.9650000000000034,0.9630999999999972,8.283000000000001,72.7728,74.4605,0.08800000000000807,-1.5572000000000088,0.0,0.0,0.10550000000000637,0.0,13.3387,101.30404840810955,0.036429600914467467,0.0083378798330192,0.009989824814416341,1.0,1.0,4.1,8.1,8.1,-98.2,1049.95,9.200000000000003,0.0,188.764,28.102783333333328,166.59633333333332,1101.7075,16.69503333333333,-98.2,28.938299999999998,0.8126060849670858,0.8310852734342684,0.578785589308206,0.7124732595990675,0.9284146441713139,0.22890506907129754,0.04638360392872129,0.592014209674211,0.3610807815611992,,,,,,0.01696767331836491,0.019945157887392033,0.5047897123581635,4.62783,72.20527777777777,,,16.5,,29.2,-117.65,0.6022224870816129,0.3747878300658285,0.03393534663672982,16.5,-34.45400000000001,0.0,29.8387,72.9175,4.62783,62.3545,189.079,64.4002,29.117643053692884,-79.53564212911067,,,49.602759592615854,41.71775064870411,,130.92467881015364,2.714415078960327,30.920733580961333,0.4248941379573537,0.01696767331836491,,,0.9284146441713139,0.592014209674211,,0.578785589308206,0.8126060849670858,0.22890506907129754,,,0.5715362500394655,0.5499395464389555,,,0.7859311375068405,0.2900424641810248,,0.8428360604415273,0.2503977711724538,0.4940222030446809
1494118800,1.0,62.1748,29.0943,147.121,73.0492,29.06447357802798,,2.69033,0.876022232656327,5.93067,-0.6696599999999995,0.0,0.2010000000000005,0.0,0.11639999999999873,0.0,-0.10270000000000579,0.0,-0.0014999999999929514,0.0,-0.01419999999999888,0.0,0.01999999999998181,0.0,-0.17939999999999756,0.12199999999999989,0.0,0.0,29.1527,-0.0583999999999989,2.0,41.7112,,0.7629918548637261,,,0.586380797930472,0.42244237208055146,0.10044200773171386,0.37160512690900827,50.9322,-0.13167000000000018,0.0,73.0492,73.368,72.9177,72.9177,0.4502999999999986,0.4502999999999986,2.2769333333333344,74.8513,74.8513,68.5717,68.3885,6.462800000000001,6.462800000000001,6.459333333333333,13.1735,13.1735,12.112833333333331,0.5619999999999834,0.0,72.1395,73.0492,72.0225,72.9177,67.7347,76.0177,0.9097000000000008,0.8952000000000027,8.283000000000001,72.9177,73.368,0.1448999999999927,-1.0925000000000011,0.0,0.0,0.13169999999999504,0.0,13.1735,103.13421643964885,0.02373053351383102,0.009620767149813194,0.0083378798330192,1.0,1.0,3.2,6.6,6.6,-97.7,1049.97,0.5,0.0,189.079,28.65688333333333,150.15183333333334,1092.2416666666666,16.671975000000003,-97.7,29.25906666666667,0.7658888447389505,0.8310852734342684,0.6283948730909917,0.684014300101876,0.8995579922682861,0.23700814513627386,0.0527681953244242,0.5775576279194485,0.3804424960156835,,,,,,0.015953591303511226,0.022654869127665924,0.5587224358310895,4.74983,72.34824444444443,,,16.4858,,29.1527,-114.30000000000001,0.6022224870816129,0.46822231052209906,0.03190718260702245,16.4858,14.489000000000004,0.0,29.6593,73.0492,4.74983,62.2775,189.641,64.3987,29.06447357802798,-76.54078884822309,,,49.93440012403144,41.97965209278969,,142.6500390256913,2.6020326628053283,30.80447735484513,0.41361920206952796,0.015953591303511226,,,0.8995579922682861,0.5775576279194485,,0.6283948730909917,0.7658888447389505,0.23700814513627386,,,0.5509377199070795,0.6087299924136429,,,0.5235235948066456,0.7369296642601968,,0.44686496821066535,0.26474148923243346,0.5853963395273659
1494119400,1.0,62.0015,29.0,132.789,73.1412,29.001236625773082,,2.63383,0.862831128575396,-2.50867,-8.43934,0.0,0.13360000000000127,0.0,0.08930000000000149,0.0,-0.17329999999999757,0.0,-0.11250000000001137,0.0,-0.0981000000000023,0.0,0.10999999999989996,0.0,0.2749999999999986,0.04683999999999955,0.0,0.0,29.0943,-0.0943000000000005,2.0,41.8448,,0.7525330230211602,,,0.6532353503507051,0.4407263267466771,0.11953942618002844,0.7940539231867245,51.0215,-0.05649999999999977,0.0,73.1412,73.6245,72.9683,72.9683,0.6561999999999983,0.6561999999999983,1.84625,74.6852,74.6852,68.4287,68.2483,6.436899999999994,6.436899999999994,6.45585,13.546600000000002,13.546600000000002,12.46555,-0.6009999999999991,0.0,72.2967,73.1412,72.124,72.9683,67.7347,76.0177,0.8444999999999965,0.844300000000004,8.283000000000001,72.9683,73.6245,0.050600000000002865,0.2565000000000026,0.0,0.0,0.09199999999999875,0.0,13.546600000000002,87.87624162478066,0.031150569040605255,0.011506035749121997,0.009620767149813194,1.0,1.0,3.4,6.6,6.6,-102.6,1050.08,-4.8999999999999915,0.0,189.641,28.967550000000003,146.8765,1082.9608333333333,16.642258333333334,-102.6,29.810766666666666,0.7237288379036244,0.7079357831518304,0.20594607681327548,0.6566333704962023,0.8804605738199716,0.2474669769788398,0.06735110117217574,0.5592736732533229,0.4027023065350131,,,,,,0.012541356785512775,0.02483118014000224,0.5835620639585156,4.79667,72.50602222222223,,,16.3877,,29.0943,-109.4,0.7594883128124281,0.5525423241927512,0.02508271357102555,16.3877,-14.332000000000022,0.0,29.9343,73.1412,4.79667,62.1748,189.04,64.2862,29.001236625773082,-76.37928687968264,,,50.159471201813545,42.15269424513835,,151.10910246593224,2.5585375002822635,30.622299051248163,0.3467646496492948,0.012541356785512775,,,0.8804605738199716,0.5592736732533229,,0.20594607681327548,0.7237288379036244,0.2474669769788398,,,0.5662643430938217,0.4878460781702352,,,0.39583790568905924,0.6984717347924655,,0.5510066423545499,0.3889383081396443,0.4455045337463209
1494120000,1.0,61.736,28.9203,119.4,73.1995,28.91275874755786,,2.72567,0.8400060489054703,-6.34967,-3.8409999999999997,0.0,0.1559999999999988,0.0,0.07849999999999824,0.0,-0.26550000000000296,0.0,-0.20769999999998845,0.0,-0.10350000000000037,0.0,-0.03999999999996362,0.0,0.10190000000000055,-0.07850000000000001,0.0,0.0,29.0,-0.079699999999999,2.0,42.0008,,0.7242108893209813,,,0.6254381780499365,0.45443068749601145,0.1639034098160701,0.8537572700290613,51.1,0.09183999999999992,0.0,73.1995,73.4495,73.0448,73.0448,0.4047000000000054,0.4047000000000054,1.153366666666668,74.5008,74.5008,68.2443,68.0452,6.455600000000004,6.455600000000004,6.451249999999999,13.752000000000002,13.752000000000002,12.955033333333333,0.27700000000001523,0.0,72.4953,73.1995,72.3578,73.0448,72.7462,76.0177,0.7042000000000002,0.6869999999999976,3.271500000000003,73.0448,73.4495,0.0764999999999958,-0.17499999999999716,0.0,0.0,0.05830000000000268,0.0,13.752000000000002,84.52493456250617,0.03199715143795158,0.006827986528672547,0.011506035749121997,1.0,1.0,4.0,7.8,7.8,-95.5,1050.04,7.099999999999994,0.0,189.04,29.40745,143.202,1071.0274999999997,16.595791666666663,-95.5,29.8766,0.7802252509971814,0.6117623779156962,0.1462427299709387,0.6566333704962023,0.8360965901839299,0.2757891106790186,0.09322784475595691,0.5455693125039885,0.4188282266418608,,,,,,0.019222428956584145,0.030201065348023227,0.608647658673706,4.71817,72.66704444444444,,,16.2842,,29.0,-104.53333333333332,0.8246040416152222,0.43954949800563714,0.03844485791316829,16.2842,-13.388999999999982,0.0,30.0362,73.1995,4.71817,62.0015,189.317,64.0785,28.91275874755786,-78.57736822986249,,,50.45091105498363,42.38790018885254,,141.2600916143907,2.6311415536707683,30.407623518345346,0.3745618219500635,0.019222428956584145,,,0.8360965901839299,0.5455693125039885,,0.1462427299709387,0.7802252509971814,0.2757891106790186,,,0.6091558335376268,0.23815187955645786,,,0.3209317855166002,0.6700255350175601,,0.6661221584749314,0.4179322108738487,0.6898432665212465
1494120600,1.0,61.5615,28.8137,131.906,73.3238,28.82682345653842,,2.59417,0.8276020012865841,-4.02983,2.31984,0.0,0.10150000000000148,0.0,0.014299999999998647,0.0,-0.17449999999999477,0.0,-0.06300000000000239,0.0,-0.09239999999999782,0.0,-0.11999999999989086,0.0,-0.010899999999999466,0.11283000000000065,0.0,0.0,28.9203,-0.10660000000000025,1.0,42.1023,,0.7082834257060759,,,0.6692208211331762,0.45449995295442824,0.19514824865904812,0.8862997338675066,51.1143,-0.13149999999999995,0.0,73.3238,73.334,73.1495,73.1495,0.1844999999999999,0.1844999999999999,1.1193833333333338,74.3503,74.3503,68.0977,67.9472,6.403100000000009,6.403100000000009,6.448433333333334,13.8335,13.8335,13.236583333333336,0.30299999999999727,0.0,72.812,73.3238,72.6848,73.1495,73.334,76.0177,0.511800000000008,0.46470000000000766,2.6837000000000018,73.1495,73.334,0.10470000000000823,-0.11549999999999727,0.0,0.0,0.12430000000000518,0.0,13.8335,84.033927646911,0.03495197681639412,0.005691537197658195,0.006827986528672547,1.0,1.0,3.2,7.1,7.1,-100.0,1049.92,-4.5,0.0,189.317,29.628833333333336,138.48899999999998,1059.5733333333333,16.538541666666664,-100.0,29.9986,0.7134191675277686,0.573636763206169,0.11370026613249336,0.6291693744064709,0.8048517513409519,0.2917165742939241,0.1147650715679498,0.5455000470455718,0.4361553380801457,,,,,,0.014692215653017445,0.03127649478177556,0.6230961199344817,4.831,72.81941111111111,,,16.1918,,28.9203,-100.23333333333332,0.8441984502432746,0.5731616649444629,0.02938443130603489,16.1918,12.506,0.0,30.0253,73.3238,4.831,61.736,189.62,64.0155,28.82682345653842,-77.04016884811932,,,50.62580431426886,42.521175232497384,,156.9675530985951,2.525090111416597,30.18738195664329,0.33077917886682384,0.014692215653017445,,,0.8048517513409519,0.5455000470455718,,0.11370026613249336,0.7134191675277686,0.2917165742939241,,,0.4627496002038966,0.22161757530053594,,,0.42995528399901684,0.6879885059909209,,0.6838404439322614,0.5811194451308156,0.6800447754836134
