DATETIME,IND323,IND5088,IND5105,IND5113,IND5115,IND5117,IND5125
1490832000,56.3903,189.214,25.55855,-6.4565850000000005,25.703,0.0,18.70225
1490832600,56.1158,188.621,25.5805,-6.335585,25.5927,0.0,18.698900000000002
1490833200,55.8203,188.576,25.5805,-5.03692,25.5683,0.0,18.66505
1490833800,55.5385,188.526,25.5805,-3.7882499999999997,25.499,0.0,18.615650000000002
1490834400,55.2437,189.252,25.53365,-3.7871699999999997,25.3715,0.00616665,18.539900000000003
1490835000,54.964,189.057,25.4529,-3.688335,25.3715,0.023166650000000004,18.443649999999998
1490835600,54.6875,188.889,25.415,-3.6020000000000003,25.4068,0.5048331500000001,18.399749999999997
1490836200,54.4042,188.408,25.415,-3.6020000000000003,25.4232,1.4939165,18.37615
1490836800,54.4042,189.376,25.415,-3.2416650000000002,25.525,3.689085,18.340899999999998
1490837400,54.4042,189.19,25.4741,-1.2516664999999998,25.7297,7.283335,18.289
1490838000,54.4042,189.059,25.62735,6.724833500000001,25.7297,10.650649999999999,18.086399999999998
1490838600,54.4042,189.084,25.674500000000002,6.724833500000001,25.7297,15.38215,17.7229
1490839200,56.9733,188.628,25.7447,16.21225,25.7597,381.18949999999995,17.40035
1490839800,58.819,189.481,25.674500000000002,16.21225,25.6193,896.7035000000001,17.25625
1490840400,60.1932,188.741,25.674500000000002,9.856666500000001,25.6092,1044.705,17.218
1490841000,61.3772,188.623,25.61425,-0.04349999999999998,25.2725,1045.3899999999999,17.17395
1490841600,62.484,189.112,25.61425,-0.04349999999999998,25.2725,1049.805,17.12095
1490842200,63.411,188.883,25.698500000000003,9.856666500000001,25.8887,1049.935,17.07195
1490842800,64.287,189.393,25.74895,13.641416500000002,26.124,1049.9450000000002,16.99785
1490843400,65.1352,188.816,25.80775,17.447834999999998,26.124,1049.955,16.8459
1490844000,65.8093,188.996,25.80775,17.447834999999998,25.7268,1049.95,16.7274
1490844600,66.3253,189.152,25.80775,17.447834999999998,25.2688,1049.95,16.63535
1490845200,66.6568,188.739,25.62605,15.237585,25.2688,1049.955,16.529600000000002
1490845800,66.9763,189.39,25.62605,15.237585,25.5253,1049.94,16.526850000000003
1490846400,67.286,188.919,25.62605,15.237585,25.8705,1049.895,16.526850000000003
1490847000,67.5987,189.335,25.50625,30.50275,25.8705,1049.94,16.5001
1490847600,67.8038,189.171,25.50625,37.054649999999995,25.4872,1049.94,16.487000000000002
1490848200,67.9672,188.446,25.6979,37.054649999999995,25.4872,1049.94,16.4565
1490848800,67.9672,189.227,25.67885,37.054649999999995,25.4745,1049.93,16.4219
