DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM246,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1492732800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.76,,,,,,,,,,,,,,,,,0.2113596517152432,0.09434773648893928,1.0,1.0,24.2,,47.8,,,,,189.817,23.8964,,1138.29,,23.7115,1673.045,,14.2189,,-167.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492733400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.6852,,,,,,,,,,,,,,,,,0.20462116587813284,0.2113596517152432,1.0,1.0,12.1,,25.1,,,,,190.047,23.92175,,1055.605,,23.7115,1670.88,,14.1675,,-168.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492734000,1.0,61.9733,28.0008,542.539,70.5703,,,2.20583,0.7399731444101004,4.25283,,,,,,,,,,,,,,,,,,,,,,41.202,73.6047,0.00567295573287907,0.7592175964689258,0.5715677578031381,,,0.45235044071791375,0.025509717928178133,0.10707177317346739,51.4568,,,,,10.345799999999999,106.97809852792274,0.1147549444681601,0.2894076449661477,0.20462116587813284,1.0,1.0,14.7,28.4,28.4,-166.8,1373.08,,,189.305,23.991,24.078,979.9845,542.539,23.904,1664.105,1617.99,14.1466,14.237720000000003,-169.85000000000002,-166.8,24.078,0.893601680942052,0.4651180873647994,0.8929282268265326,0.9070568398946606,0.9744902820718219,0.24078240353107416,0.13771211766994862,0.5476495592820863,0.5098617123848834,0.9943270442671209,0.005664110268937983,0.42843224219686193,0.39734298376939203,,0.0019856444668377633,0.03413786047421742,,6.72317,75.48993333333334,24.078,24.078,13.7322,,,-166.8,0.14524199333643928,0.2127966381158961,0.0039712889336755266,13.7322,,,24.078,70.5703,6.72317,,189.864,68.2268,,-116.04802937262616,,65.38901752250409,49.26409338325523,41.578374571219825,62.16329854405143,507.1496011479302,2.041254839014691,29.715995971104498,,0.0019856444668377633,,0.9943270442671209,0.9744902820718219,0.5476495592820863,0.42843224219686193,0.8929282268265326,0.893601680942052,0.24078240353107416,,,0.6420617217283744,,0.9359287396735594,0.8055568747511241,0.8693009834586257,0.9569770173871296,0.8226377516487945,0.6702422079544575,0.7035524385869132
1492734600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5635,,,,,,,,,,,,,,,,,0.28867853941748023,0.2894076449661477,1.0,1.0,22.9,,45.7,,,,,189.864,23.80775,,854.554,,23.904,1648.58,,14.125350000000001,,-175.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492735200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3727,,,,,,,,,,,,,,,,,0.13899723259021773,0.28867853941748023,1.0,1.0,17.2,,34.4,,,,,189.063,23.7344,,994.0695000000001,,23.7573,1648.58,,14.1089,,-172.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492735800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3727,,,,,,,,,,,,,,,,,0.0454975440328507,0.13899723259021773,1.0,1.0,5.6,,11.399999999999999,,,,,190.133,23.7344,,994.0695000000001,,23.659,1648.58,,14.081050000000001,,-165.10000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492736400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3727,,,,,,,,,,,,,,,,,0.0971898881539541,0.0454975440328507,1.0,1.0,11.0,,22.6,,,,,189.128,23.70815,,1034.7295,,23.4517,1648.58,,13.9973,,-160.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492737000,1.0,62.257,27.758,941.106,78.3988,,,1.874,0.7592175964689258,-0.614167,,,,,,,,,,,,,,,,,,,,,,41.5825,73.5635,5.187762157530251E-4,0.6896837968620522,0.5738448802574359,,,0.44256406327188813,0.016955959790742936,0.5978736146813246,52.4682,,,,,10.3879,98.92387317218926,0.06963442279446364,0.27404061423255943,0.0971898881539541,1.0,1.0,8.9,17.5,17.5,-123.4,1631.33,,,189.895,23.6961,23.9056,1046.058,741.8225,23.4517,1635.56,1502.205,13.864799999999999,13.53875,-149.2,-123.4,23.7332,0.3554292812416628,0.7108585624833256,0.40212638531867545,0.8929282268265326,0.9830440402092571,0.3103162031379479,0.025509717928178133,0.5574359367281119,0.45235044071791375,0.999481223784247,0.00567295573287907,0.4261551197425642,0.5738448802574359,,0.008478888989994196,0.016957777979988393,,8.39467,74.48455,23.7332,23.7332,13.3453,,,-145.10000000000002,0.5978736146813246,0.7108585624833256,0.016957777979988393,13.3453,,,23.7332,78.3988,8.39467,,189.134,70.057,,-93.6548787907463,,66.78059234655326,49.28976037386886,41.874239453106405,62.45264772359714,951.3436643972566,1.909533059134328,29.058748984498713,,0.008478888989994196,,0.999481223784247,0.9830440402092571,0.5574359367281119,0.4261551197425642,0.40212638531867545,0.3554292812416628,0.3103162031379479,,,0.616962049788482,,1.0297103719619998,0.9076504195349165,0.8816492602932058,0.8774059722625167,0.5172403110559706,0.630430592753766,0.4860691590850829
1492737600,1.0,61.7,27.7153,611.969,77.069,27.63826585315187,62.392200943125864,2.127,0.7592175964689258,1.32967,1.9438369999999998,0.0,0.12650000000000006,0.0,0.43559999999999377,0.0,-0.556999999999995,0.0,-1.2672000000000025,0.0,-0.37710000000000043,0.0,-210.89999999999986,0.0,-0.3929000000000009,-1.3409999999999993,0.0,0.0,27.758,-0.04269999999999996,0.0,41.709,73.5635,0.021828502760240398,0.6524816064134353,0.7824394156126496,0.8362445190136414,0.4836760406514071,0.3753924849427034,0.014995179125607105,0.15273759934110875,52.9038,0.25299999999999967,0.0,-1.3297999999999917,0.0,10.3721,104.9502539297769,0.09717579642937649,0.35951512983319706,0.27404061423255943,1.0,1.0,13.0,26.1,26.1,-140.7,1420.43,-17.299999999999983,0.0,189.134,23.555349999999997,23.536749999999998,1046.058,776.5375,23.3403,1608.1399999999999,1474.9466666666667,13.7864,13.348566666666665,-140.3,-140.7,23.536749999999998,0.8516300254772261,0.7108585624833256,0.8472624006588912,0.8929282268265326,0.9850048208743929,0.3475183935865647,0.025509717928178133,0.6246075150572966,0.45235044071791375,0.9781714972397596,0.021828502760240398,0.21756058438735038,0.7824394156126496,0.8362445190136414,0.007136584421804891,0.016957777979988393,0.4836760406514071,7.05367,75.34603333333332,23.3403,23.3403,12.9682,62.257,27.758,-132.05,0.5978736146813246,0.2967399490455478,0.014273168843609782,12.9682,-329.13699999999994,0.0,23.3403,77.069,7.05367,62.257,189.733,68.7898,27.63826585315187,-110.488508486917,62.392200943125864,66.72640494886926,49.447685311074494,41.822507727222415,62.4401913175799,583.1038773945927,2.000909924290659,28.801072725848265,0.5163239593485929,0.007136584421804891,0.16375548098635856,0.9781714972397596,0.9850048208743929,0.6246075150572966,0.21756058438735038,0.8472624006588912,0.8516300254772261,0.3475183935865647,,0.36246751555833245,0.6352433212530738,0.5993916306312824,1.0981883596995636,0.834150821730128,0.8287820738470388,0.30283312093834774,0.7051080903131074,0.7249527803441103,0.6539028823973986
1492738200,1.0,62.3048,27.655,427.03,75.7373,27.59205195237147,62.15156838885047,2.09317,0.7418341465672074,2.05217,0.7224999999999999,0.0,-0.1530000000000058,0.0,-0.04999999999999716,0.0,0.6047999999999973,0.0,-2.0160999999999945,0.0,-0.17070000000000007,0.0,-154.75,0.0,-0.20379999999999754,-0.7591700000000001,0.0,0.0,27.7153,-0.06029999999999802,0.0,41.556,75.7373,0.29354811434524974,0.6612969687915458,0.4502016229595176,0.40192678126847425,0.51547976327464,0.37592126431611017,0.013779788645958857,0.30648930351055326,52.8538,-0.03382999999999958,0.0,-1.3316999999999979,0.0,10.339000000000002,102.17987100146291,0.10881467948208755,0.31975675552580296,0.35951512983319706,1.0,1.0,13.3,26.6,26.6,-149.1,1265.68,-8.400000000000006,0.0,189.733,23.396,23.40333333333333,1046.058,660.035,23.3403,1581.105,1422.63,13.7581,13.210799999999999,-140.3,-149.1,23.40333333333333,0.5768568120837406,0.8124294224952204,0.6935106964894467,0.8815117702846222,0.9862202113540411,0.3387030312084542,0.023371278393819334,0.6240787356838898,0.44990384635640734,0.7064518856547503,0.2256182114489974,0.5497983770404824,0.7302907817738462,0.8362445190136414,0.004680139449691292,0.01628662569589374,0.51547976327464,6.2945,75.44385,23.1365,,12.7975,61.7,27.7153,-137.7333333333333,0.5250275368886318,0.8462863758325188,0.009360278899382584,12.7975,-184.93900000000008,0.0,23.1365,75.7373,6.2945,61.7,189.27,66.7737,27.59205195237147,-111.23745053405173,62.15156838885047,66.37979785349937,49.080916987902256,41.65941692629473,62.20529508822883,417.9198856043635,2.06366691586363,28.7871116844686,0.4845202367253601,0.004680139449691292,0.5980732187315257,0.7064518856547503,0.9862202113540411,0.6240787356838898,0.5497983770404824,0.6935106964894467,0.5768568120837406,0.3387030312084542,,0.5317605236240067,0.8034509589516031,0.7193275068058387,1.1210094598312046,0.8271819098831922,0.6239833466501301,1.2006865640723263,0.9088497971087371,0.9796435350327046,0.5081098733694276
