DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND45384,IND45385,IND45386,IND45387,IND45388,IND45389,IND45390,IND45392,IND45393,IND45394,IND45397,IND45398,IND45399,IND45400,IND45401,IND45402,IND45403,IND45426,IND45427,IND45463,IND45464,IND45465,IND45466,IND45467,IND45468,IND45469,IND45470,IND45471,IND45510,IND45511,IND45512,IND45513,IND45514,IND45515,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5106,IND5114,IND5118,IND5126,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5309,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND63786,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM157,SYM246,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1495771200,1.0,62.8015,36.2083,186.801,77.6778,36.197031957884334,,1.942,0.6019758004999543,-3.54483,-0.40283000000000024,0.0,0.014699999999997715,0.0,0.0344999999999942,0.0,0.18679999999999808,0.0,-0.06650000000000489,0.0,0.3049999999999997,0.0,-1.4700000000000273,0.0,-0.7734999999999985,-0.027000000000000135,0.0,0.0,36.0605,0.1478000000000037,0.0,47.0762,,0.6274729719406609,,,0.2904851732989189,0.22747007117389273,0.02810199982598771,0.9584163484555261,56.0442,0.06116999999999995,0.0,77.6778,77.7612,77.4973,77.4973,0.2639000000000067,0.2639000000000067,0.2331666666666668,78.6483,78.6483,72.8217,72.8217,5.826599999999999,5.826599999999999,5.773449999999997,7.345199999999998,7.345199999999998,8.138499999999997,0.19299999999998363,0.0,76.5865,77.6778,76.4868,77.4973,76.7353,77.7612,1.091300000000004,1.0104999999999933,1.0259000000000071,77.4973,77.7612,0.39509999999999934,0.446399999999997,0.0,0.0,0.4040000000000106,0.0,7.345199999999998,81.37080810902714,0.08228679525798704,0.04994132655146093,0.12063311406841849,1.0,1.0,7.3,15.2,15.2,-139.5,1057.61,-0.4000000000000057,0.0,189.168,32.99683333333333,330.378,1220.0633333333333,23.314941666666662,-139.5,33.542766666666665,0.10644471052734605,0.8502638271692088,0.04158365154447387,0.7502186760525552,0.9718980001740123,0.3725270280593392,0.027030339479490684,0.7725299288261073,0.2614540981332991,,,,,,0.007723865548382303,0.01625988604860771,0.7902757237926059,5.40783,76.97375555555556,,,25.8093,,,36.0605,-138.71666666666664,0.838841449647441,0.2128894210546921,0.015447731096764606,25.8093,0.08228679525798704,-27.045000000000016,0.0,33.1545,77.6778,5.40783,62.6147,189.361,66.2665,36.197031957884334,-112.21858177663455,,,54.34369433510512,46.326117528158385,,229.56758614183732,2.136774905845037,36.90434209591358,0.7095148267010811,0.007723865548382303,,,0.9718980001740123,0.7725299288261073,,0.04158365154447387,0.10644471052734605,0.3725270280593392,,,0.3748901311084172,0.5943554845822481,,,0.9030338805400702,0.6004815202441256,,0.7245191672882957,0.4510444953213952,0.5350917598586774
1495771800,1.0,63.1383,36.2408,246.95,77.9578,36.365332532022514,,1.56467,0.6103678502390637,-6.856,-3.3111699999999997,0.0,-0.2668999999999997,0.0,-0.40499999999999403,0.0,0.33680000000000376,0.0,0.1973000000000127,0.0,0.039400000000000546,0.0,28.830000000000155,0.0,-1.283999999999999,0.5138400000000001,0.0,0.0,36.2083,0.03249999999999886,0.0,46.8093,,0.6656458909745417,,,0.5034318374628484,0.23667850447366034,0.06369066846065652,0.9810453280992892,55.6392,-0.37732999999999994,0.0,77.9578,77.9578,77.758,77.758,0.1998000000000104,0.1998000000000104,0.2261000000000024,78.1867,78.1867,72.3408,72.3408,5.8459,5.8459,5.794983333333329,6.021799999999999,6.021799999999999,7.887383333333332,-0.07999999999998408,0.0,76.5865,77.9578,76.4868,77.758,76.7353,77.9318,1.371300000000005,1.2711999999999932,1.1965000000000003,77.758,77.9318,0.26069999999999993,0.1705999999999932,0.0,0.0,0.28000000000000114,0.0,6.021799999999999,80.88555525719485,0.041980893903240134,0.2836720035173773,0.04994132655146093,1.0,1.0,3.3,5.9,5.9,-103.6,1086.44,35.900000000000006,0.0,189.361,33.09455,286.58849999999995,1219.0808333333332,23.670683333333333,-103.6,32.98433333333333,0.07260109149378059,0.7587848789404549,0.01895467190071079,0.6697878158950472,0.9363093315393435,0.3343541090254582,0.02755292757492167,0.7633214955263397,0.2614540981332991,,,,,,0.04967068306017537,0.01815588497820096,0.7902757237926059,5.92167,77.10195555555555,,,25.8487,,,36.2083,-134.83333333333331,0.9276140847082277,0.14520218298756118,0.09934136612035074,25.8487,0.041980893903240134,60.149,0.0,31.8705,77.9578,5.92167,62.8015,189.281,66.4638,36.365332532022514,-92.49196209328193,,,54.37348857478145,46.141609341586346,,305.3079121664724,1.8159688077655418,37.13426588687134,0.4965681625371516,0.04967068306017537,,,0.9363093315393435,0.7633214955263397,,0.01895467190071079,0.07260109149378059,0.3343541090254582,,,0.5989617608239735,0.24147823156002843,,,0.7493283521213261,0.5617834339441276,,0.5185218303355704,1.0101518899019957,0.6333399383788503
1495772400,1.0,63.4628,36.1262,248.408,78.0387,36.403910671945894,,1.53017,0.6231987367508864,-7.682,-0.8260000000000005,0.0,-0.26129999999999853,0.0,-0.4905000000000044,0.0,0.32450000000000045,0.0,0.2523999999999944,0.0,0.29799999999999827,0.0,9.829999999999927,0.0,-0.19399999999999906,0.13633000000000006,0.0,0.0,36.2408,-0.11460000000000292,0.0,46.548,,0.7402005097333666,,,0.7523266152761993,0.23620956874151733,0.12793604162896932,0.9942452925353805,55.1487,-0.034499999999999975,0.0,78.0387,78.1333,77.8478,77.8478,0.285499999999999,0.285499999999999,0.2322666666666701,77.8595,77.8595,72.0442,72.0442,5.8152999999999935,5.8152999999999935,5.807816666666662,5.529800000000002,5.529800000000002,7.428933333333333,-0.28000000000000114,0.0,76.826,78.0387,76.6148,77.8478,76.7598,78.1333,1.2127000000000123,1.233000000000004,1.373500000000007,77.8478,78.1333,0.08980000000001098,0.20150000000001,0.0,0.0,0.08089999999999975,0.0,5.529800000000002,74.73917020209626,0.06470666886761307,0.220111687689903,0.2836720035173773,1.0,1.0,2.7,5.7,5.7,-102.1,1096.27,1.5,0.0,189.281,32.9648,236.98166666666663,1214.7849999999999,24.079349999999998,-102.1,32.23383333333333,0.09177489317277508,0.6379924118911908,0.005754707464619483,0.599254580105677,0.8720639583710307,0.25979949026663335,0.02799285823225081,0.7637904312584827,0.2614540981332991,,,,,,0.07858376379166221,0.01989368731091183,0.7911249190175068,6.058,77.23264444444445,,,26.1467,,,36.2408,-131.01666666666665,0.9559829934869365,0.18354978634555016,0.15716752758332442,26.1467,0.06470666886761307,1.4579999999999984,0.0,31.6765,78.0387,6.058,63.1383,189.001,66.7162,36.403910671945894,-92.65779653422794,,,54.29369960822042,45.8504577806778,,332.3665479939095,1.7490829096148628,37.397269504148525,0.2476733847238007,0.07858376379166221,,,0.8720639583710307,0.7637904312584827,,0.005754707464619483,0.09177489317277508,0.25979949026663335,,,0.7173711931764267,0.47206597778143455,,,0.8081490355191823,0.798258935431353,,0.6960117416709591,1.3600252935920405,0.9401933499353314
1495773000,1.0,63.5362,36.0163,229.902,77.9415,36.2786422607102,,1.70583,0.6561026612160715,-6.30283,1.3791700000000002,0.0,-0.14800000000000324,0.0,-0.3902000000000001,0.0,0.07339999999999947,0.0,-0.03340000000000032,0.0,0.09280000000000044,0.0,-11.379999999999882,0.0,0.5742999999999974,-0.34682999999999975,0.0,0.0,36.1262,-0.10989999999999611,0.0,46.4,,0.7972113032248523,,,0.7270628554469853,0.2338399548841299,0.18539144507084038,0.9544174757195167,54.7585,0.17565999999999993,0.0,77.9415,78.0443,77.7623,77.7623,0.2820000000000107,0.2820000000000107,0.24406666666667337,77.572,77.572,71.8688,71.8405,5.731499999999997,5.731499999999997,5.808033333333329,6.0112999999999985,6.0112999999999985,6.944149999999998,0.10599999999999454,0.0,77.0677,78.0387,76.8762,77.8478,77.0968,78.1333,0.9710000000000036,0.9716000000000093,1.0365000000000038,77.7623,78.0443,-0.08550000000001035,-0.08899999999999864,0.0,0.0,-0.09720000000000084,0.0,6.0112999999999985,84.39237910109699,0.058810541447724365,0.17134303705643553,0.220111687689903,1.0,1.0,3.8,7.5,7.5,-109.7,1084.89,-7.6000000000000085,0.0,189.001,32.73768333333332,223.8395,1192.85,24.50904166666667,-109.7,31.932599999999997,0.06517003088865338,0.6379924118911908,0.04558252428048331,0.599254580105677,0.8146085549291596,0.20278869677514766,0.05479350130198932,0.7661600451158701,0.2614540981332991,,,,,,0.030318447733350656,0.05055076360513784,0.7911249190175068,5.71117,77.35067777777776,,,26.2395,,,36.1262,-124.01666666666668,0.9574166302715238,0.13034006177730675,0.06063689546670131,26.2395,0.058810541447724365,-18.506,0.0,32.2508,77.9415,5.71117,63.4628,189.107,66.6828,36.2786422607102,-96.70408532070178,,,54.213496256334395,45.68994415043534,,272.4203327940207,1.9725841281635743,37.629470613679445,0.27293714455301465,0.030318447733350656,,,0.8146085549291596,0.7661600451158701,,0.04558252428048331,0.06517003088865338,0.20278869677514766,,,0.44883748761404735,0.7969751255970683,,,0.8826706412202561,0.7363253300753692,,0.7940111149591313,0.7845803979617398,0.9079194110299516
1495773600,1.0,63.8922,35.9988,259.087,78.1075,,,1.786,0.7215618550436604,-6.13367,0.16915999999999976,,0.16720000000000113,,0.012300000000003308,,0.35600000000000165,,0.7124000000000024,,-0.29499999999999815,,16.929999999999836,,1.000700000000002,0.0046600000000003305,,,36.0163,-0.017499999999998295,,46.5672,,0.8395972936003542,,,,0.223259989792426,0.1894987389424332,,54.7708,0.08017000000000007,,78.1075,78.1075,77.9203,77.9203,0.18720000000000425,0.18720000000000425,,77.6,77.6,71.9062,71.9,5.699999999999989,5.699999999999989,5.794666666666662,7.306999999999999,7.306999999999999,6.773133333333331,0.6769999999999925,,77.2738,78.1075,77.1022,77.9203,77.3148,78.1333,0.8337000000000074,0.8181000000000012,0.8185000000000002,77.9203,78.076,0.15800000000000125,0.03169999999998652,,,0.16599999999999682,,7.306999999999999,93.61854444188285,0.07392942057408984,0.2590586807738277,0.17134303705643553,1.0,1.0,4.7,9.4,9.4,-122.4,1101.82,-12.700000000000003,,189.107,32.68863333333333,230.8323333333333,1171.3691666666666,24.870025000000002,-122.4,32.39293333333333,0.08848682916726938,0.6379837773694217,0.23467585714910277,,,,0.11187469833689112,,0.2614540981332991,0.37763492206482613,0.17282088936405793,0.9985710241668015,0.7514912899538428,0.8837142074795339,0.011137161122610848,0.05104625216133141,0.7911249190175068,5.71583,,33.2515,,25.9445,,,,,0.9574166302715238,,,25.9445,0.07392942057408984,29.185000000000002,,33.2515,78.1075,5.71583,63.5362,189.784,67.3952,36.124530164248895,,62.964179708540364,,54.257712942437905,45.7304958942822,,,,37.82124001105251,0.48781527039087214,,0.9199870937349075,,0.8105012610575668,0.776740010207574,,,,0.16040270639964577,,,0.5950424553567303,,1.7011225786821131,,0.9298134371154078,0.8249846368033706,,,,0.6238870478452183
1495774200,,63.7827,36.0,138.716,78.212,36.15187039295359,,2.75783,0.7829586048519809,1.49217,7.62584,,0.24329999999999785,,0.30169999999999675,,-0.10950000000000415,,-0.35649999999999693,,-0.7918000000000021,,-51.93999999999983,,1.5379999999999967,-1.0556600000000005,,,35.9988,0.0011999999999972033,,46.8105,,0.8593933933602398,,,0.5461088319579319,0.1912682724307464,0.1524405918806675,0.31166896121770704,55.0725,0.9718299999999997,,,,,,0.24099999999999966,0.24099999999999966,,,,,,5.716399999999993,5.716399999999993,5.772616666666662,,,6.975316666666664,-0.7349999999999852,,,,,,,,,,,78.0185,78.2595,0.09820000000000562,0.18350000000000932,,,0.10450000000000159,,9.636799999999997,104.9887547539958,0.10909602010227096,,,1.0,1.0,,11.1,,-123.4,1049.88,-1.0,,,32.83221666666666,218.31066666666663,1148.0449999999998,25.1214,-123.4,33.4306,0.7422251140032525,0.5534727673128356,0.688331038782293,0.6391176907461622,0.8475594081193325,0.14060660663976016,0.14631445431774295,0.8087317275692536,0.2614540981332991,,,,,,0.011300988062391146,0.05112816563122156,0.7514774200512984,4.66017,,,,25.1527,,,,,0.9574166302715238,0.5155497719934949,0.02260197612478229,25.1527,0.10909602010227096,-120.37099999999998,,34.7895,78.212,4.66017,63.8922,189.049,67.0387,36.15187039295359,,,,54.3891647798291,45.84183162712367,,,,37.95614934154799,0.453891168042068,,,,0.8475594081193325,0.8087317275692536,,,,0.14060660663976016,,,0.36808840313404184,,,,0.8044559961754485,0.6579084417928217,,,,0.600427334754584
1495774800,1.0,,,,78.2007,36.23741344621246,,,0.8290007960064787,,-3.25634,,0.2810000000000059,,0.3282999999999987,,-0.21640000000000015,,-0.6114000000000033,,-0.5046999999999997,,0.2199999999997999,,-0.12349999999999994,-0.8005,,,36.0,-0.02020000000000266,,,,0.8619845520022976,,,0.7240741317714301,0.18091862086078392,0.129467106045272,0.4993231138722507,,0.6833400000000003,,78.2007,78.2347,78.0032,78.0032,,0.23149999999999693,,77.2632,77.2632,71.5337,71.5337,,5.729500000000002,5.756433333333328,10.017999999999997,10.017999999999997,,0.17099999999999227,,77.9415,78.212,77.758,78.0185,77.9318,78.2595,0.2704999999999984,0.2605000000000075,0.3277000000000072,,,-0.015299999999996317,-0.024799999999999045,,,-0.011300000000005639,,10.017999999999997,97.62604007130446,,0.0030910385339349552,0.0028869328681171698,,,5.3,,10.3,,,15.300000000000011,,189.049,33.08413333333333,196.95896666666664,1129.7575,25.260841666666668,-108.1,34.23566666666666,0.9198856483463499,0.46904435630852276,0.5006768861277493,0.5056023750262038,0.870532893954728,0.13801544799770235,0.14669722042181862,0.8190813791392161,0.2614540981332991,,,,,,0.09444452217703854,0.08966524845693838,0.7434630896441929,3.85967,,,,24.648,,,,,0.9574166302715238,0.1602287033073002,0.18888904435407708,,0.10484730559866517,-80.02520000000001,,,,,63.7827,,,36.23741344621246,,,,54.554536264164994,45.99642352645818,,,,37.947164054576064,0.27592586822856985,,,,0.870532893954728,0.8190813791392161,,,,0.13801544799770235,,,0.18516382160739367,,,,0.6738170053689425,0.38654718970051716,,,,0.8689042787349066
1495775400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3712,,78.0222,0.34900000000000375,0.34900000000000375,,,76.6572,,70.9872,5.670000000000002,5.670000000000002,5.727116666666662,,7.568300000000001,7.678533333333331,,,,,,,,,0.2704999999999984,0.2599000000000018,0.32689999999999486,,,,,,,,,,,,,0.0030910385339349552,1.0,1.0,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495776000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.414,76.414,76.384,76.2273,0.18670000000000186,0.18670000000000186,0.2462333333333362,76.3057,76.3057,70.7847,70.7672,5.538499999999999,5.538499999999999,5.68098333333333,9.962599999999998,9.962599999999998,8.417333333333332,,,76.384,78.212,76.414,78.0222,76.2273,78.3712,1.828000000000003,1.6081999999999965,2.143900000000002,,,,,,,,,,,,-1.8975600289556007,0.002352485184525055,1.0,1.0,3.1,,88.5,,,,,189.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495776600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.7783,77.7783,77.5123,77.3675,0.4107999999999947,0.4107999999999947,0.26770000000000016,76.768,76.768,71.3615,71.1287,5.639300000000006,5.639300000000006,5.665616666666665,11.1599,11.1599,9.275433333333332,,,76.384,78.212,76.414,78.0222,76.2273,78.3712,1.828000000000003,1.6081999999999965,2.143900000000002,,,,,,,,,,,,0.9406956326332807,-1.8975600289556007,1.0,,99.9,,201.5,,,,,189.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495777200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3495,74.3495,74.2433,73.6283,0.7212000000000103,0.7212000000000103,0.3567000000000012,77.4323,77.4323,72.1462,71.815,5.6173,5.6173,5.651833333333333,9.6247,9.6247,9.661716666666667,,,74.3495,78.212,74.2433,78.0222,73.6283,78.3712,3.862499999999997,3.778899999999993,4.742900000000006,,,,,,,,,,,,-0.026890739266854726,0.9406956326332807,,,100.9,,118.0,,,,,189.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495777800,1.0,64.7362,35.7625,1596.95,77.3123,,,1.61417,0.8613367623417831,5.04217,,,,,,,,,,,,,,,,,,,,,,45.0797,0.04853983547025731,0.8810095413181189,0.007296486585850803,,,0.9627349627082614,0.7296775579346246,0.6257678511245868,54.6067,,,77.3123,77.3123,76.8497,76.5808,0.7314999999999969,0.7314999999999969,0.43845000000000073,77.9903,77.9903,72.851,72.6377,5.35260000000001,5.35260000000001,5.591200000000002,9.604700000000001,9.604700000000001,9.656366666666667,,,74.3495,78.2007,74.2433,78.0222,73.6283,78.3712,3.8511999999999915,3.778899999999993,4.742900000000006,76.8497,76.5808,,,,,,,9.604700000000001,99.33883810300797,0.053683159008109056,0.03254267629396284,-0.026890739266854726,1.0,1.0,7.2,14.2,14.2,-139.9,1680.1,,,189.606,31.40525,827.8204000000001,1150.88875,24.791150000000002,-139.9,28.1445,0.007517911164433083,0.20555451237740663,0.37423214887541323,0.4690657018146653,0.2703224420653754,0.11899045868188103,0.18847191547453498,0.0372650372917386,0.2365612705406246,0.9514601645297427,0.6223650779351739,0.9927035134141492,0.007296486585850803,,0.003692922268353316,0.142710987217581,,10.2108,77.9548,28.1445,28.1445,18.5398,,,,-124.0,0.9753880831883485,0.015035822328866166,0.007385844536706632,18.5398,0.053683159008109056,,,28.1445,77.3123,10.2108,,190.007,70.2335,,-95.69662665744943,,69.0587587040193,55.189645175163136,51.02529673974885,62.62268139059285,1607.5786978141075,2.609946767615968,37.83178358022926,,0.003692922268353316,,0.9514601645297427,0.2703224420653754,0.0372650372917386,0.9927035134141492,0.37423214887541323,0.007517911164433083,0.11899045868188103,,,,0.49805608018674413,,1.5012132567844234,0.4677818037288792,0.6269747755323709,1.2638737793350654,0.44393172019610744,0.5062665752945052,0.8889409549355504
1495778400,1.0,65.953,35.6128,1759.13,83.5985,36.05095183047677,65.22172439002452,2.244,0.8613367623417831,6.04767,1.0055000000000005,0.0,-0.19519999999999982,0.0,-0.15399999999999636,0.0,1.2168000000000063,0.0,2.3519999999999897,0.0,0.21570000000000178,0.0,0.42000000000007276,0.0,0.22469999999999857,0.5698999999999987,0.0,0.0,35.7625,-0.14970000000000283,0.0,44.8845,0.04834092772401544,0.8257090410692335,0.283170755052885,0.12344088923462515,0.9205073250124896,0.9016016914773897,0.9894114875675164,0.8710124503467999,54.4527,0.6298300000000001,0.0,83.5985,83.5985,82.9048,82.4412,1.1573000000000064,1.1573000000000064,0.5927500000000023,79.723,79.723,75.0288,74.7845,4.938500000000005,4.938500000000005,5.45936666666667,9.613699999999998,9.613699999999998,9.588983333333331,-0.6299999999999955,0.0,74.3495,83.5985,74.2433,82.9048,73.6283,82.4412,9.248999999999995,8.66149999999999,8.812899999999999,82.9048,82.4412,6.055099999999996,5.8603999999999985,0.0,0.0,6.286200000000008,0.0,9.613699999999998,97.89628164361746,0.06416373704861465,0.021323145229568293,0.03254267629396284,1.0,1.0,10.7,25.799999999999997,25.799999999999997,-178.1,1680.52,-38.19999999999999,0.0,190.007,28.25685,1678.04,1228.7525,23.909425,-178.1,28.25685,0.004070796384258939,0.18190575434279732,0.12898754965320017,0.4690657018146653,0.010588512432483594,0.1742909589307665,0.5946328531865768,0.09839830852261029,0.7353708947264573,0.9516590722759846,0.6223650779351739,0.716829244947115,0.283170755052885,0.12344088923462515,0.001176676453584862,0.142710987217581,0.7523266152761993,10.7807,79.0862,28.3692,28.3692,18.7555,64.7362,64.7362,35.7625,-159.0,0.9743883650043461,0.008141592768517877,0.002353352907169724,18.7555,0.06416373704861465,162.18000000000006,0.0,28.3692,83.5985,10.7807,64.7362,189.377,72.5855,36.05095183047677,-119.50249234879004,65.22172439002452,71.47154431338419,56.88987892055677,48.21612238534094,65.52216742877057,1796.932396680758,3.455905538753006,37.381271107728814,0.07949267498751046,0.001176676453584862,0.8765591107653748,0.9516590722759846,0.010588512432483594,0.09839830852261029,0.716829244947115,0.12898754965320017,0.004070796384258939,0.1742909589307665,,,0.2749176089416124,0.530891140962283,3.5501757646125744,1.1312989025885816,0.8077960543538997,0.5117449935313246,0.4767333753462692,0.6590976643293075,0.7487994212491702,0.5762520033280671
1495779000,1.0,67.4263,35.4867,1749.48,90.8305,35.97763261608666,66.28175479730785,3.51867,0.8613367623417831,6.42133,0.3736600000000001,0.0,0.6522000000000006,0.0,1.0936000000000021,0.0,1.4732999999999947,0.0,1.5024999999999977,0.0,0.2839999999999989,0.0,-0.7200000000000273,0.0,0.49010000000000176,0.07360000000000078,0.0,0.0,35.6128,-0.126100000000001,0.0,45.5367,0.030628509718062746,0.7508663397883817,0.039452786881495894,0.030773416693710254,0.95078771684782,0.8942254056588687,0.9763642762045612,0.5353760086564561,55.5463,1.27467,0.0,90.8305,90.8305,89.935,89.3187,1.5117999999999938,1.5117999999999938,0.7865500000000006,81.8555,81.8555,77.6107,77.2712,4.584300000000013,4.584300000000013,5.278416666666672,9.8198,9.8198,9.964233333333333,-0.12700000000000955,0.0,74.3495,90.8305,74.2433,89.935,73.6283,89.3187,16.480999999999995,15.691699999999997,15.690400000000011,89.935,89.3187,7.030200000000008,6.877500000000012,0.0,0.0,7.231999999999999,0.0,9.8198,99.80757140910505,0.10688943552324885,0.01714290197365311,0.021323145229568293,1.0,1.0,10.9,18.2,18.2,-174.1,1679.8,4.0,0.0,189.377,28.457666666666668,1701.8533333333335,1302.9225,23.058275,-174.1,28.457666666666668,0.23994602916054772,0.40580649032720917,0.464623991343544,0.49166366243169796,0.023635723795438737,0.24913366021161837,0.9146925966370771,0.10577459434113136,0.8997576200227594,0.9693714902819373,0.4789087673189448,0.9605472131185041,0.22224126301003774,0.12344088923462515,6.352276903457386E-4,0.13303486955416866,0.9205073250124896,10.8543,81.63080000000001,28.8593,28.8593,19.0395,65.953,65.953,35.6128,-164.03333333333333,0.9335662193763375,0.47989205832109544,0.0012704553806914772,19.0395,0.10688943552324885,-9.650000000000091,0.0,28.8593,90.8305,10.8543,65.953,189.25,74.088,35.97763261608666,-104.90713776535694,66.28175479730785,72.64382434674681,57.66185179976662,48.91208859857832,65.95719900760633,1752.8529903097128,3.601300211087161,36.8246028424703,0.04921228315218001,6.352276903457386E-4,0.9692265833062897,0.9693714902819373,0.023635723795438737,0.10577459434113136,0.9605472131185041,0.464623991343544,0.23994602916054772,0.24913366021161837,,,0.29581735391943786,0.5263353918965875,3.279093615256811,1.5263645445816796,0.7630610779093189,0.5057722207396695,1.0344319502000627,0.7927109690228602,0.6785431909868405,0.2666733358112
1495779600,1.0,67.1263,35.3665,1210.6,90.7275,35.67749384025342,67.15015150510736,1.57967,0.8613367623417831,4.97583,-1.4455,0.0,1.0282999999999944,0.0,1.7201999999999984,0.0,-0.29999999999999716,0.0,0.355000000000004,0.0,-0.06700000000000017,0.0,-2.1699999999998454,0.0,0.25150000000000006,-1.6469699999999996,0.0,0.0,35.4867,-0.12019999999999698,0.0,46.565,0.015351061215399864,0.6429454861857767,0.009709188567859961,0.4966628391390375,0.8113373125456309,0.8884329313914254,0.7667688481823578,0.33858927549919915,57.2665,-1.9390000000000003,0.0,90.7275,90.7275,90.0898,89.8923,0.8352000000000004,0.8352000000000004,0.8946333333333337,83.5633,83.5633,79.3502,79.0665,4.496799999999993,4.496799999999993,5.1048000000000044,10.138300000000001,10.138300000000001,9.993516666666666,-0.3199999999999932,0.0,74.3495,90.8305,74.2433,90.0898,73.6283,89.8923,16.480999999999995,15.846499999999992,16.26400000000001,90.0898,89.8923,0.1547999999999945,0.573599999999999,0.0,0.0,-0.10299999999999443,0.0,10.138300000000001,101.14671917881596,0.05241085091986493,0.04883134847160544,0.01714290197365311,1.0,1.0,3.9,8.2,8.2,-109.8,1677.63,64.3,0.0,189.25,28.62095,1579.0400000000002,1375.5925,22.161499999999997,-109.8,28.779766666666664,0.1792066207479577,0.44952235411480046,0.6614107245008009,0.621227264907538,0.23323115181764215,0.35705451381422326,0.9239654191990103,0.11156706860857456,0.8997576200227594,0.9846489387846001,0.3354524567027156,0.99029081143214,0.16131177096719046,0.4033573516629344,0.011535001717779408,0.05124517245891569,0.9205073250124896,9.20733,84.1339,29.1108,29.1108,18.9725,67.4263,67.4263,35.4867,-150.475,0.8445903734728242,0.3584132414959154,0.023070003435558817,18.9725,0.05241085091986493,-538.8800000000001,0.0,29.1108,90.7275,9.20733,67.4263,188.93,74.443,35.67749384025342,-84.08233888155667,67.15015150510736,72.5266683599438,58.02647109295704,50.313806477128715,64.82298831710642,1196.875202506367,1.706876720421447,36.13169621859904,0.18866268745436907,0.011535001717779408,0.5033371608609625,0.9846489387846001,0.23323115181764215,0.11156706860857456,0.99029081143214,0.6614107245008009,0.1792066207479577,0.35705451381422326,,,0.7542755068538405,0.6186629652933323,3.3928452184937314,1.85423741289941,0.5264135209683601,1.1427343582319325,1.2520000963862197,1.1138289228962512,0.6965706262566197,0.27789560541601444
