DATETIME,IND323,IND5088,IND5105,IND5113,IND5115,IND5117,IND5125
1489708800,73.7582,190.335,29.9451,191.316,30.2752,1084.855,15.84085
1489709400,73.7553,189.201,29.8006,201.727,30.2752,1073.295,15.6867
1489710000,73.7553,189.231,30.0697,187.6,30.395,1060.08,15.595099999999999
1489710600,73.7553,189.54,30.3351,165.7065,30.395,1053.33,15.52465
1489711200,73.7443,189.897,30.43215,155.088,30.7493,1051.0949999999998,15.4284
1489711800,73.7553,188.9,30.5658,154.75799999999998,30.7493,1050.28,15.302150000000001
1489712400,73.7553,189.38,30.56365,149.202,30.6623,1050.205,15.206
1489713000,73.77,188.85,30.56365,132.89249999999998,30.465,1050.1100000000001,15.1187
1489713600,73.7973,189.369,30.56365,121.98849999999999,30.176,1050.07,15.005500000000001
1489714200,73.7973,189.821,30.3205,107.1279,29.747,1050.02,14.924150000000001
1489714800,73.7973,189.328,29.9615,73.9474,28.0707,1050.0,14.87425
1489715400,73.77,188.789,28.90885,47.09325,26.8007,1050.0,14.85865
1489716000,73.7585,188.273,27.435699999999997,33.005900000000004,26.748,1050.0,14.83455
1489716600,73.7585,189.615,26.77435,20.196150000000003,25.9267,1050.0,14.769649999999999
1489717200,73.7155,188.853,26.33735,12.169599999999999,24.9327,1050.0,14.68515
1489717800,73.5847,189.15,25.4297,1.9591849999999997,24.823,1049.99,14.593
1489718400,73.424,188.889,24.877850000000002,-6.50808,23.866,1049.99,14.4741
1489719000,71.5362,188.947,24.3445,-6.618665,23.6015,1049.72,14.359100000000002
1489719600,66.1375,188.681,23.73375,-6.618665,23.2888,982.885,14.25875
1489720200,63.7165,188.192,23.445149999999998,-6.138835,23.0585,787.2425,14.13575
1489720800,63.5612,189.024,23.17365,-6.02825,22.9567,477.89,14.0085
1489721400,63.527,189.17,23.0076,-6.02825,22.6218,149.97233500000002,13.94365
1489722000,63.3513,188.357,22.789250000000003,-6.138835,22.5227,1.169835,13.9336
1489722600,63.1157,189.05,22.57225,-6.156750000000001,22.32,0.0,13.9336
1489723200,62.8682,189.262,22.42135,-6.156750000000001,22.137,0.0,13.9336
1489723800,62.5923,188.829,22.2285,-6.2835,22.101,0.0,13.9336
1489724400,62.3372,188.51,22.119,-6.2835,21.9838,0.0,13.9336
1489725000,62.0402,189.788,22.119,-6.1315,21.9838,0.0,13.91235
1489725600,61.6933,188.498,22.119,-6.1315,22.9343,0.0,13.91235
1489726200,61.3543,188.913,22.4319,-5.9526699999999995,22.9343,0.0,13.91235
1489726800,61.0313,189.494,22.50865,-5.83042,22.7628,0.0,13.88485
1489727400,60.6998,188.766,22.50865,-5.67167,22.2545,1.389335,13.879850000000001
1489728000,60.36,189.295,22.50865,-4.58067,21.8173,4.600334999999999,13.83425
1489728600,59.9845,188.917,22.035899999999998,-3.491,21.638,6.739,13.75825
1489729200,59.5973,188.582,21.72765,-3.491,21.4122,8.046085,13.706
1489729800,59.2582,189.291,21.525100000000002,-3.27125,21.261,14.135085,13.6583
1489730400,58.9188,188.768,21.336599999999997,-3.491,21.2203,21.6106,13.59965
1489731000,58.5495,188.813,21.336599999999997,-3.59575,21.2203,24.397750000000002,13.5426
1489731600,58.4325,188.776,21.336599999999997,-3.47917,22.2278,26.7875,13.4552
1489732200,58.2578,189.296,21.7444,-3.8525,22.3013,31.70135,13.40775
1489732800,57.8615,188.966,22.26455,-3.4539150000000003,22.379,37.6755,13.40775
1489733400,57.4433,188.976,22.26455,-3.04583,22.379,79.39600000000002,13.40775
1489734000,57.027,188.416,22.26455,-1.78975,21.616,465.53799999999995,13.40775
1489734600,56.1278,189.564,21.95865,-0.9067515,21.439,818.7239999999999,13.4042
1489735200,53.5538,189.001,21.64985,-0.455583,21.439,818.7239999999999,13.391950000000001
1489735800,50.3575,189.417,21.64985,0.18549999999999994,21.6837,845.774,13.37275
1489736400,50.1222,188.689,21.64985,0.7966664999999999,22.2263,870.9555,13.36445
1489737000,50.1222,189.489,21.955,2.2567500000000003,23.6338,914.1155,13.36175
1489737600,50.1222,189.198,22.93005,2.5579150000000004,23.777,949.065,13.3295
1489738200,50.1222,189.42,23.469900000000003,2.5579150000000004,23.777,914.1155,13.31125
1489738800,50.1222,188.663,23.469900000000003,2.5579150000000004,23.306,870.9555,13.2743
1489739400,50.1222,189.143,23.469900000000003,-0.016750000000000043,22.6723,858.4694999999999,13.175149999999999
1489740000,50.1222,189.225,23.0569,-2.003165,22.6723,843.2235000000001,13.175149999999999
1489740600,50.1222,189.504,22.9205,-3.060335,22.8078,818.7239999999999,13.175149999999999
1489741200,50.1222,189.355,22.9205,-3.060335,23.0332,843.2235000000001,13.175149999999999
1489741800,49.7965,189.321,22.9205,-3.61242,23.4238,868.405,13.175149999999999
1489742400,49.7372,189.163,23.2285,-3.060335,23.6942,918.2185,13.175149999999999
1489743000,48.6163,189.146,23.530749999999998,-3.1777499999999996,23.6942,923.764,13.2546
1489743600,47.8702,188.872,23.66595,-2.004,23.8472,922.327,13.64925
1489744200,47.8522,188.963,23.770699999999998,1.64875,23.8472,922.327,14.147400000000001
1489744800,47.6958,188.869,23.77435,-2.004,23.8472,873.9504999999999,14.46235
1489745400,47.276,190.017,23.77435,-2.004,23.7015,838.6285,14.604949999999999
1489746000,46.142,189.484,23.77435,-2.479,23.7015,827.0715,14.748850000000001
1489746600,45.916,189.413,23.95895,-1.6756699999999998,24.1825,922.327,14.85565
