DATETIME,IND323,IND5088,IND5105,IND5113,IND5115,IND5117,IND5125
1490054400,70.6732,189.305,22.0431,883.6605,21.885,1605.6100000000001,11.6065
1490055000,70.6682,189.28,21.92525,830.4114999999999,21.5118,1605.6100000000001,11.1756
1490055600,70.5722,188.884,22.002850000000002,759.3855,21.5118,1602.425,10.92265
1490056200,70.388,189.091,22.002850000000002,471.603,24.1638,1598.105,10.8268
1490056800,69.746,188.427,22.54125,112.394835,24.1638,1569.58,10.72175
1490057400,69.406,189.382,23.5141,0.584835,23.8307,1509.88,10.35775
1490058000,69.3583,188.798,23.80435,-6.183335,23.778,1290.755,9.618815000000001
1490058600,67.0832,189.14,23.80435,-6.183335,23.778,1078.83,8.961665
1490059200,62.0182,189.517,23.628,-6.183335,23.478,936.682,8.6965
1490059800,59.7383,189.049,23.50665,-5.251335,23.478,844.461,8.60525
1490060400,59.5247,188.831,23.50665,-4.732835,23.408,832.316,8.530415000000001
1490061000,58.8113,189.034,23.443,-4.358085,23.3518,832.316,8.358665
1490061600,58.803,189.055,23.3799,-3.881585,22.707,832.316,8.19925
1490062200,58.803,188.54,23.05755,-0.3919199999999998,22.707,832.316,8.149750000000001
1490062800,58.803,188.773,22.813000000000002,8.350265,22.7633,832.316,8.122834999999998
1490063400,58.803,189.299,22.813000000000002,15.20735,22.8627,852.313,8.11375
1490064000,58.803,188.911,22.773400000000002,26.87565,22.8627,952.414,8.104665
1490064600,60.2618,189.41,22.8231,67.3749,22.9325,1045.15,8.096
1490065200,61.4408,188.548,22.896700000000003,81.41685,22.9307,1049.93,8.065335000000001
1490065800,62.5062,189.289,22.931600000000003,81.41685,22.9325,1049.93,7.978999999999999
1490066400,63.3615,188.694,22.931600000000003,81.41685,22.9307,1049.93,7.9205
1490067000,63.3615,189.068,22.90095,40.96195,22.8712,1049.93,7.88542
1490067600,63.3615,188.908,22.90095,6.083849999999999,22.3857,1049.93,7.81617
1490068200,63.3615,188.782,22.62845,0.5139149999999999,21.2085,1049.93,7.77225
1490068800,63.3615,188.677,21.917749999999998,0.5139149999999999,21.2085,1049.93,7.7223299999999995
1490069400,60.6803,188.759,21.78155,0.5139149999999999,21.4498,1049.93,7.68133
1490070000,59.3443,189.172,21.6545,23.159065000000002,21.8592,1049.85,7.6765799999999995
1490070600,59.3443,188.887,21.6449,56.39565,21.8592,1049.85,7.62083
1490071200,59.3443,189.212,21.6449,56.39565,21.84,1049.8899999999999,7.565415
1490071800,59.3443,188.527,21.6449,56.39565,21.3947,1048.835,7.510915
1490072400,58.2163,189.466,21.617350000000002,23.169484999999998,20.5842,1033.25,7.440915
1490073000,58.2163,188.653,20.989449999999998,0.21708499999999997,19.4,996.326,7.40925
1490073600,58.2163,189.065,20.10725,-6.377335,19.4,996.326,7.390665
1490074200,58.2163,189.143,19.5399,-6.377335,19.4495,990.9784999999999,7.37983
1490074800,56.1908,188.613,19.5399,-6.377335,19.6303,1034.185,7.332
1490075400,55.378,188.683,19.5399,0.9547499999999998,19.7272,1049.7849999999999,7.274335
1490076000,55.378,188.999,19.67875,8.47125,19.8193,1049.7849999999999,7.246085
1490076600,55.378,188.982,19.72635,8.47125,19.7272,1049.155,7.045249999999999
1490077200,55.378,189.086,19.72635,8.47125,19.7255,1005.9485,6.811165
1490077800,53.5643,189.055,19.72635,1.1063349999999996,19.2933,953.4839999999999,6.69675
1490078400,53.5643,189.072,19.5094,-7.39675,18.2682,927.55,6.53575
1490079000,53.5643,188.16,19.08005,-8.032164999999999,18.2682,953.4839999999999,6.440835
1490079600,53.5643,189.107,18.8485,-8.590665000000001,18.8302,964.684,6.380585
1490080200,53.4418,189.143,18.65025,-8.032164999999999,18.8302,964.684,6.303835
1490080800,52.6493,188.401,18.36925,-7.39675,18.4703,996.1305,6.26717
1490081400,51.3557,188.141,18.35525,-5.6125,18.2402,1027.645,6.23892
1490082000,51.0175,189.393,18.35525,-0.9150799999999997,18.2397,1000.0445,6.22067
1490082600,50.2828,188.762,18.2845,3.54117,18.2402,979.5775000000001,6.17342
1490083200,50.2828,189.033,18.2845,5.600334999999999,18.3288,979.5775000000001,6.1075
1490083800,50.2828,188.158,18.2845,15.177,18.4997,979.5775000000001,6.10475
1490084400,50.2828,189.667,18.414250000000003,22.836599999999997,18.6403,1005.783,6.10475
