DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND45384,IND45385,IND45386,IND45387,IND45388,IND45389,IND45390,IND45392,IND45393,IND45394,IND45397,IND45398,IND45399,IND45400,IND45401,IND45402,IND45403,IND45426,IND45427,IND45463,IND45464,IND45465,IND45466,IND45467,IND45468,IND45469,IND45470,IND45471,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM1994,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1493251200,1.0,65.9913,27.3865,959.074,73.4972,,,1.9185,0.1473102561746371,-5.51883,,,,,,,,,,,,,,,,,,,,,,39.0548,73.4527,,0.1473102561746371,,,,0.5025233388066288,0.9575283240766211,0.18912052967450343,46.0893,,,73.4972,73.4972,73.2892,72.8213,0.6759000000000128,0.6759000000000128,0.6492666666666693,85.2498,85.2498,83.674,81.407,3.842799999999997,3.842799999999997,3.6867333333333336,17.601,17.601,17.04971666666667,,,,,,,,,,,,,,17.601,103.33244631253596,0.13507350051962647,0.24623475656639207,0.20929679972248885,1.0,1.0,11.6,24.5,24.5,-148.1,1575.54,,,189.948,21.0988,20.973399999999998,1105.8600000000001,1028.0249999999999,21.571,1630.59,1596.1899999999998,4.1905,4.0597199999999996,-140.0,-148.1,21.5805,0.12483036653386878,0.2931354641353625,0.8108794703254966,0.8720369449510994,0.04247167592337888,0.8526897438253629,0.9885835824951763,0.49747666119337125,0.5025233388066288,,,,,,0.0028899338025984004,0.015524364573658052,,8.16933,72.7764,,,3.9795,,,-138.2333333333333,0.42538729541194353,0.24966073306773756,0.005779867605196801,3.9795,,,21.5805,73.4972,8.16933,,189.419,71.9338,,-100.16672540216899,,,47.53556670421912,39.64548284905625,,928.144096288223,2.091995396100946,24.90952885223846,,0.0028899338025984004,,,0.04247167592337888,0.49747666119337125,,0.8108794703254966,0.12483036653386878,0.8526897438253629,,,0.23942208994875228,,,0.41329950587741815,0.6137551806945126,,0.7163308536477732,1.1771764215488076,0.5240169233307658
1493251800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4527,,,,,,,,,,,,74.3443,74.3443,74.1537,73.7427,0.6016000000000048,0.6016000000000048,0.6692166666666708,84.4675,84.4675,82.7818,80.578,3.889499999999998,3.889499999999998,3.735583333333333,17.52503,17.52503,17.185616666666665,,,,,,,,,,,,,,,,,0.14893049551219043,0.24623475656639207,1.0,1.0,20.9,,40.8,,,,,189.419,21.38275,,1062.245,,21.571,1630.59,,4.1274999999999995,,-140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493252400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4527,,,,,,,,,,,,75.0057,75.0057,74.9813,74.7795,0.22620000000000573,0.22620000000000573,0.5339666666666716,83.6333,83.6333,81.968,79.7633,3.8700000000000045,3.8700000000000045,3.8051000000000004,17.56463,17.56463,17.321493333333333,,,,,,,,,,,,,,,,,0.15706598949467102,0.14893049551219043,1.0,1.0,11.3,,23.3,,,,,189.661,21.43475,,1062.245,,21.4388,1630.59,,4.09983,,-146.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493253000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.478,,,,,,,,,,,,77.6882,77.6882,77.3553,76.8812,0.806999999999988,0.806999999999988,0.5358666666666683,83.2698,83.2698,81.6882,79.4568,3.8130000000000024,3.8130000000000024,3.8391333333333337,17.89987,17.89987,17.573026666666667,,,,,,,,,,,,,,,,,0.14056153455673112,0.15706598949467102,1.0,1.0,32.5,,64.4,,,,,188.653,21.5049,,1105.8600000000001,,21.4388,1630.59,,4.0767500000000005,,-154.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493253600,1.0,66.5193,26.8457,1046.42,79.6855,,,2.0645,0.2603558039082473,-1.83333,,,,,,,,,,,,,,,,,,,,,,40.0413,73.4972,,0.2980376531527841,,,,0.43063059762912503,0.7035405678924453,0.05636266794372036,47.9748,,,79.6855,79.6855,79.4307,78.8113,0.8742000000000019,0.8742000000000019,0.590100000000002,83.1518,83.1518,81.687,79.4723,3.6794999999999902,3.6794999999999902,3.817383333333332,17.83603,17.83603,17.66584333333333,,,,,,,,,,,,,,17.83603,107.03191268960327,0.1536794429359095,0.172145991922032,0.14056153455673112,1.0,1.0,18.0,36.6,36.6,-174.8,1597.95,,,188.957,21.55585,21.5606,1062.245,1002.7470000000001,21.5407,1622.965,1596.6299999999999,4.029085,3.9709575,-168.15,-174.8,21.5407,0.4522684484866886,0.7516865387638736,0.9436373320562796,0.9257372352799846,0.29645943210755465,0.7019623468472159,0.9809596153589435,0.569369402370875,0.4991379188274334,,,,,,0.0018909863182525169,0.013319871121542004,,8.31933,74.503675,,,3.70467,,,-161.45,0.3663206039775835,0.9045368969733772,0.0037819726365050338,3.70467,,,21.5407,79.6855,8.31933,,189.449,72.3953,,-123.02581890872136,,,48.42914985248484,40.3009259909976,,977.6710269904817,2.068076187315657,25.376550808281145,,0.0018909863182525169,,,0.29645943210755465,0.569369402370875,,0.9436373320562796,0.4522684484866886,0.7019623468472159,,,0.8009852139957636,,,0.6468056115412335,0.8447053081776764,,0.8037648813158632,0.6130136230553561,0.6818824821767299
1493254200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3443,,,,,,,,,,,,81.7555,81.7555,81.7028,80.8598,0.8956999999999908,0.8956999999999908,0.6801000000000006,82.8825,82.8825,81.3447,79.1787,3.703799999999987,3.703799999999987,3.799766666666663,18.069300000000002,18.069300000000002,17.749309999999998,,,,,,,,,,,,,,,,,0.0704504708674468,0.172145991922032,1.0,1.0,38.2,,76.0,,,,,189.449,21.5606,,1157.94,,21.6607,1628.475,,3.991,,-181.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493254800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.9813,,,,,,,,,,,,85.8337,85.8337,85.2907,84.6962,1.1374999999999886,1.1374999999999886,0.7570333333333299,83.3218,83.3218,82.041,79.8377,3.484099999999998,3.484099999999998,3.73998333333333,18.4093,18.4093,17.884026666666664,,,,,,,,,,,,,,,,,0.11244115583321683,0.0704504708674468,1.0,1.0,39.0,,77.0,,,,,190.17,21.6007,,1340.94,,21.6858,1640.1,,3.9425850000000002,,-193.85000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493255400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6882,,,,,,,,,,,,88.4812,88.4812,88.0423,87.4533,1.0279000000000025,1.0279000000000025,0.8280833333333295,83.8467,83.8467,82.6927,80.4408,3.4059000000000026,3.4059000000000026,3.6593833333333308,18.86287,18.86287,18.107,,,,,,,,,,,,,,,,,0.04600470729430909,0.11244115583321683,1.0,1.0,34.4,,70.5,,,,,189.297,21.67325,,1519.945,,22.0273,1640.1,,3.88992,,-212.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493256000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6855,,,,,,,,,,,,92.193,92.193,91.4242,90.931,1.2620000000000005,1.2620000000000005,1.000716666666662,84.5035,84.5035,83.5192,81.2837,3.2198000000000064,3.2198000000000064,3.5510166666666643,19.416970000000003,19.416970000000003,18.415723333333332,,,,,,,,,,,,,,,,,0.06133187016454035,0.04600470729430909,1.0,1.0,33.6,,66.5,,,,,189.261,21.85655,,1607.4499999999998,,22.4632,1640.1,,3.8175,,-228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493256600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.7555,,,,,,,,,,,,89.9802,89.9802,89.5728,88.9545,1.0257000000000005,1.0257000000000005,1.0371666666666641,84.563,84.563,83.4335,81.2197,3.3432999999999993,3.3432999999999993,3.4727333333333306,19.26483,19.26483,18.643216666666667,,,,,,,,,,,,,,,,,0.1584001773292064,0.06133187016454035,1.0,1.0,23.1,,46.6,,,,,189.414,22.24525,,1607.4499999999998,,22.8655,1640.1,,3.7327500000000002,,-228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
