DATETIME,IND323,IND5088,IND5105,IND5113,IND5115,IND5117,IND5125
1490486400,69.2988,189.093,22.962,321.927,23.2092,1116.025,8.22733
1490487000,69.3873,189.091,23.0659,293.3285,23.2092,1116.025,8.118580000000001
1490487600,69.3873,188.973,23.0659,273.9975,22.9935,1116.025,7.86008
1490488200,69.2988,189.306,23.0659,218.75799999999998,22.727,1101.75,7.514165
1490488800,69.298,189.647,22.86025,154.333,22.592,1101.75,7.3267500000000005
1490489400,69.2362,189.496,22.6595,128.48399999999998,22.5017,1101.75,7.27275
1490490000,69.1073,189.136,22.54685,116.1925,22.4767,1070.945,7.232165
1490490600,69.0495,189.404,22.4892,116.1925,21.7977,1050.295,7.1805
1490491200,68.811,189.8,22.1372,116.1925,21.5602,1050.295,7.117585
1490491800,68.722,189.899,21.67895,139.454,21.382,1050.295,7.076165
1490492400,68.5785,189.553,21.553350000000002,175.903,21.382,1050.295,7.076165
1490493000,68.4867,189.882,21.553350000000002,175.903,21.5465,1050.17,7.076165
1490493600,68.4852,189.182,21.553350000000002,178.2215,21.8453,1050.085,7.076165
1490494200,68.4773,190.336,21.6959,178.2215,22.1057,1050.17,7.076165
1490494800,68.4752,188.658,21.9755,151.039,22.113,1050.085,7.076165
1490495400,68.128,189.57,21.9755,151.039,22.113,1050.17,7.19683
1490496000,68.128,189.835,21.9755,151.039,21.661,1050.17,7.336
1490496600,68.128,188.953,21.7984,183.945,21.661,1050.795,7.36142
1490497200,68.128,189.747,21.7985,207.488,21.7515,1053.2649999999999,7.36142
1490497800,68.128,189.59,21.77815,226.3955,21.8048,1057.255,7.388249999999999
1490498400,68.1918,189.162,21.77815,250.517,21.8455,1057.255,7.41625
1490499000,68.4048,189.49,21.82515,258.925,22.1368,1057.255,7.426584999999999
1490499600,68.5752,188.694,21.82515,286.9445,22.1368,1062.26,7.44625
1490500200,68.8867,189.467,21.82515,330.244,21.4962,1076.115,7.44625
1490500800,68.8867,189.199,21.6754,378.5295,21.4962,1086.9850000000001,7.470585
1490501400,68.8867,189.236,21.5211,462.3555,21.0685,1119.5149999999999,7.51267
1490502000,68.8867,188.36,21.28235,587.3679999999999,21.049,1164.72,7.53625
1490502600,68.8867,190.107,21.05875,710.2445,21.0223,1215.38,7.58942
1490503200,68.9008,190.414,21.05875,765.0315,21.0223,1294.65,7.6409199999999995
1490503800,68.9008,189.059,21.093600000000002,896.55,21.1382,1396.0549999999998,7.642
