DATETIME,IND323,IND5088,IND5105,IND5113,IND5115,IND5117,IND5125
1491264000,58.9365,189.389,25.73125,349.8705,26.594,1103.29,15.11335
1491264600,60.0998,188.728,26.27585,410.3,26.7537,1112.4899999999998,14.8511
1491265200,61.3577,189.409,26.67385,418.265,26.9165,1128.2849999999999,14.6436
1491265800,62.3793,188.658,26.835099999999997,418.265,27.0913,1182.9450000000002,14.48975
1491266400,63.2393,189.845,27.0039,417.744,27.3807,1194.27,14.42325
1491267000,64.2697,189.553,27.0039,396.3075,27.3807,1200.74,14.41065
1491267600,65.058,190.08,27.0039,356.045,26.6618,1200.74,14.274750000000001
1491268200,65.8108,189.419,26.994799999999998,324.196,26.6618,1200.74,14.101949999999999
1491268800,66.6278,187.789,27.0645,324.196,26.8983,1216.5900000000001,13.98475
1491269400,67.4592,189.594,26.83515,324.196,26.8983,1235.3200000000002,13.839400000000001
1491270000,67.8278,189.44,26.7169,345.8355,26.772,1240.5900000000001,13.690999999999999
1491270600,68.121,189.762,26.71725,367.89300000000003,26.6625,1222.065,13.425149999999999
1491271200,68.5,189.098,26.83515,397.389,26.6625,1222.065,13.0885
1491271800,68.7122,188.856,26.86085,431.937,26.9497,1222.065,12.847249999999999
1491272400,68.8853,189.609,26.71725,443.69899999999996,26.9497,1222.065,12.654499999999999
1491273000,69.0283,189.449,26.32815,431.937,25.9938,1237.8400000000001,12.45125
1491273600,69.0365,189.157,26.751,443.69899999999996,25.9938,1261.145,12.32765
1491274200,69.1553,189.326,26.41665,463.828,25.9938,1272.82,12.31165
1491274800,69.1553,189.884,25.86225,524.0125,25.7307,1284.435,12.28005
1491275400,69.1553,189.077,25.69125,585.2660000000001,25.3515,1301.225,12.23625
1491276000,69.1553,189.41,25.5411,623.1235,25.0282,1345.725,12.216249999999999
1491276600,69.1912,188.91,25.322000000000003,662.2570000000001,25.0282,1351.6100000000001,12.16575
1491277200,69.1912,189.904,25.322000000000003,768.848,25.2925,1402.245,12.083950000000002
