DATETIME,IND323,IND5088,IND5105,IND5113,IND5115,IND5117,IND5125
1491004800,90.765,189.109,19.2758,1426.755,19.6817,1680.5349999999999,9.2385
1491005400,87.5165,188.317,19.2758,1337.31,19.6817,1680.5349999999999,9.13458
1491006000,85.389,190.829,19.047649999999997,1281.53,18.9045,1680.395,9.081164999999999
1491006600,81.2583,189.34,19.113349999999997,1142.55,18.9045,1680.395,9.04975
1491007200,77.2232,189.102,19.2675,1023.12,19.2128,1679.38,8.956335
1491007800,75.5093,189.202,19.15515,989.299,19.2128,1675.605,8.868
1491008400,75.3987,188.967,19.15515,1026.48,19.2128,1662.0149999999999,8.832165
1491009000,72.7167,189.186,19.2529,1026.48,19.293,1662.0149999999999,8.771415000000001
1491009600,72.7167,189.759,19.2529,1026.48,19.293,1662.0149999999999,8.716750000000001
1491010200,72.7167,188.602,19.2054,1090.0149999999999,19.198,1662.0149999999999,8.70425
1491010800,72.7167,189.402,19.147750000000002,1203.5749999999998,18.6265,1662.0149999999999,8.689
1491011400,72.7167,188.606,18.9384,1203.5749999999998,18.6265,1662.0149999999999,8.670169999999999
1491012000,73.824,188.979,18.6785,1245.625,18.6782,1673.725,8.661335000000001
1491012600,75.9458,189.77,18.6785,1288.5949999999998,18.6788,1675.125,8.634415
1491013200,77.6438,189.992,18.65235,1351.7350000000001,18.6782,1675.125,8.59225
1491013800,77.7847,188.693,18.65235,1297.405,18.465,1675.82,8.56067
1491014400,77.8377,188.552,18.5716,1254.435,18.3792,1676.37,8.496
1491015000,78.6277,189.084,18.4221,1254.435,18.2462,1677.8200000000002,8.444165
1491015600,78.9885,188.149,18.3127,1244.665,17.9868,1678.65,8.426585
1491016200,79.4322,189.261,18.1397,1215.1999999999998,18.0332,1678.65,8.409335
1491016800,79.4322,188.477,18.1397,1203.8,18.0332,1678.65,8.365335
1491017400,79.4322,189.348,18.11035,1114.0749999999998,18.1875,1677.52,8.308585
1491018000,79.4322,189.3,18.11035,1023.595,18.1875,1676.9699999999998,8.27
1491018600,79.4322,188.724,18.09175,979.3295,18.1503,1676.9699999999998,8.181750000000001
1491019200,79.4322,189.554,18.09175,979.3295,17.8982,1672.505,8.058415
1491019800,79.316,188.946,18.024250000000002,979.3295,17.7402,1671.335,7.89575
