DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1492300800,1.0,63.7,26.4735,633.36,67.5592,26.38520636769814,62.61913122199961,1.96433,0.6655896435071088,6.7265,5.880833,0.0,-0.20400000000000063,0.0,-0.30220000000000624,0.0,1.101700000000001,0.0,1.5120000000000005,0.0,-0.03300000000000125,0.0,125.94000000000005,0.0,-0.22390000000000043,0.7886700000000006,0.0,0.0,26.49,-0.016499999999997073,0.0,37.7315,69.4628,0.34532719061344996,0.6713037807861624,0.025003941668865104,0.03923679289095838,0.44055397856609557,0.8816923462430729,0.031419206854532256,0.7583207666222165,47.361,-0.19367,0.0,-0.289599999999993,0.0,11.067300000000001,96.39939236353565,0.11456586169045005,0.296547040480697,0.2803247390393288,1.0,1.0,15.0,29.8,29.8,-152.1,1428.19,-0.5999999999999943,0.0,189.403,21.5926,21.60396666666667,577.019,598.0373333333333,21.3305,1497.9050000000002,1461.8,10.843250000000001,10.859590909090908,-141.9,-152.1,21.37466666666667,0.436870943287944,0.4097047956244385,0.2416792333777835,0.27271048681466126,0.9685807931454677,0.3286962192138376,0.03657518722012287,0.11830765375692708,0.8796350154278635,0.65467280938655,0.34532719061344996,0.9749960583311349,0.6404837965797988,0.5986027128450093,0.00463295217127651,0.022557402186364258,0.8051765247190116,7.288,69.118225,21.2848,21.2848,10.2175,62.5983,26.49,-136.55,0.879029552012012,0.873741886575888,0.00926590434255302,10.2175,155.166,0.0,21.2848,67.5592,7.288,62.5983,189.406,67.3087,26.38520636769814,-114.66726341629999,62.61913122199961,67.03182434750282,45.416025137634286,39.90478562789945,62.03176555770165,657.0165894941645,1.9750758985199734,27.636381653719628,0.5594460214339044,0.00463295217127651,0.9607632071090416,0.65467280938655,0.9685807931454677,0.11830765375692708,0.9749960583311349,0.2416792333777835,0.436870943287944,0.3286962192138376,0.40236313196787077,0.4833130458105493,1.0724358639195313,1.163138005756155,0.6415154461226437,0.5578213437882957,0.31797611264594877,0.6462436805419247,1.0743649360990726,0.6903470679374807
1492301400,1.0,62.1207,26.4535,629.396,67.811,26.369717113825267,62.970773261398634,1.96067,0.6713037807861624,5.61067,-1.1158299999999999,0.0,0.0045000000000001705,0.0,-0.06550000000000011,0.0,-1.5793000000000035,0.0,0.5032999999999959,0.0,-0.05630000000000024,0.0,-14.279999999999973,0.0,0.009499999999999176,-0.028500000000000192,0.0,0.0,26.4735,-0.020000000000003126,0.0,37.736,68.5195,0.021909993994835508,0.6714855971078162,0.4627652812072366,0.8873024186142241,0.44708267017855063,0.8032830230843053,0.02786031823330226,0.797331408797429,47.2955,-0.0036599999999999966,0.0,0.2518000000000029,0.0,11.1331,95.75466798751046,0.14039534403195814,0.27308138679924926,0.296547040480697,1.0,1.0,11.1,23.2,23.2,-152.3,1413.91,-0.20000000000001705,0.0,189.406,21.419600000000003,21.501966666666664,577.019,553.2826666666667,21.2943,1459.06,1453.439090909091,10.7073,10.722990909090909,-151.8,-152.3,21.3626,0.48601742545890064,0.49453411882755355,0.2026685912025709,0.27271048681466126,0.9721396817666977,0.3285144028921838,0.03467477389602791,0.19671697691569467,0.8796350154278635,0.9780900060051645,0.34532719061344996,0.5372347187927634,0.6404837965797988,0.7821945903267529,0.002289401800672503,0.022557402186364258,0.8009046237330593,7.2595,68.706725,21.2943,21.2943,10.1612,63.7,26.4735,-145.03333333333333,0.8744551403397627,0.9720348509178013,0.004578803601345006,10.1612,-3.9640000000000555,0.0,21.2943,67.811,7.2595,63.7,189.572,67.812,26.369717113825267,-101.58961703288173,62.970773261398634,65.52964365824062,45.08564348224911,39.50760103163028,62.0542105217804,657.3005924704305,1.958598768053958,27.60695681370934,0.5529173298214494,0.002289401800672503,0.11269758138577589,0.9780900060051645,0.9721396817666977,0.19671697691569467,0.5372347187927634,0.2026685912025709,0.48601742545890064,0.3285144028921838,0.39511675337607616,0.7015651528508989,0.2586214892509371,0.6668067228183515,0.4066601414698939,0.3657603394448015,0.8329752522113252,0.7584528910115527,0.9440969989121881,0.6781091903991308
1492302000,1.0,62.682,26.4778,563.604,67.525,26.347700881878275,62.38822027324767,1.94,0.6713037807861624,-1.24833,-6.859,0.0,-0.0062999999999959755,0.0,-0.07879999999999399,0.0,0.5613000000000028,0.0,-0.9801999999999964,0.0,-0.0608999999999984,0.0,-41.51999999999998,0.0,-0.1039999999999992,-0.19850000000000012,0.0,0.0,26.4535,0.02430000000000021,0.0,37.7297,68.1707,0.12376177213704165,0.6572278808077012,0.22133786870289585,0.33706114828991274,0.3460345276015665,0.7540123531321141,0.02529286294348121,0.9098452552843417,47.2167,-0.020669999999999966,0.0,-0.28600000000000136,0.0,11.09,92.9150983498199,0.1449653023651041,0.31775156025046114,0.27308138679924926,1.0,1.0,14.0,27.4,27.4,-146.2,1372.39,6.100000000000023,0.0,189.572,21.3124,21.38085,549.1685,543.9991666666667,21.2848,1425.665,1433.7027272727275,10.5673,10.595154545454545,-151.8,-146.2,21.256466666666665,0.48624070148045884,0.873741886575888,0.0901547447156583,0.2416792333777835,0.9747071370565188,0.34277211919229883,0.03399782434558474,0.2459876468678859,0.8796350154278635,0.8762382278629584,0.34532719061344996,0.7786621312971042,0.6404837965797988,0.7821945903267529,0.004995748356008723,0.022557402186364258,0.8009046237330593,7.061,68.3801875,21.1903,21.1903,10.1003,62.1207,26.4535,-147.35000000000002,0.879029552012012,0.9724814029609177,0.009991496712017446,10.1003,-65.79199999999992,0.0,21.1903,67.525,7.061,62.1207,189.451,66.8318,26.347700881878275,-109.91378090378373,62.38822027324767,65.84010802806866,44.86173205201124,39.34597046314718,62.015263132129604,606.5795656568796,1.9371110678148464,27.556883968207202,0.6539654723984335,0.004995748356008723,0.6629388517100873,0.8762382278629584,0.9747071370565188,0.2459876468678859,0.7786621312971042,0.0901547447156583,0.48624070148045884,0.34277211919229883,0.4318498951465037,0.8251232071692988,0.4821047089121536,0.7392417738958613,0.33499836654851683,0.20385441971615811,0.8490812120009804,0.6156145072027716,0.6411523022598287,0.8666702130906732
1492302600,1.0,62.916,26.3655,873.368,67.6602,26.361801798808035,62.6606616480042,1.73983,0.6713037807861624,-6.1505,-4.90217,0.0,-0.1529999999999987,0.0,-0.18200000000000216,0.0,0.23399999999999466,0.0,1.4599999999999937,0.0,-0.014499999999999957,0.0,215.26999999999998,0.0,0.08919999999999817,1.3203300000000002,0.0,0.0,26.4778,-0.11229999999999762,0.0,37.5767,67.8488,0.030389664362659774,0.6670164767894647,0.15532970730135232,0.35652391373527603,0.6098343545237818,0.8820203952307157,0.028662148620980266,0.9832162748125849,47.0347,-0.20016999999999996,0.0,0.13519999999999754,0.0,11.193699999999998,90.75856610604258,0.08204342270260209,0.30257279192527153,0.31775156025046114,1.0,1.0,9.4,19.0,19.0,-127.7,1587.66,18.499999999999986,0.0,189.451,21.28955,21.314683333333335,596.5,600.4383333333333,21.2795,1425.665,1431.2018181818182,10.4329,10.480881818181818,-151.8,-127.7,21.2547,0.03743894055889489,0.873741886575888,0.01678372518741509,0.2416792333777835,0.9713378513790197,0.33298352321053526,0.03388063541935926,0.11797960476928426,0.8805924857523251,0.9696103356373402,0.34532719061344996,0.8446702926986477,0.4627652812072366,0.5986027128450093,0.006774508899892544,0.017344741568066504,0.8009046237330593,8.38133,68.30018888888888,21.2795,21.2795,10.0858,62.682,26.4778,-147.10000000000002,0.9098452552843417,0.07487788111778979,0.013549017799785089,10.0858,309.764,0.0,21.2795,67.6602,8.38133,62.682,189.429,68.2918,26.361801798808035,-92.9861226982996,62.6606616480042,66.34546490518898,44.92634177768872,39.70261127194,62.08735159524139,962.2981471297754,2.114257595495043,27.509033739390652,0.39016564547621824,0.006774508899892544,0.643476086264724,0.9696103356373402,0.9713378513790197,0.11797960476928426,0.8446702926986477,0.01678372518741509,0.03743894055889489,0.33298352321053526,0.5515386185111297,0.31581067671822,0.8229338611330924,0.7294834682837791,0.5741619979902015,0.363296938057889,0.31456371155210733,0.3254425718960341,0.8831036000167484,0.8074121970189717
1492303200,1.0,62.0618,26.271,650.82,67.7632,26.265834556557767,62.73081445354663,1.93983,0.6714855971078162,-3.69117,2.45933,0.0,0.010599999999996612,0.0,-0.003700000000002035,0.0,-0.8541999999999987,0.0,-0.46759999999999025,0.0,-0.15779999999999994,0.0,-144.77999999999997,0.0,-0.056699999999999307,-0.9368300000000005,0.0,0.0,26.3655,-0.09450000000000003,0.0,37.5873,67.811,0.0418713687464074,0.6788667685346368,0.517356418309757,0.822794504580805,0.6042647803432502,0.894314151721295,0.028673332995571177,0.9259681196148544,47.031,0.19999999999999996,0.0,0.10299999999999443,0.0,11.294799999999999,92.78091500639101,0.11723527436362416,0.32001296323522777,0.30257279192527153,1.0,1.0,13.0,25.8,25.8,-139.4,1442.88,-11.700000000000003,0.0,189.429,21.28215,21.296733333333336,631.3779999999999,638.1236666666666,21.2228,1425.665,1423.958181818182,10.30375,10.368227272727273,-148.85,-139.4,21.230866666666664,0.3454816136903863,0.873741886575888,0.07403188038514565,0.2416792333777835,0.9713266670044288,0.32113323146536327,0.03388063541935926,0.10568584827870502,0.8816923462430729,0.9581286312535926,0.34532719061344996,0.4826435816902431,0.517356418309757,0.7660676118183981,0.006431280984313363,0.013549017799785089,0.7151061151612315,7.4445,68.0356,21.2228,21.2228,9.928,62.916,26.3655,-144.86666666666665,0.9259681196148544,0.6909632273807726,0.012862561968626725,9.928,-222.548,0.0,21.2228,67.7632,7.4445,62.916,189.717,67.8242,26.265834556557767,-106.62782990395516,62.73081445354663,66.06238406736668,44.91648833043445,39.86149719855284,62.12316829867406,701.4589152900354,1.975639747517898,27.460691205780357,0.39573521965674985,0.006431280984313363,0.17720549541919495,0.9581286312535926,0.9713266670044288,0.10568584827870502,0.4826435816902431,0.07403188038514565,0.3454816136903863,0.32113323146536327,0.44635002898386567,1.0532979335216293,0.5510934659941354,0.3214369702946385,0.9159057890881448,0.4215843022083983,0.45927344105074863,0.7840992222055536,1.1306045424019109,0.5323115421509742
1492303800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.811,,,,,,,,,,,,,,,,,0.18891545980726854,0.32001296323522777,1.0,1.0,8.2,,16.299999999999997,,,,,189.717,21.25115,,642.09,,21.2228,1425.665,,10.234,,-142.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492304400,1.0,61.7992,25.9973,1205.81,70.0703,,,1.69967,0.6776656778825224,-6.109,,,,,,,,,,,,,,,,,,,,,,37.506,67.811,0.013071432355698298,0.7136223598148655,0.6435114863228816,,,0.9212724045546457,0.03559402870924455,0.7574210975947208,47.063,,,,,11.2985,98.01709179275554,0.08103887166640916,0.1145456079022161,0.18891545980726854,1.0,1.0,8.2,15.5,15.5,-123.7,1668.17,,,189.763,21.20655,21.219279999999998,762.094,784.5996,21.1095,1425.665,1440.1618181818185,10.18935,10.257699999999998,-133.55,-123.7,21.166150000000002,0.15992016982149798,0.873741886575888,0.24257890240527924,0.24257890240527924,0.9644059712907554,0.28637764018513445,0.03467477389602791,0.07872759544535429,0.8820203952307157,0.9869285676443017,0.34532719061344996,0.3564885136771184,0.6404837965797988,,0.005994210501139514,0.013549017799785089,,9.12567,68.05105,21.1095,21.1095,9.811,,,-137.86,0.9259681196148544,0.31984033964299596,0.011988421002279029,9.811,,,21.1095,70.0703,9.12567,,189.974,69.13,,-85.64826877015025,,66.64130675554888,45.32084761953241,40.0838600684677,62.184757460038995,1230.2038123611433,1.8401983992868887,27.40449663921852,,0.005994210501139514,,0.9869285676443017,0.9644059712907554,0.07872759544535429,0.3564885136771184,0.24257890240527924,0.15992016982149798,0.28637764018513445,,0.3587575428032954,,0.549393772535817,0.5401741114615363,0.9299883465774339,0.8368983834695269,0.7936077686386254,0.2865441195805846,0.5137524171076487
1492305000,1.0,62.1425,25.814,950.872,71.1297,25.90780361706465,62.299529753612504,1.87817,0.6788667685346368,-1.34533,4.76367,0.0,0.13949999999999818,0.0,0.28429999999999467,0.0,0.3432999999999993,0.0,-0.1634999999999991,0.0,-0.19350000000000023,0.0,-53.76999999999998,0.0,-0.39649999999999963,-0.770999999999999,0.0,0.0,25.9973,-0.18329999999999913,0.0,37.6455,67.811,0.022187331362131357,0.7261840410459117,0.4798411172471322,0.5685114843332412,0.7849434965099795,0.8941686494790748,0.03484704350910928,0.6612023238017086,47.3473,0.17849999999999988,0.0,1.0593999999999966,0.0,11.095500000000001,98.44123528956688,0.09930900921281152,0.25590475569271715,0.1145456079022161,1.0,1.0,8.7,18.0,18.0,-126.5,1614.4,-2.799999999999997,0.0,189.974,21.149900000000002,21.10302,912.12,848.8948,21.0073,1425.665,1441.6045454545456,10.130749999999999,10.151218181818182,-127.1,-126.5,20.911250000000003,0.18378047960946836,0.873741886575888,0.33879767619829143,0.33879767619829143,0.9651529564908907,0.27381595895408833,0.03467477389602791,0.1058313505209252,0.8941686494790748,0.9778126686378686,0.34532719061344996,0.5201588827528678,0.517356418309757,0.7660676118183981,0.006092331935923566,0.013465949538897872,0.7114777221412294,8.35467,68.420925,20.713,20.713,9.6175,61.7992,25.9973,-132.70000000000002,0.9259681196148544,0.3675609592189367,0.012184663871847133,9.6175,-254.938,0.0,20.713,71.1297,8.35467,61.7992,188.786,68.9665,25.90780361706465,-90.61738120369068,62.299529753612504,66.98572090099445,45.59303344441201,39.920585402847415,62.11647340637889,965.9285534186877,1.9980539698284372,27.347471213934874,0.2150565034900205,0.006092331935923566,0.43148851566675883,0.9778126686378686,0.9651529564908907,0.1058313505209252,0.5201588827528678,0.33879767619829143,0.18378047960946836,0.27381595895408833,0.5036823489227857,0.20848335575546875,1.280640894080316,0.6293464779379121,0.4358215105654927,0.7905971577302248,0.3047154993252527,0.8868154861966863,0.24294723516006306,0.4892332066658023
1492305600,1.0,62.9362,25.6442,691.69,70.06,25.737384134165627,62.42474297239577,1.94783,0.7136223598148655,-1.91383,-0.5685,0.0,0.010800000000003251,0.0,0.23340000000000316,0.0,0.7937000000000012,0.0,-0.16799999999999216,0.0,-0.21982999999999997,0.0,-148.72000000000003,0.0,-0.1753,-0.8360000000000003,0.0,0.0,25.814,-0.16979999999999862,0.0,37.6563,67.811,0.052902487238540075,0.7518994956814662,0.17035847163946516,0.24140817550909788,0.7780784359670834,0.8818563374696416,0.03355619675388011,0.87087404959032,47.5807,0.06966000000000006,0.0,-1.0696999999999974,0.0,11.140030000000001,94.63219390530382,0.13787943878372105,0.33792470288438003,0.25590475569271715,1.0,1.0,12.6,24.5,24.5,-140.2,1465.68,-13.699999999999989,0.0,188.786,21.0584,20.9725,912.12,874.512,20.713,1435.535,1445.4718181818182,10.093050000000002,10.039570000000001,-127.1,-140.2,20.786733333333334,0.3136477723868466,0.873741886575888,0.12912595040968003,0.33879767619829143,0.9664438032461199,0.2481005043185338,0.03355619675388011,0.11814366253035835,0.8941686494790748,0.9470975127614599,0.34532719061344996,0.8296415283605348,0.4798411172471322,0.6320822393951322,0.005230573145007355,0.013465949538897872,0.7797947011028075,7.51867,68.697325,20.5377,20.5377,9.39767,62.1425,25.814,-131.5,0.9098452552843417,0.6272955447736932,0.01046114629001471,9.39767,-259.1819999999999,0.0,20.5377,70.06,7.51867,62.1425,189.156,68.7985,25.737384134165627,-103.69691870234459,62.42474297239577,67.44271427588794,45.685709634070825,39.83107392666413,62.1274533440822,730.9246160901203,2.002265460803557,27.30163715288383,0.22192156403291663,0.005230573145007355,0.7585918244909021,0.9470975127614599,0.9664438032461199,0.11814366253035835,0.8296415283605348,0.12912595040968003,0.3136477723868466,0.2481005043185338,0.6886606320373729,0.6054545373733203,0.9503093206727926,0.9302604843296867,0.6730080958406408,0.7654389539216082,0.46189758265748376,0.8649134580200355,0.6219929314284318,0.5437093541011182
1492306200,1.0,61.7463,25.5173,382.425,69.0468,25.568494903478094,62.71637486993244,1.87933,0.7261840410459117,-4.611,-2.69717,0.0,-0.015100000000003888,0.0,-0.0018999999999991246,0.0,-1.1899000000000015,0.0,-2.341000000000008,0.0,-0.05299999999999905,0.0,-247.92000000000007,0.0,-0.3523999999999994,-1.2075000000000005,0.0,0.0,25.6442,-0.12690000000000268,0.0,37.6412,68.4235,0.6006939030722257,0.7615133097051121,0.4780649847761045,0.9281167710137552,0.7095996953696597,0.9211178496790015,0.026234476317668842,0.9370650673239975,47.5788,-0.0685,0.0,-1.0131999999999977,0.0,10.84063,89.56222985392313,0.10187524658660756,0.29460002273126845,0.33792470288438003,1.0,1.0,9.1,19.2,19.2,-128.7,1217.76,11.5,0.0,189.156,20.86015,20.753660000000004,821.281,776.3234000000001,20.5377,1435.535,1433.5336363636363,10.006900000000002,9.933739999999998,-127.6,-128.7,20.478666666666665,0.3963491249929766,0.873741886575888,0.06293493267600246,0.24257890240527924,0.9737655236823312,0.2384866902948879,0.03355619675388011,0.07888215032099853,0.894314151721295,0.3993060969277743,0.4130918793997458,0.5219350152238955,0.4798411172471322,0.8389214830891598,0.006002524648245301,0.012862561968626725,0.7267193805190156,6.31117,68.883275,20.1853,,9.34467,62.9362,25.6442,-131.70000000000002,0.9259681196148544,0.7926982499859532,0.012005049296490601,9.34467,-309.26500000000004,0.0,20.1853,69.0468,6.31117,62.9362,188.436,66.4575,25.568494903478094,-92.90840633347597,62.71637486993244,66.64013974766065,45.25364108362108,40.21382147114423,61.721892192141794,426.9936117309037,1.8976125388082465,27.263908576489417,0.29040030463034033,0.006002524648245301,0.07188322898624483,0.3993060969277743,0.9737655236823312,0.07888215032099853,0.5219350152238955,0.06293493267600246,0.3963491249929766,0.2384866902948879,0.4852985979341127,0.26571990511035126,0.7263959330090876,0.7460604056459527,0.6347705716361101,0.8525556636693123,1.08020739756197,0.8665779307701047,0.7789931931987178,0.49641993283690067
