DATETIME,IND1,IND10,IND12,IND13,IND15,IND16,IND1679,IND1680,IND1681,IND1682,IND1683,IND2,IND2006,IND228,IND229,IND230,IND263,IND264,IND265,IND266,IND267,IND268,IND269,IND27,IND270,IND271,IND272,IND273,IND274,IND275,IND276,IND277,IND278,IND279,IND28,IND280,IND281,IND282,IND2820,IND2821,IND2822,IND2823,IND283,IND284,IND285,IND286,IND287,IND288,IND289,IND3,IND30,IND305,IND31,IND314,IND322,IND323,IND324,IND325,IND326,IND331,IND332,IND333,IND334,IND335,IND3657,IND367,IND372,IND373,IND374,IND376,IND377,IND379,IND380,IND381,IND382,IND385,IND4,IND407,IND410,IND447,IND448,IND4710,IND4711,IND4712,IND4713,IND5,IND6,IND670,IND671,IND672,IND673,IND7,IND700,IND737,IND738,IND740,IND8,IND87,IND88,IND89,IND9,MOD1,MOD3,MOD4,MOD420,MOD5,MOD55,MOD6,MOD7,MOD8,RES1,RES3,RES4,RES442,RES5,RES55,RES6,RES7,RES8,UNC1,UNC3,UNC4,UNC443,UNC5,UNC55,UNC6,UNC7,UNC8
1488672000,1.0,61.3667,20.9,1160.02,987.1431,1031.3963666666664,1.828833,18.85033,20.9,20.936330000000005,20.941510000000005,1.73333,0.0,-3.22667,-3.4461670300000002,0.7864997300000001,0.0,37.72384,-0.10567000000000348,0.0,48.82217,-0.16966999999999643,0.0,1616.1546666666668,-1.6720000000000041,0.0,68.33984000000001,-0.12666999999999007,0.0,7.933999,-0.07350000000000101,1.0,1582.0490000000002,40.86599999999976,1622.6414999999997,0.0,18.386,0.46433000000000035,8.473833,8.240667,0.23316600000000065,0.0,0.0,20.941510000000005,-0.005179999999999296,0.0,190.0542,-0.6482000000000312,0.0,37.6,18.651,1.8868340000000001,18.65177833333333,-2.6596673,75.39625777777776,75.39625777777776,37.61817,48.6525,68.21317000000002,18.85033,7.860498999999999,189.40599999999998,20.936330000000005,1.828833,120.0,1622.915,0.0,0.0,1.131719875413804,0.0,0.0,-0.0019264811777879828,0.14649202595606922,-0.07725615370103611,0.0,0.6665517312260614,48.6,8.915,10.0,-0.05800100000000019,0.0,73.67099999999999,74.67833,-1.0073300000000103,0.0,1678.98,7.85167,1001.2017000000001,892.3163000000001,108.8854,0.0,18.7417,74.8883,-0.4071617205198024,-0.042860849902716165,60.0,8.915,63.414840000000005,61.74284,191.893,68.215,189.475103134052,66.13121600929509,47.12716913616767,1.8245257231311491,42.27671747362818,63.444561759413695,1217.8061408906565,1.8310925325184368,19.9889106797141,0.0,1.131719875413804,0.0,0.0,0.0,-0.4071617205198024,0.0,0.0,0.0,0.6416732609781454,0.9347292426879649,1.0735714854779497,0.16472002748190223,0.29093020483158905,1.1907013209539545,0.3309095282804936,0.5781201024594207,0.7643779189579679
1488672060,1.0,61.3567,20.9,1508.05,995.6087666666667,1041.700033333333,1.808833,18.830329999999996,20.9,20.92733,20.940510000000003,1.58667,0.0,-3.05,-3.8300003300000003,1.3148330300000004,0.0,37.70751,-0.09300999999999959,0.0,48.80217,-0.15966999999999842,0.0,1616.2606666666668,-1.8361700000000027,0.0,68.33568000000001,-0.11684999999999945,0.0,7.9211659999999995,-0.05816700000000008,1.0,1577.206,56.432000000000016,1622.7414166666665,0.0,18.39916,0.43116999999999805,8.650166,8.180166999999999,0.4699990000000014,0.0,0.0,20.940510000000003,-0.013180000000001968,0.0,189.75070000000002,-0.7564000000000135,0.0,37.6,18.656386666666666,1.906168,18.646111666666666,-2.5151673,75.32105444444443,75.32105444444443,37.6145,48.6425,68.21883000000001,18.830329999999996,7.862998999999999,188.9943,20.92733,1.808833,120.0,1633.638,0.0,0.0,1.1868278613024188,0.0,-0.9708401366078476,-0.0019264811777879828,0.14390548179473486,-0.09343682264450023,0.0,0.6731452193444081,48.6,9.99333,10.0,-0.09733500000000017,0.0,73.7635,74.43783,-0.6743300000000119,0.0,1682.55,7.88,1066.9424999999999,883.8323,183.11019999999985,0.0,18.4983,74.3067,-0.434100457950386,-0.045272519113551644,60.0,9.99333,63.43601,61.59984,184.695,68.2583,189.4363723521186,66.1207212469381,47.111475971643515,2.8829578143595787,42.22237364221398,63.46150049684428,1612.2059690303304,2.9109236776847944,19.984528873694003,-0.9708401366078476,1.1868278613024188,0.0,0.0,0.0,-0.434100457950386,0.0,0.0,0.0,0.08961532405920623,0.836533732751322,1.0508386615277832,0.13754122294751064,0.22423465327024458,1.1317388233910213,0.6979480190561264,0.28269244785303904,0.7778710850212999
1488672120,1.0,61.53,20.9117,1482.53,1007.1984333333334,1049.7393666666665,1.7761660000000004,18.77083,20.9117,20.92,20.939010000000003,1.46333,0.0,-5.175,-4.107667,1.3449996999999998,0.0,37.69617999999999,-0.09034999999998661,0.0,48.78217000000001,-0.14967000000000752,0.0,1616.4343333333336,-1.8434999999999988,0.0,68.33685000000001,-0.10119000000000256,0.0,7.914998999999999,-0.052499999999999325,1.0,1574.778,69.27700000000027,1622.797833333333,0.0,18.43866,0.3321700000000014,8.814833,8.193834,0.6209989999999994,0.0,0.0,20.939010000000003,-0.019010000000001526,0.0,189.663,-0.06679999999997221,0.0,37.6,18.65094,1.887501,18.639833333333332,-2.7626673000000004,75.2464611111111,75.2464611111111,37.605830000000005,48.6325,68.23566000000001,18.77083,7.862499,189.59620000000004,20.92,1.7761660000000004,120.0,1644.0550000000003,0.0,0.0,1.2024119962359165,0.0,0.5525243184719386,-0.0019264811777879828,0.1412632752351777,-0.08422808400330126,0.0,0.6798252859901632,48.6,9.86667,10.0,-0.11133499999999974,0.0,73.81515999999999,74.25333000000002,-0.4381700000000279,0.0,1677.86,7.88333,1128.7292,881.6449000000001,247.08429999999987,0.0,18.2233,73.5483,-0.21389202986906852,-0.0464608081683798,60.0,9.86667,63.37351,61.530010000000004,193.982,68.38,189.4118033226743,66.26301868996595,47.09148113780085,2.727708801152367,42.1770147601877,63.414592068762964,1524.0972949134232,2.786270391515821,19.97484945613367,0.5525243184719386,1.2024119962359165,0.0,0.0,0.0,-0.21389202986906852,0.0,0.0,0.0,0.2537514380122673,0.6914224310748942,1.0524649288418635,2.3332591892821655,0.2733386446071344,1.1035876532725188,0.8416229173721871,0.27025013529675873,0.7377874489801123
1488672180,1.0,61.595,20.9,1423.6,1007.0344333333333,1056.3496999999998,1.7554990000000001,18.68499,20.9,20.92,20.932010000000005,1.565,0.0,-1.745,-3.8618340000000004,1.1203337000000002,0.0,37.682339999999996,-0.08233999999998787,0.0,48.762170000000005,-0.1396700000000024,0.0,1616.5010000000002,-1.7609899999999925,0.0,68.33602,-0.08518999999999721,0.0,7.905498999999999,-0.052332999999998187,1.0,1573.251,73.96000000000026,1622.8538333333331,0.0,18.50366,0.1813299999999991,8.872166,8.173333999999999,0.6988320000000012,0.0,0.0,20.932010000000005,-0.012010000000003629,0.0,189.91340000000002,-0.6214000000000226,0.0,37.6,18.636273333333335,1.8906680000000002,18.633609999999997,-2.7415003000000002,75.19747999999998,75.19747999999998,37.60000000000001,48.6225,68.25083000000001,18.68499,7.853166000000001,189.292,20.92,1.7554990000000001,120.0,1647.2110000000002,0.0,0.0,1.1305678800732828,0.0,0.0,-0.0019264811777879828,0.13861886391360215,-0.08422808400330126,0.0,0.6861062186572371,48.6,9.175,10.0,-0.1351690000000001,0.0,74.14215999999999,73.99783000000001,0.1443299999999823,0.0,1681.24,7.80167,1170.7522000000001,879.4029000000003,291.34929999999986,0.0,18.1433,75.585,-0.11900144358201104,-0.04712192729939098,60.0,9.175,63.25367,61.49268000000001,187.115,68.3617,189.43475091714697,66.31656280612859,47.07923868104604,2.0238646247550514,42.14091067592297,63.32346207708485,1298.7699251145061,2.0390001278820393,19.956599629842188,0.0,1.1305678800732828,0.0,0.0,0.0,-0.11900144358201104,0.0,0.0,0.0,1.0669054459262817,0.6799869037422976,1.0737073992725545,3.294400549639416,0.3568017510684897,1.0975826866169969,0.6805652474857459,0.5232451142678108,0.6542645284310825
1488672240,1.0,61.5983,20.8983,1429.98,1019.6844333333333,1061.0441999999998,1.703999,18.59666,20.8983,20.919830000000005,20.92634,1.445,0.0,-5.115,-4.201834000000001,1.5258337000000006,0.0,37.67234,-0.07550999999999419,0.0,48.745000000000005,-0.13249999999999318,0.0,1617.4796666666668,-1.6403299999999916,0.0,68.33368,-0.07600999999999658,0.0,7.895831999999999,-0.04899899999999846,1.0,1573.435,82.10700000000043,1622.8429166666663,0.0,18.573829999999997,0.02283000000000257,9.008333,8.161001,0.8473319999999998,0.0,0.0,20.92634,-0.006509999999995131,0.0,189.6019,-0.46359999999998536,0.0,37.5683,18.62494,1.8711680000000002,18.625221666666665,-2.6760003,75.14744333333331,75.14744333333331,37.596830000000004,48.61250000000001,68.25767,18.59666,7.846833,189.13830000000002,20.919830000000005,1.703999,120.0,1655.5420000000004,0.0,0.0,1.1672713695175823,0.0,0.0,-0.0019264811777879828,0.1372072063768379,-0.08422808400330126,0.0,0.6925910595990015,48.6,9.59167,10.0,-0.16716900000000012,0.0,74.415,73.79116,0.6238400000000013,0.0,1680.49,7.8,1223.6269,871.0390000000002,352.58789999999976,0.0,18.1567,75.7617,-0.0024283470714578925,-0.04713541811645463,60.0,9.59167,63.10617,61.46584000000001,189.285,68.3917,189.40771788423427,66.32279322413721,47.061621686638404,2.4182438254114604,42.11212911534602,63.2101889805743,1435.019634641691,2.458414483252523,19.937801923246177,0.0,1.1672713695175823,0.0,0.0,0.0,-0.0024283470714578925,0.0,0.0,0.0,0.5930070465582484,0.6266806596442719,1.0924579327539874,0.9331389556851967,0.42797886795674905,1.1034051008671655,0.9814020286109632,0.5601416114605788,0.5574690176708491
1488672300,1.0,61.6733,20.8,1719.27,1044.9927,1073.0246999999997,1.6818330000000001,18.51166,20.8,20.909500000000005,20.924500000000002,1.58167,0.0,-4.21167,-4.205500000000001,1.7161657000000008,0.0,37.66234,-0.0750099999999918,0.0,48.73500000000001,-0.13249999999999318,0.0,1618.9783333333335,-1.444499999999998,0.0,68.32218,-0.04933999999998662,0.0,7.889831999999998,-0.045831999999998096,1.0,1574.494,86.08699999999999,1622.8653333333327,0.0,18.63283,-0.12116999999999933,9.151503000000002,8.157334,0.9941690000000012,0.0,0.0,20.924500000000002,-0.014999999999997016,0.0,189.23309999999998,0.08850000000001046,0.0,37.505,18.600216666666665,1.8858340000000002,18.614304999999998,-2.4893343,75.12062888888887,75.12062888888887,37.58733000000001,48.60250000000001,68.27284000000002,18.51166,7.844,189.3216,20.909500000000005,1.6818330000000001,120.0,1660.581,0.0,0.0,1.2658448901920636,0.0,0.0,-0.0019264811777879828,0.13624037836207317,-0.08422808400330126,0.0,0.6982858639725343,48.6,10.1217,10.0,-0.2040010000000001,0.0,74.6475,73.70983000000001,0.9376699999999829,0.0,1683.11,7.85,1293.4969,871.0840000000003,422.4128999999998,0.0,17.9983,76.445,0.0,-0.04713541811645463,60.0,10.1217,62.91067000000001,61.46617000000001,190.578,68.46,189.4307253195795,66.38796428526005,47.06450391667307,3.048261522286417,42.054392483206215,63.05965967720581,1665.1838271868387,3.0703580756693807,19.925671303800037,0.0,1.2658448901920636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28560324167805445,0.792575923196901,1.196954858476265,0.6835881140501571,0.6233879575424459,1.17043799160487,0.7555497510768808,0.4046091452287368,0.47476059452742314
1488672360,1.0,61.805,20.8,1808.28,1074.9169333333332,1085.294533333333,1.6486660000000002,18.407320000000002,20.8,20.889500000000005,20.934500000000003,1.69833,0.0,-5.96833,-3.3736670000000006,0.41816670000000045,0.0,37.65234,-0.0750099999999918,0.0,48.7175,-0.1174999999999855,0.0,1621.5086666666666,-1.2158299999999969,0.0,68.31701000000001,-0.029840000000007194,0.0,7.886499,-0.04649899999999896,1.0,1585.9880000000003,79.9989999999998,1622.9052499999993,0.0,18.695,-0.28767999999999816,9.388173,8.189334,1.1988389999999995,0.0,0.0,20.934500000000003,-0.04499999999999815,0.0,189.0011,0.6873999999999967,0.0,37.5,18.562993333333335,1.8991670000000003,18.598221666666667,-2.9555003,75.10320333333331,75.10320333333331,37.57733000000001,48.600000000000016,68.28717,18.407320000000002,7.840000000000001,189.6885,20.889500000000005,1.6486660000000002,120.0,1665.987,0.0,0.0,1.2085928153248169,0.0,0.0,-0.0019264811777879828,0.13573881509504085,-0.08422808400330126,0.0,0.7024072289524897,48.6,10.4317,10.0,-0.2505010000000001,0.0,74.982,73.61650000000002,1.365499999999983,0.0,1681.06,7.82667,1375.6577000000002,894.7850000000001,480.8727000000001,0.0,17.8183,77.0017,0.0,-0.04713541811645463,60.0,10.4317,62.704170000000005,61.48834000000001,191.677,68.4733,189.44593170700725,66.50879473295956,47.06796774343396,3.479356313097627,41.994768070436066,62.8993517706326,1767.4227253662675,3.5033513800274365,19.925148022232705,0.0,1.2085928153248169,0.0,0.0,0.0,0.0,0.0,-0.2238908017700605,0.0,0.743640968250627,1.241116338429059,1.3367623005660998,0.9636121607693223,0.83544821228438,1.299713803492236,0.8780314421643943,0.7591029020566739,0.37159461993822157
1488672420,1.0,61.9783,20.8,1654.64,1095.6299333333334,1093.3838666666666,1.5950000000000002,18.29815,20.8,20.871000000000006,20.940000000000005,1.53667,0.0,-3.145,-2.660667,-0.8366662999999996,0.0,37.642340000000004,-0.07500999999999891,0.0,48.6975,-0.09749999999998238,0.0,1622.7253333333335,-0.9333300000000051,0.0,68.30201,0.031820000000010396,0.0,7.875499000000001,-0.03549900000000061,1.0,1574.7640000000001,105.279,1622.8592499999993,0.0,18.742169999999998,-0.4440199999999983,9.61184,8.095334,1.5165060000000015,0.0,0.0,20.940000000000005,-0.06899999999999906,0.0,189.3881,-0.11630000000002383,0.0,37.5,18.520103333333335,1.9226670000000003,18.58074833333333,-3.4973332999999998,75.06483333333331,75.06483333333331,37.567330000000005,48.600000000000016,68.33383,18.29815,7.840000000000001,189.27179999999998,20.871000000000006,1.5950000000000002,120.0,1680.0430000000001,0.0,0.0,1.2242297248216119,0.0,0.0,-0.0019264811777879828,0.13573881509504085,-0.08422808400330126,0.0,0.7051568256850853,48.6,9.96167,10.0,-0.32766700000000015,0.0,75.20867000000001,73.54900000000002,1.6596699999999913,0.0,1676.28,7.8,1461.545,876.2340000000003,585.3109999999998,0.0,17.7133,76.24,0.0,-0.04653780279206876,60.0,9.96167,62.48250000000001,61.549170000000004,185.793,68.6333,189.42384156978653,66.65315782346278,47.054461039608675,2.843413895652687,41.94979670516669,62.72545458141631,1555.344038677449,2.9111219323041593,19.9173987748436,0.0,1.2242297248216119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15518508063690967,1.292861425665012,1.4219792194273846,0.8507789419443599,0.9792562951401009,1.4276269871354816,0.7844963213467642,0.3558661366287945,0.267152861539103
1488672480,1.0,61.9783,20.805,1576.81,1120.4223333333332,1102.6043666666665,1.572666,18.19365,20.805,20.861500000000007,20.940000000000005,1.50333,0.0,-3.61333,-2.705333,-0.9030003,0.0,37.63233999999999,-0.0750099999999847,0.0,48.677499999999995,-0.07749999999997925,0.0,1627.1726666666668,-0.600839999999998,0.0,68.25717999999999,0.13665000000000305,0.0,7.871332,-0.03633199999999981,1.0,1586.0160000000003,94.18699999999967,1622.858916666666,0.0,18.784670000000002,-0.5910200000000003,9.705837,8.206167,1.49967,0.0,0.0,20.940000000000005,-0.07849999999999824,0.0,189.6407,-0.45369999999999777,0.0,37.5,18.48043666666667,1.8996670000000002,18.564581666666662,-3.6083333,75.06009222222221,75.06009222222221,37.55733000000001,48.600000000000016,68.39383,18.19365,7.835,189.187,20.861500000000007,1.572666,120.0,1680.203,0.0,0.0,1.259460580166742,0.0,0.0,-0.0019264811777879828,0.13573881509504085,-0.08422808400330126,0.0,0.7072776604421088,48.6,10.0383,10.0,-0.3270010000000003,0.0,75.58300000000001,73.56333000000001,2.019670000000005,0.0,1683.3,7.80833,1494.5620000000001,916.3357000000001,578.2263,0.0,17.76,77.9133,0.0,-0.04451754816436076,60.0,10.0383,62.22367,61.62283,192.76,68.6317,189.41609282081887,66.6864170736987,47.05733715338934,2.9399634686425236,41.90439119352742,62.5197593910933,1631.9619757926464,2.962972411941908,19.905326530859426,0.0,1.259460580166742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23348157616837284,1.1087427793626867,1.497417204254691,0.6835881140501571,1.1436046498848869,1.3629206130834262,0.8298196139538149,0.37286575618876217,0.1771463789542239
1488672540,1.0,61.9667,20.8,1875.84,1147.801333333333,1117.9035333333331,1.590833,18.088820000000002,20.8,20.8515,20.940000000000005,1.795,0.0,-1.325,-2.4658333,-1.1916666999999999,0.0,37.62234,-0.0750099999999918,0.0,48.662499999999994,-0.062499999999978684,0.0,1628.0583333333334,-0.28383999999999787,0.0,68.22384000000001,0.21632999999999925,0.0,7.862831999999999,-0.032831999999999084,1.0,1599.6170000000002,81.26699999999983,1622.890916666666,0.0,18.82783,-0.7390099999999968,9.868674000000002,8.332333,1.536341000000002,0.0,0.0,20.940000000000005,-0.08850000000000335,0.0,189.18140000000002,0.3871999999999787,0.0,37.5,18.441603333333333,1.8470000000000004,18.547248333333325,-3.6574999999999998,75.08257444444443,75.08257444444443,37.54733000000001,48.600000000000016,68.44017000000001,18.088820000000002,7.83,189.5686,20.8515,1.590833,120.0,1680.884,0.0,0.0,1.2938845035112365,0.0,0.0,-0.0019264811777879828,0.13573881509504085,-0.08422808400330126,0.0,0.7113991292293215,48.6,10.5917,10.0,-0.2561670000000005,0.0,76.15917000000002,73.6235,2.5356700000000103,0.0,1683.97,7.79833,1563.902,954.1559,609.7461000000001,0.0,17.835,79.9017,0.0,-0.04451754816436076,60.0,10.5917,61.96867,61.684830000000005,187.908,68.5967,189.4579836139372,66.67077211384218,47.080850913757956,3.718782923401604,41.83498852500372,62.31458218084468,1837.0825052679486,3.718295355811911,19.895623368455784,0.0,1.2938845035112365,0.0,0.0,0.0,0.0,0.0,-0.18045797898386962,0.0,1.0032475679228818,1.0730201190127038,1.6412794079606707,0.1400120233595826,1.099874922764779,1.0865193446979204,0.8813345015295779,0.9854116839222415,0.07957942066787756
