DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND45384,IND45385,IND45386,IND45387,IND45388,IND45389,IND45390,IND45392,IND45393,IND45394,IND45397,IND45398,IND45399,IND45400,IND45401,IND45402,IND45403,IND45426,IND45427,IND45463,IND45464,IND45465,IND45466,IND45467,IND45468,IND45469,IND45470,IND45471,IND45510,IND45511,IND45512,IND45513,IND45514,IND45515,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5106,IND5114,IND5118,IND5126,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5309,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1494733200,1.0,62.7527,26.0408,445.226,68.7293,26.04444689742187,62.476495918445806,2.1755,0.907769437876047,0.7295,5.80533,0.0,-0.08830000000000382,0.0,-0.09689999999999799,0.0,0.4531999999999954,0.0,0.4569000000000045,0.0,0.18249999999999922,0.0,25.949999999999818,0.0,-0.013600000000000279,-0.14382999999999946,0.0,0.0,26.0898,-0.04899999999999949,0.0,38.0012,0.2902969117513968,0.9051261460774329,0.01566700112652253,0.3501930131833805,0.624039574590648,0.6084125555109503,0.03016984609930029,0.2442154812165096,47.6328,0.35067000000000004,0.0,68.7293,68.7552,68.5047,68.5047,0.2505000000000024,0.2505000000000024,0.17763333333333736,79.7903,79.7903,73.7423,73.3358,6.454499999999996,6.454499999999996,6.461516666666668,9.306700000000001,9.306700000000001,9.621,0.3470000000000084,0.0,68.7293,69.268,68.5047,69.1492,68.7552,69.3812,0.5387000000000057,0.6444999999999936,0.6260000000000048,68.5047,68.7552,-0.316599999999994,-0.21429999999999438,0.0,0.0,-0.13190000000000168,0.0,9.306700000000001,103.26312288040434,0.07201374570446735,0.3079563660373287,0.325001075036335,1.0,1.0,14.9,29.200000000000003,29.200000000000003,-146.1,1287.35,-47.8,0.0,189.128,22.742799999999995,338.9678333333334,1227.5124999999998,13.302224999999996,-146.1,22.61883333333333,0.8515944119808371,0.8708306553751713,0.7557845187834904,0.6523165434113576,0.9698301539006997,0.09487385392256709,0.03299670223113488,0.3915874444890497,0.6788851121760786,0.7097030882486032,0.5910055965136938,0.9843329988734775,0.34138302258733577,0.6548303815926662,0.00708313234387211,0.03048003213762879,0.6728519178548038,6.402,69.24119999999999,22.5287,,13.222,,62.2995,26.0898,-125.0,0.8938662904909879,0.29681117603832585,0.01416626468774422,13.222,26.30200000000002,0.0,22.5287,68.7293,6.402,62.2995,189.475,65.7667,26.04444689742187,-116.85266201973275,62.476495918445806,65.37788610778398,45.63961220887536,38.94874927245478,59.90544037784954,431.15682305642144,2.0490828525408062,28.670036459277114,0.375960425409352,0.00708313234387211,0.6498069868166195,0.7097030882486032,0.9698301539006997,0.3915874444890497,0.9843329988734775,0.7557845187834904,0.8515944119808371,0.09487385392256709,0.5411867189306931,0.2496852432890931,0.6942422064204417,1.3624269634395423,0.8563877603501788,0.7656288210031789,1.3804545216860273,0.7683050823354348,0.37836363281309965,0.7787049224644862
1494733800,1.0,63.3197,26.0063,462.846,68.254,26.001969077558375,62.71178358552159,2.26283,0.907769437876047,2.4055,1.676,0.0,0.05910000000000082,0.0,-0.0870000000000033,0.0,0.5670000000000002,0.0,0.7404999999999973,0.0,-0.05069999999999908,0.0,15.110000000000127,0.0,-0.06240000000000023,-0.061169999999999725,0.0,0.0,26.0408,-0.03450000000000131,0.0,38.0603,0.24881859977075793,0.9030883697741592,0.008391692355509739,0.19522121983587348,0.5972468125503756,0.5987877170589612,0.03043917703564869,0.06185450407154269,47.5458,0.08733000000000013,0.0,68.254,68.254,68.2457,68.2457,0.008300000000005525,0.008300000000005525,0.1403500000000027,79.6053,79.6053,73.5448,73.1533,6.451999999999998,6.451999999999998,6.469299999999999,9.295,9.295,9.531633333333334,-0.09799999999998477,0.0,68.254,69.1342,68.2457,69.0527,68.2458,69.1147,0.8802000000000021,0.8070000000000022,0.8688999999999965,68.2457,68.2458,-0.25900000000000034,-0.5093999999999994,0.0,0.0,-0.47529999999999006,0.0,9.295,110.53024171022876,0.07083741402939363,0.3064973478757779,0.3079563660373287,1.0,1.0,10.1,20.9,20.9,-128.8,1302.46,17.299999999999983,0.0,189.475,22.67393333333333,364.81416666666667,1202.710833333333,13.268583333333332,-128.8,22.512433333333334,0.8723651721527498,0.8708306553751713,0.9381454959284573,0.7357941346782481,0.9695608229643513,0.09691163022584076,0.03234230574868549,0.40121228294103883,0.6684282379352917,0.7511814002292421,0.5910055965136938,0.9916083076444903,0.34138302258733577,0.6548303815926662,0.008122096179394245,0.024745112238755283,0.6674539690857373,6.34083,69.0427,22.4663,22.4663,13.1713,62.7527,62.7527,26.0408,-123.89999999999999,0.850827741520066,0.25526965569450044,0.01624419235878849,13.1713,17.620000000000005,0.0,22.4663,68.254,6.34083,62.7527,189.377,66.5072,26.001969077558375,-100.35792523380894,62.71178358552159,66.01115354041114,45.56137530402798,38.953789719260385,60.205549878260186,418.75055445315917,2.1204726124907154,28.63262728630656,0.4027531874496244,0.008122096179394245,0.8047787801641265,0.7511814002292421,0.9695608229643513,0.40121228294103883,0.9916083076444903,0.9381454959284573,0.8723651721527498,0.09691163022584076,0.5540187116290105,0.2348093216689445,0.8336139164052618,1.6902554017880769,0.8028858374147884,0.8418545433901338,1.4380040364132787,0.671181384951618,0.9104718271179606,0.9169240633794672
1494734400,1.0,63.4332,25.904,358.92,68.0528,25.973820109417765,62.896269701130656,2.33267,0.9081281868830207,5.6885,3.2830000000000004,0.0,0.0397000000000034,0.0,-0.11059999999999803,0.0,0.11350000000000193,0.0,-0.16849999999999454,0.0,-0.007600000000000051,0.0,-101.94000000000005,0.0,0.03389999999999915,-0.5270000000000001,0.0,0.0,26.0063,-0.10229999999999961,0.0,38.1,0.387582944212867,0.9074853545913308,0.00697037351276697,0.23010497588917245,0.7367034239988752,0.5746138509080836,0.030668397637731992,0.05846333418956351,47.4352,0.06983999999999968,0.0,68.0528,68.1788,67.9442,67.9442,0.23460000000000036,0.23460000000000036,0.1684333333333375,79.3948,79.3948,73.3007,72.8685,6.526300000000006,6.526300000000006,6.479966666666667,9.3365,9.3365,9.455133333333333,0.4519999999999982,0.0,68.0528,69.1342,67.9442,69.0058,68.1788,69.1147,1.0814000000000021,1.0615999999999985,0.9359000000000037,67.9442,68.1788,-0.3015000000000043,-0.06700000000000728,0.0,0.0,-0.20120000000000005,0.0,9.3365,112.8753979795984,0.05789161361787324,0.32676649853456086,0.3064973478757779,1.0,1.0,10.7,21.0,21.0,-143.2,1200.52,-14.399999999999977,0.0,189.377,22.603916666666663,377.07666666666665,1196.1025,13.208116666666665,-143.2,22.498399999999997,0.8248928479526937,0.8708306553751713,0.9415366658104365,0.7357941346782481,0.969331602362268,0.09251464540866917,0.031675491957107865,0.4253861490919164,0.6605348919238553,0.612417055787133,0.5910055965136938,0.993029626487233,0.22994262930820125,0.5806246283285101,0.004384442776301287,0.024745112238755283,0.6674539690857373,5.81383,68.85962222222221,22.5002,,13.1637,,63.3197,26.0063,-123.25,0.850827741520066,0.3502143040946126,0.008768885552602574,13.1637,-103.92599999999999,0.0,22.5002,68.0528,5.81383,63.3197,189.829,66.3387,25.973820109417765,-100.55038382628499,62.896269701130656,66.1396951225118,45.467463228117154,38.92973310485781,60.40094673813805,317.97894530114775,2.2201135248430277,28.58801783394719,0.2632965760011247,0.004384442776301287,0.7698950241108276,0.612417055787133,0.969331602362268,0.4253861490919164,0.993029626487233,0.9415366658104365,0.8248928479526937,0.09251464540866917,0.5186830126920906,0.22434429521480634,1.0333314815198595,1.7030793803413566,0.847861064571812,0.9421118666946675,1.357669465189488,0.4816905991968572,0.8968729786239377,1.0442770164355235
1494735000,1.0,63.2938,25.9,322.353,67.9563,25.87082811743614,62.9240554636708,2.18417,0.9081352422945117,7.07467,1.38617,0.0,0.0,1.0,-0.10200000000000387,0.0,-0.13940000000000197,0.0,-0.49920000000000186,0.0,0.019999999999999574,0.0,-38.33999999999992,0.0,0.0035999999999987153,-0.10183000000000053,0.0,0.0,25.904,-0.004000000000001336,0.0,38.1,0.5524163105654267,0.907513576237295,0.010311855156550531,0.3063860548750834,0.5463642582631489,0.5747750909698077,0.0314408597225202,0.14164033948026256,47.3332,-0.14849999999999985,0.0,67.9563,68.0593,67.8413,67.8413,0.2179999999999893,0.2179999999999893,0.1781833333333343,79.0878,79.0878,72.9757,72.5195,6.568300000000008,6.568300000000008,6.499433333333336,9.320099999999998,9.320099999999998,9.425766666666664,-1.3400000000000034,0.0,67.9563,68.94,67.8413,68.9052,68.0593,69.1147,0.9836999999999989,1.0638999999999896,1.055400000000006,67.8413,68.0593,-0.10289999999999111,-0.11950000000000216,0.0,0.0,-0.09650000000000603,0.0,9.320099999999998,107.64444517167344,0.0536123949579832,0.30890095121808975,0.32676649853456086,1.0,1.0,8.0,15.8,15.8,-131.7,1162.18,11.5,0.0,189.829,22.554466666666663,384.2528333333333,1187.9316666666666,13.150533333333335,-131.7,22.490099999999998,0.5758952310114693,0.8473420126018771,0.8583596605197374,0.8327158750856757,0.9685591402774798,0.09248642376270501,0.03133053494996213,0.4252249090301922,0.6071797909327308,0.4475836894345732,0.5826659699757236,0.9896881448434495,0.15788174458491377,0.5806246283285101,0.005007523794426133,0.024745112238755283,0.6674539690857373,5.712,68.70162222222221,22.5038,,13.1837,,63.4332,25.904,-125.63333333333333,0.850827741520066,0.8482095379770613,0.010015047588852266,13.1837,-36.56700000000001,0.0,22.5038,67.9563,5.712,63.4332,188.489,65.8395,25.87082811743614,-89.93182738309531,62.9240554636708,65.97099845031377,45.3874231035655,38.904633148039174,60.46140520890302,299.46087741536985,2.1540585030438355,28.59610545262455,0.45363574173685106,0.005007523794426133,0.6936139451249166,0.4475836894345732,0.9685591402774798,0.4252249090301922,0.9896881448434495,0.8583596605197374,0.5758952310114693,0.09248642376270501,0.6407443085782769,0.23671965286980834,1.0933434673373632,1.6107871256706168,0.8133227613901712,0.936835565681096,1.3337111270841595,0.5203873220917596,0.6242504147053334,0.9282968333880327
1494735600,1.0,63.0028,25.9812,217.8,67.9313,25.884360605883465,,2.25083,0.9081352422945117,6.09983,-0.9748400000000004,0.0,0.0,2.0,-0.033200000000000784,0.0,-0.2909999999999968,0.0,-0.7072000000000003,0.0,0.029500000000000526,0.0,-104.86000000000013,0.0,0.8660000000000032,-0.5584999999999996,0.0,0.0,25.9,0.0812000000000026,0.0,38.1,,0.90557566209878,,,0.4084281393659266,0.5703972556225814,0.031460737388957716,0.2970740676877611,47.3,0.06666000000000016,0.0,67.9313,67.9697,67.7735,67.7735,0.1962000000000046,0.1962000000000046,0.1759666666666675,78.7717,78.7717,72.6397,72.1403,6.631399999999999,6.631399999999999,6.517616666666669,10.156600000000001,10.156600000000001,9.486283333333333,0.8449999999999989,0.0,67.9313,68.8612,67.7735,68.8213,67.9697,68.9695,0.9299000000000035,1.0477999999999952,0.9997999999999934,67.7735,67.9697,-0.06780000000000541,-0.08959999999999013,0.0,0.0,-0.025000000000005684,0.0,10.156600000000001,104.01610306027818,0.04953332686523722,0.12277668331080036,0.30890095121808975,1.0,1.0,7.6,15.2,15.2,-135.0,1057.32,-3.3000000000000114,0.0,188.489,22.65185,371.01149999999996,1171.3975,13.127950000000002,-135.0,22.791266666666665,0.5871016730176053,0.8400037408484406,0.7029259323122389,0.8327158750856757,0.9685392626110423,0.09442433790121994,0.031455767972348336,0.42960274437741863,0.6023080521632944,,,,,,0.0037547103647204124,0.024745112238755283,0.6543628652946945,5.1535,68.5531,,,13.2132,,,25.9,-130.51666666666665,0.7620748850159674,0.8257966539647894,0.007509420729440825,13.2132,-104.553,0.0,23.3698,67.9313,5.1535,63.2938,189.334,65.1323,25.884360605883465,-88.7437751329935,,,45.362152508730816,38.8772601954518,,209.39065547743425,2.216589294002,28.654547154423575,0.5915718606340734,0.0037547103647204124,,,0.9685392626110423,0.42960274437741863,,0.7029259323122389,0.5871016730176053,0.09442433790121994,0.5970601430841815,0.27918312024273945,,,0.8176891628736412,0.8839844536205759,,0.499388488953847,0.8104248443240559,0.8812987552479727
1494736200,1.0,62.6018,26.0,219.248,67.958,25.995098056434216,,2.578,0.9078074772565777,0.8045,-5.29533,0.0,0.0,3.0,-0.08679999999999666,0.0,-0.40100000000000335,0.0,-0.5300000000000011,0.0,-0.009999999999999787,0.0,-5.029999999999973,0.0,1.4081999999999972,-0.24950000000000028,0.0,0.0,25.9812,0.018799999999998818,0.0,38.1,,0.9079054442630053,,,0.5961219358115066,0.5745830167406785,0.03550206693910596,0.0395779113531779,47.2132,0.32716999999999974,0.0,67.958,67.958,67.7785,67.7785,0.17950000000000443,0.17950000000000443,0.18118333333333442,78.3777,78.3777,72.2138,71.6947,6.683000000000007,6.683000000000007,6.552583333333335,11.574799999999998,11.574799999999998,9.831616666666665,0.05299999999999727,0.0,67.9313,68.7293,67.7735,68.5047,67.9317,68.7552,0.7980000000000018,0.7312000000000012,0.8234999999999957,67.7785,67.9317,0.0049999999999954525,-0.0379999999999967,0.0,0.0,0.026700000000005275,0.0,11.574799999999998,125.75819927772868,0.052635603588907016,0.052808166799052314,0.12277668331080036,1.0,1.0,9.1,18.0,18.0,-121.9,1052.29,13.099999999999994,0.0,189.334,23.02446666666666,337.73216666666667,1163.2766666666666,13.134425000000002,-121.9,23.550533333333334,0.851942187979641,0.8400037408484406,0.9604220886468221,0.9181990370762774,0.964497933060894,0.09209455573699461,0.03179078614627531,0.4254169832593216,0.5964708478503273,,,,,,0.009084561200967066,0.024745112238755283,0.6173413840805799,4.904,68.42412222222222,,,13.2032,,,25.9812,-134.45,0.7609268101218649,0.2961156240407179,0.01816912240193413,13.2032,1.447999999999979,0.0,24.778,67.958,4.904,63.0028,189.387,64.6023,25.995098056434216,-94.47537862615201,,,45.47103610759669,38.93453597955386,,174.3409187307185,2.446408456200614,28.70687357853589,0.4038780641884933,0.009084561200967066,,,0.964497933060894,0.4254169832593216,,0.9604220886468221,0.851942187979641,0.09209455573699461,0.7706622756534942,0.5645243501679121,,,0.7723022408448581,0.6410249773704481,,0.6901412207083376,0.9475409725425007,0.8197845266589064
1494736800,1.0,62.3707,26.0518,185.879,68.1693,26.031381260191374,,2.79283,0.9078074772565777,1.60167,0.7971699999999999,0.0,0.08370000000000033,3.0,-0.011000000000002785,0.0,-0.23109999999999786,0.0,-0.2664999999999935,0.0,-0.07150000000000034,0.0,-2.3099999999999454,0.0,0.8063000000000002,-0.18717000000000006,0.0,0.0,26.0,0.05180000000000007,0.0,38.1837,,0.8944065786006137,,,0.5770414889341937,0.598148545509984,0.04661226387142969,0.06965351308755563,47.2022,0.21483000000000008,0.0,68.1693,68.249,68.1298,68.1298,0.1191999999999922,0.1191999999999922,0.1592999999999994,77.9915,77.9915,71.8327,71.2932,6.698300000000003,6.698300000000003,6.59321666666667,12.452599999999999,12.452599999999999,10.355933333333331,0.0689999999999884,0.0,67.9313,68.254,67.7735,68.2457,67.9317,68.249,0.32270000000001176,0.47220000000000084,0.3172999999999888,68.1298,68.249,0.35130000000000905,0.3172999999999888,0.0,0.0,0.21130000000000848,0.0,12.452599999999999,121.93393181736667,0.06620908533909427,0.016067651012021126,0.052808166799052314,1.0,1.0,6.2,14.0,14.0,-116.9,1049.98,5.0,0.0,189.387,23.533733333333334,294.50766666666664,1157.7333333333336,13.1498,-116.9,24.577366666666666,0.8955119407970034,0.821712776380523,0.9303464869124444,0.9361957436744541,0.9533877361285703,0.10559342139938628,0.03273951819537202,0.401851454490016,0.5959914691885944,,,,,,0.00910370507554956,0.021007167097650686,0.6173413840805799,4.71683,68.31691111111111,,,13.1317,,,26.0,-129.58333333333331,0.4691836916917981,0.20897611840599328,0.01820741015109912,13.1317,-33.369,0.0,25.5843,68.1693,4.71683,62.6018,189.456,64.3358,26.031381260191374,-86.17410468948117,,,45.648342739935615,39.07574312440732,,152.44239009565493,2.623952681656009,28.65415920375828,0.4229585110658063,0.00910370507554956,,,0.9533877361285703,0.401851454490016,,0.9303464869124444,0.8955119407970034,0.10559342139938628,0.35649499411582986,0.3374658107450384,,,0.9424168895871362,0.23336302114580848,,0.7464714439696157,1.019296686975111,0.8265493640194639
1494737400,1.0,62.0618,26.0995,219.471,68.4558,26.06479120101081,,2.48283,0.907506520825804,-2.3805,-3.98217,0.0,0.061499999999995225,3.0,0.08600000000000563,0.0,-0.3089000000000013,0.0,-0.20400000000000773,0.0,-0.1761999999999997,0.0,18.15000000000009,0.0,-0.14809999999999945,0.33884000000000025,0.0,0.0,26.0518,0.047699999999998965,0.0,38.2452,,0.8796907892527486,,,0.5368892782910004,0.6067273105782636,0.05174972749379536,0.1998486852132706,47.2882,-0.31000000000000005,0.0,68.4558,68.4705,68.2618,68.2618,0.20870000000000744,0.20870000000000744,0.1926999999999997,77.6218,77.6218,71.4582,70.9065,6.715299999999999,6.715299999999999,6.637100000000004,12.480699999999999,12.480699999999999,10.886883333333332,-0.09199999999998454,0.0,67.9313,68.4558,67.7735,68.2618,67.9317,68.4705,0.5245000000000033,0.4882999999999953,0.5387999999999948,68.2618,68.4705,0.1319999999999908,0.22150000000000603,0.0,0.0,0.28649999999998954,0.0,12.480699999999999,107.3028335514417,0.096509265834202,0.13311928609266052,0.016067651012021126,1.0,1.0,11.7,22.1,22.1,-126.0,1068.13,-9.099999999999994,0.0,189.456,24.028716666666668,253.94516666666667,1151.2666666666667,13.142066666666668,-126.0,25.266166666666663,0.8423368356622274,0.821712776380523,0.8001513147867294,0.9361957436744541,0.9482502725062046,0.12030921074725148,0.0344917345515689,0.39327268942173643,0.5986279241717168,,,,,,0.009948802383983157,0.021100288474164685,0.6173413840805799,5.05567,68.2631111111111,,,12.9555,,,26.0518,-129.11666666666665,0.44567725274063474,0.3153263286755452,0.019897604767966315,12.9555,33.59200000000001,0.0,25.4362,68.4558,5.05567,62.3707,189.364,64.1318,26.06479120101081,-102.48651977617408,,,45.84149357165704,39.25009201526525,,204.53420728613298,2.358915773743056,28.64336246777798,0.46311072170899964,0.009948802383983157,,,0.9482502725062046,0.39327268942173643,,0.8001513147867294,0.8423368356622274,0.12030921074725148,0.2745037131361141,0.4429326197217824,,,0.6047779674124252,0.3115705867357539,,0.23348151296105907,0.7066464849192686,0.8346220964137759
1494738000,1.0,61.977,26.0797,274.305,68.9023,26.068080987120524,62.26355750843634,2.11933,0.9071266055843572,-4.93183,-2.5513299999999997,0.0,-0.045199999999994134,3.0,0.011799999999993815,0.0,-0.08480000000000132,0.0,0.18550000000000466,0.0,-0.06420000000000137,0.0,39.0,0.0,-1.8367000000000004,0.45632999999999946,0.0,0.0,26.0995,-0.01980000000000004,0.0,38.2,0.6945429508345959,0.8651123746772873,0.03560951388100375,0.6405281644549234,0.5874339263289377,0.6412641108247381,0.05690785121593345,0.2632779784670848,47.3,-0.3634999999999997,0.0,68.9023,68.9977,68.7353,68.7353,0.2623999999999995,0.2623999999999995,0.19733333333333292,77.4185,77.4185,71.2492,70.7638,6.654699999999991,6.654699999999991,6.658500000000001,10.7082,10.7082,11.115499999999997,-0.22900000000001342,0.0,67.9313,68.9023,67.7735,68.7353,67.9317,68.9977,0.9710000000000036,0.9617999999999967,1.0659999999999883,68.7353,68.9977,0.47350000000000136,0.5271999999999935,0.0,0.0,0.44650000000000034,0.0,10.7082,103.84714312777741,0.043485304789550074,0.2565436049945942,0.13311928609266052,1.0,1.0,5.4,10.9,10.9,-105.5,1107.13,20.5,0.0,189.364,24.211933333333327,239.84266666666667,1150.0658333333333,13.122608333333336,-105.5,24.873333333333335,0.5886356151971077,0.8250296828750382,0.7367220215329152,0.9361957436744541,0.9430921487840666,0.1348876253227127,0.04383471463834876,0.3587358891752619,0.6047424121984379,0.305457049165404,0.581774184076216,0.9643904861189962,0.03496840146694152,0.6259516595088066,0.012191431630300181,0.023662443206174638,0.6173413840805799,5.512,68.26767777777778,23.5995,,12.8913,,62.0618,26.0995,-122.83333333333333,0.4389015152532052,0.8227287696057846,0.024382863260600362,12.8913,54.834,0.0,23.5995,68.9023,5.512,62.0618,189.135,64.3173,26.068080987120524,-79.58066987575029,62.26355750843634,64.69889007524313,45.92432355509846,39.322155001191334,59.85983531780621,264.14303921917707,2.085232756464646,28.53432182549579,0.4125660736710623,0.012191431630300181,0.3594718355450766,0.305457049165404,0.9430921487840666,0.3587358891752619,0.9643904861189962,0.7367220215329152,0.5886356151971077,0.1348876253227127,0.7802715081333477,0.20616704359014745,0.8282696506797855,0.9386180452183133,0.5912924877418155,0.42434615196294345,0.5281807895074677,0.7033822268676626,0.6762963669662451,1.1786925679402398
1494738600,1.0,61.8962,26.0275,226.076,69.1013,26.049513802719027,,2.31767,0.9070079314681931,0.482833,5.414663,0.0,-0.09620000000000317,2.0,0.009000000000000341,0.0,-0.08079999999999643,0.0,-0.22129999999999939,0.0,-0.08949999999999925,0.0,-42.850000000000136,0.0,-0.6224999999999987,-0.34682999999999975,0.0,0.0,26.0797,-0.052199999999999136,0.0,38.1038,,0.8578560466266811,,,0.6618276263551939,0.6883690891834744,0.05864841050068059,0.21458653727056787,47.309,0.19833999999999996,0.0,69.1013,69.1013,69.0183,69.0183,0.08299999999999841,0.08299999999999841,0.17483333333333442,77.2028,77.2028,71.0195,70.5447,6.65809999999999,6.65809999999999,6.673466666666664,10.1752,10.1752,11.258016666666665,0.09900000000001796,0.0,67.9313,69.1013,67.7735,69.0183,67.9317,69.0542,1.1700000000000017,1.244799999999998,1.122499999999988,69.0183,69.0542,0.28300000000000125,0.05649999999999977,0.0,0.0,0.19899999999999807,0.0,10.1752,106.89659791908555,0.049414830489606355,0.17717348843424519,0.2565436049945942,1.0,1.0,5.4,10.8,10.8,-113.8,1064.28,-8.299999999999997,0.0,189.135,24.290799999999997,223.79649999999998,1146.0983333333334,13.080741666666668,-113.8,24.00423333333333,0.7540777260026379,0.8250296828750382,0.7854134627294321,0.9361957436744541,0.9413515894993194,0.14214395337331892,0.050465361588203944,0.3116309108165256,0.6079912442777786,,,,,,0.008150603357970335,0.02326154863744185,0.6523806134140574,5.16517,68.30901111111112,,,12.8018,,,26.0797,-119.84999999999998,0.28862504538259204,0.4918445479947242,0.01630120671594067,12.8018,-48.22900000000001,0.0,22.977,69.1013,5.16517,61.977,189.234,64.096,26.049513802719027,-79.26268746170729,,,45.96334707725748,39.35237252340621,,211.49036021812992,2.2310861678128324,28.45737229484839,0.3381723736448062,0.008150603357970335,,,0.9413515894993194,0.3116309108165256,,0.7854134627294321,0.7540777260026379,0.14214395337331892,0.2101020186686266,0.2543302745311376,,,0.5754353786444084,0.535351432250448,,0.7014901488974764,0.7663793199341489,1.2779996984549005
1494739200,1.0,61.7167,26.0,243.416,69.1988,25.987392650018826,,2.05833,0.9070079314681931,-0.79,-1.272833,0.0,-0.02909999999999968,1.0,0.09100000000000108,0.0,-0.17949999999999733,0.0,-0.1992000000000047,0.0,-0.04860000000000042,0.0,3.8199999999999363,0.0,-0.0257000000000005,0.2258300000000002,0.0,0.0,26.0275,-0.027499999999999858,0.0,38.0747,,0.8495562880421406,,,0.5846612499504923,0.6884281570869981,0.0546261526274322,0.5329246601432022,47.4,-0.2593399999999999,0.0,69.1988,69.2518,69.1605,69.1605,0.09130000000000393,0.09130000000000393,0.157350000000001,76.9685,76.9685,70.7492,70.2655,6.703000000000003,6.703000000000003,6.685399999999999,10.1981,10.1981,11.264933333333332,0.46699999999998454,0.0,67.958,69.1988,67.7785,69.1605,67.9317,69.2518,1.2408000000000072,1.382000000000005,1.3200999999999965,69.1605,69.2518,0.14220000000000255,0.19760000000000844,0.0,0.0,0.0975000000000108,0.0,10.1981,97.97047786276855,0.05892784270079763,0.24230231287528098,0.17717348843424519,1.0,1.0,5.8,11.1,11.1,-108.4,1068.1,5.3999999999999915,0.0,189.234,24.221049999999998,228.06583333333333,1140.0949999999998,13.060841666666668,-108.4,23.175933333333333,0.600013451239929,0.817039851584374,0.46707533985679783,0.9361957436744541,0.9453738473725678,0.15044371195785938,0.05390704634402299,0.31157184291300194,0.6330512219962912,,,,,,0.010614535750193334,0.02089620481728158,0.6523806134140574,5.391,68.4139888888889,,,12.7532,,,26.0275,-115.41666666666666,0.28862504538259204,0.799973097520142,0.021229071500386668,12.7532,17.340000000000003,0.0,22.9513,69.1988,5.391,61.8962,189.701,63.8968,25.987392650018826,-79.79709734628227,,,45.97559741539742,39.3414045106704,,248.45852067901848,2.020849987301221,28.355053624038444,0.4153387500495077,0.010614535750193334,,,0.9453738473725678,0.31157184291300194,,0.46707533985679783,0.600013451239929,0.15044371195785938,0.5358571651412761,0.34789592036977623,,,0.5577859607536849,0.45801897426591937,,0.7111253322565758,0.6955123061832931,0.6954185568797829
