DATETIME,IND323,IND5088,IND5105,IND5113,IND5115,IND5117,IND5125
1490918400,87.7975,189.836,26.18865,1126.995,26.5843,1679.795,16.694000000000003
1490919000,84.6937,188.593,26.18865,1126.995,25.654,1679.795,16.649050000000003
1490919600,81.8787,188.885,26.119149999999998,1089.035,25.0157,1679.795,16.496299999999998
1490920200,80.1108,189.261,25.33485,1063.56,24.9288,1679.795,16.26965
1490920800,79.5152,189.497,25.117449999999998,1058.7675,25.0157,1677.9,15.949750000000002
1490921400,79.2365,189.578,25.117449999999998,1058.7675,25.2192,1667.65,15.64765
1490922000,78.4172,189.138,24.97225,878.12,25.2192,1659.08,15.51915
1490922600,76.6618,189.708,24.968600000000002,748.9415,24.756,1657.8249999999998,15.467649999999999
1490923200,73.9237,189.842,24.83875,618.2525,24.7268,1651.595,15.452649999999998
1490923800,71.2768,189.17,24.8551,445.57,24.756,1591.87,15.3554
1490924400,70.257,189.338,24.8551,388.64300000000003,24.9542,1531.995,15.227
1490925000,70.257,189.169,24.8551,288.6505,25.2167,1428.915,15.1461
1490925600,70.257,189.486,25.08545,188.63,26.1302,1285.075,15.0429
1490926200,70.257,189.577,25.67345,160.5095,27.5477,1231.8899999999999,14.90305
1490926800,70.257,188.511,26.838949999999997,133.068,27.6408,1141.005,14.738900000000001
1490927400,70.3933,189.323,27.416449999999998,114.2115,27.6408,1055.1,14.575099999999999
1490928000,70.6277,188.642,27.59425,97.85759999999999,27.6408,1051.615,14.4211
1490928600,70.9148,189.398,27.69275,91.7492,28.0493,1050.23,14.333
1490929200,71.0012,188.759,27.897,77.42775,28.1205,1050.12,14.252500000000001
1490929800,71.1848,189.019,28.084899999999998,65.66675000000001,28.1567,1050.065,14.174600000000002
1490930400,71.1967,189.023,28.084899999999998,65.66675000000001,28.1567,1050.065,14.103100000000001
1490931000,71.2925,189.019,28.1386,65.66675000000001,28.1567,1050.065,14.01965
1490931600,71.4217,188.734,28.37495,125.72465,29.0012,1050.065,13.9793
1490932200,71.5395,188.95,28.7972,201.7835,29.2705,1050.165,13.96275
1490932800,71.7013,187.899,29.135849999999998,254.0815,29.2705,1050.23,13.9002
1490933400,72.0547,189.588,29.135849999999998,254.0815,29.2705,1052.15,13.80585
1490934000,72.2362,189.075,29.135849999999998,306.94899999999996,28.9937,1058.505,13.642900000000001
1490934600,72.4145,189.121,28.99745,309.22450000000003,28.9007,1071.975,13.48625
1490935200,72.7173,190.159,28.947200000000002,336.0025,28.9007,1101.79,13.375
1490935800,72.799,188.773,28.82225,351.9755,28.7438,1128.865,13.25765
1490936400,72.799,189.494,28.53455,357.44,28.3253,1149.575,13.14325
1490937000,72.799,189.662,28.53455,357.44,27.6485,1154.025,13.005849999999999
1490937600,72.799,189.412,28.3573,368.18449999999996,27.6485,1175.925,12.943100000000001
1490938200,72.799,189.417,28.3573,374.4305,28.3893,1194.11,12.9001
1490938800,72.7418,188.757,27.9869,457.92449999999997,28.3893,1203.76,12.847349999999999
1490939400,72.4847,189.737,27.5726,459.0955,27.2155,1207.37,12.5586
1490940000,72.2373,188.855,27.432,550.9905,26.8612,1211.445,12.2515
1490940600,72.0997,189.318,27.03835,550.9905,26.6448,1243.3899999999999,12.2174
1490941200,71.7132,189.73,26.9217,550.9905,26.6448,1256.455,12.197
1490941800,71.3427,189.417,26.82195,544.8305,26.7827,1316.685,12.17
1490942400,71.0612,189.049,26.713749999999997,581.3154999999999,26.7827,1364.6,12.13565
1490943000,70.9447,189.66,26.60405,544.338,26.2805,1367.6399999999999,12.12425
1490943600,70.9013,189.919,26.4219,544.338,25.9455,1375.205,12.12425
1490944200,70.6462,188.436,26.113,556.9235,25.9333,1377.205,12.1496
1490944800,70.6448,189.205,26.02965,608.2235000000001,25.9333,1380.8899999999999,12.17
1490945400,70.3777,188.881,25.9394,613.1985,25.9333,1387.4250000000002,12.197
1490946000,70.2078,189.392,25.820999999999998,613.1985,25.7087,1411.43,12.1994
1490946600,70.2078,189.235,25.7667,662.2835,25.7087,1411.43,12.2239
1490947200,70.2078,189.454,25.878999999999998,740.614,25.8247,1419.8400000000001,12.243400000000001
1490947800,70.2078,189.641,25.83935,789.826,25.854,1457.08,12.272400000000001
1490948400,70.2078,188.67,25.83935,856.8275,26.1342,1482.8000000000002,12.290849999999999
1490949000,71.369,189.166,25.83935,856.8275,25.854,1482.8000000000002,12.34195
1490949600,72.9083,190.147,25.9941,836.0745,26.1453,1457.08,12.401599999999998
1490950200,73.2155,189.388,26.13975,759.466,26.1743,1465.035,12.420649999999998
1490950800,73.2275,189.04,26.12915,759.466,26.1743,1482.915,12.525500000000001
1490951400,73.2407,189.167,26.159799999999997,772.6765,26.2717,1516.0300000000002,12.65035
1490952000,73.9113,189.143,26.14365,772.6765,26.113,1535.5300000000002,12.67815
1490952600,73.98,189.933,26.15015,819.7175,26.126,1540.63,12.6918
1490953200,74.0665,189.075,26.15625,825.784,26.126,1535.5300000000002,12.709900000000001
1490953800,74.655,189.545,26.15625,825.784,26.1865,1519.52,12.781649999999999
1490954400,74.8473,189.657,26.3115,825.784,26.4365,1519.52,12.862400000000001
1490955000,74.9455,189.116,26.3115,858.3745,26.5453,1535.5300000000002,12.882850000000001
1490955600,74.987,189.878,26.3115,940.514,26.4365,1535.5300000000002,12.931000000000001
1490956200,75.0848,189.54,26.3115,1071.92,24.725,1546.19,13.0018
1490956800,75.1537,189.489,25.580750000000002,1265.295,24.311,1554.92,13.22765
1490957400,78.719,189.579,24.518,1429.505,24.1938,1557.355,13.497150000000001
1490958000,81.6293,189.873,24.38125,1543.1,24.1938,1590.25,13.6328
1490958600,82.9323,189.523,24.2524,1703.005,23.933,1643.38,13.735800000000001
1490959200,87.469,190.576,24.2524,1703.005,24.4515,1643.38,13.7939
1490959800,89.2653,189.489,24.20865,1733.67,24.2235,1665.92,13.92115
1490960400,89.779,189.681,24.17685,1689.9450000000002,24.2235,1671.425,14.17205
1490962200,92.6385,,24.17685,1689.9450000000002,23.817,1678.4299999999998,14.42875
1490962800,92.6385,186.2,24.17685,1728.775,24.04925,1679.38,14.6425
1490963400,92.6385,193.419,24.205849999999998,1763.295,24.2815,1679.555,14.779150000000001
1490964000,94.691,190.496,24.4,1763.295,24.5185,1679.555,14.81385
1490964600,94.691,189.262,24.485,1761.15,24.5185,1679.555,14.8222
1490965200,94.691,189.558,24.50175,1754.26,24.5185,1679.555,14.874600000000001
