DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND45384,IND45385,IND45386,IND45387,IND45388,IND45389,IND45390,IND45392,IND45393,IND45394,IND45397,IND45398,IND45399,IND45400,IND45401,IND45402,IND45403,IND45426,IND45427,IND45463,IND45464,IND45465,IND45466,IND45467,IND45468,IND45469,IND45470,IND45471,IND45510,IND45511,IND45512,IND45513,IND45514,IND45515,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5106,IND5114,IND5118,IND5126,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5309,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND63786,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM246,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1495947600,1.0,61.5515,37.3592,210.919,78.8815,37.54406286447187,,2.14617,0.5220496403428472,1.384,1.094833,0.0,-0.3960000000000008,0.0,-1.1047000000000011,0.0,-1.521800000000006,0.0,-1.9391999999999996,0.0,0.397199999999998,0.0,1.4100000000000819,0.0,-0.09670000000000556,0.05783000000000005,0.0,0.0,37.3,0.05920000000000414,0.0,49.3765,,0.2971917970131076,,,0.5715981920825295,0.6808969983239719,0.09892046061690174,0.6844625001851883,59.5878,-0.014329999999999732,0.0,78.9512,78.9512,78.8815,78.703,0.2481999999999971,0.2481999999999971,0.4587499999999996,82.9328,82.9328,78.7178,78.7178,4.215000000000003,4.215000000000003,4.022016666666666,10.999299999999998,10.999299999999998,10.17535,-0.17199999999999704,0.0,78.8815,95.7668,78.9512,95.9763,78.703,95.329,16.8853,17.025099999999995,16.62599999999999,78.9512,78.703,-2.209000000000003,-2.185299999999998,0.0,0.0,-2.1184999999999974,0.0,10.999299999999998,94.70025129966179,0.06868806475903613,0.15424935843510368,0.12108277233823507,1.0,1.0,9.1,18.799999999999997,18.799999999999997,-147.0,1071.91,8.5,0.0,189.517,32.36261666666666,626.0876666666666,1442.6999999999998,22.473675,-147.0,33.01696666666666,0.3110851876200803,0.6559965355000285,0.3155374998148117,0.9335852872595276,0.9010795393830983,0.7028082029868924,0.07479339082391073,0.3191030016760281,0.9708316228995283,,,,,,0.005703043619348339,0.016359475599062253,0.9258809034659985,5.312,87.9115,,,22.1907,,,37.3,-150.56666666666666,0.7102839385681011,0.6221703752401606,0.011406087238696678,22.1907,0.06868806475903613,5.5589999999999975,0.0,33.19,78.8815,5.312,63.0733,189.345,66.9145,37.54406286447187,-112.27277305354215,,,58.58792560656376,51.10708616320049,,222.72274582734218,2.203627230383077,36.361884966420746,0.42840180791747046,0.005703043619348339,,,0.9010795393830983,0.3191030016760281,,0.3155374998148117,0.3110851876200803,0.7028082029868924,,0.6584815913737239,0.4551727560837884,,,1.3395388649065771,0.8639954628437663,,0.6705201651648554,0.882614419399904,0.21316110457434295
1495948200,1.0,62.6263,37.4,241.243,77.1642,37.64179297436254,61.973593786915394,2.08833,0.4826977974329687,1.11833,-0.26566999999999985,0.0,-0.49629999999999797,0.0,-1.0833000000000013,0.0,1.0748000000000033,0.0,-0.7588000000000079,0.0,0.11599999999999966,0.0,28.839999999999918,0.0,-1.0225000000000009,0.19166999999999934,0.0,0.0,37.3592,0.04079999999999728,0.0,48.8802,0.30779106689562996,0.2757162486387721,0.43565633766635314,0.1766232125463516,0.6503054634335401,0.6297645995674177,0.14875988421266062,0.7563984620549519,58.5045,-0.057840000000000114,0.0,77.1872,77.1872,77.1642,76.8615,0.32569999999999766,0.32569999999999766,0.405149999999999,82.4348,82.4348,78.1095,78.1095,4.325299999999999,4.325299999999999,4.106849999999999,9.860799999999998,9.860799999999998,10.110833333333332,-0.3089999999999975,0.0,77.1642,89.4487,77.1872,89.9667,76.8615,89.5295,12.284500000000008,12.779499999999999,12.667999999999992,77.1872,76.8615,-1.7639999999999958,-1.8414999999999964,0.0,0.0,-1.7173000000000087,0.0,9.860799999999998,93.72621590405181,0.11239645545608658,0.196585067006251,0.15424935843510368,1.0,1.0,10.7,20.299999999999997,20.299999999999997,-147.6,1100.75,-0.5999999999999943,0.0,189.345,32.244583333333324,488.16816666666665,1404.7055555555553,22.45512222222222,-147.6,32.88139999999999,0.33808620014699103,0.6717221612736499,0.24360153794504816,0.9263781110052551,0.8512401157873394,0.7242837513612279,0.08754883683356113,0.3702354004325823,0.9656419766559963,0.69220893310437,0.30779106689562996,0.5643436623336469,0.001871138862722166,0.7265168943043606,0.006200431265929201,0.01580430208812003,0.8985492451880349,5.50367,86.5680875,32.1675,,22.3067,,61.5515,37.3592,-150.36666666666667,0.7284598646109918,0.6761724002939821,0.012400862531858401,22.3067,0.11239645545608658,30.323999999999984,0.0,32.1675,77.1642,5.50367,61.5515,189.036,66.1557,37.64179297436254,-115.52988336341588,61.973593786915394,65.78679780869443,57.79293008173785,50.19329181172076,62.48799277445906,257.39116603935247,2.1319879962411044,36.347236212515675,0.3496945365664599,0.006200431265929201,0.8233767874536484,0.69220893310437,0.8512401157873394,0.3702354004325823,0.5643436623336469,0.24360153794504816,0.33808620014699103,0.7242837513612279,99.99994343643593,0.5729280912138996,0.42823252546548474,0.6708412513708769,0.6989088219307912,1.0802994303424045,0.9710014198885277,0.958736695805513,0.6543236446341651,0.13792375557080816,0.18330761520922773
1495948800,1.0,63.0222,37.3222,90.787,75.6258,37.77490624337828,,3.0455,0.39881982433211266,-0.963667,-2.0819970000000003,0.0,-0.5442000000000036,0.0,-1.0144999999999982,0.0,0.3958999999999975,0.0,-0.2744,0.0,-0.18799999999999883,0.0,-50.32999999999993,0.0,0.3153000000000006,-1.109,0.0,0.0,37.4,-0.07779999999999632,0.0,48.336,,0.27220052661817973,,,0.9144238747923721,0.4521977219257387,0.1474697555939538,0.7999470640015005,57.49,0.9571700000000001,0.0,75.6258,75.6258,75.6055,75.4337,0.19209999999999638,0.19209999999999638,0.3508333333333316,81.9017,81.9017,77.4772,77.4772,4.424500000000009,4.424500000000009,4.169616666666667,10.364099999999997,10.364099999999997,10.495166666666666,0.5430000000000064,0.0,75.6258,87.13,75.6055,87.6287,75.4337,86.9683,11.504199999999997,12.023199999999989,11.534599999999998,75.6055,75.4337,-1.5816999999999979,-1.4278000000000048,0.0,0.0,-1.5383999999999958,0.0,10.364099999999997,84.07202314479305,0.09585907474281347,0.01697113234969209,0.196585067006251,1.0,1.0,8.7,18.799999999999997,18.799999999999997,-130.9,1050.42,16.69999999999999,0.0,189.036,32.557916666666664,374.04933333333327,1335.3733333333332,22.31875555555556,-130.9,32.613433333333326,0.8832371878378296,0.6717221612736499,0.2000529359984995,0.8664746007400147,0.8525302444060462,0.7277994733818203,0.12319510810542778,0.5478022780742613,0.9656419766559963,,,,,,0.011704939514072513,0.020162264069074752,0.9144238747923721,4.39467,83.6654125,,,22.1187,,,37.4,-143.75,0.7472135532905984,0.23352562432434087,0.023409879028145026,22.1187,0.09585907474281347,-150.456,0.0,32.4828,75.6258,4.39467,62.6263,189.579,65.8813,37.77490624337828,-112.12937743617476,,,56.76832585238102,48.766091789125454,,107.9871717178045,2.8878484478876247,36.202990537245384,0.08557612520762786,0.011704939514072513,,,0.8525302444060462,0.5478022780742613,,0.2000529359984995,0.8832371878378296,0.7277994733818203,,0.46630637981109757,0.5617004464225558,,,0.8657340205599027,0.8821618249150918,,0.5165008231493297,0.5717037641017617,0.8763161656521041
1495949400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3445,74.3445,74.2827,74.127,0.21750000000000114,0.21750000000000114,0.27701666666666586,81.2967,81.2967,76.755,76.755,4.541700000000006,4.541700000000006,4.257650000000003,11.287800000000004,11.287800000000004,10.853699999999998,,,74.3445,84.3063,74.2827,84.6507,74.127,84.244,9.961799999999997,10.367999999999995,10.117000000000004,,,,,,,,,,,,0.0027925622992569354,0.01697113234969209,1.0,1.0,5.6,,11.2,,,,,189.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4575,73.4575,73.3702,73.2985,0.15899999999999181,0.15899999999999181,0.23573333333333105,80.7307,80.7307,76.089,76.089,4.6417,4.6417,4.3739000000000035,11.759299999999996,11.759299999999996,10.960749999999999,,,73.4575,81.0,73.3702,81.1602,73.2985,80.8883,7.542500000000004,7.790000000000006,7.589799999999997,,,,,,,,,,,,0.002364357125158348,0.0027925622992569354,1.0,1.0,3.7,,7.300000000000001,,,,,189.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495950600,1.0,62.6595,36.8602,43.6012,72.6768,,,3.32417,0.3927708150389853,-6.301,,,,,,,,,,,,,,,,,,,,,,47.2172,,0.3048890168090491,,,,0.220714350645416,0.5276768486731852,0.9207940817264582,54.8873,,,72.6768,72.6768,72.5733,72.496,0.18080000000000496,0.18080000000000496,0.22054999999999816,80.2135,80.2135,75.4753,75.4753,4.738199999999992,4.738199999999992,4.481066666666668,11.827000000000002,11.827000000000002,11.016383333333332,,,72.6768,78.8815,72.5733,78.9512,72.496,78.703,6.2047000000000025,6.377899999999997,6.207000000000008,72.5733,72.496,,,,,,,11.827000000000002,58.594033990146684,0.06044875549048316,0.003306731376504595,0.002364357125158348,1.0,1.0,3.6,7.5,7.5,-99.4,1049.96,,,189.093,32.834875,146.63755,1265.1499999999999,22.135688888888893,-99.4,33.4992,0.9254290336112693,0.6717221612736499,0.07920591827354183,0.8664746007400147,0.4723231513268148,0.6951109831909509,0.14811481990330722,0.779285649354584,0.9526784018398256,,,,,,0.03853540262683492,0.05024034214090743,,4.098,79.54065714285713,,,21.6722,,,,-131.225,0.7781727630282262,0.14914193277746146,0.07707080525366984,21.6722,0.06044875549048316,,,33.4992,72.6768,4.098,,189.304,65.0522,,-87.69266256203588,,,55.092155981236616,46.36890530865979,,74.41235400746103,3.116777996692998,35.933775907763284,,0.03853540262683492,,,0.4723231513268148,0.779285649354584,,0.07920591827354183,0.9254290336112693,0.6951109831909509,,,0.949946487260702,,,0.4480486632927962,0.8368270427531769,,0.9098816497256865,0.48759635696432924,0.40385473623135065
1495951200,1.0,62.741,36.6882,111.058,71.9838,37.175434262336644,,2.81167,0.39233345403297126,-2.141,4.16,0.0,-0.3369999999999962,0.0,-0.6988000000000056,0.0,0.08149999999999835,0.0,0.25509999999999877,0.0,-0.07169999999999987,0.0,0.38999999999987267,0.0,-0.8475000000000037,0.4820000000000002,0.0,0.0,36.8602,-0.17199999999999704,0.0,46.8802,,0.30759863087507444,,,0.9389153678924927,0.15729207562079994,0.33595861338545396,0.8400239675362227,54.1885,-0.5125000000000002,0.0,71.9838,71.9838,71.8338,71.8337,0.150100000000009,0.150100000000009,0.20420000000000016,79.7138,79.7138,74.9155,74.9155,4.798300000000012,4.798300000000012,4.578283333333336,11.051199999999998,11.051199999999998,11.025033333333333,-0.7259999999999991,0.0,71.9838,77.1642,71.8338,77.1872,71.8337,76.8615,5.180399999999992,5.353400000000008,5.027800000000013,71.8338,71.8337,-0.7395000000000067,-0.6623000000000019,0.0,0.0,-0.6929999999999978,0.0,11.051199999999998,84.79741064276725,0.1124561135371179,0.003781143224552378,0.003306731376504595,1.0,1.0,7.6,15.2,15.2,-126.8,1050.35,-27.39999999999999,0.0,189.304,32.7003,121.6723,1243.67,22.082170000000005,-126.8,33.075450000000004,0.6838316969554117,0.6694970417634838,0.15997603246377737,0.843730021861667,0.664041386614546,0.6924013691249256,0.19555956650585896,0.8427079243792001,0.9513862606752723,,,,,,0.009950021266389207,0.03682511058452623,0.9327924946174626,4.58,77.37691428571429,,,21.6005,,,36.8602,-126.17500000000001,0.809966289885181,0.6323366060891766,0.019900042532778415,21.6005,0.1124561135371179,67.45680000000002,0.0,32.6517,71.9838,4.58,62.6595,188.578,65.3073,37.175434262336644,-103.68597992399378,,,54.11586170382417,45.466417231603415,,130.96862175174525,2.746005434409117,35.815773784498155,0.06108463210750727,0.009950021266389207,,,0.664041386614546,0.8427079243792001,,0.15997603246377737,0.6838316969554117,0.6924013691249256,,0.6774029998835337,0.6446733864239742,,,0.5059771415152846,0.6892007142932509,,0.6241256660422122,0.5229809726029772,0.9752491915008251
1495951800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1703,71.1703,71.022,70.9865,0.18379999999999086,,0.18054999999999902,79.2013,79.2013,74.3493,74.3493,4.852000000000004,,,11.529699999999998,11.529699999999998,11.303183333333331,,,71.1703,75.6258,71.022,75.6055,70.9865,75.4337,4.455500000000001,4.583500000000001,4.447199999999995,,,,,,,,,,,,0.0042286051858248875,0.003781143224552378,1.0,1.0,8.9,,18.0,,,,,188.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495952400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4083,70.4083,70.2765,70.2712,0.13710000000000377,0.13710000000000377,0.17138333333333358,78.6693,78.6693,73.7425,73.7425,4.9268,4.9268,4.749783333333335,11.4265,11.4265,11.48025,,,70.4083,74.3445,70.2765,74.2827,70.2712,74.127,3.9361999999999995,4.006200000000007,3.855800000000002,,,,,,,,,,,,0.002401742053372582,0.0042286051858248875,1.0,1.0,2.7,,5.7,,,,,188.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495953000,1.0,62.41,36.2202,50.6908,70.2028,,,3.565,0.3299668665447711,2.71633,,,,,,,,,,,,,,,,,,,,,,45.8395,,0.2755915114689177,,,,0.1624735080680566,0.5026587529727226,0.4507127983495177,52.4665,,,70.2028,70.2028,70.0585,70.0585,0.1443000000000012,0.1443000000000012,0.1591833333333336,78.243,78.243,73.2512,73.2512,4.991799999999998,4.991799999999998,4.824800000000001,11.966600000000003,11.966600000000003,11.593383333333332,,,70.2028,73.4575,70.0585,73.3702,70.15,73.2985,3.2546999999999997,3.311700000000002,3.1484999999999985,70.0585,70.15,,,,,,,11.966600000000003,100.73409152184453,0.071436794071742,0.005828775800164619,0.002401742053372582,1.0,1.0,2.9,5.699999999999999,5.699999999999999,-94.3,1050.03,,,189.2,33.134233333333334,68.45,1078.08375,21.8030875,-94.3,33.2518,0.8972523964340043,0.6297950483769226,0.5492872016504823,0.30693035368717414,0.49734124702727744,0.7244084885310823,0.46098371807590544,0.8375264919319434,0.6765165491973701,,,,,,0.052380107460991206,0.08308572347668594,,3.73533,73.53068,,,21.2852,,,,-106.83333333333333,0.8300047416525421,0.20549520713199132,0.10476021492198241,21.2852,0.071436794071742,,,33.2518,70.2028,3.73533,,188.865,64.8853,,-83.24642411626763,,,52.63139734552243,44.46789448827981,,50.32139490631881,3.3900476211934385,35.11402898728838,,0.052380107460991206,,,0.49734124702727744,0.8375264919319434,,0.5492872016504823,0.8972523964340043,0.7244084885310823,,,1.2347202728407074,,,0.3415111067273319,0.34137030193075274,,0.2511084979551585,0.5465807810929696,0.7597607260470507
1495953600,1.0,62.3825,36.069,90.7008,71.0587,36.481448414692665,,3.07233,0.31673175739044623,-6.22717,-8.9435,0.0,-0.29180000000000206,0.0,-0.2412000000000063,0.0,-0.027499999999996305,0.0,0.17369999999999663,0.0,-0.2731999999999992,0.0,-0.03999999999996362,0.0,0.3504000000000005,0.63984,0.0,0.0,36.2202,-0.15119999999999578,0.0,45.5477,,0.31977613289557016,,,0.8890783249521688,0.16178497260938185,0.33687370916985215,0.7735405445867592,52.2253,-0.49266999999999994,0.0,71.0587,71.1278,70.8955,70.8955,0.23229999999999507,0.23229999999999507,0.1714000000000008,77.9322,77.9322,72.931,72.931,5.001199999999997,5.001199999999997,4.884716666666667,12.590200000000003,12.590200000000003,11.731866666666665,0.5519999999999925,0.0,70.2028,72.6768,70.0585,72.5733,70.15,72.496,2.4740000000000038,2.514800000000008,2.3459999999999894,70.8955,71.1278,0.8370000000000033,0.9777999999999878,0.0,0.0,0.8559000000000054,0.0,12.590200000000003,85.38003010077325,0.08400770712909442,0.005210764898356668,0.005828775800164619,1.0,1.0,8.0,15.6,15.6,-128.4,1049.99,-34.10000000000001,0.0,188.865,33.251225000000005,74.0127,1061.73875,21.7474375,-128.4,33.42700000000001,0.8876848440841802,0.6297950483769226,0.22645945541324072,0.30693035368717414,0.6631262908301478,0.6802238671044298,0.461212492022005,0.8382150273906182,0.6549725512550281,,,,,,0.009330860484584052,0.06365557369728864,0.9205467480674022,4.37517,72.30958000000001,,,21.012,,,36.2202,-112.22500000000001,0.8300047416525421,0.2246303118316395,0.018661720969168103,21.012,0.08400770712909442,40.01,0.0,33.6022,71.0587,4.37517,62.41,189.417,65.059,36.481448414692665,-103.35640385704528,,,52.15155409327636,44.22308680789922,,106.23186697515413,2.910991976004448,35.23180573984708,0.11092167504783128,0.009330860484584052,,,0.6631262908301478,0.8382150273906182,,0.22645945541324072,0.8876848440841802,0.6802238671044298,,0.386753312349121,0.3787482441814615,,,0.45103083469250355,0.6776453787375575,,0.7770477806810404,0.5058374051139821,0.5283549633421563
1495954200,1.0,62.3758,35.9955,71.6368,72.0052,36.32503937083719,,3.17817,0.31673175739044623,-6.35917,-0.13199999999999967,0.0,-0.28949999999999676,0.0,0.02470000000000283,0.0,-0.006700000000002149,0.0,0.057800000000000296,0.0,0.09580000000000055,0.0,0.09999999999990905,0.0,0.11549999999999727,-0.18433999999999973,0.0,0.0,36.069,-0.07350000000000279,0.0,45.2582,,0.344678610394874,,,0.8101906325718823,0.17043206304421998,0.22870204971950903,0.8452640460659736,52.25,0.10584000000000016,0.0,72.0052,72.1218,71.8152,71.8152,0.3065999999999889,0.3065999999999889,0.1923666666666648,77.6505,77.6505,72.6008,72.6008,5.049699999999987,5.049699999999987,4.936633333333333,12.6099,12.6099,11.862350000000001,-0.15200000000001523,0.0,70.2028,72.0052,70.0585,71.8338,70.15,72.1218,1.8024000000000058,1.7753000000000014,1.9717999999999876,71.8152,72.1218,0.919700000000006,0.9939999999999998,0.0,0.0,0.9465000000000003,0.0,12.6099,77.44686702015784,0.12221636286845325,0.003173070820713671,0.005210764898356668,1.0,1.0,6.8,14.3,14.3,-125.7,1050.09,2.700000000000003,0.0,189.417,33.30585000000001,81.02159999999999,1059.1875,21.661725,-125.7,33.523900000000005,0.839394766234272,0.6297950483769226,0.15473595393402642,0.29755350934737085,0.771297950280491,0.655321389605126,0.461212492022005,0.82956793695578,0.585372880156998,,,,,,0.009634657303683727,0.06365557369728864,0.9205467480674022,4.19083,71.58546,,,21.1078,,,36.069,-118.8,0.8439540264335359,0.321210467531456,0.019269314607367454,21.1078,0.12221636286845325,-19.064000000000007,0.0,33.7177,72.0052,4.19083,62.3825,189.265,65.1168,36.32503937083719,-100.83660097384524,,,51.86231093268245,44.0965383497614,,92.49799605367431,3.0539016141703055,35.32654323054945,0.18980936742811771,0.009634657303683727,,,0.771297950280491,0.82956793695578,,0.15473595393402642,0.839394766234272,0.655321389605126,,0.4235933700365191,0.4552970809719967,,,0.3500497653839815,0.859867651497076,,0.8083811538126289,0.4921171808534338,0.6207198338378918
1495954800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.7533,72.9068,72.5757,72.5757,0.3311000000000064,0.3311000000000064,0.22253333333333103,77.3298,77.3298,72.1935,72.1935,5.136300000000006,5.136300000000006,4.992966666666665,12.847000000000005,12.847000000000005,12.161650000000002,,,70.2028,72.7533,70.0585,72.5757,70.15,72.9068,2.5504999999999995,2.5172000000000025,2.7567999999999984,,,,,,,,,,,,0.0014778240431385895,0.003173070820713671,1.0,1.0,3.0,,5.9,,,,,189.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495955400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4915,73.6223,73.2908,73.2908,0.33149999999999125,0.33149999999999125,0.24714999999999776,77.0102,77.0102,71.8227,71.8227,5.1875,5.1875,5.048883333333331,12.863599999999998,12.863599999999998,12.38396666666667,,,70.2028,73.4915,70.0585,73.2908,70.15,73.6223,3.2887000000000057,3.2323000000000093,3.47229999999999,,,,,,,,,,,,4.2767120420047305E-5,0.0014778240431385895,1.0,1.0,3.5,,7.4,,,,,189.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495956000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.236,74.3425,74.0267,74.0267,0.31579999999999586,0.31579999999999586,0.27693333333332976,76.707,76.707,71.4852,71.4852,5.221799999999988,5.221799999999988,5.098049999999995,12.701700000000002,12.701700000000002,12.5965,,,70.2028,74.236,70.0585,74.0267,70.15,74.3425,4.033200000000008,3.96820000000001,4.1924999999999955,,,,,,,,,,,,5.883787225675981E-4,4.2767120420047305E-5,1.0,1.0,4.2,,8.2,,,,,189.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495956600,1.0,62.0228,35.5067,46.2813,74.9475,,,3.47217,0.35352966237048467,0.609333,,,,,,,,,,,,,,,,,,,,,,45.5168,,0.3800828182973165,,,,0.1989513209431003,0.13617562900479963,0.7978993944634392,53.1068,,,74.9475,75.1307,74.7327,74.7327,0.39800000000001035,0.39800000000001035,0.3192166666666646,76.465,76.465,71.2118,71.2118,5.253200000000007,5.253200000000007,5.141616666666664,12.680299999999999,12.680299999999999,12.715449999999999,,,71.0587,74.9475,70.8955,74.7327,71.1278,75.1307,3.8888000000000034,3.8371999999999957,4.002900000000011,74.7327,75.1307,,,,,,,12.680299999999999,73.22626306059654,0.0966300561441801,0.002579466977965739,5.883787225675981E-4,1.0,1.0,4.1,8.2,8.2,-96.4,1050.09,,,188.791,33.85613333333333,69.53963333333333,1050.085,21.374316666666665,-96.4,34.2485,0.907397495837026,0.39899200217088615,0.20210060553656084,0.30716639197255113,0.8638243709952004,0.6199171817026835,0.5089132768978382,0.8010486790568997,0.20439207836867923,,,,,,0.1245624760809027,0.14085139923193818,,3.86683,72.05355,,,21.5682,,,,-116.83333333333333,0.8641465549810947,0.185205008325948,0.2491249521618054,21.5682,0.0966300561441801,,,34.2485,74.9475,3.86683,,188.808,64.6167,,-88.95136566749613,,,52.33263432234233,44.573397989085535,,63.20314333356201,3.2893488190298505,35.03745937516555,,0.1245624760809027,,,0.8638243709952004,0.8010486790568997,,0.20210060553656084,0.907397495837026,0.6199171817026835,,,0.7712165468265147,,,0.40797474526656174,0.41292379354315334,,0.2592750458882162,0.6649699983840093,0.22494395617763915
1495957200,1.0,62.0803,35.4357,61.6655,75.4172,35.71113194301522,,3.38067,0.3718108508953536,0.0233333,-0.5859997,0.0,0.08319999999999794,0.0,0.2944999999999993,0.0,0.05750000000000455,0.0,0.23150000000001114,0.0,0.10079999999999956,0.0,-0.1999999999998181,0.0,0.10070000000000334,0.11933999999999978,0.0,0.0,35.5067,-0.07100000000000506,0.0,45.6,,0.3718108508953536,,,0.7637005310875148,0.23543418620337642,0.16259289902956564,0.702262975403682,53.4013,-0.09150000000000036,0.0,75.4172,75.5602,75.2215,75.2215,0.3386999999999887,0.3386999999999887,0.33694999999999686,76.2615,76.2615,70.9825,70.9825,5.278999999999996,5.278999999999996,5.187916666666664,12.680200000000003,12.680200000000003,12.73045,0.6870000000000118,0.0,72.0052,75.4172,71.8152,75.2215,72.1218,75.5602,3.411999999999992,3.4063000000000017,3.4384000000000015,75.2215,75.5602,0.4888000000000119,0.4294999999999902,0.0,0.0,0.4696999999999889,0.0,12.680200000000003,84.95267234511732,0.10222193233103455,0.005245247721201048,0.002579466977965739,1.0,1.0,5.6,10.8,10.8,-112.9,1049.89,-16.5,0.0,188.808,34.105133333333335,59.8612,1050.0571428571427,21.416414285714286,-112.9,34.29885,0.9056903064985626,0.321210467531456,0.29773702459631807,0.29773702459631807,0.8374071009704344,0.6281891491046464,0.5026587529727226,0.7645658137966236,0.220714350645416,,,,,,0.014135703067766896,0.10476021492198241,0.9264561071574118,3.98617,72.72628,,,21.669,,,35.5067,-111.66666666666666,0.8452640460659736,0.18861938700287473,0.02827140613553379,21.669,0.10222193233103455,15.3842,0.0,34.3492,75.4172,3.98617,62.0228,189.495,64.8482,35.71113194301522,-94.59687783738508,,,52.746317321078884,44.90644021805808,,72.58806379802394,3.1998099443503225,34.93421155218408,0.2362994689124852,0.014135703067766896,,,0.8374071009704344,0.7645658137966236,,0.29773702459631807,0.9056903064985626,0.6281891491046464,,0.4378671788256534,0.4629741335268898,,,0.6557859242610268,0.2398819852735175,,0.3673669525356329,0.7107710045338093,0.13965476722631276
