DATETIME,IND1,IND10,IND12,IND13,IND15,IND16,IND1679,IND1680,IND1681,IND1682,IND1683,IND2,IND2006,IND228,IND229,IND230,IND2348,IND263,IND264,IND265,IND266,IND267,IND268,IND269,IND27,IND270,IND271,IND272,IND273,IND274,IND275,IND276,IND277,IND278,IND279,IND28,IND280,IND281,IND282,IND2820,IND2821,IND2822,IND2823,IND2824,IND283,IND284,IND285,IND286,IND287,IND288,IND289,IND3,IND30,IND305,IND31,IND314,IND322,IND323,IND324,IND325,IND326,IND331,IND332,IND333,IND334,IND335,IND3657,IND367,IND372,IND373,IND374,IND376,IND377,IND378,IND379,IND380,IND381,IND382,IND384,IND385,IND393,IND4,IND407,IND410,IND447,IND448,IND4710,IND4711,IND4712,IND4713,IND5,IND6,IND661,IND670,IND671,IND672,IND673,IND7,IND700,IND737,IND738,IND740,IND8,IND87,IND88,IND89,IND9,MOD1,MOD3,MOD4,MOD420,MOD5,MOD55,MOD6,MOD7,MOD8,RES1,RES3,RES4,RES442,RES5,RES55,RES6,RES7,RES8,UNC1,UNC3,UNC4,UNC443,UNC5,UNC55,UNC6,UNC7,UNC8
1488326400,1.0,61.985,23.2667,1218.09,1480.078333333333,1488.6272500000005,1.6819990000000002,18.225330000000003,23.2667,23.268510000000006,23.417160000000003,1.88167,0.0,-5.39,-3.931165000000002,-0.7663349999999989,150.48442744836768,0.0,37.863,-0.12832999999999828,0.0,49.86667,0.0268299999999968,0.0,1680.1536666666661,-0.13749999999998863,0.0,69.15151000000002,-0.0876700000000028,0.0,9.216501,-0.014834999999997933,0.0,1680.36,0.1850000000001728,1667.5708333333328,0.0,17.840670000000003,0.3846600000000002,9.232833000000001,10.205827000000003,-0.9729940000000017,0.0,4.426012572010814,0.0,23.417160000000003,-0.1486499999999964,0.0,188.73210000000003,-0.19239999999999213,0.0,37.8,18.376276666666666,1.6435010000000003,18.240244999999998,-4.697500000000001,76.21115444444445,76.21115444444445,37.73467,49.893499999999996,69.06384000000001,18.225330000000003,9.201666000000001,188.53970000000004,23.268510000000006,1.6819990000000002,120.0,1680.545,0.0,0.0,1.238485320102562,0.0,-3.6261537715703582,0.0,0.0,0.0,-0.16444666212360773,0.0,-0.04742297514010584,1.0605903043421956,0.0,49.98,8.66333,10.0,0.03849799999999992,0.0,77.49367,76.36502,1.1286499999999933,0.0,1679.78,9.27,1218.09,1393.8060000000003,1688.237,-294.4309999999998,0.0,18.515,76.5817,0.0,-0.035794985833674076,60.0,8.66333,62.35583,62.21833000000001,182.363,68.9367,189.5765424334224,67.14455559870117,47.84762091330465,1.6662657292222645,40.34760756377029,62.48980182969577,1158.0060414393283,1.650474968947874,22.863182867051492,-3.6261537715703582,1.238485320102562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6650361780445242,0.21551873455855325,1.1332723949972026,0.549341291652152,0.8541431081332308,0.6423068738914851,0.46764974167434425,1.0780490816341246,0.5709170657080945
1488326460,1.0,61.935,23.17,1494.78,1488.6299999999999,1485.5920833333337,1.7078330000000002,18.31633,23.17,23.255510000000005,23.406830000000003,1.77167,0.0,-2.46,-3.8561650000000016,-0.7721679999999989,150.48442744836768,0.0,37.83299999999999,-0.08832999999998492,0.0,49.856669999999994,0.05683000000000504,0.0,1680.286333333333,-0.22516999999997722,0.0,69.16184000000003,-0.12333000000002414,0.0,9.243667,-0.05450100000000013,0.0,1680.301,-0.15699999999992542,1667.564666666666,0.0,17.756830000000004,0.5594999999999963,9.178500000000001,10.216827000000002,-1.0383270000000007,0.0,4.426012572010814,0.0,23.406830000000003,-0.15131999999999834,0.0,188.82480000000004,-0.6645000000000323,0.0,37.8,18.331776666666666,1.627834,18.252466666666663,-4.6283330000000005,76.1994511111111,76.1994511111111,37.744670000000006,49.9135,69.03851,18.31633,9.189166,188.1603,23.255510000000005,1.7078330000000002,120.0,1680.144,0.0,0.0,1.211419320186078,0.0,0.0,0.0,0.0,0.0,-0.16444666212360773,0.0,-0.04742297514010584,1.06051729967744,0.0,50.0,9.61167,10.0,0.07999900000000015,0.0,77.40567,76.68502,0.7206500000000062,0.0,1678.87,9.33833,1494.78,1377.1580000000004,1682.1750000000002,-305.0169999999998,0.0,18.5033,76.6717,0.0,-0.035794985833674076,60.0,9.61167,62.391999999999996,62.16683000000002,188.318,68.9,189.54039700291,67.09586096156396,47.850436391352225,2.439453025891636,40.362449609631135,62.52080950906137,1428.8618866468657,2.487137260564858,22.861121990546778,0.0,1.211419320186078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8960620158160111,0.3134339424869073,1.1468698045371466,0.43897887323949003,0.8176323330963469,0.7021148030384373,0.8174883256091083,1.090299395419634,0.5661342140994082
1488326520,1.0,62.055,23.1767,1842.71,1508.1769999999997,1488.5200833333338,1.7515,18.349990000000002,23.1767,23.243180000000002,23.392160000000004,2.00667,0.0,-2.44667,-3.821498,-0.6531690000000001,151.8330692266617,0.0,37.803999999999995,-0.04932999999999055,0.0,49.85167,0.07683000000000817,0.0,1680.3663333333327,-0.30300999999997913,0.0,69.17350000000002,-0.156320000000008,0.0,9.256667,-0.030500999999999223,0.0,1680.085,0.40200000000004366,1667.6260833333329,0.0,17.705000000000002,0.64499,9.275337,10.170993000000003,-0.8956560000000025,0.0,4.465678506666521,0.0,23.392160000000004,-0.14898000000000167,0.0,188.80500000000004,0.2553999999999803,0.0,37.8,18.281996666666668,1.6348340000000001,18.257021666666667,-4.474667,76.20559888888889,76.20559888888889,37.754670000000004,49.92850000000001,69.01718000000001,18.349990000000002,9.226166000000001,189.06040000000002,23.243180000000002,1.7515,120.0,1680.487,0.0,0.0,1.184298319470983,0.0,0.0,0.0,0.0,0.0,-0.16444666212360773,0.0,-0.04742297514010584,1.0602830633068876,1.3486417782940379,50.0,10.2167,10.0,0.11666599999999994,0.0,77.55266999999999,76.84869,0.7039799999999872,0.0,1683.45,9.51667,1841.361358221706,1409.3780000000004,1676.5940000000003,-267.2159999999999,0.0,18.0333,78.31,0.0,-0.035794985833674076,60.0,10.2167,62.42466999999999,62.12166000000001,193.213,68.985,189.56385109340346,67.18114651028047,47.86008288454012,3.175646675363586,40.35613302250876,62.54873463088498,1692.6538444771518,3.176279263121512,22.849477897019455,0.0,1.184298319470983,0.0,0.0,0.0,0.0,1.3486417782940379,0.0,0.0,0.8623301828907798,0.6846294221236189,1.127675208208341,0.5518120920644525,0.8477790260493319,0.7122831088856758,0.7044589209658212,0.9655195967843844,0.5330273321875154
1488326580,1.0,62.2917,23.1933,1998.83,1526.0066666666662,1492.1465833333339,1.787834,18.287990000000004,23.1933,23.232510000000005,23.375830000000004,2.10167,0.0,-0.441667,-3.7886650000000004,-0.4866686999999996,151.8330692266617,0.0,37.784,-0.01932999999998941,0.0,49.84984,0.09049000000000262,0.0,1680.430666666666,-0.34800999999998083,0.0,69.18150000000001,-0.17064999999999486,0.0,9.2635,0.06883300000000148,0.0,1680.1450000000002,0.1739999999997508,1667.5932499999994,0.0,17.69067,0.5973200000000034,9.396674,10.117496000000001,-0.7208220000000001,0.0,4.465678506666521,0.0,23.375830000000004,-0.14331999999999923,0.0,188.95430000000005,-0.2716000000000349,0.0,37.8,18.219553333333334,1.6418340000000002,18.251438333333333,-4.2753337,76.16308000000001,76.16308000000001,37.76467000000001,49.94033,69.01085000000002,18.287990000000004,9.332333000000002,188.6827,23.232510000000005,1.787834,120.0,1680.319,0.0,0.0,1.1961453601891598,0.0,0.0,-0.10801479736127417,0.0,0.0,-0.16444666212360773,0.0,-0.04811151857443731,1.060001843124754,0.0,50.0,10.8317,10.0,0.14599999999999969,0.0,77.14834,76.89952,0.24882000000000914,0.0,1681.16,10.23,1998.83,1465.7410000000002,1647.7040000000002,-181.96299999999997,0.0,17.41,74.47,0.0,-0.035794985833674076,60.0,10.8317,62.454339999999995,62.106330000000014,187.373,69.1167,189.55086729024356,67.35951058757422,47.84104650179829,4.098326499633931,40.33771958392849,62.574469191549966,1874.8764130916238,4.05586723122221,22.826407600715793,0.0,1.1961453601891598,0.0,0.0,0.0,0.0,0.0,-0.10801479736127417,0.0,0.5611487112429833,1.0580510081051633,1.1235999097862261,5.6251889385092815,0.9004192874568478,0.7318262852540729,0.8190426850459585,0.37567679426246314,0.47561580121874075
1488326640,1.0,62.56,23.1,1950.06,1548.0430000000001,1494.0560833333336,1.7995009999999998,18.16932,23.1,23.212510000000005,23.359830000000002,1.77667,0.0,2.48333,-3.6421650000000003,-0.07050270000000003,151.8330692266617,0.0,37.764,0.010000000000005116,0.0,49.84984,0.10049000000000774,0.0,1680.5529999999994,-0.3420199999999767,0.0,69.18583000000002,-0.17298000000000968,0.0,9.254332999999999,0.19983000000000217,0.0,1680.2810000000002,0.07699999999977081,1667.6639999999995,0.0,17.717170000000003,0.45214999999999606,9.535507,9.963833000000001,-0.4283260000000002,0.0,4.465678506666521,0.0,23.359830000000002,-0.147319999999997,0.0,189.01020000000005,-0.446500000000043,0.0,37.7933,18.151496666666667,1.6161670000000001,18.238326666666662,-3.7126677000000003,76.14652444444444,76.14652444444444,37.77400000000001,49.95033000000001,69.01285000000001,18.16932,9.454163000000001,188.5637,23.212510000000005,1.7995009999999998,120.0,1680.358,0.0,0.0,1.0516784092535225,0.0,0.0,-0.23503861689673577,0.0,0.0,-0.16444666212360773,0.0,-0.05021182304996875,1.059081304263817,0.0,50.0,10.67,10.0,0.18333399999999966,0.0,76.89684,77.10634999999999,-0.20950999999999453,0.0,1680.29,10.3433,1950.06,1518.316,1609.669,-91.35300000000007,0.0,16.9583,76.27,0.0,-0.035794985833674076,60.0,10.67,62.46668,62.12466000000002,190.107,69.1833,189.50713257526985,67.56109315555727,47.82434731719419,3.839973992342898,40.32327992519708,62.58454608813381,1817.3412525256397,3.814461421321881,22.79693908938413,0.0,1.0516784092535225,0.0,0.0,0.0,0.0,0.0,-0.23503861689673577,0.0,0.614998309631535,0.8325044475965722,1.1263169224157752,0.8236001374097397,0.9313854877701547,0.767021061788508,0.7607944013229738,0.6233871791270592,0.44031123091392116
1488326700,1.0,62.73,23.1,1982.51,1570.5710000000001,1495.34625,1.824001,18.032820000000005,23.1,23.20034,23.338500000000003,2.04333,0.0,0.855,-3.7526650000000004,0.6383302999999994,151.8330692266617,0.0,37.74400000000001,0.030000000000001137,0.0,49.84984,0.11048999999999864,0.0,1680.5233333333326,-0.28217999999998256,0.0,69.17783000000001,-0.15197999999999467,0.0,9.262166999999998,0.3094990000000024,0.0,1680.8920000000003,-1.0050000000003365,1667.7404999999997,0.0,17.78817,0.2446500000000036,9.710004000000001,9.853836000000001,-0.14383199999999974,0.0,4.465678506666521,0.0,23.338500000000003,-0.13816000000000273,0.0,189.85120000000006,-1.4185000000000514,0.0,37.7,18.08405333333333,1.6435,18.230464999999995,-3.114334700000001,76.14961777777776,76.14961777777776,37.77400000000001,49.96033,69.02585000000002,18.032820000000005,9.571666,188.4327,23.20034,1.824001,120.0,1679.887,0.0,0.0,0.9648001964231518,0.0,0.0,-0.046687947104369076,0.0,0.0,-0.16444666212360773,0.0,-0.05017266887279544,1.0576366033054834,0.0,50.0,10.7533,10.0,0.18050100000000002,0.0,77.15684,77.25551999999999,-0.09867999999998744,0.0,1680.98,10.2817,1982.51,1576.467,1576.1380000000001,0.3289999999999509,0.0,16.985,79.8267,0.0,-0.035794985833674076,60.0,10.7533,62.453509999999994,62.17133000000001,189.71,69.2417,189.54416452943633,67.68075252718535,47.8199030226531,3.9717255695331266,40.31542240766865,62.57245136579311,1850.7465378144843,3.936200380965305,22.76008743584604,0.0,0.9648001964231518,0.0,0.0,0.0,0.0,0.0,-0.046687947104369076,0.0,0.46421770502406856,0.59453777845463,1.1250936288486062,0.2717880453450587,0.9498962085906691,0.8015694679591916,0.8490415354480879,0.49298119177189625,0.42230520438146274
1488326760,1.0,62.8667,23.1,2015.42,1598.0960000000002,1497.7464166666666,1.8405009999999997,17.890320000000003,23.1,23.178839999999997,23.330000000000002,1.80833,0.0,-0.766667,-4.045832,1.5559976,204.6237688630174,0.0,37.73067,0.04333000000000453,0.0,49.84984,0.12049000000000376,0.0,1680.521333333333,-0.18916999999999007,0.0,69.16883000000001,-0.12198000000000775,0.0,9.274333,0.40932999999999886,0.0,1680.5710000000004,-0.2780000000002474,1667.829333333333,0.0,17.86634,0.023980000000001667,9.854504,9.737506000000002,0.11699799999999883,0.0,6.018346143029923,0.0,23.330000000000002,-0.1511600000000044,0.0,189.33560000000003,-0.947100000000006,0.0,37.7,18.020496666666666,1.6446660000000002,18.228493333333333,-2.4898344,76.16033999999999,76.16033999999999,37.77400000000001,49.970330000000004,69.04685,17.890320000000003,9.683663,188.38850000000002,23.178839999999997,1.8405009999999997,120.0,1680.2930000000001,0.0,0.0,0.7851916492460056,0.0,0.0,-0.04001328655296077,0.0,0.0,-0.16444666212360773,0.0,-0.05006102730884121,1.0552527889558638,52.790699636355676,50.0,10.54,10.0,0.19583499999999954,0.0,77.44517,77.43534999999999,0.009820000000019036,0.0,1683.62,10.2983,1962.6293003636445,1644.2640000000001,1535.9900000000002,108.27399999999989,0.0,17.05,80.5183,0.0,-0.035794985833674076,60.0,10.54,62.427339999999994,62.238170000000004,187.85,69.3017,189.51700969768973,67.77240719251046,47.82500257877471,3.6401982090586484,40.30793766183894,62.54905264692559,1795.615252030098,3.6077036179623025,22.737166404026397,0.0,0.7851916492460056,0.0,0.0,0.0,0.0,52.790699636355676,-0.04001328655296077,0.0,0.6635905071327565,0.7442418630844264,1.1173615481951795,2.2859495890920914E-13,0.9801225697688156,0.830244067973661,0.6069297008984472,0.770577852999962,0.44736372837759686
1488326820,1.0,63.03,23.0933,2014.71,1619.9096666666667,1499.00475,1.896334,17.72566,23.0933,23.159999999999997,23.318170000000002,2.20333,0.0,-1.685,-4.199332,2.1033306,204.6237688630174,0.0,37.72534,0.04399000000000797,0.0,49.857169999999996,0.12316000000000571,0.0,1680.4526666666661,-0.042659999999990816,0.0,69.14250000000001,-0.050320000000013465,0.0,9.257833,0.521329999999999,0.0,1680.7650000000003,-0.3800000000003365,1668.0869166666664,0.0,17.956,-0.2303399999999982,10.002673999999999,9.640006000000001,0.36266799999999755,0.0,6.018346143029923,0.0,23.318170000000002,-0.15817000000000547,0.0,189.18940000000003,-0.700000000000017,0.0,37.7,17.94733,1.646999,18.225883333333332,-2.0960014,76.16978444444443,76.16978444444443,37.76933000000001,49.98033,69.09218,17.72566,9.779162999999999,188.48940000000002,23.159999999999997,1.896334,120.0,1680.385,0.0,0.0,0.7511101610055846,0.0,0.0,-0.062072196754052955,0.0,0.0,-0.16444666212360773,0.0,-0.05019158349846306,1.0531570232171694,0.0,50.0,10.8617,10.0,0.24933499999999986,0.0,77.62416999999999,77.37785,0.2463199999999972,0.0,1679.49,10.22,2014.71,1711.486,1499.371,212.115,0.0,16.8367,78.7667,0.0,-0.035794985833674076,60.0,10.8617,62.382,62.33934000000001,186.882,69.38,189.560733370529,67.88478868075089,47.82785611611748,4.147425470729474,40.30356020958489,62.50800951927473,1875.6207362431292,4.111584630614988,22.710131842369677,0.0,0.7511101610055846,0.0,0.0,0.0,0.0,0.0,-0.062072196754052955,0.0,0.5173365666514818,0.9671497772713596,1.1138399142179816,3.1543885262796048,0.9963143253168988,0.8682503177352443,0.8594335735356294,0.3549272193653542,0.4941051590944887
1488326880,1.0,63.1233,23.0,1944.68,1637.031,1498.2919166666666,1.892334,17.530990000000003,23.0,23.14,23.298170000000002,1.64,0.0,-3.25333,-4.677666000000001,2.9429986000000015,234.5371941073263,0.0,37.72534,0.03399000000000285,0.0,49.86699999999999,0.12333000000000993,0.0,1680.4559999999997,0.12084000000000117,0.0,69.11617000000001,0.0265099999999876,0.0,9.229166000000001,0.6363309999999984,0.0,1681.2160000000001,-0.28300000000012915,1668.772583333333,0.0,18.028500000000005,-0.4975100000000019,10.157677,9.520003,0.6376739999999987,0.0,6.898152767862538,0.0,23.298170000000002,-0.15817000000000192,0.0,189.27510000000004,-0.649200000000036,0.0,37.7,17.869386666666667,1.6514989999999998,18.218966666666667,-1.7346673999999997,76.18565555555554,76.18565555555554,37.759330000000006,49.99033,69.14268,17.530990000000003,9.865497,188.6259,23.14,1.892334,120.0,1680.933,0.0,0.0,0.7406019983686924,0.0,0.0,-0.08412762470423596,0.0,0.0,-0.16444666212360773,0.0,-0.05055648716734236,1.051010879364894,29.913425244308915,50.0,10.4617,10.0,0.24083500000000013,0.0,77.74701,77.27751,0.4694999999999965,0.0,1682.48,9.96667,1914.7665747556912,1773.8620000000003,1471.5760000000002,302.28600000000006,0.0,16.52,78.4117,0.0,-0.035794985833674076,60.0,10.4617,62.330830000000006,62.45167000000001,191.595,69.4417,189.48840884598187,67.94238923907739,47.827609691198056,3.523393603222675,40.30365497018269,62.459672940814144,1762.0285447711776,3.508366940284322,22.667137303527227,0.0,0.7406019983686924,0.0,0.0,0.0,0.0,29.913425244308915,-0.08412762470423596,0.0,0.782039818388702,1.0963895264122476,1.1147172432289123,0.1400120233598112,0.9865912745612793,0.915386178367257,0.44918055899717235,0.8580655718468009,0.6414615911503286
1488326940,1.0,63.13,23.0,1905.48,1651.0943333333337,1497.338083333333,1.895667,17.32599,23.0,23.12,23.278170000000003,1.72333,0.0,-3.15333,-4.565500000000001,2.9396666000000007,190.67928467599864,0.0,37.72534,0.016490000000004557,0.0,49.87599999999999,0.1220000000000141,0.0,1680.4676666666664,0.30300999999999334,0.0,69.09017000000001,0.10400999999998817,0.0,9.210999000000001,0.7164979999999996,0.0,1680.727,0.37899999999967804,1669.1399999999999,0.0,18.117,-0.79101,10.31851,9.37017,0.94834,0.0,5.6082142551764305,0.0,23.278170000000003,-0.15817000000000192,0.0,189.40320000000003,-1.047300000000007,0.0,37.625,17.79705333333333,1.648332,18.213326666666664,-1.6258334000000003,76.24774777777776,76.24774777777776,37.74183000000001,49.998000000000005,69.19418,17.32599,9.927497,188.35590000000002,23.12,1.895667,120.0,1681.1059999999998,0.0,0.0,0.7607309679413525,0.0,0.0,-0.17323910631973272,0.0,0.0,-0.16444666212360773,0.0,-0.05186162141364438,1.0489386033842396,0.0,50.0,10.575,10.0,0.24733500000000008,0.0,78.38517999999999,77.53917,0.8460099999999926,0.0,1680.94,9.81,1905.48,1836.7269999999999,1432.746,403.98099999999977,0.0,16.4483,84.025,0.0,-0.035794985833674076,60.0,10.575,62.26766000000001,62.57067,186.148,69.455,189.49929901659837,67.93246016009502,47.84764767012816,3.6932728399070616,40.30963043877489,62.40237766714612,1794.6997202381306,3.680808421899819,22.62325219717779,0.0,0.7607309679413525,0.0,0.0,0.0,0.0,0.0,-0.17323910631973272,0.0,0.6490096983063505,1.2479849623678936,1.1053070469300974,1.2354002061148381,0.9664807168125937,0.9596719109642056,0.5827599205098708,0.7427507466061778,0.8077373123876894
