DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND45384,IND45385,IND45386,IND45387,IND45388,IND45389,IND45390,IND45392,IND45393,IND45394,IND45397,IND45398,IND45399,IND45400,IND45401,IND45402,IND45403,IND45426,IND45427,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM1921,SYM1994,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1493170800,1.0,63.2718,27.592,263.708,69.6798,27.445160803427303,62.82865257775087,2.0685,0.4387033871591397,2.512,6.44017,0.0,0.4152999999999949,0.0,0.20700000000000074,0.0,-0.1600000000000037,0.0,-0.8464999999999918,0.0,-0.120000000000001,0.0,-140.21000000000004,0.0,-0.5070000000000014,-0.8724999999999996,0.0,0.0,27.5283,0.0636999999999972,0.0,39.638,68.5913,0.25043154402717627,0.42280496468517814,0.04394750318793772,0.27760014026192603,0.33253504169320525,0.34957012951418953,0.06187100004974011,0.7044540432460162,47.6603,0.19999999999999973,0.0,69.6798,69.6798,69.5148,69.5148,0.16500000000000625,0.16500000000000625,0.0986166666666719,77.152,77.152,71.4192,70.6727,6.479299999999995,6.479299999999995,6.585849999999995,16.49783,16.49783,15.153888333333331,,,0.25159999999999627,0.0,16.49783,94.93626612848878,0.08092424936658656,0.21625541771330759,0.33089147809058894,1.0,1.0,9.7,18.9,18.9,-143.2,1100.79,-16.599999999999994,0.0,189.369,25.65415,24.53216666666667,318.1595,338.524,25.834,1054.435,1115.2066666666665,9.40708,9.421764166666666,-132.55,-143.2,26.002933333333335,0.5967310642019025,0.8028339919051799,0.2955459567539837,0.3213042354176716,0.9381289999502599,0.5771950353148219,0.03496380138793079,0.6504298704858105,0.6011447845343336,0.7495684559728237,0.23353791584953704,0.9560524968120623,0.21593689219475798,0.25220032073640786,0.0025813314416179467,0.03641182214627357,0.7710022374471708,5.52167,68.56235555555556,25.834,,9.33617,63.4318,27.5283,-132.01666666666665,0.8716923890631855,0.806537871596195,0.005162662883235893,9.33617,-139.83099999999996,0.0,25.834,69.6798,5.52167,63.4318,189.637,66.4483,27.445160803427303,-92.29071294270011,62.82865257775087,65.95650766412622,46.38797717775108,39.64726435480178,61.931160255777456,277.77372204958215,2.032330984703007,27.078532244347652,0.6674649583067948,0.0025813314416179467,0.722399859738074,0.7495684559728237,0.9381289999502599,0.6504298704858105,0.9560524968120623,0.2955459567539837,0.5967310642019025,0.5771950353148219,,,0.46597641892294484,0.2456684772309935,0.5817376672593652,0.8861491937317744,0.6071829950365747,0.38809783607266957,0.617963703629739,0.5871780124145614,0.43193806097960646,0.897458592912945
1493171400,1.0,63.1615,27.8903,243.346,69.767,27.506100087826507,,2.1685,0.4387033871591397,-3.81767,-6.32967,0.0,0.15899999999999892,0.0,0.0397000000000034,0.0,-0.11030000000000229,0.0,-0.5289999999999964,0.0,0.07250000000000156,0.0,-5.190000000000055,0.0,-0.5389999999999979,-0.09384000000000015,0.0,0.0,27.592,0.2983000000000011,0.0,39.797,68.9585,,0.3893299789648146,,,0.035736517922088984,0.43186851733006193,0.1180773075514675,0.9075939546060181,47.7,0.10000000000000009,0.0,69.767,69.767,69.6045,69.3843,0.3826999999999998,0.3826999999999998,0.1511166666666715,76.5528,76.5528,70.8427,70.1138,6.439000000000007,6.439000000000007,6.565799999999998,15.886330000000001,15.886330000000001,15.870298333333333,,,0.08719999999999573,0.0,15.886330000000001,88.48398446435847,0.1614372594572785,0.15595281769679092,0.21625541771330759,1.0,1.0,16.0,31.8,31.8,-147.1,1095.6,-3.9000000000000057,0.0,189.637,25.65415,25.273133333333334,318.1595,347.2695,25.834,1058.105,1119.0133333333333,9.39075,9.403903333333332,-140.0,-147.1,25.82333333333333,0.7171871407714488,0.8028339919051799,0.09240604539398194,0.3213042354176716,0.8819226924485325,0.6106700210351854,0.041280971487314216,0.5681314826699381,0.5905551286156108,,,,,,0.007095431948762911,0.03641182214627357,0.7710022374471708,5.42783,68.8163,,,9.40867,,27.592,-136.36666666666665,0.8852965776849862,0.5656257184571023,0.014190863897525823,9.40867,-20.362000000000023,0.0,25.295,69.767,5.42783,63.2718,189.449,65.9193,27.506100087826507,-117.97354829946926,,,46.9227114204779,40.05705276958315,,275.01700050365645,2.1000532498689677,27.078681965752335,0.964263482077911,0.007095431948762911,,,0.8819226924485325,0.5681314826699381,,0.09240604539398194,0.7171871407714488,0.6106700210351854,,,0.23537029917433197,0.4160870511876048,,,0.4809492708752084,0.23833371914989782,,0.8911608628243719,0.6929315256814337,0.3322107719579792
1493172000,1.0,63.3747,28.1002,275.836,69.9907,27.78825238310703,62.75378325079521,2.13183,0.4387033871591397,-3.62667,0.19100000000000028,0.0,0.007200000000004536,0.0,0.0,1.0,0.2132000000000005,0.0,0.12239999999999895,0.0,-0.018500000000001293,0.0,20.340000000000146,0.0,-0.3240000000000016,0.15317000000000025,0.0,0.0,27.8903,0.20990000000000109,0.0,39.8042,69.2207,0.47932845240807687,0.35426996016767565,0.03752184240881895,0.19029092080959853,0.07108219218202416,0.48379881670083735,0.19772292017230997,0.820465501866312,47.7,-0.03666999999999998,0.0,69.9907,69.9907,69.9135,69.9135,0.07720000000000482,0.07720000000000482,0.14990000000000472,76.0057,76.0057,70.3672,69.6177,6.388000000000005,6.388000000000005,6.519099999999999,15.58083,15.58083,16.201381666666666,,,0.223700000000008,0.0,15.58083,92.61438640542451,0.14006862569432,0.233488700656564,0.15595281769679092,1.0,1.0,13.5,27.5,27.5,-146.0,1115.94,1.0999999999999943,0.0,189.449,25.65415,25.624883333333333,324.2235,359.74683333333337,25.295,1077.8249999999998,1124.4899999999998,9.381499999999999,9.389778333333334,-140.85,-146.0,25.366666666666667,0.7386843333819071,0.8028339919051799,0.17953449813368808,0.30344722436668126,0.80227707982769,0.6457300398323244,0.05723887177358028,0.5162011832991626,0.5758001636780762,0.5206715475919231,0.36487999821762657,0.962478157591181,0.15860709585915123,0.23394553053576228,0.005004353500482445,0.027073947074252057,0.7414047862381921,5.581,69.08271111111111,24.971,,9.39017,63.1615,27.8903,-137.11666666666665,0.8852965776849862,0.5226313332361858,0.01000870700096489,9.39017,32.49000000000001,0.0,24.971,69.9907,5.581,63.1615,189.895,66.0417,27.78825238310703,-109.65586229983523,62.75378325079521,66.03886818733034,47.253688015771445,40.30474599845773,61.99200179541822,297.8327781523196,2.0528707869000886,27.073900558458575,0.9289178078179758,0.005004353500482445,0.8097090791904015,0.5206715475919231,0.80227707982769,0.5162011832991626,0.962478157591181,0.17953449813368808,0.7386843333819071,0.6457300398323244,,,0.49915764327033313,0.21665599861743431,0.6792458341689241,0.9407068118694872,0.4723780377684919,0.5292713647970906,0.47819203370992003,0.41073628380359595,0.4733899645270615,0.2436724548714143
1493172600,1.0,63.7518,28.2383,347.636,70.3267,27.989934788141895,62.8198567899837,1.92583,0.4387033871591397,-1.18683,2.43984,0.0,0.12059999999999604,0.0,0.02549999999999386,1.0,0.37710000000000576,0.0,0.5060999999999893,0.0,-0.25349999999999895,0.0,70.00999999999999,0.0,1.0322999999999993,0.44416999999999973,0.0,0.0,28.1002,0.1380999999999979,0.0,39.9248,69.4282,0.56188023797722,0.3326137100261719,0.027791563907072603,0.07470720199628766,0.14564062797249377,0.47605144041512315,0.23406791134595017,0.6997244287927396,47.7255,-0.20599999999999996,0.0,70.3267,70.3267,70.129,70.0493,0.2774000000000001,0.2774000000000001,0.18188333333333634,75.5887,75.5887,69.9535,69.3375,6.251199999999997,6.251199999999997,6.446383333333332,16.86663,16.86663,16.328875,,,0.3359999999999985,0.0,16.86663,95.87278801427723,0.06164340591219833,0.3064931092926576,0.233488700656564,1.0,1.0,7.2,14.100000000000001,14.100000000000001,-145.6,1185.95,0.4000000000000057,0.0,189.895,25.8339,25.713016666666665,311.736,355.58433333333335,25.295,1098.195,1135.8366666666666,9.3545,9.357764999999999,-144.39999999999998,-145.6,25.423099999999998,0.2866541579649917,0.8028339919051799,0.3002755712072605,0.30462962798000043,0.7659320886540498,0.6673862899738281,0.10402573067603565,0.5239485595848768,0.5756476483322841,0.43811976202278,0.49996639880036264,0.9722084360929274,0.10127729952354447,0.2121182256726804,0.0012883770498943853,0.0221116969091817,0.6221534266975457,6.02517,69.36028888888887,26.0033,,9.13667,63.3747,28.1002,-138.3,0.8852965776849862,0.5733083159299834,0.0025767540997887707,9.13667,71.80000000000001,0.0,26.0033,70.3267,6.02517,63.3747,189.792,66.5478,27.989934788141895,-82.43151477266491,62.8198567899837,66.67113964578327,47.40951229565292,40.38719767933965,62.19206204870012,362.6013253606754,1.990438608677246,27.06220781006276,0.8543593720275062,0.0012883770498943853,0.9252927980037123,0.43811976202278,0.7659320886540498,0.5239485595848768,0.9722084360929274,0.3002755712072605,0.2866541579649917,0.6673862899738281,,,0.3840387393988191,0.7428086373527728,0.5797224383964786,1.2601530176482214,0.5744466734837924,0.6174523638039278,0.7307707160512685,0.47671321971628733,0.37909310785012185,0.1560849331294282
1493173200,1.0,62.2112,28.5568,253.997,70.5025,28.13667094930272,62.94459010984623,2.31133,0.4387033871591397,-3.26783,-2.081,0.0,0.1490000000000009,0.0,-0.006499999999995509,1.0,-1.5406000000000049,0.0,-0.35960000000000036,0.0,-0.12734000000000023,0.0,-79.47000000000003,0.0,-0.9195999999999991,-0.7051699999999999,0.0,0.0,28.2383,0.3185000000000002,0.0,40.0738,69.6798,0.05017669730066254,0.2923292984409154,0.1966717013678202,0.8512123815959222,0.028500351830994197,0.40783816456950306,0.2168300976691402,0.5298906802890571,47.719,0.38549999999999995,0.0,70.5025,71.1282,70.3625,70.3625,0.7657000000000096,0.7657000000000096,0.2919833333333367,74.9917,74.9917,69.2908,68.5707,6.420999999999992,6.420999999999992,6.415549999999998,16.074370000000002,16.074370000000002,16.29847,,,0.1757999999999953,0.0,16.074370000000002,98.29219894571624,0.16400507518796992,0.17437723741315608,0.3064931092926576,1.0,1.0,14.6,30.299999999999997,30.299999999999997,-143.3,1106.48,2.299999999999983,0.0,189.792,25.564500000000002,25.587999999999997,269.77200000000005,298.01033333333334,25.0837,1103.635,1140.5308333333335,9.33542,9.321765,-144.45,-143.3,25.352666666666664,0.6104257150943967,0.8018616287408218,0.47010931971094294,0.31985288316009164,0.7831699023308598,0.7076707015590846,0.17781151701709935,0.5921618354304969,0.5755690401155026,0.9498233026993375,0.47932845240807687,0.8033282986321798,0.1966717013678202,0.27760014026192603,0.007301419799674105,0.017301939858401564,0.500370900420134,5.32,69.60726666666667,25.0837,,9.00933,63.7518,28.2383,-141.96666666666667,0.8852965776849862,0.7791485698112066,0.01460283959934821,9.00933,-93.63900000000001,0.0,25.0837,70.5025,5.32,63.7518,188.574,66.1882,28.13667094930272,-114.92320869259487,62.94459010984623,64.51590992532728,47.335664842497,40.24779421074914,61.48017356113177,258.4101309405793,2.267552491261218,27.047326055013905,0.9714996481690058,0.007301419799674105,0.14878761840407784,0.9498233026993375,0.7831699023308598,0.5921618354304969,0.8033282986321798,0.47010931971094294,0.6104257150943967,0.7076707015590846,,,0.416984772430564,0.3847334887984893,0.41616828228119485,1.0819245716831682,0.36876088343464913,0.7939691813809583,0.7413174576015455,0.7337093715788734,0.5560919541435152,0.4537623186335284
1493173800,1.0,62.3755,28.7447,331.422,70.4077,28.432816703223423,62.370738496238346,2.1215,0.4387033871591397,-5.44533,-2.1775,0.0,-0.07379999999999853,0.0,-0.21699999999999875,1.0,0.16430000000000433,0.0,-0.6183999999999941,0.0,0.026669999999999305,0.0,64.3599999999999,0.0,-0.5639000000000003,0.5421699999999996,0.0,0.0,28.5568,0.18790000000000262,0.0,40.0,69.767,0.16507108207851406,0.25910723696196203,0.08708622378305142,0.47896634469511634,0.0702117613021187,0.39476678552204103,0.2482569085725712,0.7232924478602933,47.502,-0.18982999999999972,0.0,70.4077,70.4077,70.1868,70.1868,0.22090000000000032,0.22090000000000032,0.31481666666667013,74.3882,74.3882,68.7622,68.0458,6.342399999999998,6.342399999999998,6.3868166666666655,15.4838,15.4838,16.064965,,,-0.09479999999999222,0.0,15.4838,95.49397465668123,0.13424858030388065,0.25953962383212287,0.17437723741315608,1.0,1.0,14.5,27.8,27.8,-164.9,1170.84,-21.599999999999994,0.0,188.574,25.18935,25.284466666666667,269.77200000000005,285.99083333333334,25.0837,1111.21,1150.5941666666668,9.324085,9.296875833333333,-145.8,-164.9,25.202266666666663,0.6637305717805915,0.785661817583828,0.2767075521397067,0.29909316759394133,0.7517430914274288,0.740892763038038,0.21205330329493263,0.605233214477959,0.5755615018689485,0.8349289179214859,0.42210422531285174,0.9129137762169486,0.169275331971628,0.42862479358681876,0.0016576481969000423,0.014499845673892613,0.42754001093882077,5.86217,69.80908888888888,24.5198,,9.036,62.2112,28.5568,-148.35000000000002,0.8852965776849862,0.6725388564388171,0.0033152963938000847,9.036,77.42500000000001,0.0,24.5198,70.4077,5.86217,62.2112,189.459,65.5698,28.432816703223423,-110.07224542830403,62.370738496238346,64.77178197002115,47.234686239958464,40.1233241189465,61.261809288679764,347.06064041372696,2.064430783355514,27.028644854154233,0.9297882386978813,0.0016576481969000423,0.5210336553048837,0.8349289179214859,0.7517430914274288,0.605233214477959,0.9129137762169486,0.2767075521397067,0.6637305717805915,0.740892763038038,,,0.5812693203053962,0.3273215233807761,0.6808187039044448,1.1818503245535368,0.33923647375410376,0.6084225495387179,1.1991652248119065,0.243456183237589,0.7844186376982383,0.7207384858933514
1493174400,1.0,63.0082,28.9777,256.962,70.3352,28.626819683621544,62.47524959583861,2.4055,0.4387033871591397,-2.39783,3.0475000000000003,0.0,0.0,1.0,-0.0020000000000024443,1.0,0.6326999999999998,0.0,0.1313999999999993,0.0,-0.011829999999999785,0.0,-62.87999999999988,0.0,-0.4800000000000004,-0.5791699999999995,0.0,0.0,28.7447,0.232999999999997,0.0,40.0,69.9907,0.43806857422165135,0.2222615623315216,0.028088900768171055,0.2292773113345291,0.04539016038202115,0.34910586524223386,0.2194150602484114,0.33326593614767774,47.5,0.2839999999999998,0.0,70.3352,71.0655,70.1995,70.1995,0.8659999999999997,0.8659999999999997,0.43165000000000237,73.9515,73.9515,68.3843,67.722,6.229500000000002,6.229500000000002,6.345183333333333,15.01563,15.01563,15.817931666666668,,,-0.07250000000000512,0.0,15.01563,102.2222758336854,0.15473992049971605,0.1823591241954098,0.25953962383212287,1.0,1.0,15.9,33.7,33.7,-167.2,1107.96,-2.299999999999983,0.0,189.459,25.02735,24.985433333333336,266.399,284.8665,24.5198,1111.95,1154.9108333333334,9.301169999999999,9.272889999999999,-146.55,-167.2,24.547766666666668,0.7743331929430447,0.785661817583828,0.6667340638523223,0.31985288316009164,0.7805849397515886,0.7777384376684784,0.2187688196035936,0.6508941347577661,0.5527747076765175,0.5619314257783486,0.4586985133148641,0.971911099231829,0.1418789625754358,0.3782832424785212,0.0027316274219710327,0.013739088903579557,0.4120377434231879,5.283,69.96205555555555,24.0398,,9.02417,62.3755,28.7447,-152.35000000000002,0.8782302038954704,0.4513336141139106,0.005463254843942065,9.02417,-74.46000000000004,0.0,24.0398,70.3352,5.283,62.3755,189.728,65.7012,28.626819683621544,-121.37760846000305,62.47524959583861,65.63570558885598,47.13262515284305,40.00924825158723,61.21095921567341,251.37573772870658,2.3133246272173116,27.009770878201405,0.9546098396179789,0.0027316274219710327,0.7707226886654709,0.5619314257783486,0.7805849397515886,0.6508941347577661,0.971911099231829,0.6667340638523223,0.7743331929430447,0.7777384376684784,,,0.6503592826439599,0.3751220606556111,0.2715827674119913,1.4247595323483297,0.3688828512566234,0.40588329052276867,1.1509416781124642,0.6568674987802475,0.5900451913000224,0.21575074680923292
1493175000,1.0,63.1267,29.131,210.275,70.2347,28.873835780978006,,2.68433,0.4383262052380109,2.31167,4.7095,0.0,0.03349999999999653,1.0,0.0,2.0,0.11849999999999739,0.0,-0.04720000000000368,0.0,-0.05599999999999916,0.0,-17.850000000000136,0.0,0.1410000000000018,-0.36083,0.0,0.0,28.9777,0.15330000000000155,0.0,40.0335,70.2347,,0.20329740803548402,,,0.1331257382981027,0.34317653033158924,0.20274137633720968,0.25788208722655925,47.5,0.27883000000000013,0.0,70.2347,70.2347,70.1153,70.1095,0.12520000000000664,0.12520000000000664,0.3887333333333368,73.4307,73.4307,67.9237,67.243,6.187700000000007,6.187700000000007,6.3033,15.21263,15.21263,15.705648333333333,,,-0.1004999999999967,0.0,15.21263,105.40334028730199,0.17764420976926842,0.1188656883681373,0.1823591241954098,1.0,1.0,13.8,26.200000000000003,26.200000000000003,-161.5,1090.11,5.699999999999989,0.0,189.728,24.7454,24.799733333333336,266.399,279.3546666666667,24.1808,1111.95,1158.0275,9.301169999999999,9.248459999999998,-153.75,-161.5,24.2468,0.7515997848270678,0.7524961414681093,0.7421179127734407,0.43417665323596605,0.7972586236627903,0.796702591964516,0.2187688196035936,0.6568234696684108,0.4818619726294088,,,,,,0.001721944019450696,0.012300653264833344,0.3876980093358057,4.92217,70.07472222222223,,,8.96817,,28.9777,-154.75,0.8429863262375565,0.4968004303458644,0.003443888038901392,8.96817,-46.68699999999998,0.0,24.1808,70.2347,4.92217,63.0082,190.231,65.654,28.873835780978006,-106.88053088687838,,,47.06858515818767,39.93462171831392,,199.4955752131244,2.5980869739929853,26.993109235685733,0.8668742617018973,0.001721944019450696,,,0.7972586236627903,0.6568234696684108,,0.7421179127734407,0.7515997848270678,0.796702591964516,,,0.4496501333159833,0.08091110230172062,,,0.4903112985105263,0.27214945618108755,,0.7684498004733769,0.523167316173608,0.18136834221615067
1493175600,1.0,63.008,29.2927,213.117,70.123,29.011138312622094,,2.53533,0.43286397956077594,2.1365,-0.17517000000000005,0.0,-0.012199999999999989,1.0,-0.03499999999999659,1.0,-0.11869999999999692,0.0,-0.34199999999999875,0.0,-0.11484000000000094,0.0,-6.119999999999891,0.0,-0.5854999999999997,0.1181599999999996,0.0,0.0,29.131,0.16169999999999973,0.0,40.0213,70.2347,,0.18090535633342453,,,0.09457131616670245,0.33809393299347756,0.1717843036742499,0.4979593182174903,47.465,-0.14900000000000002,0.0,70.123,70.123,69.964,69.964,0.15900000000000603,0.15900000000000603,0.40236666666667037,72.833,72.833,67.3282,66.6072,6.2257999999999925,6.2257999999999925,6.276266666666665,14.741970000000002,14.741970000000002,15.565838333333334,,,-0.11169999999999902,0.0,14.741970000000002,99.04438391120163,0.16127515460297243,0.1214943667089014,0.1188656883681373,1.0,1.0,16.2,32.3,32.3,-151.6,1083.99,9.900000000000006,0.0,190.231,24.3503,24.570449999999997,255.4795,268.9015,24.0398,1111.95,1160.0225,9.236419999999999,9.214056666666666,-156.55,-151.6,23.938633333333332,0.7738640167830868,0.7524961414681093,0.5020406817825097,0.49405784126461805,0.8282156963257501,0.8190946436665755,0.2187688196035936,0.6619060670065224,0.4754197966546666,,,,,,0.005866480162611346,0.012300653264833344,0.32036955971115355,5.04033,70.15192222222223,,,8.85333,,29.131,-155.68333333333334,0.8429863262375565,0.4522719664338264,0.011732960325222691,8.85333,2.8419999999999845,0.0,23.5953,70.123,5.04033,63.1267,189.313,65.312,29.011138312622094,-118.68172150898931,,,46.95812162498657,39.82794706053579,,215.17323000471214,2.442346073156858,26.975899883458737,0.9054286838332976,0.005866480162611346,,,0.8282156963257501,0.6619060670065224,,0.5020406817825097,0.7738640167830868,0.8190946436665755,,,0.6822982380444421,0.4125859519880816,,,0.6840387004395516,0.19128436883777167,,0.8523124083670449,0.6589167609221201,0.30854721137127317
1493176200,1.0,63.4275,29.5588,378.423,70.258,29.155348846071142,62.77125631587685,2.06283,0.41443621825508725,2.73117,0.5946700000000003,0.0,-0.09949999999999903,1.0,-0.06320000000000192,1.0,0.4194999999999993,0.0,0.7139999999999986,0.0,-0.09949999999999903,0.0,121.56999999999994,0.0,0.4543999999999997,0.9938399999999996,0.0,0.0,29.2927,0.26610000000000156,0.0,39.9218,70.258,0.6132358160373818,0.14724681202427758,0.011787655583782253,0.17600835164947104,0.03109093247998851,0.3385836056125189,0.15653109161859535,0.5978562912030775,47.4018,-0.47250000000000014,0.0,70.258,71.2952,70.1667,70.1667,1.1284999999999883,1.1284999999999883,0.5442166666666683,72.4257,72.4257,66.954,66.3128,6.11290000000001,6.11290000000001,6.253216666666667,15.29587,15.29587,15.304044999999999,,,0.1349999999999909,0.0,15.29587,97.64372938668738,0.17968502710397619,0.2229098047755958,0.1214943667089014,1.0,1.0,11.6,23.2,23.2,-152.9,1205.56,-1.3000000000000114,0.0,189.313,24.115250000000003,24.24485,255.4795,274.03266666666667,24.0497,1111.95,1159.5524999999998,9.086335,9.162473333333333,-157.2,-152.9,23.94193333333333,0.43630960078836944,0.7524961414681093,0.4021437087969225,0.49405784126461805,0.8434689083814046,0.8527531879757224,0.2187688196035936,0.6614163943874811,0.46311077836248826,0.38676418396261825,0.5206043451926484,0.9882123444162177,0.06551686348549457,0.3782832424785212,0.00231170350426951,0.012300653264833344,0.24931499231687237,6.03417,70.21616666666667,24.0497,,8.75383,63.008,29.2927,-156.9,0.8429863262375565,0.8726192015767389,0.00462340700853902,8.75383,165.306,0.0,24.0497,70.258,6.03417,63.008,190.092,66.026,29.155348846071142,-100.77192907967788,62.77125631587685,66.2500142153856,46.80958760863937,39.69271706203491,61.15230941274434,387.5548408248259,2.0719137308592512,26.95026896416576,0.9689090675200115,0.00231170350426951,0.823991648350529,0.38676418396261825,0.8434689083814046,0.6614163943874811,0.9882123444162177,0.4021437087969225,0.43630960078836944,0.8527531879757224,,,0.23788772453905116,0.28496084233540525,0.6229699412249674,1.4568173426620963,0.7731345004654223,0.3264383630037888,1.3459848728172852,0.8541212980677376,0.7304317726170837,0.48564884040436046
1493176800,1.0,62.6922,29.6997,513.256,70.2788,29.42766694380706,62.88894339113284,2.0885,0.3805649742655298,5.29133,2.56016,0.0,0.1670000000000016,1.0,-0.010600000000003718,1.0,-0.7353000000000023,0.0,1.5093000000000103,0.0,-0.10983000000000054,0.0,129.24,0.0,0.2339999999999982,0.6445000000000007,0.0,0.0,29.5588,0.14089999999999847,0.0,40.0888,70.2788,0.017659934994822435,0.12318690132361321,0.10897673568317401,0.5931964068196462,0.10534233883441624,0.28042141125583187,0.15909402136277306,0.4639614411939318,47.3912,0.02566999999999986,0.0,70.2788,70.2788,70.1588,69.8653,0.4134999999999991,0.4134999999999991,0.48551666666666665,71.9877,71.9877,66.5645,65.8315,6.156199999999998,6.156199999999998,6.209083333333334,15.6397,15.6397,15.2316,,,0.020800000000008367,0.0,15.6397,99.76882641163837,0.13075073330468492,0.3056283671416853,0.2229098047755958,1.0,1.0,15.6,32.0,32.0,-151.7,1334.8,1.200000000000017,0.0,190.092,24.115250000000003,24.111516666666663,294.192,317.24249999999995,24.0497,1111.95,1153.2516666666666,9.030085,9.084723333333333,-157.2,-151.7,23.976233333333333,0.663324114340655,0.7526993701880775,0.5360385588060682,0.5275390895501786,0.8409059786372269,0.8768130986763868,0.2187688196035936,0.7195785887441681,0.42586092913992224,0.9823400650051776,0.5206043451926484,0.891023264316826,0.09803147973311271,0.5360813757573812,0.005738635093586351,0.011971731051889003,0.142511905553896,6.67867,70.27303333333333,24.2837,24.2837,8.644,63.4275,29.5588,-158.3,0.7961722383648073,0.6733517713186901,0.011477270187172702,8.644,134.83299999999997,0.0,24.2837,70.2788,6.67867,63.4275,189.003,67.5353,29.42766694380706,-118.04421697019058,62.88894339113284,65.09980375451596,46.82176979120058,39.705678584305275,61.700362088695,514.4452615713308,2.0330891288289434,26.9123731168913,0.8946576611655838,0.005738635093586351,0.4068035931803538,0.9823400650051776,0.8409059786372269,0.7195785887441681,0.891023264316826,0.5360385588060682,0.663324114340655,0.8768130986763868,,,0.3432461062675836,0.5449843940372753,0.29964028618105265,1.4545964382151322,0.7518541809432973,0.511984829661255,0.9697440799267305,0.37393632841136304,0.7237301475812142,0.7062901536830886
1493177400,1.0,61.5553,29.7072,317.87,70.0892,29.572615959976865,62.64239788180969,2.25033,0.34885589763229974,5.59667,0.3053399999999993,0.0,0.06649999999999778,1.0,-0.3129999999999953,1.0,-1.1368999999999971,0.0,-1.2416000000000054,0.0,-0.18482999999999983,0.0,-182.83999999999992,0.0,-0.502399999999998,-1.04767,0.0,0.0,29.6997,0.007500000000000284,0.0,40.1553,70.2788,0.006394078508791479,0.11992343385521376,0.5331094476179458,0.9545095773772876,0.34527553422734436,0.24852316031961708,0.2311675761859998,0.22778425080842335,47.0782,0.16183000000000014,0.0,70.0892,70.0892,69.9742,69.9742,0.1150000000000091,0.1150000000000091,0.4678666666666681,71.5037,71.5037,66.061,65.2097,6.293999999999997,6.293999999999997,6.201016666666668,15.322130000000001,15.322130000000001,15.204655000000002,,,-0.18959999999999866,0.0,15.322130000000001,104.72383171474704,0.11442905345409339,0.2444562627027713,0.3056283671416853,1.0,1.0,11.7,23.2,23.2,-166.6,1151.96,-14.900000000000006,0.0,189.003,24.04475,23.988433333333337,287.416,314.9838333333333,24.0497,1111.95,1145.8316666666665,9.01675,9.001639999999998,-157.2,-166.6,24.03823333333333,0.662579087097968,0.753071883809421,0.7722157491915767,0.6340601875907588,0.7688324238140002,0.8800765661447862,0.2282294472016027,0.7514768396803829,0.42586092913992224,0.9936059214912085,0.5206043451926484,0.46689055238205424,0.1528242185254971,0.7222043942077843,8.040653775043426E-4,0.011669037790710194,0.142511905553896,5.631,70.28397777777778,23.7813,,8.45917,62.6922,29.6997,-158.58333333333331,0.7185828467067241,0.674841825804064,0.0016081307550086853,8.45917,-195.38599999999997,0.0,23.7813,70.0892,5.631,62.6922,189.52,66.2937,29.572615959976865,-100.66619091966174,62.64239788180969,63.60570116779212,46.75225521747127,39.64569776594503,61.67394844346438,303.53167449586175,2.192697675469571,26.87555341162963,0.6547244657726556,8.040653775043426E-4,0.04549042262271239,0.9936059214912085,0.7688324238140002,0.7514768396803829,0.46689055238205424,0.7722157491915767,0.662579087097968,0.8800765661447862,,,0.4823231268166692,0.30855969112101805,0.3900143000476622,0.704000997815412,0.783106503078706,0.4910067818400426,0.9785806595142335,0.9670134954068185,0.510490569345334,0.69072805967955
