DATETIME,IND1,IND10,IND12,IND13,IND15,IND16,IND1679,IND1680,IND1681,IND1682,IND1683,IND2,IND228,IND229,IND230,IND263,IND264,IND265,IND266,IND267,IND268,IND269,IND27,IND270,IND271,IND272,IND273,IND274,IND275,IND276,IND277,IND278,IND279,IND28,IND280,IND281,IND282,IND2820,IND2821,IND2822,IND2823,IND283,IND284,IND285,IND286,IND287,IND288,IND289,IND3,IND30,IND305,IND31,IND314,IND322,IND323,IND324,IND325,IND326,IND331,IND332,IND333,IND334,IND335,IND3657,IND367,IND4,IND407,IND410,IND447,IND448,IND4710,IND4711,IND4712,IND4713,IND5,IND6,IND670,IND671,IND672,IND673,IND7,IND700,IND740,IND8,IND87,IND88,IND89,IND9,SYM157
1489018200,1.0,60.5,35.1,104.153,117.96416999999998,111.9753689655172,2.9643330000000003,29.34417,35.1,35.10000000000001,35.03383000000001,2.95,1.09667,1.655333,0.4834999999999996,0.0,43.929,0.23133999999999588,0.0,49.84133,0.17634000000000327,0.0,1049.9576666666667,0.15817000000000547,0.0,63.73016999999999,0.032820000000008065,0.0,20.665999999999997,-0.2181699999999971,0.0,1049.949,0.06200000000012551,1050.0006451612903,0.0,29.701510000000003,-0.3573400000000042,4.462833,4.7241670000000004,-0.2613340000000006,0.0,0.0,35.03383000000001,0.06616999999999962,0.0,189.53740000000005,0.20079999999995835,0.0,44.2,29.356283333333334,2.7006660000000005,29.20221206896552,2.1388329999999995,73.40831176470589,73.40831176470589,44.16034,50.01767,63.762989999999995,29.34417,20.44783,189.7382,35.10000000000001,2.9643330000000003,93.0,1050.0110000000002,50.1767,4.48333,10.0,0.2636669999999999,0.0,74.37366999999999,74.08368,0.28998999999998887,0.0,1050.04,20.4317,105.17581000000001,139.5907,-34.414889999999986,0.0,29.2067,74.4883,58.0,4.48333,60.31917,60.477340000000005,188.308,63.7883,
1489018260,1.0,60.5,35.1,79.7333,117.58428,111.49502931034479,3.024999,29.29817,35.1,35.10000000000001,35.04383000000001,3.42833,-2.13333,1.7435000000000003,-0.10900000000000021,0.0,43.94900000000001,0.22950999999998345,0.0,49.868829999999996,0.168840000000003,0.0,1049.9140000000002,0.1401700000000119,0.0,63.750339999999994,0.00531000000000148,0.0,20.650669999999998,-0.22000999999999493,0.0,1049.91,0.03999999999996362,1049.991382978723,0.0,29.709010000000003,-0.41084000000000387,4.406,4.709833000000001,-0.3038330000000009,0.0,0.0,35.04383000000001,0.05617000000000161,0.0,189.2944,0.98599999999999,0.0,44.2817,29.36534,2.7170000000000005,29.20485689655173,1.6345,73.45139999999999,73.45139999999999,44.178509999999996,50.03767,63.755649999999996,29.29817,20.430660000000003,190.2804,35.10000000000001,3.024999,94.0,1049.95,50.2,4.03,10.0,0.3079989999999997,0.0,74.39667,74.12918,0.2674899999999951,0.0,1049.13,20.375,101.25034,137.2793,-36.02896000000001,0.0,29.1317,74.53,58.0,4.03,60.343169999999986,60.48334,189.68,63.7283,
1489018320,,,,,,,3.3726660000000006,29.256,35.1,35.10000000000001,35.053830000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489018380,,,,,,,3.705833,29.212329999999998,35.1967,35.10967000000001,35.06383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489018440,1.0,60.4,35.2,64.2867,118.41918214285715,110.59416785714282,3.7423330000000004,29.20966,35.2,35.119670000000006,35.07383000000001,3.42167,-1.76,2.778832,-2.62320575,0.0,44.011170000000014,0.20737999999998635,0.0,49.928830000000005,0.14325749999999005,0.0,1049.8910714285712,0.0701750000000061,0.0,63.780010000000004,-0.06712250000000353,0.0,20.58017,-0.1572574999999965,0.0,1049.95,-0.17875000000003638,1049.9847368421051,0.0,29.636339999999997,-0.4084274999999984,4.3475,4.612833000000001,-0.26533300000000093,0.0,0.0,35.07383000000001,0.0386699999999891,0.0,189.82150000000001,-0.19912500000003774,0.0,44.3,29.42155,2.815000000000001,29.21982142857143,0.15562625000000013,73.53699848484847,73.53699848484847,44.21855,50.072087499999995,63.7128875,29.2279125,20.422912500000002,189.62237499999998,35.1125,3.08666625,95.0,1049.77125,50.2,4.01833,8.0,0.2716662499999991,0.0,74.3814625,74.22401,0.1574524999999909,0.0,1049.36,20.4717,94.7403875,124.7802,-30.039812499999996,0.0,29.2183,74.0317,56.0,4.01833,60.406499999999994,60.476675,187.068,63.4833,
1489018500,,,,,,,3.8019999999999996,29.183660000000003,35.2,35.12967,35.08383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489018560,,,,,,,3.8588340000000003,29.13583,35.2,35.139669999999995,35.093830000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489018620,,,,,,,3.947001,29.061830000000004,35.2,35.14967,35.10000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489018680,,,,,,,3.9965010000000003,28.993830000000003,35.2,35.15967,35.10000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489018740,,,,,,,4.053001000000001,28.911,35.2,35.169669999999996,35.10000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489018800,,,,,,,4.100834000000001,28.84483,35.2,35.179669999999994,35.10000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489018860,1.0,60.375,35.2,69.255,114.49264090909091,109.77830196078426,4.097501,28.786160000000002,35.2,35.18967,35.10000000000001,3.395,0.606667,1.6345,-2.2111665,0.0,44.178509999999996,0.14399000000000228,0.0,50.03767,0.21233000000000146,0.0,1049.8972727272726,-0.09583999999999548,0.0,63.755649999999996,-0.2639999999999958,0.0,20.430660000000003,0.02518999999999494,0.0,1049.95,-0.38000000000010914,1049.9805555555554,0.0,29.29817,-0.41651999999999845,4.0775,4.406,-0.3285,0.0,0.0,35.10000000000001,0.09999999999999432,0.0,190.2804,-0.37539999999998486,0.0,44.345,29.44705,3.024999,29.23594901960784,-0.5766665,73.5454014925373,73.5454014925373,44.3225,50.25,63.49165,28.88165,20.455849999999998,189.905,35.2,3.408335,90.0,1049.57,50.3,4.13667,2.0,0.3833359999999999,0.0,74.06585,74.39667,-0.3308200000000028,0.0,1049.78,20.44,66.77085,101.25034,-34.47949,0.0,28.545,74.1,51.0,4.13667,60.48334,60.3875,192.742,63.5,
1489018920,1.0,60.3483,35.2,71.6717,110.88158181818183,108.81239411764702,3.801168,28.727490000000003,35.2,35.19967,35.10000000000001,3.37667,0.418333,,,,,,,,,,1049.8768181818182,,,,,,,,,,,1049.9763333333333,,,,4.074443333333332,,,,,,,,,,,44.4,29.40833636363637,,29.2290862745098,-0.245,73.55409705882352,73.55409705882352,44.34833333333333,50.266666666666666,63.494433333333326,28.803866666666664,20.445,188.35433333333333,35.2,3.39778,90.0,1049.7299999999998,50.3,4.06833,3.0,,,74.08946666666665,,,,1050.05,20.4233,68.40446666666665,,,,28.6483,74.1367,51.0,4.06833,,60.37443333333333,185.253,63.5,
1489018980,1.0,60.4,35.2,46.305,106.2262181818182,107.30694313725486,3.476001,28.690830000000002,35.2,35.199999999999996,35.10967000000001,3.13833,-0.84,,,,,,,,,,1049.901818181818,,,,,,,,,,,1049.985777777778,,,,4.159582499999999,,,,,,,,,,,44.4,29.35765454545455,,29.218368627450978,-0.39375000000000004,73.56263623188406,73.56263623188406,44.36125,50.275000000000006,63.515,28.770825000000002,20.454175,187.35999999999999,35.2,3.3329175,90.0,1049.935,50.3,4.415,4.0,,,74.102925,,,,1050.55,20.4817,62.879599999999996,,,,28.6717,74.1433,51.0,4.415,,60.380825,184.377,63.5767,
1489019040,1.0,60.4,35.2,75.56,103.11440000000003,106.42664901960781,3.4548340000000004,28.645669999999996,35.2,35.199999999999996,35.119670000000006,3.21,0.386667,0.15562625000000013,-0.012709500000000151,0.0,44.21855,0.1677000000000035,0.0,50.072087499999995,0.22791250000000218,0.0,1049.9054545454544,-0.09584999999999866,0.0,63.7128875,-0.16871249999999804,0.0,20.422912500000002,0.030412499999997067,0.0,1049.77125,0.2912499999999909,1049.9811111111112,0.0,29.2279125,-0.5699874999999963,4.21625,4.3475,-0.13125000000000053,0.0,0.0,35.1125,0.08750000000000568,0.0,189.62237499999998,-1.899374999999992,0.0,44.4,29.30992727272728,3.08666625,29.207258823529415,0.14291674999999998,73.57174142857143,73.57174142857143,44.386250000000004,50.3,63.544175,28.657925000000002,20.453325,187.72299999999998,35.2,3.28,90.0,1050.0625,50.3,4.245,4.0,0.19333374999999986,0.0,74.145,74.3814625,-0.2364625000000018,0.0,1049.87,20.4683,65.697925,94.7403875,-29.0424625,0.0,28.7667,74.2,51.0,4.245,60.476675,60.380825,188.52,63.6,
1489019100,1.0,60.4,35.2,82.995,100.65667272727276,105.54384509803918,3.4023339999999997,28.62134,35.2,35.199999999999996,35.12967,3.06667,-0.8,,,,,,,,,,1049.8295454545453,,,,,,,,,,,1049.9661111111113,,,,4.243666,,,,,,,,,,,44.4,29.26856363636365,,29.19591960784314,-0.0456666,73.58059014084506,73.58059014084506,44.38900000000001,50.300000000000004,63.55534,28.70568,20.46266,188.8964,35.2,3.237334,90.0,1049.7440000000001,50.3,4.35333,5.0,,,74.15599999999999,,,,1048.47,20.5,69.15734,,,,28.8967,74.2,51.0,4.35333,,60.38466,193.59,63.6,
1489019160,1.0,60.4,35.205,83.205,98.11703636363639,104.75908039215682,3.3393340000000005,28.661500000000004,35.205,35.2005,35.139669999999995,3.07667,0.281667,,,,,,,,,,1049.8322727272725,,,,,,,,,,,1049.9671111111113,,,,4.27361,,,,,,,,,,,44.4,29.247881818181824,,29.19153921568628,0.00888899999999998,73.58954027777777,73.58954027777777,44.39083333333333,50.3,63.562783333333336,28.790283333333335,20.432766666666666,187.97566666666663,35.20083333333333,3.2105566666666663,90.0,1049.7483333333332,50.3,4.42333,6.0,,,74.16749999999999,,,,1049.77,20.2833,71.49861666666666,,,,29.2133,74.225,51.0,4.42333,,60.38721666666666,183.372,63.6,
1489019220,1.0,60.465,35.265,78.075,95.3092181818182,103.98235490196076,3.287834,28.739670000000007,35.265,35.206999999999994,35.14967,3.115,2.16333,,,,,,,,,,1049.8495454545455,,,,,,,,,,,1049.9782222222223,,,,4.281427142857143,,,,,,,,,,,44.4,29.236290909090915,,29.189905882352942,0.31666628571428573,73.59927260273972,73.59927260273972,44.39214285714286,50.3,63.5681,28.865485714285715,20.4188,187.42385714285712,35.209999999999994,3.1969057142857142,90.0,1049.8771428571426,50.3,4.32833,7.0,,,74.18642857142856,,,,1050.65,20.335,72.43809999999999,,,,29.3167,74.3,51.0,4.32833,,60.39832857142856,184.113,63.6,
1489019280,1.0,60.43,35.3,73.3233,92.60809545454548,103.19555686274508,3.2721670000000005,28.829170000000012,35.3,35.217,35.15967,3.38,1.34167,,,,,,,,,,1049.880909090909,,,,,,,,,,,1049.9905555555556,,,,4.2652075,,,,,,,,,,,44.4,29.210304545454548,,29.188990196078436,0.44479175,73.60876486486487,73.60876486486487,44.393125,50.300000000000004,63.57208750000001,28.9139625,20.3952,187.976125,35.22125,3.2197925,90.0,1049.8775,50.3,4.15167,8.0,,,74.20083749999999,,,,1049.88,20.23,72.54875,,,,29.2533,74.3017,51.0,4.15167,,60.4022875,191.842,63.6,
1489019340,1.0,60.485,35.3,88.17,90.56855000000003,102.97470784313722,3.2396670000000003,28.896000000000004,35.3,35.227,35.169669999999996,3.21,2.62667,,,,,,,,,,1049.94,,,,,,,,,,,1050.0112222222222,,,,4.274998888888889,,,,,,,,,,,44.4,29.17757727272728,,29.191701960784314,0.6872226666666665,73.6366472972973,73.6366472972973,44.39388888888888,50.300000000000004,63.575188888888896,28.935000000000002,20.381844444444443,187.4691111111111,35.23,3.2187044444444446,90.0,1050.0344444444445,50.3,4.35333,9.0,,,74.21888888888887,,,,1051.29,20.275,74.28444444444443,,,,29.1033,74.3633,51.0,4.35333,,60.411477777777776,183.413,63.6,
1489019400,1.0,60.4483,35.3,82.375,88.48695909090912,102.65454509803918,3.2250010000000007,28.980170000000005,35.3,35.237,35.179669999999994,3.28167,1.85167,,,,,,,,,,1049.9499999999998,,,,,,,,,,,1050.0333333333333,,,,4.267499,,,,,,,,,,,44.4,29.163336363636365,,29.2011137254902,0.8036674,73.64635866666667,73.64635866666667,44.394499999999994,50.300670000000004,63.57767000000001,28.980170000000005,20.370490000000004,187.68470000000002,35.237,3.2250010000000007,90.0,1050.03,50.3067,4.2,10.0,,,74.23349999999999,,,,1049.99,20.2683,75.09349999999999,,,,29.3867,74.365,51.0,4.2,,60.41516000000001,189.625,63.6,
1489019460,1.0,60.5,35.3,80.3317,86.72985454545457,102.3271607843137,3.2153340000000004,29.071340000000006,35.3,35.24700000000001,35.18967,3.29833,1.37667,-0.5766665,1.4573342,0.0,44.3225,0.07749999999999346,0.0,50.25,0.05634000000000583,0.0,1049.970909090909,0.040160000000000196,0.0,63.49165,0.09602000000001709,0.0,20.455849999999998,-0.10968999999999696,0.0,1049.57,0.5019999999999527,1050.0384444444444,0.0,28.88165,0.1896900000000059,4.270832,4.0775,0.19333200000000073,0.0,0.0,35.2,0.04700000000000415,0.0,189.905,-2.579800000000006,0.0,44.4,29.1572,3.408335,29.20879411764706,0.8806677,73.65647236842105,73.65647236842105,44.39999999999999,50.306340000000006,63.58767000000002,29.071340000000006,20.34616,187.3252,35.24700000000001,3.2153340000000004,90.0,1050.072,50.3567,4.17,10.0,-0.19300099999999976,0.0,74.265,74.06585,0.19915000000000305,0.0,1050.2,20.1967,76.20117,66.77085,9.430320000000009,0.0,29.4567,74.415,51.0,4.17,60.3875,60.42766,189.147,63.6,
1489019520,1.0,60.5,35.3,81.75,85.39040000000003,101.89343529411762,3.209334,29.152839999999998,35.3,35.257000000000005,35.19967,3.31667,1.76833,-0.245,1.2606674,0.0,44.34833333333333,0.05733666666666437,0.0,50.266666666666666,0.049673333333331016,0.0,1049.9849999999997,0.0683966666666791,0.0,63.494433333333326,0.10323666666668174,0.0,20.445,-0.12116999999999933,0.0,1049.7299999999998,0.3560000000002219,1050.0392222222222,0.0,28.803866666666664,0.34897333333333336,4.2818320000000005,4.074443333333332,0.20738866666666844,0.0,0.0,35.2,0.05700000000000216,0.0,188.35433333333333,-0.6566333333333034,0.0,44.4567,29.14840909090909,3.39778,29.216539215686275,1.0156673999999999,73.66641038961039,73.66641038961039,44.40566999999999,50.31634,63.59767000000001,29.152839999999998,20.32383,187.69770000000003,35.257000000000005,3.209334,90.0,1050.086,50.4,4.17833,10.0,-0.1884459999999999,0.0,74.2935,74.08946666666665,0.20403333333334217,0.0,1050.19,20.2,77.209,68.40446666666665,8.804533333333353,0.0,29.4633,74.4217,51.0,4.17833,60.37443333333333,60.44283000000001,188.978,63.6,
