DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM112,SYM246,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1492652400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8135,,,,,,,,,,,,,,,,,0.06269264392607717,0.06158105986908746,1.0,1.0,13.3,,27.1,,,,,189.675,19.7304,,1474.67,,19.8258,1678.915,,8.461665,,-170.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492653000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1513,,,,,,,,,,,,,,,,,0.054698415761317946,0.06269264392607717,1.0,1.0,12.3,,23.9,,,,,188.791,19.781399999999998,,1428.355,,19.8258,1678.915,,8.433499999999999,,-159.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492653600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6545,,,,,,,,,,,,,,,,,0.14671054361534416,0.054698415761317946,1.0,1.0,16.0,,33.1,,,,,189.194,19.803800000000003,,1380.33,,19.8945,1677.775,,8.393335,,-155.89999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492654200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3407,,,,,,,,,,,,,,,,,0.19218491582106487,0.14671054361534416,1.0,1.0,15.2,,29.7,,,,,189.42,19.86015,,1380.33,,20.0557,1676.21,,8.364085,,-155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492654800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.2843,,,,,,,,,,,,,,,,,0.03107691428075899,0.19218491582106487,1.0,1.0,6.4,,12.8,,,,,189.079,19.86015,,1406.585,,20.0557,1676.21,,8.36075,,-151.85000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492655400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8715,,,,,,,,,,,,,,,,,0.027143369957940026,0.03107691428075899,1.0,1.0,14.4,,30.5,,,,,189.761,19.83815,,1406.585,,19.2177,1676.21,,8.34,,-144.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492656000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.1205,,,,,,,,,,,,,,,,,0.09430659863235363,0.027143369957940026,1.0,1.0,29.3,,57.6,,,,,190.585,19.49975,,1433.53,,18.7235,1676.21,,8.2805,,-152.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492656600,1.0,64.0705,28.3538,1749.82,84.7798,,,2.098,0.21444030648687984,2.605,,,,,,,,,,,,,,,,,,,,,,38.8195,83.1205,0.01209656058449915,0.21444030648687984,0.02794453148602616,,,0.7068879337379568,0.08938697038510468,0.9697642511845211,51.9347,,,,,10.359169999999999,95.56031738662523,0.05553392632167249,0.04037751684988125,0.09430659863235363,1.0,1.0,9.6,18.4,18.4,-99.0,1678.49,,,189.992,18.9706,18.2865,1547.33,1749.82,18.2865,1676.21,1678.49,8.22675,7.92733,-137.15,-99.0,18.2865,0.003445205312685518,0.006890410625371036,0.030235748815478854,0.030235748815478854,0.9106130296148953,0.7855596935131202,0.08938697038510468,0.29311206626204317,0.7068879337379568,0.9879034394155009,0.01209656058449915,0.9720554685139738,0.02794453148602616,,0.10636183130791844,0.2127236626158369,,10.5567,84.7798,18.2865,18.2865,7.92733,,,-99.0,0.9697642511845211,0.006890410625371036,0.2127236626158369,7.92733,,,18.2865,84.7798,10.5567,,188.63,70.7315,,-90.73664315799749,,68.827109938615,50.86787463075199,40.12538038121919,62.54168375634527,1831.1157265420588,3.3657503451470765,26.299533737685113,,0.10636183130791844,,0.9879034394155009,0.9106130296148953,0.29311206626204317,0.9720554685139738,0.030235748815478854,0.003445205312685518,0.7855596935131202,,,,0.7024714107006987,,1.193412814976607,0.8502517142236843,0.9468177559323715,0.36469212124575456,0.787188078681059,0.5026103774703241,1.0955508941850391
1492657200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.1205,,,,,,,,,,,,,,,,,0.02524272502214804,0.04037751684988125,1.0,1.0,3.3,,7.3999999999999995,,,,,188.63,18.505000000000003,,1646.435,,18.266,1676.21,,8.183335,,-124.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492657800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5318,,,,,,,,,,,,,,,,,0.1367287992936524,0.02524272502214804,1.0,1.0,7.1,,13.6,,,,,190.693,18.505000000000003,,1646.435,,18.2865,1676.21,,8.135,,-118.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492658400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3222,,,,,,,,,,,,,,,,,0.2878732354274386,0.1367287992936524,1.0,1.0,14.3,,32.400000000000006,,,,,189.426,18.505000000000003,,1646.435,,19.1097,1676.21,,8.07925,,-118.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492659000,1.0,63.0033,26.7728,657.229,72.9383,,,2.03617,0.45825672724753796,-1.45933,,,,,,,,,,,,,,,,,,,,,,38.9478,79.653,0.7649060018335908,0.45825672724753796,0.3039152998698956,,,0.3643319834681329,0.01534773182907534,0.7418285030682654,51.5915,,,,,11.6325,96.71140190015372,0.1518255869669382,0.3232909453011019,0.2878732354274386,1.0,1.0,18.5,33.2,33.2,-165.4,1440.06,,,189.742,18.6981,18.927500000000002,1447.1750000000002,1203.5245,19.5685,1676.21,1559.275,8.013415,7.931665000000001,-136.6,-165.4,19.5685,0.578243242677763,0.8435135146444741,0.2581714969317345,0.2581714969317345,0.9846522681709247,0.541743272752462,0.08938697038510468,0.6356680165318671,0.7068879337379568,0.23509399816640922,0.7649060018335908,0.6960847001301044,0.3039152998698956,,0.002753463515009321,0.2127236626158369,,7.3045,78.85905,19.5685,19.5685,7.936,,,-132.2,0.9697642511845211,0.8435135146444741,0.005506927030018642,7.936,,,19.5685,72.9383,7.3045,,189.826,67.382,,-120.16322876099076,,67.88401306676317,48.073968796733965,39.03656114679382,62.55977141500295,679.5775752258592,2.005959277779931,26.488815226263167,,0.002753463515009321,,0.23509399816640922,0.9846522681709247,0.6356680165318671,0.6960847001301044,0.2581714969317345,0.578243242677763,0.541743272752462,,,,0.2635067207734231,,0.9538848637232449,0.9386364147897794,0.15042697662406687,0.7474687507277867,0.7607272502362421,1.044611233871978,0.6912813677857256
1492659600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.653,,,,,,,,,,,,,,,,,0.24264722582137957,0.3232909453011019,1.0,1.0,11.4,,22.5,,,,,189.826,19.3122,,1062.1895,,19.5685,1666.685,,7.988165,,-116.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492660200,1.0,61.4065,26.2853,883.05,72.3957,,,1.84533,0.5317017884157884,4.146,,,,,,,,,,,,,,,,,,,,,,38.5402,79.653,0.027014647715224882,0.5317017884157884,0.672948784093124,,,0.9332180650581399,0.01861863548631082,0.5885562272491462,49.9905,,,,,11.437970000000002,98.90685516661861,0.09179569495694956,0.2859742969363746,0.24264722582137957,1.0,1.0,6.9,13.7,13.7,-123.7,1578.65,,,190.141,19.512500000000003,19.5394,909.8945,770.1395,19.5147,1648.52,1565.7333333333331,7.988165,7.978553333333332,-121.65,-123.7,19.5394,0.09568139907676902,0.8435135146444741,0.4114437727508538,0.4114437727508538,0.9813813645136892,0.46829821158421153,0.08938697038510468,0.06678193494186013,0.9332180650581399,0.9729853522847751,0.7649060018335908,0.327051215906876,0.672948784093124,,0.00550840669068024,0.2127236626158369,,8.13,76.7046,19.5103,19.5103,8.07233,,,-144.55,0.9697642511845211,0.19136279815353804,0.01101681338136048,8.07233,,,19.5103,72.3957,8.13,,189.143,68.406,,-81.2563349991375,,66.41402117587798,46.818488881763514,41.411383938444914,61.87900802581435,892.8097031418225,2.0603605115544683,26.47608672224108,,0.00550840669068024,,0.9729853522847751,0.9813813645136892,0.06678193494186013,0.327051215906876,0.4114437727508538,0.09568139907676902,0.46829821158421153,,,,0.3636764970388949,,1.1626157943683137,0.9956781594009022,0.5789852532614397,0.8994301734009666,0.6804830092300466,0.7792776889065871,0.7203006529652097
1492660800,1.0,62.0183,25.9192,508.252,71.1008,26.14197776745749,62.000661325138864,1.90233,0.579362375268909,-3.13867,-7.28467,0.0,-0.18840000000000146,0.0,-0.3347999999999942,0.0,0.6118000000000023,0.0,-1.636800000000008,0.0,0.0841700000000003,0.0,-250.7900000000002,0.0,-0.33859999999999957,-1.2691700000000008,0.0,0.0,26.2853,-0.3660999999999994,0.0,38.3518,76.7567,0.27921417476069277,0.5952492375532825,0.27422042469482877,0.47016224527986916,0.9058712199461032,0.9472521035351823,0.016673578489646568,0.9403648983111699,49.6557,0.05700000000000016,0.0,-1.2948999999999984,0.0,11.015200000000002,90.8007386071795,0.13512679952717088,0.2977250497063657,0.2859742969363746,1.0,1.0,12.4,25.3,25.3,-133.2,1327.86,-9.499999999999986,0.0,189.143,19.512500000000003,19.416833333333333,770.1395,682.8436666666666,19.5103,1637.4,1506.2649999999999,7.988165,8.02304,-128.45,-133.2,19.341,0.37650913507865513,0.8208897035226832,0.059635101688830155,0.373125703796074,0.9833264215103534,0.4047507624467175,0.07169488666040622,0.0527478964648177,0.9437435939159217,0.7207858252393072,0.6434830450653664,0.7257795753051712,0.5806904130373169,0.47016224527986916,0.007849083432639035,0.1634672886781972,0.9058712199461032,6.86083,75.30365,19.1717,19.1717,8.1565,61.4065,26.2853,-140.76666666666665,0.9624144129661834,0.7530182701573103,0.01569816686527807,8.1565,-374.79799999999994,0.0,19.1717,71.1008,6.86083,61.4065,188.657,66.7692,26.14197776745749,-104.80849176593938,62.000661325138864,66.35019162357769,46.10653334956824,41.30023621260557,61.483126356535934,559.7443454714511,1.9344833388377345,26.509705315884986,0.09412878005389676,0.007849083432639035,0.5298377547201308,0.7207858252393072,0.9833264215103534,0.0527478964648177,0.7257795753051712,0.059635101688830155,0.37650913507865513,0.4047507624467175,,,0.5088492257122824,0.7172640148101732,0.6022643055573397,0.8140691855123459,0.6304546940804167,0.6018403335631787,0.9937517255190028,0.1379546092316752,0.6851513446541068,0.3676196410598818
1492661400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9383,,,,,,,,,,,,,,,,,0.2402958092304395,0.2977250497063657,1.0,1.0,8.5,,16.7,,,,,188.657,19.512500000000003,,770.1395,,19.1717,1618.22,,7.988165,,-129.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492662000,1.0,62.7955,25.4113,1391.05,74.3777,,,1.5255,0.6349341564646664,-3.82183,,,,,,,,,,,,,,,,,,,,,,37.7227,72.9383,0.021153761954685435,0.6746190753760504,0.030171319749488057,,,0.9339154938501885,0.0192676249203243,0.9519274102863955,48.8375,,,,,10.543800000000001,95.39898010430635,0.05370194364663545,0.034976481031030605,0.2402958092304395,1.0,1.0,4.3,8.7,8.7,-95.9,1678.98,,,189.243,19.341,19.219075,909.8945,859.89525,18.9862,1618.22,1540.808,7.988165,8.034832,-125.0,-95.9,18.89875,0.027165203987534484,0.7982658924008922,0.04807258971360453,0.33480763484129417,0.9807323750796757,0.3253809246239497,0.05432729765271449,0.0660845061498115,0.9405837986926854,0.9788462380453146,0.5220600882971418,0.9698286802505119,0.4884320419815098,,0.014900770338219755,0.1212626016461382,,9.60617,72.703125,18.6258,18.6258,8.082,,,-129.55,0.9608458307354584,0.05433040797506897,0.02980154067643951,8.082,,,18.6258,74.3777,9.60617,,188.507,69.2935,,-71.54655138045598,,67.36049811013442,45.589913119969935,40.586158073988706,60.94136587237479,1458.1392783015795,2.0208737023495855,26.5361169614743,,0.014900770338219755,,0.9788462380453146,0.9807323750796757,0.0660845061498115,0.9698286802505119,0.04807258971360453,0.027165203987534484,0.3253809246239497,,,,0.3139202218027258,,1.2991225739767402,0.7339027961119495,0.6460296307568654,1.7851580285776956,1.1497207037540063,0.7724963422001321,0.3642557242727941
1492662600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9383,,,,,,,,,,,,,,,,,0.04016717343539578,0.034976481031030605,1.0,1.0,5.7,,11.3,,,,,188.507,19.07895,,960.931,,18.6258,1618.22,,7.988165,,-121.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492663200,1.0,62.891,24.6653,1738.98,81.7558,,,2.08367,0.7025400681097125,-6.022,,,,,,,,,,,,,,,,,,,,,,38.007,72.9383,0.014047178481036982,0.786303046310699,0.033520046050626195,,,0.5752800114986125,0.021065933264644898,0.48867245095239853,49.5697,,,,,10.072799999999999,100.03263352502516,0.0867867159242568,0.024689195081984996,0.04016717343539578,1.0,1.0,12.0,24.6,24.6,-145.9,1680.43,,,189.138,18.806,18.8324,1188.0865,1130.333,18.2547,1618.22,1564.0783333333331,7.97025,8.020526666666667,-125.0,-145.9,18.3238,0.013927097587584448,0.7756420812791012,0.5113275490476015,0.43641471682504074,0.9789340667353551,0.21369695368930094,0.038146192544759844,0.42471998850138754,0.9372496462714369,0.985952821518963,0.4006371315289173,0.9664799539493738,0.3961736709257027,,0.004266647453684287,0.07553207116128885,,10.3402,74.51366,18.0218,18.0218,7.949,,,-124.67500000000001,0.9563866205109269,0.027854195175168895,0.008533294907368575,7.949,,,18.0218,81.7558,10.3402,,189.79,69.8733,,-103.35165224331894,,67.827974228095,46.661746385255185,38.826684303332456,61.208441252306415,1738.4126946582483,2.932704355767056,26.528192015904438,,0.004266647453684287,,0.985952821518963,0.9789340667353551,0.42471998850138754,0.9664799539493738,0.5113275490476015,0.013927097587584448,0.21369695368930094,,,,0.7178812727015579,,1.3470750488191607,0.47406066405367187,0.6681392318180075,1.2561718891515368,0.7863473898188756,0.43120165650660824,0.6308268445763259
1492663800,1.0,63.2462,24.4912,1710.42,84.4763,24.62943625017064,62.58559790098547,1.91783,0.789414866541889,4.15183,10.17383,0.0,0.41900000000000404,0.0,0.9781000000000049,0.0,0.3552000000000035,0.0,0.23550000000000182,0.0,-0.07533000000000012,0.0,-0.20000000000004547,0.0,0.27520000000000167,-0.13049999999999962,0.0,0.0,24.6653,-0.17409999999999926,0.0,38.426,72.9383,0.01508705205200922,0.7987503272354588,0.12462745988875545,0.17652596999783587,0.7888765562374207,0.3418868255597266,0.019959898605214743,0.32536321161449133,50.5478,-0.1658400000000002,0.0,2.7205000000000013,0.0,10.42333,100.81640322025461,0.08636874736769934,0.0476610852870091,0.024689195081984996,1.0,1.0,10.1,19.799999999999997,19.799999999999997,-70.6,1680.23,75.30000000000001,0.0,189.79,18.4614,18.529075,1512.0349999999999,1337.1754999999998,18.2547,1618.22,1564.368333333333,7.97025,8.011583333333334,-111.35,-70.6,18.159399999999998,0.014522917582115292,0.7756420812791012,0.6746367883855087,0.5521548588820783,0.9800401013947853,0.20124967276454123,0.020236407270072282,0.6581131744402734,0.9372496462714369,0.9849129479479908,0.4006371315289173,0.8753725401112445,0.3961736709257027,0.47016224527986916,0.9939183299401908,0.019224010318068432,0.9058712199461032,10.2097,76.1741,18.297,18.297,7.87367,62.891,24.6653,-111.4,0.9432555263049762,0.029045835164230583,0.012163340119618393,7.87367,-28.559999999999945,0.0,18.297,84.4763,10.2097,62.891,188.518,70.1088,24.62943625017064,-93.58286352285364,62.58559790098547,68.171470519836,47.6617895638137,38.2367269238821,62.33328547116991,1696.5691547864765,2.7358132127504,26.470153268256382,0.21112344376257933,0.9939183299401908,0.8234740300021641,0.9849129479479908,0.9800401013947853,0.6581131744402734,0.8753725401112445,0.6746367883855087,0.014522917582115292,0.20124967276454123,,,0.5199562959675111,0.4206332276104812,1.667572532290194,0.733527593711998,0.8323623037424379,0.35449091206636385,1.4575610384325466,0.7371876605679137,0.3512283718399014,0.4007954683938643
1492664400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3777,,,,,,,,,,,,,,,,,0.03838097713206313,0.0476610852870091,1.0,1.0,6.7,,13.4,,,,,188.518,18.4214,,1602.31,,18.297,1618.22,,7.97025,,-96.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492665000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5385,,,,,,,,,,,,,,,,,0.04259719859955966,0.03838097713206313,1.0,1.0,10.8,,21.6,,,,,187.437,18.32685,,1671.72,,18.3567,1636.58,,7.97025,,-83.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492665600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.7558,,,,,,,,,,,,,,,,,0.1372688217991874,0.04259719859955966,1.0,1.0,4.1,,8.399999999999999,,,,,188.69,18.32685,,1671.72,,18.5458,1655.1950000000002,,7.97025,,-76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492666200,1.0,61.3635,24.3248,965.729,86.2828,,,1.986,0.8032249166325194,2.999,,,,,,,,,,,,,,,,,,,,,,40.9175,84.4763,0.026602691400855916,0.8166486848237011,0.9561177835000294,,,0.1256454053611602,0.010079998509627042,0.2851574797090447,55.08,,,,,11.68703,101.9216135312108,0.13085083141157905,0.20330875529352846,0.1372688217991874,1.0,1.0,13.9,28.200000000000003,28.200000000000003,-146.9,1592.6,,,186.916,18.45125,18.53883333333333,1641.01,1471.7096666666669,19.1567,1655.1950000000002,1589.7916666666665,7.97025,7.957361666666667,-76.5,-146.9,19.2977,0.286454367362145,0.6179361185825452,0.7148425202909553,0.6846882213618704,0.989920001490373,0.1833513151762989,0.020236407270072282,0.8743545946388398,0.9372496462714369,0.9733973085991441,0.09006452947659185,0.04388221649997058,0.7437410339448504,,0.004977993483260982,0.019224010318068432,,8.239,81.72315,19.2977,19.2977,7.61067,,,-121.13333333333333,0.9432555263049762,0.57290873472429,0.009955986966521963,7.61067,,,19.2977,86.2828,8.239,,189.615,68.8655,,-110.45600641858152,,67.051250923613,49.31967441425843,39.03200891598069,62.59325038361784,947.5213024411854,2.0512674607505406,26.495523530653116,,0.004977993483260982,,0.9733973085991441,0.989920001490373,0.8743545946388398,0.04388221649997058,0.7148425202909553,0.286454367362145,0.1833513151762989,,,,0.876528577452803,,1.1125567840395194,1.0329701714165924,0.7251494712574547,0.8131417609585759,0.7083291163790606,0.5702672633598956,0.8496442356476754
1492666800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.4763,,,,,,,,,,,,,,,,,0.25896914883329075,0.20330875529352846,1.0,1.0,14.9,,29.6,,,,,189.615,18.8109,,1315.42,,19.1567,1655.1950000000002,,7.911334999999999,,-76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492667400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.4763,,,,,,,,,,,,,,,,,0.2538161113163112,0.25896914883329075,1.0,1.0,19.0,,38.1,,,,,189.455,19.10275,,1012.4845,,19.1295,1655.1950000000002,,7.825085,,-114.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492668000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.4763,,,,,,,,,,,,,,,,,0.18321067743976194,0.2538161113163112,1.0,1.0,19.0,,37.4,,,,,189.777,19.10715,,963.145,,19.0848,1655.1950000000002,,7.761335000000001,,-152.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
