DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND45384,IND45385,IND45386,IND45387,IND45388,IND45389,IND45390,IND45392,IND45393,IND45394,IND45397,IND45398,IND45399,IND45400,IND45401,IND45402,IND45403,IND45426,IND45427,IND45463,IND45464,IND45465,IND45466,IND45467,IND45468,IND45469,IND45470,IND45471,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM1994,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1493337600,1.0,66.9872,24.7668,1230.03,78.2862,24.9516493662393,,1.73217,0.6034881441682938,-1.17417,-0.4905029999999999,0.0,-0.6576000000000022,0.0,-1.532199999999996,0.0,0.19240000000000634,0.0,0.18819999999999482,0.0,-0.1138300000000001,0.0,-8.830000000000155,0.0,-0.15050000000000097,-0.3063400000000005,0.0,0.0,24.9678,-0.2010000000000005,0.0,41.1967,93.003,,0.5241678549828618,,,0.8544182421791905,0.44788920400415266,0.9590899626980085,0.2619537360413118,50.6195,0.08716999999999997,0.0,78.6577,78.6577,78.2862,77.8687,0.7890000000000015,0.7890000000000015,1.105583333333333,92.5377,92.5377,89.983,87.956,4.581699999999998,4.581699999999998,4.1524833333333335,17.59253,17.59253,18.013466666666666,0.820999999999998,0.0,78.2862,97.2277,78.6577,97.6105,77.8687,96.1033,18.941500000000005,18.952799999999996,18.2346,-1.30210000000001,0.0,17.59253,101.90398458074078,0.07661690433666507,0.0949114037905534,0.048450510197750485,1.0,1.0,4.4,9.4,9.4,-113.3,1667.83,2.0,0.0,188.813,21.68385,21.4559,1252.72,1212.72075,21.3032,1679.42,1659.93,4.09408,3.7979659999999997,-128.0,-113.3,21.2552,0.3897055971679475,0.8773078848338136,0.7380462639586882,0.7769761978959623,0.040910037301991546,0.4758321450171382,0.9882218754226322,0.5521107959958473,0.7965712713399784,,,,,,0.006355370014506281,0.016065387594925252,0.8544182421791905,8.97533,85.93356,,,3.56017,,24.9678,-129.95000000000002,0.9027292191876941,0.779411194335895,0.012710740029012561,3.56017,-45.38000000000011,0.0,21.1527,78.2862,8.97533,66.7948,189.634,72.9465,24.9516493662393,-71.06070699905843,,,52.28937834390692,41.52569503988691,,1207.047992343636,1.7604820406816462,24.83762886016012,0.14558175782080954,0.006355370014506281,,,0.040910037301991546,0.5521107959958473,,0.7380462639586882,0.3897055971679475,0.4758321450171382,,0.416803760084505,0.582651776933674,,,0.7022272478451732,0.797724433477102,,0.13290715406492556,1.0497876801179138,0.5484683022438585
1493338200,1.0,66.4255,24.587,1117.97,75.1582,24.759631268566228,,1.80933,0.5899526568914333,4.84383,6.018,0.0,-0.6494,0.0,-1.346499999999999,0.0,-0.5617000000000019,0.0,-0.4598000000000013,0.0,-0.11734,0.0,-19.339999999999918,0.0,-0.5449999999999982,-0.2593300000000003,0.0,0.0,24.7668,-0.17980000000000018,0.0,40.5473,87.7287,,0.5541534589899286,,,0.832124681105215,0.5101819312069696,0.9876939987122435,0.2938907298736959,49.273,0.07716000000000012,0.0,75.5515,75.5515,75.1582,74.6472,0.9043000000000063,0.9043000000000063,1.005100000000001,91.3747,91.3747,88.8292,86.7607,4.614000000000004,4.614000000000004,4.321700000000002,17.16487,17.16487,17.76546666666667,-0.26499999999998636,0.0,75.1582,93.003,75.5515,93.6193,74.6472,92.3395,17.844800000000006,18.06779999999999,17.692300000000003,-3.128,0.0,17.16487,101.62010853116404,0.09379669573198716,0.1597081402099614,0.0949114037905534,1.0,1.0,9.3,18.4,18.4,-120.0,1648.49,-6.700000000000003,0.0,189.634,21.306449999999998,21.28626,1204.185,1193.7705999999998,21.1527,1679.42,1658.023333333333,3.973165,3.7387766666666664,-121.55,-120.0,21.0212,0.2854929590675195,0.8283595395848543,0.7061092701263041,0.7575112309273253,0.012306001287756527,0.44584654101007143,0.9904962342638671,0.48981806879303036,0.7420626726481677,,,,,,0.007978984495626826,0.016823485533649724,0.8544182421791905,8.716,84.13766666666666,,,3.44283,,24.7668,-127.96,0.869860757177622,0.570985918135039,0.01595796899125365,3.44283,-112.05999999999995,0.0,20.6077,75.1582,8.716,66.9872,189.369,72.4867,24.759631268566228,-87.41311293516242,,,51.56492867668411,41.16335050517193,,1100.1464337711764,1.876878961874206,24.81690272575557,0.16787531889478496,0.007978984495626826,,,0.012306001287756527,0.48981806879303036,,0.7061092701263041,0.2854929590675195,0.44584654101007143,,0.5266727728887706,0.2278884585472262,,,0.8544932689287782,0.8019618401606695,,0.6560611414536066,1.0320902703680714,0.6140690778313052
1493338800,1.0,67.0105,24.3487,1522.06,75.7533,24.579902128429776,,1.555,0.5764171696145727,1.17683,-3.667,0.0,-0.6711000000000027,0.0,-1.1972000000000023,0.0,0.5849999999999937,0.0,0.4176000000000073,0.0,-0.06299999999999972,0.0,32.069999999999936,0.0,0.1255999999999986,0.9638300000000015,0.0,0.0,24.587,-0.23829999999999885,0.0,39.8762,81.8138,,0.5611871826829536,,,0.881107696201784,0.5639986311321076,0.996706093262919,0.8079494281795236,48.0758,-0.25433000000000017,0.0,75.7533,75.7533,75.7152,74.9768,0.7764999999999986,0.7764999999999986,0.9212166666666685,90.5673,90.5673,88.1318,86.055,4.512299999999996,4.512299999999996,4.4634333333333345,17.35347,17.35347,17.631795,-0.21100000000001273,0.0,75.1582,87.7287,75.5515,88.3062,74.6472,87.2012,12.57050000000001,12.7547,12.554000000000002,0.5951000000000022,0.0,17.35347,98.0886090755566,0.06373149115222064,0.023057735615711557,0.1597081402099614,1.0,1.0,5.8,11.6,11.6,-98.6,1680.56,21.400000000000006,0.0,189.369,21.22795,21.021320000000003,1204.185,1220.6026,20.7333,1679.42,1661.2428571428568,3.837585,3.6874985714285713,-117.65,-98.6,20.831233333333333,0.021599904108997526,0.779411194335895,0.19205057182047638,0.7380462639586882,0.003293906737081014,0.43881281731704636,0.996706093262919,0.4360013688678924,0.687554073956357,,,,,,0.01434992327221373,0.019420035160837942,0.8744353326961356,9.67983,82.9399,,,3.37983,,24.587,-116.02000000000001,0.8369922951675499,0.04319980821799505,0.02869984654442746,3.37983,404.0899999999999,0.0,20.7333,75.7533,9.67983,66.4255,189.158,72.9043,24.579902128429776,-74.77403809509639,,,51.06738257167218,40.71438761910758,,1551.7194242478997,2.1196966116905793,24.602100844912105,0.11889230379821598,0.01434992327221373,,,0.003293906737081014,0.4360013688678924,,0.19205057182047638,0.021599904108997526,0.43881281731704636,,0.3844924502937081,0.13633736240163818,,,0.36849661233151737,0.691835205318236,,0.8911763870764333,0.919883372935308,0.7640786076331821
1493339400,1.0,67.5373,24.1467,1451.12,76.4932,24.359891235014835,,1.55233,0.583369209945272,-1.15367,-2.3305,0.0,-0.4814000000000007,0.0,-0.7786000000000044,0.0,0.5268000000000086,0.0,0.38419999999999277,0.0,-0.13732999999999995,0.0,-0.6499999999998636,0.0,0.10739999999999839,-0.14450000000000074,0.0,0.0,24.3487,-0.20200000000000173,0.0,39.3948,79.5883,,0.5856865567221717,,,0.867062909960626,0.562565654533933,0.9981714269990779,0.8384658261809179,47.2972,-0.00266999999999995,0.0,76.7938,76.7938,76.4932,75.898,0.8958000000000084,0.8958000000000084,0.8863500000000025,90.4202,90.4202,88.0755,85.967,4.453199999999995,4.453199999999995,4.5381,17.5982,17.5982,17.489856666666665,0.14000000000001478,0.0,75.1582,81.8138,75.5515,82.7208,74.6472,81.8427,6.655600000000007,7.169299999999993,7.195499999999996,0.7399000000000058,0.0,17.5982,97.66082925321801,0.059000999441026165,0.027053420718811925,0.023057735615711557,1.0,1.0,4.5,9.3,9.3,-103.5,1679.91,-4.900000000000006,0.0,189.158,20.996699999999997,20.991216666666666,1252.72,1259.0221666666666,20.7333,1679.435,1663.5762499999998,3.7407500000000002,3.6318737499999996,-114.3,-103.5,20.72723333333333,0.03252065197157612,0.727304875285681,0.16153417381908203,0.7300620155005921,0.0018285730009220747,0.41431344327782826,0.9978050935650382,0.4374343454660669,0.6566652132502947,,,,,,0.009991059989863417,0.01984159877500461,0.874085303081205,9.53533,80.01371428571429,,,3.2425,,24.3487,-113.93333333333334,0.8380974434275759,0.06504130394315225,0.019982119979726834,3.2425,-70.94000000000005,0.0,20.8407,76.4932,9.53533,67.0105,189.298,73.2885,24.359891235014835,-70.60724710038221,,,50.37168475712113,40.12299451808735,,1485.8772049103648,1.9824466056872982,24.568805698246212,0.13293709003937398,0.009991059989863417,,,0.0018285730009220747,0.4374343454660669,,0.16153417381908203,0.03252065197157612,0.41431344327782826,,0.6026823276628923,0.4472349878770334,,,0.7842246533937051,0.9495655028754297,,1.0539872852115733,0.6847845963158511,0.9132516014836094
1493340000,1.0,66.958,23.9678,1059.33,74.1152,24.182085777736972,,1.87567,0.5998593073094055,0.104,1.25767,0.0,-0.35779999999999745,0.0,-0.5596999999999994,0.0,-0.5793000000000035,0.0,-0.3482000000000056,0.0,-0.11267000000000005,0.0,-32.5,0.0,-0.5706999999999987,-0.9380000000000006,0.0,0.0,24.1467,-0.17889999999999873,0.0,39.037,78.2862,,0.6140320578966393,,,0.863143141011611,0.5688048840030022,0.9990470617336681,0.34429966475264495,46.7375,0.32333999999999996,0.0,74.5168,74.5168,74.1152,73.5052,1.0116000000000014,1.0116000000000014,0.9037833333333367,89.7153,89.7153,87.3433,85.1923,4.522999999999996,4.522999999999996,4.550916666666666,17.140169999999998,17.140169999999998,17.413073333333333,0.18999999999999773,0.0,74.1152,79.5883,74.5168,80.1632,73.5052,79.1177,5.473100000000002,5.6464,5.612499999999997,-2.378,0.0,17.140169999999998,101.19275217278934,0.0742693371081487,0.17013701854929303,0.027053420718811925,1.0,1.0,9.4,18.5,18.5,-132.5,1647.41,-29.0,0.0,189.298,20.787,20.817933333333333,1252.72,1275.9866666666667,20.7333,1677.81,1661.7799999999997,3.691415,3.5760911111111113,-114.3,-132.5,20.614666666666665,0.6060658600561809,0.7836397371117666,0.655700335247355,0.7220777670424962,9.529382663319305E-4,0.3859679421033607,0.998537183958908,0.43119511599699784,0.6281794789796796,,,,,,0.003922412371220839,0.019701077570282388,0.8705741065209155,8.59733,79.27640000000001,,,3.12983,,24.1467,-113.86666666666667,0.8377290606742339,0.7878682798876382,0.007844824742441678,3.12983,-391.78999999999996,0.0,20.27,74.1152,8.59733,67.5373,189.488,72.9403,24.182085777736972,-87.07341030915865,,,50.08513307893722,39.864455691160394,,1046.8437484447163,1.834902641227938,24.575174130702305,0.13685685898838895,0.003922412371220839,,,9.529382663319305E-4,0.43119511599699784,,0.655700335247355,0.6060658600561809,0.3859679421033607,,0.6174483281630129,0.5566678951288179,,,1.0881321345747466,0.6926474113724072,,0.5223328877312026,1.2825656215521908,0.9981702266306176
1493340600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.4932,,,,,,,,,,,,72.1172,72.1172,71.9948,71.1932,0.9239999999999924,0.9239999999999924,0.8835333333333347,88.6743,88.6743,86.1078,83.9232,4.751100000000008,4.751100000000008,4.57255,16.81233,16.81233,17.276928333333334,,,71.9948,78.2862,72.1172,78.6577,71.1932,77.8687,6.291399999999996,6.540500000000009,6.6754999999999995,,,,,,0.17596876958940819,0.17013701854929303,1.0,1.0,8.6,,16.5,,,,,189.488,20.6705,,1247.71,,20.27,1672.245,,3.617085,,-114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493341200,1.0,67.3987,23.5228,1754.42,75.1728,,,1.785,0.5998593073094055,-6.51267,,,,,,,,,,,,,,,,,,,,,,38.1778,75.7533,,0.7003652207426057,,,,0.6413517542058185,1.0,0.9538514059331733,45.3733,,,75.1728,75.1728,75.034,73.7235,1.4492999999999938,1.4492999999999938,0.9935833333333335,88.38,88.38,85.9613,83.833,4.546999999999997,4.546999999999997,4.566766666666666,17.3188,17.3188,17.23130666666667,,,71.9948,76.4932,72.1172,76.7938,71.1932,75.898,4.498400000000004,4.676600000000008,4.704799999999992,,,17.3188,96.13024436785145,0.054874261993508436,0.03506655273686406,0.17596876958940819,1.0,1.0,10.0,20.3,20.3,-135.2,1680.62,,,189.195,20.458,20.552,1358.255,1380.98,20.27,1672.245,1661.551111111111,3.5015,3.447776666666666,-117.35,-135.2,20.28915,0.0022553921794472493,0.7836397371117666,0.04614859406682671,0.7220777670424962,0.0,0.2996347792573944,0.998609244366373,0.35864824579418153,0.6050783191044103,,,,,,0.0038305212554649477,0.019701077570282388,,10.3827,77.047625,,,2.9895,,,-117.96,0.8961586160570456,0.004510784358894499,0.0076610425109298955,2.9895,,,20.3083,75.1728,10.3827,,188.971,72.938,,-90.17395393735598,,,49.71615867612109,39.307419489742045,,1825.044772888069,3.1716460286791452,24.692505692304163,,0.0038305212554649477,,,0.0,0.35864824579418153,,0.04614859406682671,0.0022553921794472493,0.2996347792573944,,,0.7444979593728267,,,0.5973696248685609,0.65454694167507,,0.7164472508246611,0.3298079386776988,0.6518035028180327
1493341800,1.0,68.2997,23.3402,1785.94,77.9812,23.596573269391584,,1.77633,0.6356153486081308,-4.93767,1.5750000000000002,0.0,-0.07779999999999632,0.0,-0.1097999999999999,0.0,0.9009999999999962,0.0,0.6537000000000006,0.0,-0.05600000000000005,0.0,0.0500000000001819,0.0,0.2950000000000017,0.06799999999999962,0.0,0.0,23.5228,-0.18260000000000076,0.0,38.1,75.7533,,0.7443886391215366,,,0.8901468531693661,0.7267180251764291,1.0,0.9341548809464911,45.2635,-0.008669999999999956,0.0,77.9812,77.9812,77.8682,76.9202,1.061000000000007,1.061000000000007,1.0197000000000003,88.8758,88.8758,86.7617,84.6602,4.215599999999995,4.215599999999995,4.500366666666665,17.669800000000002,17.669800000000002,17.315461666666668,0.9919999999999902,0.0,71.9948,77.9812,72.1172,77.8682,71.1932,76.9202,5.986400000000003,5.751000000000005,5.72699999999999,2.808400000000006,0.0,17.669800000000002,96.93401336963717,0.058936339192589976,0.03985083804793443,0.03506655273686406,1.0,1.0,10.1,20.5,20.5,-155.4,1680.67,-20.200000000000017,0.0,188.971,20.4558,20.55112,1486.59,1514.5740000000003,20.3083,1672.245,1663.4629999999997,3.41133,3.3963489999999994,-123.6,-155.4,20.4558,9.31398067048015E-4,0.7815254657238309,0.06584511905350883,0.7140935185844002,0.0,0.2556113608784633,0.9992852963002511,0.2732819748235708,0.6529023341434531,,,,,,0.0010360003315159644,0.019560556365560165,0.881107696201784,10.4507,76.56854999999999,,,2.9335,,23.5228,-125.04000000000002,0.9390790121931617,0.00186279613409603,0.002072000663031929,2.9335,31.519999999999982,0.0,20.6033,77.9812,10.4507,67.3987,189.963,73.5917,23.596573269391584,-90.44197831105981,,,50.257882208436754,39.53821541469429,,1842.4286150101916,3.299293135370556,24.876782428720237,0.10985314683063388,0.0010360003315159644,,,0.0,0.2732819748235708,,0.06584511905350883,9.31398067048015E-4,0.2556113608784633,,0.24888449262097598,0.8344090667295037,,,1.2283629760875212,0.8640227927527493,,0.7182446003637537,0.3614803636601413,0.2126343959639073
1493342400,1.0,69.2807,23.3222,1957.02,81.507,23.462152570643894,,2.2755,0.7113710753373383,-1.1515,3.78617,0.0,-0.0022999999999981924,0.0,0.3492999999999995,0.0,0.9809999999999945,0.0,0.6717999999999904,0.0,-0.07616999999999985,0.0,1.449999999999818,0.0,0.3777000000000008,0.3246000000000002,0.0,0.0,23.3402,-0.018000000000000682,0.0,38.0977,75.7533,,0.8388408530658336,,,0.7527770430080315,0.8294354563498053,1.0,0.1180760168178191,45.6128,0.4991700000000001,0.0,81.507,81.507,81.4305,80.1852,1.3218000000000103,1.3218000000000103,1.1105833333333355,89.5615,89.5615,87.7813,85.7433,3.8181999999999903,3.8181999999999903,4.38468333333333,18.12367,18.12367,17.443828333333332,-0.9000000000000057,0.0,71.9948,81.507,72.1172,81.4305,71.1932,80.1852,9.512200000000007,9.313299999999998,8.99199999999999,3.525800000000004,0.0,18.12367,102.0776220214945,0.05009837313114252,0.06181198291285307,0.03985083804793443,1.0,1.0,23.0,45.8,45.8,-221.9,1682.12,-66.5,0.0,189.963,20.4558,20.60066,1602.77,1601.566,20.6033,1672.245,1663.7790000000002,3.311165,3.2918320000000003,-133.85,-221.9,20.630866666666666,6.303029088552611E-4,0.623092237185253,0.8819239831821809,0.7140935185844002,0.0,0.16115914693416641,1.0,0.1705645436501947,0.6626933219484712,,,,,,1.9820712939561377E-4,0.019560556365560165,0.8775964996414944,10.7753,76.80838749999998,,,2.85733,,23.3402,-149.70000000000002,0.9390790121931617,0.0012606058177105223,3.9641425879122753E-4,2.85733,171.07999999999993,0.0,20.981,81.507,10.7753,68.2997,189.063,74.2635,23.462152570643894,-138.84964387600684,,,50.812975525899574,39.9564492460927,,1917.1880782919393,3.916912557625843,25.577699618833044,0.2472229569919685,1.9820712939561377E-4,,,0.0,0.1705645436501947,,0.8819239831821809,6.303029088552611E-4,0.16115914693416641,,0.5786048795512787,0.5643962629005702,,,0.5762431690050209,0.619492312860801,,0.7832348006755203,0.9417517323004441,0.9894829402618485
1493343000,1.0,69.4392,23.3712,1525.63,81.7202,23.396404402359078,,1.536,0.7443886391215366,6.1505,7.302,0.0,0.1203000000000003,0.0,0.6801999999999992,0.0,0.15850000000000364,0.0,0.3482000000000056,0.0,-0.19066000000000027,0.0,-1.8899999999998727,0.0,-0.019200000000001438,-1.1188000000000002,0.0,0.0,23.3222,0.04900000000000304,0.0,38.218,75.7533,,0.8213092652211326,,,0.5636082426188673,0.8300924902468334,1.0,0.7883972438093911,46.293,-0.7395,0.0,81.7202,81.7202,81.569,80.5675,1.15270000000001,1.15270000000001,1.1534000000000024,90.238,90.238,88.676,86.6883,3.5497000000000014,3.5497000000000014,4.234099999999998,18.29513,18.29513,17.559983333333335,-0.2939999999999827,0.0,71.9948,81.7202,72.1172,81.569,71.1932,80.5675,9.725400000000008,9.451800000000006,9.374299999999991,0.2132000000000005,0.0,18.29513,98.33633896247404,0.06078775954020608,0.021804160601544012,0.06181198291285307,1.0,1.0,5.4,10.7,10.7,-91.9,1680.23,130.0,0.0,189.063,20.4558,20.624880000000005,1640.025,1616.468,20.9618,1678.285,1665.2745454545454,3.186165,3.2349990909090907,-133.85,-91.9,20.8487,0.020745982028325182,0.570985918135039,0.21160275619060884,0.7061092701263041,0.0,0.1786907347788674,1.0,0.16990750975316662,0.7267180251764291,,,,,,0.017723602399388055,0.019982119979726834,0.874085303081205,9.6565,77.23763749999999,,,2.66667,,23.3222,-147.38,0.9341548809464911,0.041491964056650364,0.03544720479877611,2.66667,-431.3899999999999,0.0,20.9618,81.7202,9.6565,69.2807,188.769,74.6117,23.396404402359078,-72.5296844875005,,,50.97803817678381,40.110559885332364,,1551.4407146906221,2.1166912870255983,25.55333738818338,0.43639175738113267,0.017723602399388055,,,0.0,0.16990750975316662,,0.21160275619060884,0.020745982028325182,0.1786907347788674,,0.7788161501088636,0.7309552149025452,,,0.6831210662777476,0.5885672091094513,,1.1396069760375227,0.4292960679678598,0.9552639231885546
