DATETIME,IND1,IND10,IND12,IND13,IND15,IND16,IND1679,IND1680,IND1681,IND1682,IND1683,IND2,IND2006,IND228,IND229,IND230,IND2348,IND263,IND264,IND265,IND266,IND267,IND268,IND269,IND27,IND270,IND271,IND272,IND273,IND274,IND275,IND276,IND277,IND278,IND279,IND28,IND280,IND281,IND282,IND2820,IND2821,IND2822,IND2823,IND2824,IND283,IND284,IND285,IND286,IND287,IND288,IND289,IND3,IND30,IND305,IND31,IND314,IND322,IND323,IND324,IND325,IND326,IND331,IND332,IND333,IND334,IND335,IND3657,IND367,IND372,IND373,IND376,IND377,IND378,IND379,IND380,IND381,IND382,IND384,IND393,IND4,IND407,IND410,IND447,IND448,IND4710,IND4711,IND4712,IND4713,IND5,IND6,IND661,IND670,IND671,IND672,IND673,IND7,IND700,IND740,IND8,IND87,IND88,IND89,IND9,MOD1,MOD3,MOD4,MOD420,MOD5,MOD55,MOD6,MOD7,MOD8,RES1,RES3,RES4,RES442,RES5,RES55,RES6,RES7,RES8,SYM157,UNC1,UNC3,UNC4,UNC443,UNC5,UNC55,UNC6,UNC7,UNC8
1488931200,,,,,,,3.973665,25.379170000000002,27.2167,27.121,26.916830000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488931260,,,,,,,3.971164999999999,25.431170000000005,27.3,27.151,26.936830000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488931320,,,,,,,3.939498,25.469340000000003,27.3,27.180500000000002,26.952000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488931380,,,,,,,3.9029979999999997,25.43517,27.3,27.20317,26.96933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488931440,,,,,,,3.8598320000000004,25.37234,27.39,27.232170000000004,26.989330000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488931500,,,,,,,3.814166,25.33401,27.4,27.262170000000005,27.009330000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488931560,,,,,,,3.7770000000000006,25.279510000000002,27.4,27.290670000000006,27.030829999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488931620,,,,,,,3.754667000000001,25.228669999999997,27.4,27.310670000000002,27.0585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488931680,,,,,,,3.7358330000000004,25.178330000000003,27.4817,27.338840000000005,27.07933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488931740,,,,,,,3.714000000000001,25.0925,27.5,27.368840000000002,27.09933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488931800,,,,,,,3.6856670000000005,25.016840000000002,27.5,27.397170000000003,27.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488931860,,,,,,,3.6830010000000004,24.955510000000004,27.565,27.423670000000005,27.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488931920,,,,,,,3.694834,24.868840000000002,27.6,27.453670000000002,27.180500000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488931980,,,,,,,3.729334,24.80384,27.6,27.483670000000004,27.20317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488932040,,,,,,,3.7714999999999996,24.744010000000006,27.6133,27.505999999999997,27.232170000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488932100,,,,,,,3.8125,24.69084,27.7,27.536,27.262170000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488932160,,,,,,,3.8383330000000004,24.668,27.7,27.566,27.290670000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488932220,,,,,,,3.852166,24.661839999999998,27.7267,27.59867,27.310670000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488932280,,,,,,,3.8535,24.62768,27.8,27.630499999999998,27.338840000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488932340,,,,,,,3.851333,24.607510000000005,27.8,27.6605,27.368840000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488932400,,,,,,,3.84,24.56467,27.8,27.690500000000004,27.397170000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488932460,,,,,,,3.8281660000000004,24.545500000000004,27.8,27.714000000000006,27.423670000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488932520,,,,,,,3.8061659999999997,24.540170000000003,27.9,27.744000000000007,27.453670000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488932580,,,,,,,3.766166,24.5145,27.9,27.774000000000008,27.483670000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488932640,,,,,,,3.727,24.463000000000005,27.9,27.802670000000003,27.505999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488932700,,,,,,,3.6788329999999996,24.39817,27.9,27.822670000000002,27.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488932760,1.0,59.0133,27.98,88.9817,88.9817,88.9817,3.632833,24.33301,27.98,27.850670000000004,27.566,3.385,,-5.52167,,,0.0,,,,,,,,1049.59,,,,,,,,,,,1050.0933333333332,,,,4.08,,,,0.0,,,,,,,,41.2617,24.1717,,24.1717,-5.52167,65.1867,65.1867,41.2617,45.7,61.7783,24.1717,14.495,193.517,27.98,3.385,12.0,1049.59,0.0,0.20152563955186586,,,,0.0,0.969865809008889,,,,0.0,45.7,4.08,1.0,,,65.1867,,,,1049.59,14.495,88.9817,88.9817,,,,24.1717,65.1867,1.0,4.08,,59.0133,193.517,61.7783,189.72999789960582,61.75414449370347,44.62145892521576,3.235172819506489,39.07220669699215,,119.97097222893689,2.9935682361307547,,0.5527549499410895,0.0,0.20152563955186586,0.0,0.0,,0.0,0.0,,,0.4739731550194786,0.6165176743695977,0.7430545233553584,1.4001202335967404,0.9585988521200813,,0.9523084573824915,0.37726259689338937,
1488932820,1.0,59.0333,28.0,96.6633,92.8225,92.8225,3.5763330000000004,24.283839999999998,28.0,27.878,27.59867,3.295,,-3.86833,,,0.0,,,,,,,,1049.6999999999998,,,,,,,,,,,1050.0715384615385,,,,4.1375,,,,0.0,,,,,,,,41.2,24.29085,,24.29085,-4.695,65.21835,65.21835,41.230850000000004,45.7,61.80915,24.29085,14.497499999999999,188.86950000000002,27.990000000000002,3.34,13.0,1049.6999999999998,0.0,0.11946246790132165,,,,0.0,0.9044501673852301,,,,0.0,45.7,4.195,2.0,,,65.21835,,,,1049.81,14.5,96.6633,92.8225,,,,24.41,65.25,2.0,4.195,,59.0233,184.222,61.84,189.710809633701,61.768273532827955,44.7035220968663,3.1536528791423635,39.088029663879915,,129.43393136652728,2.912576747871217,,-0.8544386213538644,0.0,0.11946246790132165,0.0,0.0,,0.0,0.0,,,0.38579798233523555,0.7093485719486675,0.8339572861613187,0.16472002748190223,1.041867793188507,,0.8117177356189461,0.5055285906066337,
1488932880,1.0,59.0967,28.0,103.217,96.28733333333334,96.28733333333334,3.5296660000000006,24.306669999999997,28.0,27.898000000000003,27.630499999999998,3.295,,-3.64667,,,0.0,,,,,,,,1049.7799999999997,,,,,,,,,,,1050.063076923077,,,,4.167776666666667,,,,0.0,,,,,,,,41.2,24.4789,,24.4789,-4.345556666666667,65.2739,65.2739,41.22056666666666,45.7,61.83943333333333,24.4789,14.498333333333331,189.78566666666666,27.993333333333332,3.3249999999999997,13.0,1049.7799999999997,0.0,0.0,,,,0.0,0.7952734501943095,,,,0.0,45.7,4.22833,3.0,,,65.2739,,,,1049.94,14.5,103.217,96.28733333333334,,,,24.855,65.385,3.0,4.22833,,59.04776666666667,191.618,61.9,189.72080769135647,61.81657085667258,44.83180191723163,3.1297869502004287,39.12423115399981,,130.00096807495393,2.8895198611551844,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0010840985932490943,,,0.3835459322926653,0.746909572276759,0.9436682194607819,0.933138955685311,1.1378904233475928,,0.7912080961399723,0.5450316058403493,
1488932940,1.0,59.1367,28.0983,109.79,99.66300000000001,99.66300000000001,3.487,24.359499999999997,28.0983,27.92783,27.6605,3.28167,,-4.11333,,,0.0,,,,,,,,1049.625,,,,,,,,,,,1049.9869230769232,,,,4.1733325,,,,0.0,,,,,,,,41.1783,24.625,,24.625,-4.2875000000000005,65.28875,65.28875,41.21,45.7,61.877500000000005,24.625,14.49875,189.1925,28.019575,3.3141675,13.0,1049.625,0.0,0.0854751604488504,,,,0.0,0.6930735769928942,,,,0.0,45.7,4.19,4.0,,,65.28875,,,,1049.16,14.5,109.79,99.66300000000001,,,,25.0633,65.3333,4.0,4.19,,59.07,187.413,61.9917,189.70304586785122,61.843706067692985,44.92076844958728,3.1572243956542163,39.14388080602782,,130.01672562081336,2.9150653821681765,,0.0,0.0,0.0854751604488504,0.0,0.0,,0.0,0.0,,,0.4673447021452439,0.7795761805295387,1.0412440349960668,0.576520096186772,1.060596290515552,,0.8068274103538559,0.5007253929334052,
1488933000,1.0,59.2083,28.1,125.012,104.7328,104.7328,3.4270000000000005,24.452669999999998,28.1,27.95783,27.690500000000004,2.98667,,-5.865,,,0.0,,,,,,,,1049.7920000000001,,,,,,,,,,,1050.0053846153849,,,,4.236332,,,,0.0,,,,,,,,41.09,24.740000000000002,,24.740000000000002,-4.603000000000001,65.31934,65.31934,41.18600000000001,45.7,61.91534000000001,24.740000000000002,14.497340000000001,189.2324,28.035660000000004,3.2486680000000003,13.0,1049.7920000000001,0.0,0.004494439317964449,,,,0.0,0.5925095744502684,,,,0.0,45.7,4.48833,5.0,,,65.31934,,,,1050.46,14.4917,125.012,104.7328,,,,25.2,65.4417,5.0,4.48833,,59.09766,189.392,62.0667,189.61413323862405,61.89127409214041,45.00174917071816,2.9407498830259082,39.15582124775224,,158.30754100221174,2.7139793631003863,,0.0,0.0,0.004494439317964449,0.0,0.0,,0.0,0.0,,,0.19439551787709888,0.7932001669952049,1.0097479363879795,0.8507789419443599,0.9954271930749992,,0.4924475414563093,0.7260907956810724,
1488933060,1.0,59.225,28.1,134.478,109.69033333333334,109.69033333333334,3.348834,24.56251,28.1,27.98783,27.714000000000006,2.88167,,-7.74,,,0.0,,,,,,,,1049.9299999999998,,,,,,,,,,,1050.0469230769233,,,,4.293609999999999,,,,0.0,,,,,,,,41.1,24.87945,,24.87945,-5.1258333333333335,65.35249999999999,65.35249999999999,41.17166666666667,45.699999999999996,61.94916666666666,24.87945,14.481116666666665,189.48416666666665,28.04638333333333,3.1875016666666665,13.0,1049.9299999999998,0.0,0.0,,,,0.0,0.49598741879149577,,,,0.0,45.7,4.58,6.0,,,65.35249999999999,,,,1050.62,14.4,134.478,109.69033333333334,,,,25.5767,65.5183,6.0,4.58,,59.11888333333333,190.743,62.1183,189.5776179598,61.89545783270456,45.09672608809735,2.873231872521465,39.17445379786709,,167.27852628497044,2.6541439766646997,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0432217595827986,0.849755224661949,0.9702550033618541,0.24708004122285332,0.9342928366482337,,0.4385680081068375,0.6893710247210865,
1488933120,1.0,59.3217,28.2,152.8,115.84885714285714,115.84885714285714,3.2436679999999996,24.724669999999996,28.2,28.01783,27.744000000000007,2.58667,,-8.265,,,0.0,,,,,,,,1049.952857142857,,,,,,,,,,,1050.066153846154,,,,4.374522857142857,,,,0.0,,,,,,,,41.0867,25.02785714285714,,25.02785714285714,-5.574285714285715,65.39024285714284,65.39024285714284,41.159528571428574,45.699999999999996,61.98642857142856,25.02785714285714,14.46452857142857,189.12399999999997,28.06832857142857,3.101668571428571,13.0,1049.952857142857,0.0,0.0,,,,0.0,0.4016096567890627,,,,0.0,45.7,4.86,7.0,,,65.39024285714284,,,,1050.09,14.365,152.8,115.84885714285714,,,,25.9183,65.6167,7.0,4.86,,59.14785714285714,186.963,62.21,189.48280327657625,61.95569625949884,45.20001227025135,2.6660982290969835,39.1932240562855,,189.0263719720405,2.477894492600671,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.5491892431358806,0.9227250297641078,0.9444966558339011,0.41180006870498415,0.8842454564649558,,0.18325924793611761,0.5511330213701141,
1488933180,1.0,59.3683,28.2,169.967,122.613625,122.613625,3.123502,24.94534,28.2,28.04783,27.774000000000008,2.37167,,-8.05167,,,0.0,,,,,,,,1049.90875,,,,,,,,,,,1050.0328571428572,,,,4.45437375,,,,0.0,,,,,,,,41.0,25.183125,,25.183125,-5.883958750000001,65.4295875,65.4295875,41.139587500000005,45.699999999999996,62.02374999999999,25.183125,14.4439625,189.277,28.084787499999997,3.0104187499999995,14.0,1049.90875,0.0,0.0,,,,0.0,0.372923252732701,,,,0.0,45.7,5.01333,8.0,,,65.4295875,,,,1049.6,14.3,169.967,122.613625,,,,26.27,65.705,8.0,5.01333,,59.1754125,190.348,62.285,189.39457149965534,61.9724067936802,45.308475385387965,2.553144375917344,39.21362023092482,,201.41643756051647,2.386167078326276,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.9103826770604957,0.9404764012713155,0.9426842855996596,0.10953881827557127,0.856983390514461,,0.46794929228108073,0.6216957837122731,
1488933240,1.0,59.4733,28.2033,185.678,129.62077777777776,129.62077777777776,2.9958349999999996,25.18917,28.2033,28.078159999999997,27.802670000000003,2.365,,-7.72167,,,0.0,,,,,,,,1049.9144444444444,,,,,,,,,,,1050.028,,,,4.514998888888889,,,,0.0,,,,,,,,41.0,25.31833333333333,,25.31833333333333,-6.088148888888889,65.47593333333333,65.47593333333333,41.12407777777778,45.699999999999996,62.06296666666666,25.31833333333333,14.427966666666665,189.09377777777775,28.097955555555554,2.938705555555555,15.0,1049.9144444444444,0.03238609330492803,0.0,,,,0.0021590728869952023,0.348061702550521,,,,0.0,45.7,5.0,9.0,,,65.47593333333333,,,,1049.96,14.3,185.678,129.62077777777776,,,,26.4,65.8467,9.0,5.0,,59.208511111111115,187.628,62.3767,189.38576492026212,62.031409418378175,45.40942888590623,2.562926718056409,39.23263781610578,,201.8859649736008,2.3945376522207367,,0.0,0.0,0.0,0.0,0.03238609330492803,,0.0,0.0,,,0.9029615633360074,0.8885729246087143,0.9698410056338179,0.9883201648917562,0.8647980299475522,,0.4632507506112722,0.6176767640289207,
1488933300,1.0,59.515,28.3,193.793,136.038,136.038,2.861502,25.423170000000002,28.3,28.118160000000003,27.822670000000002,2.16667,,-8.17333,,,0.0,,,,,,,,1049.935,,,,,,,,,,,1050.0337499999998,,,,4.575332,,,,0.0,,,,,,,,41.0,25.423170000000002,,25.423170000000002,-6.296667000000001,65.52184,65.52184,41.111670000000004,45.699999999999996,62.102000000000004,25.423170000000002,14.415170000000002,188.9476,28.118160000000003,2.861502,16.0,1049.935,0.022177011767002597,0.0,,0.0,0.0,0.0034101940669956643,0.3263078461411134,0.0,,0.0,0.0,45.7,5.11833,10.0,,,65.52184,,,,1050.12,14.3,193.793,136.038,,,,26.3667,65.935,10.0,5.11833,,59.239160000000005,187.632,62.4533,189.29600973052564,62.04033059979382,45.49318228062694,2.4764397664227116,39.24840567098464,,210.90623066276785,2.3270108430873093,,0.0,0.0,0.0,0.0,0.022177011767002597,,0.0,0.0,,,0.7436884829023311,0.7643502263540625,1.0149285317212489,1.208221401580218,0.8985827299920528,,0.3810362602099215,0.5742827080180379,
1488933360,1.0,59.5183,28.3,186.622,140.63654545454546,140.63654545454546,2.7571690000000006,25.645670000000003,28.3,28.15016,27.850670000000004,2.34167,,-7.36,-5.52167,-0.9588300000000007,0.0,0.0,41.2617,-0.17620000000000147,0.0,45.7,-7.105427357601002E-15,0.0,1049.9390909090907,0.27635999999999683,0.0,61.7783,0.39587000000000216,0.0,14.495,-0.09932999999999659,0.0,1049.59,0.38400000000001455,1050.030588235294,0.0,24.1717,1.4739700000000013,4.669332,4.08,0.5893319999999997,0.0,0.0,0.0,27.98,0.1701599999999992,0.0,193.517,-4.700800000000015,0.0,41.0,25.511672727272728,3.385,25.511672727272728,-6.480500000000001,65.5644,65.5644,41.085499999999996,45.699999999999996,62.174170000000004,25.645670000000003,14.395670000000003,188.81619999999998,28.15016,2.7571690000000006,17.0,1049.974,0.004592929665626855,0.0,,0.0,0.0,0.0034797667492680873,0.30711326695634206,0.0,,0.0,0.0,45.7,5.02,10.0,-0.6278309999999991,0.0,65.60217,65.1867,0.4154699999999991,0.0,1049.98,14.3,186.622,145.80203000000003,88.9817,56.82033000000003,0.0,26.3967,65.99,11.0,5.02,59.0133,59.28966,192.203,62.5,189.37890810197374,62.025009504253454,45.56428757539811,2.5482528849698705,39.26598975308601,58.990558924055875,203.12044850461703,2.3829518644030796,28.563372083020226,0.0,0.0,0.0,0.0,0.004592929665626855,0.0,0.0,0.0,0.0,,0.9172655116037483,0.6894984574391656,1.0618849615115546,0.6588801099279518,0.9367805163332099,0.8244243747414239,0.5019237345185165,0.6236034359676308,1.0053701478497095
1488933420,1.0,59.5717,28.3083,182.873,144.15625,144.15625,2.670836000000001,25.854340000000004,28.3083,28.180989999999998,27.878,2.43167,,-6.81167,-4.695,-2.0798340000000017,0.0,0.0,41.230850000000004,-0.16917999999999722,0.0,45.7,-7.105427357601002E-15,0.0,1049.915,0.3201999999999998,0.0,61.80915,0.4378500000000045,0.0,14.497499999999999,-0.12182999999999922,0.0,1049.6999999999998,0.2580000000000382,1050.0094444444444,0.0,24.29085,1.5634900000000052,4.744999,4.1375,0.6074989999999998,0.0,0.0,0.0,27.990000000000002,0.19098999999999577,0.0,188.86950000000002,0.26379999999997494,0.0,40.9617,25.59375833333333,3.34,25.59375833333333,-6.774834000000002,65.61500833333332,65.61500833333332,41.06167000000001,45.699999999999996,62.24700000000001,25.854340000000004,14.37567,189.1333,28.180989999999998,2.670836000000001,18.0,1049.9579999999999,0.0,0.0,,0.0,0.0,0.003286446374308749,0.2900514187921008,0.0,,0.0,0.0,45.7,4.95167,10.0,-0.669163999999999,0.0,65.69434,65.21835,0.4759899999999959,0.0,1049.65,14.3,182.873,154.423,92.8225,61.6005,0.0,26.4967,66.1717,12.0,4.95167,59.0233,59.3435,187.393,62.5683,189.41502360686798,62.053548880202015,45.6336877650954,2.59846254494307,39.287583290582276,59.00869055269759,198.0533188349514,2.4223539877206175,28.57985811820408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8072310821256401,0.6169788558459051,1.1106476384360564,1.5096590518720832,0.977555168128126,0.9080318299323655,0.36128870834293314,0.6084348485469107,1.0904547892161771
1488933480,1.0,59.6333,28.4,176.868,146.67253846153847,146.67253846153847,2.6000030000000005,26.01101,28.4,28.220990000000008,27.898000000000003,2.58667,,-5.56167,-4.345556666666667,-2.6207773333333355,0.0,0.0,41.22056666666666,-0.1888966666666576,0.0,45.7,-7.105427357601002E-15,0.0,1049.906923076923,0.34939333333333167,0.0,61.83943333333333,0.47756666666667513,0.0,14.498333333333331,-0.1426633333333296,0.0,1049.7799999999997,0.16499999999996362,1049.9989473684209,0.0,24.4789,1.5321099999999994,4.806832999999999,4.167776666666667,0.6390563333333326,0.0,0.0,0.0,27.993333333333332,0.22765666666667528,0.0,189.78566666666666,-0.898966666666638,0.0,40.9,25.657446153846152,3.3249999999999997,25.657446153846152,-6.9663340000000025,65.66962307692309,65.66962307692309,41.031670000000005,45.699999999999996,62.31700000000001,26.01101,14.355670000000002,188.88670000000002,28.220990000000008,2.6000030000000005,19.0,1049.9449999999997,0.0,0.0,,0.0,0.0,0.0031134755125030254,0.27478555464514814,0.0,,0.0,0.0,45.7,4.84667,10.0,-0.7249969999999992,0.0,65.78833999999999,65.2739,0.5144399999999933,0.0,1049.81,14.3,176.868,161.7881,96.28733333333334,65.50076666666665,0.0,26.4217,66.325,13.0,4.84667,59.04776666666667,59.39716,189.152,62.6,189.48211843323844,62.09275605825273,45.6934393944694,2.6759520696898567,39.30881541687514,59.03482818688164,188.7910657826216,2.4854813914245106,28.587322425079684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5956945973172608,0.5595081957001766,1.1543757571126445,0.6860589144623433,1.0154501128048725,0.9747334312797709,0.14101643157640506,0.6128354431660233,1.043382532658504
1488933540,1.0,59.7267,28.4,166.717,148.1042857142857,148.1042857142857,2.5360030000000005,26.14835,28.4,28.251160000000006,27.92783,2.64167,,-4.10333,-4.2875000000000005,-2.6778340000000016,0.0,0.0,41.21,-0.206159999999997,0.0,45.7,-7.105427357601002E-15,0.0,1049.9135714285712,0.38616000000001094,0.0,61.877500000000005,0.5003300000000053,0.0,14.49875,-0.163079999999999,0.0,1049.625,0.403999999999769,1049.9989999999998,0.0,24.625,1.5233500000000006,4.871665999999999,4.1733325,0.6983334999999995,0.0,0.0,0.0,28.019575,0.23158500000000615,0.0,189.1925,0.028199999999998226,0.0,40.9,25.713107142857137,3.3141675,25.713107142857137,-6.965334000000002,65.7189357142857,65.7189357142857,41.003840000000004,45.699999999999996,62.37783000000001,26.14835,14.33567,189.2207,28.251160000000006,2.5360030000000005,20.0,1050.0289999999998,0.0,0.0,,0.0,0.0,0.002957801736877874,0.26104627691289073,0.0,,0.0,0.0,45.7,4.83833,10.0,-0.7781644999999995,0.0,65.89101000000001,65.28875,0.6022600000000153,0.0,1050.0,14.3,166.717,167.48080000000002,99.66300000000001,67.8178,0.0,26.4367,66.36,14.0,4.83833,59.07,59.45616000000001,190.753,62.6,189.5143209737925,62.16248237834729,45.74517589204909,2.682118974716754,39.32988335528384,59.05604341365521,185.56443422280722,2.4908664202487323,28.618717291989537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5467584630269867,0.5063129021729702,1.1889423913638455,1.3729414290621202,1.0304753431357643,1.0232183692588899,0.10215203980513682,0.6146068588759219,1.0175947276553883
