DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND45384,IND45385,IND45386,IND45387,IND45388,IND45389,IND45390,IND45392,IND45393,IND45394,IND45397,IND45398,IND45399,IND45400,IND45401,IND45402,IND45403,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM112,SYM157,SYM1994,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1492998000,1.0,60.6202,34.1432,68.9882,76.8097,34.445456147929065,,3.22867,0.21163558339307442,-4.33283,-9.0625,0.0,0.06279999999999575,1.0,-0.052300000000002456,0.0,-0.08130000000000592,0.0,0.0020999999999986585,0.0,-0.12719999999999843,0.0,0.08999999999991815,0.0,-0.022700000000000387,0.2726700000000002,0.0,0.0,34.304,-0.16080000000000183,0.0,45.4,76.8003,,0.17448893143665223,,,0.8484497636819708,0.32509938600443167,0.18113933362205015,0.8592471551052422,54.4477,-0.23299999999999965,0.0,,,,,,,,,,,,,,,,,,0.010900000000006571,0.0,14.496999999999996,75.91845606244678,0.0777135025622691,0.004291760636549623,0.006345781763978093,1.0,1.0,4.7,9.2,9.2,-100.6,1050.09,-11.899999999999991,0.0,189.537,32.93725,32.829899999999995,65.2997,76.61755,32.9175,1050.06,1050.0318181818182,18.9586,18.938709090909093,-94.65,-100.6,32.92966666666666,0.8721179322989606,0.25700715253269424,0.14075284489475778,0.4947608440799672,0.8188606663779499,0.8255110685633478,0.13722097216821616,0.6749006139955683,0.3382512222719374,,,,,,0.020604023207397522,0.1575390452479954,0.8808083473620829,4.1955,76.69616666666667,,,18.3978,,34.304,-98.19999999999999,0.7971964496820759,0.25576413540207876,0.041208046414795044,18.3978,15.384400000000007,0.0,32.8948,76.8097,4.1955,60.7015,188.594,63.4003,34.445456147929065,-85.08412659312137,,,53.86724121793975,45.28563513706215,,90.87144757429434,3.0818022240818332,32.214067915594,0.1515502363180292,0.020604023207397522,,,0.8188606663779499,0.6749006139955683,,0.14075284489475778,0.8721179322989606,0.8255110685633478,,,,0.48359578505702305,0.8787511034932266,,,0.6861625778076244,0.8128376241258344,,0.6668137406097091,0.3018906343741192,0.8098626270598035
1492998600,1.0,60.5405,34.0343,68.0398,76.871,34.28093340922116,,3.3555,0.20871401082151414,0.324667,4.657497,0.0,0.0,2.0,-0.047699999999998965,0.0,-0.07969999999999544,0.0,-0.012000000000000455,0.0,-0.12829999999999941,0.0,-0.1999999999998181,0.0,0.04040000000000532,-0.1144999999999996,0.0,0.0,34.1432,-0.10889999999999844,0.0,45.4,76.8097,,0.16900270977622134,,,0.7884985123105656,0.33804006788852414,0.21740900191555368,0.6416184594657081,54.4,0.12683,0.0,,,,,,,,,,,,,,,,,,0.061299999999988586,0.0,14.665700000000001,89.68278398428151,0.055132565547659884,0.007562262055598235,0.004291760636549623,1.0,1.0,3.9,8.1,8.1,-102.8,1049.89,-2.200000000000003,0.0,188.594,32.9461,32.94664999999999,64.8255,65.79568333333333,32.9175,1050.03,1050.02,18.779,18.882941666666667,-94.65,-102.8,32.91583333333333,0.8990522358493013,0.25669639825004037,0.35838154053429194,0.47583759792452696,0.7825909980844463,0.8309972902237787,0.1447502503491979,0.6619599321114759,0.33819843367608404,,,,,,0.015048446413589094,0.1375982535458123,0.8770907653376196,4.081,76.78268888888888,,,18.2695,,34.1432,-94.46666666666665,0.7815211036380922,0.20189552830139745,0.030096892827178187,18.2695,-0.9484000000000066,0.0,32.9352,76.871,4.081,60.6202,189.773,63.3883,34.28093340922116,-82.60926094860383,,,53.95732739208324,45.386087164564984,,75.86718094291673,3.17731817175065,31.991208620721903,0.21150148768943441,0.015048446413589094,,,0.7825909980844463,0.6619599321114759,,0.35838154053429194,0.8990522358493013,0.8309972902237787,,,,0.38973235237272746,0.8655820138582109,,,0.6231471797134739,0.7847585078224074,,0.9770936758440756,0.1560129830074633,0.5935343339273474
1492999200,1.0,60.5858,33.9043,96.0335,76.9872,34.13407820617431,,3.0655,0.20871401082151414,0.228,-0.09666699999999998,0.0,-0.0045000000000001705,1.0,0.0,1.0,0.04529999999999745,0.0,0.07849999999999824,0.0,-0.13569999999999993,0.0,0.009999999999990905,0.0,0.023499999999998522,0.30832999999999977,0.0,0.0,34.0343,-0.13000000000000256,0.0,45.3955,76.8393,,0.17744928956185224,,,0.7698064763191218,0.33802410989003495,0.22193383424746316,0.700612953529872,54.4,-0.29000000000000004,0.0,,,,,,,,,,,,,,,,,,0.1162000000000063,0.0,14.8249,89.42646353597937,0.060173876195227974,0.010076187816456585,0.007562262055598235,1.0,1.0,6.2,12.3,12.3,-113.4,1049.9,-10.600000000000009,0.0,189.773,32.94695,32.946933333333334,64.8255,66.86663333333333,32.9352,1050.025,1050.0108333333333,18.647750000000002,18.759949999999996,-94.65,-113.4,32.929566666666666,0.871328314647642,0.2572593161617105,0.2993870464701281,0.4153841336930665,0.7780661657525368,0.8225507104381478,0.17266950265225223,0.661975890109965,0.33819843367608404,,,,,,0.012419679161960203,0.07214828680677783,0.8732193667397046,4.38933,76.85115555555555,,,18.1338,,34.0343,-96.39999999999998,0.7815211036380922,0.2573433707047159,0.024839358323920407,18.1338,27.993700000000004,0.0,32.9587,76.9872,4.38933,60.5405,188.888,63.4668,34.13407820617431,-90.99854012459514,,,53.987222080613705,45.410542064542966,,107.38823408952362,2.920303184058831,31.96907054219042,0.23019352368087817,0.012419679161960203,,,0.7780661657525368,0.661975890109965,,0.2993870464701281,0.871328314647642,0.8225507104381478,,,,0.2769343340017365,0.429791826140757,,,0.6033423245140892,0.7783650767034569,,0.7012961735392483,0.3669107367482923,0.44806249323962993
1492999800,1.0,60.6702,33.8412,161.838,77.1108,33.95606132098078,,2.49467,0.21287624384110407,4.61267,4.38467,0.0,-0.11779999999999546,1.0,0.0,2.0,0.08440000000000225,0.0,0.2079000000000022,0.0,-0.153100000000002,0.0,0.1899999999998272,0.0,-0.5756999999999977,0.52217,0.0,0.0,33.9043,-0.0630999999999986,0.0,45.2777,76.871,,0.21558255363312528,,,0.6031923170410147,0.35566157713924795,0.21740748176750913,0.6731114704484411,54.4,-0.57083,0.0,,,,,,,,,,,,,,,,,,0.12359999999999616,0.0,14.402300000000004,94.00336447711807,0.06295612338389495,0.0063710991067192635,0.010076187816456585,1.0,1.0,8.8,17.200000000000003,17.200000000000003,-136.4,1050.09,-23.0,0.0,188.888,32.92635,32.844316666666664,68.51400000000001,83.5711,32.9352,1050.025,1050.0091666666667,18.5785,18.634524999999996,-101.69999999999999,-136.4,32.758966666666666,0.5730241436199421,0.5472724097756155,0.32688852955155884,0.4153841336930665,0.7825925182324909,0.7844174463668747,0.20834044473114438,0.644338422860752,0.3420517769577914,,,,,,0.005664286840096218,0.05175114553569065,0.8583163191299621,4.9115,76.8911,,,17.9807,,33.9043,-104.75000000000001,0.726024537512074,0.8539517127601157,0.011328573680192437,17.9807,65.80449999999999,0.0,32.383,77.1108,4.9115,60.5858,189.562,63.6747,33.95606132098078,-100.86743749159558,,,53.960700987177994,45.364287495768195,,172.1619230335037,2.460611692633784,32.20617549452327,0.3968076829589852,0.005664286840096218,,,0.7825925182324909,0.644338422860752,,0.32688852955155884,0.5730241436199421,0.7844174463668747,,,,0.681899093071833,0.8455659961593952,,,0.6590816504669522,0.8262801929022491,,0.40451036697791304,0.4826276630578333,0.45035364381198323
1493000400,1.0,60.8225,33.8,209.264,77.2677,33.905545043838956,,2.10517,0.21449549826740633,2.73283,-1.8798399999999997,0.0,-0.18090000000000117,1.0,0.0,3.0,0.15229999999999677,0.0,0.24799999999999756,0.0,-0.15349999999999753,0.0,0.7000000000000455,0.0,-1.7948000000000022,0.30832999999999977,0.0,0.0,33.8412,-0.041200000000003456,0.0,45.0968,76.871,,0.24264273749782084,,,0.5933307194116211,0.3522050842384987,0.17922327830731433,0.4449599163340916,54.4,-0.38949999999999996,0.0,,,,,,,,,,,,,,,,,,0.15690000000000737,0.0,12.761,99.65761083943983,0.03519290858131395,0.04002174893217154,0.0063710991067192635,1.0,1.0,7.2,14.2,14.2,-131.8,1050.79,4.599999999999994,0.0,189.562,32.90615,32.44623333333333,82.51085,109.62788333333333,32.383,1050.0349999999999,1050.0708333333334,18.5439,18.508374999999997,-108.1,-131.8,31.976633333333332,0.2660138385522189,0.615943486375546,0.5550400836659084,0.47583759792452696,0.8207767216926857,0.7573572625021792,0.20834044473114438,0.6477949157615013,0.3447591627960708,,,,,,0.005484446802090187,0.05175114553569065,0.8457694518809793,5.21983,76.9298111111111,,,17.8272,,33.8412,-112.28333333333333,0.6937375827595142,0.5320276771044378,0.010968893604180375,17.8272,47.426000000000016,0.0,30.5882,77.2677,5.21983,60.6702,189.651,63.9227,33.905545043838956,-94.37676894293048,,,53.79448119391035,45.14950541625863,,209.9829588902638,2.1797254642348576,32.355652415634864,0.4066692805883789,0.005484446802090187,,,0.8207767216926857,0.6477949157615013,,0.5550400836659084,0.2660138385522189,0.7573572625021792,,,,0.7660611357548562,0.5872669057070241,,,0.6889943921757932,0.9227853056967297,,0.7230774451390479,0.8022421369705927,0.2766815521519325
1493001000,1.0,60.8915,33.8,182.217,77.2887,33.88164118091053,,2.30833,0.21541126487033102,3.0775,0.34467000000000025,0.0,-0.23610000000000042,1.0,0.0,4.0,0.06900000000000261,0.0,-0.008499999999997954,0.0,-0.18500000000000227,0.0,-0.7699999999999818,0.0,-0.03089999999999904,-0.16715999999999998,0.0,0.0,33.8,0.0,1.0,44.8607,76.871,,0.24762644449679894,,,0.5441682610078393,0.35563191155543317,0.1442443131186848,0.5976051323724336,54.4,0.20316,0.0,,,,,,,,,,,,,,,,,,0.021000000000000796,0.0,12.915100000000002,96.22961314042799,0.04934519768755925,0.01727495297570377,0.04002174893217154,1.0,1.0,7.6,15.799999999999999,15.799999999999999,-129.4,1050.02,2.4000000000000057,0.0,189.651,32.6389,32.05286666666667,128.93574999999998,131.06341666666665,30.5882,1050.045,1050.0874999999999,18.461399999999998,18.37930833333333,-121.4,-129.4,31.176166666666667,0.39167988434588286,0.7484986822186365,0.4023948676275663,0.47583759792452696,0.8557556868813152,0.7523735555032011,0.20834044473114438,0.6443680884445668,0.35046364840091904,,,,,,0.007230992310478026,0.05175114553569065,0.8457694518809793,5.05267,76.97483333333334,,,17.6422,,33.8,-119.06666666666666,0.6937375827595142,0.7833597686917657,0.014461984620956053,17.6422,-27.046999999999997,0.0,30.5573,77.2887,5.05267,60.8225,188.991,63.9142,33.88164118091053,-97.35289997826857,,,53.63184181768412,44.95025969264538,,189.35647151993692,2.329251743555269,32.43798345451365,0.45583173899216073,0.007230992310478026,,,0.8557556868813152,0.6443680884445668,,0.4023948676275663,0.39167988434588286,0.7523735555032011,,,,0.6254861407079522,0.6812185653205737,,,0.6168915699216034,1.0180886831199027,,0.7026733863107386,0.5797008785200181,0.23612083179197335
1493001600,1.0,60.879,33.8,180.373,77.2008,33.87781327044824,,2.38617,0.23587769153164695,2.34017,-0.73733,0.0,-0.12590000000000146,1.0,0.0,5.0,-0.012500000000002842,0.0,-0.030400000000000205,0.0,-0.1264000000000003,0.0,-0.19000000000005457,0.0,0.4131999999999998,-0.04100000000000037,0.0,0.0,33.8,0.0,2.0,44.7348,76.9872,,0.2642965318405436,,,0.5396808629722174,0.3518642224785321,0.12184930110939673,0.5000852379768393,54.4,0.07783999999999969,0.0,,,,,,,,,,,,,,,,,,-0.08790000000000475,0.0,13.454700000000003,98.79097905462568,0.04456378811853135,0.016781926910058406,0.01727495297570377,1.0,1.0,7.6,14.7,14.7,-143.0,1049.83,-13.599999999999994,0.0,188.991,31.676750000000002,31.732149999999997,171.1055,149.62754999999999,30.5882,1050.01,1050.0424999999998,18.33365,18.25058333333333,-130.60000000000002,-143.0,30.705333333333332,0.5378871209537628,0.7484986822186365,0.49991476202316065,0.4986262825373623,0.8781506988906033,0.7357034681594564,0.20834044473114438,0.6481357775214679,0.3521198687985071,,,,,,0.0030395573096946827,0.05175114553569065,0.8457694518809793,5.01167,77.015,,,17.5158,,33.8,-126.13333333333333,0.6937375827595142,0.9242257580924744,0.006079114619389365,17.5158,-1.8440000000000225,0.0,30.9705,77.2008,5.01167,60.8915,189.9,63.8838,33.87781327044824,-94.84419596564055,,,53.501896638455136,44.7980134250961,,182.58043570988823,2.3653048919533357,32.495883398756604,0.4603191370277826,0.0030395573096946827,,,0.8781506988906033,0.6481357775214679,,0.49991476202316065,0.5378871209537628,0.7357034681594564,,,,0.48514083842791067,0.49363447350319534,,,0.35514602258336525,0.8025975893814715,,0.6107950266878196,0.4945095662252356,0.3478876052959403
1493002200,1.0,60.9012,33.8,192.932,77.0947,33.86199939317598,,2.288,0.2463805177470544,0.990333,-1.349837,0.0,-0.11899999999999977,0.0,-0.06899999999999551,5.0,0.022200000000005105,0.0,0.00840000000000174,0.0,-0.00999999999999801,0.0,0.6400000000001,0.0,0.2069999999999972,0.07100000000000062,0.0,0.0,33.8,0.0,3.0,44.6158,77.0947,,0.26488267098702334,,,0.5187822085596246,0.35179524283740005,0.10901089647324891,0.44332379278662626,54.331,-0.09817000000000009,0.0,,,,,,,,,,,,,,,,,,-0.10609999999999786,0.0,13.671699999999998,100.10642151331922,0.04462811868565144,0.02520006425706188,0.016781926910058406,1.0,1.0,7.2,14.3,14.3,-135.2,1050.47,7.800000000000011,0.0,189.9,31.073999999999998,31.4392,181.29500000000002,170.44291666666666,30.9705,1050.045,1050.1075,18.20165,18.13800833333333,-133.5,-135.2,30.901766666666663,0.42885333270360704,0.8363037267430282,0.5566762072133737,0.5412587532552214,0.8909891035267511,0.7351173290129767,0.20834044473114438,0.6482047571626,0.3521198687985071,,,,,,0.004841449399630828,0.05175114553569065,0.8457694518809793,5.08267,77.0477111111111,,,17.5058,,33.8,-131.5333333333333,0.6652382177027578,0.8577066654072141,0.009682898799261656,17.5058,12.558999999999997,0.0,31.1775,77.0947,5.08267,60.879,189.182,63.8922,33.86199939317598,-93.99713682708682,,,53.3850848181025,44.66943449234233,,192.72689711951224,2.301719608645741,32.5084728218858,0.48121779144037535,0.004841449399630828,,,0.8909891035267511,0.6482047571626,,0.5566762072133737,0.42885333270360704,0.7351173290129767,,,,0.6274450882600736,0.5021764898749747,,,0.26550540057299976,0.6229231139786588,,0.54610088321493,0.6410173294198162,0.42969858658912863
1493002800,1.0,60.9282,33.7982,176.538,77.0933,33.87705614781745,,2.60733,0.2479083716974376,5.429,4.438667000000001,0.0,-0.08809999999999718,0.0,-0.03100000000000591,4.0,0.026999999999993918,0.0,0.007799999999996032,0.0,-0.0555000000000021,0.0,-0.5599999999999454,0.0,0.5373000000000019,-0.24417000000000044,0.0,0.0,33.8,-0.001799999999995805,3.0,44.5277,77.0947,,0.24800234743098382,,,0.5419008055257142,0.3517427396594849,0.10477852880499483,0.1699584944474798,54.3,0.31933000000000034,0.0,,,,,,,,,,,,,,,,,,-0.0014000000000038426,0.0,14.264500000000002,111.60751188805416,0.04162798387930144,0.014881102919808266,0.02520006425706188,1.0,1.0,5.8,12.1,12.1,-124.0,1049.91,11.199999999999989,0.0,189.182,31.073999999999998,31.231883333333332,181.29500000000002,183.86033333333333,31.1775,1050.01,1050.0866666666666,18.05725,18.03375833333333,-133.5,-124.0,31.287599999999998,0.7435625889200412,0.8363037267430282,0.8300415055525202,0.5562671763265075,0.8952214711950052,0.7519976525690162,0.20834044473114438,0.6482572603405151,0.3521198687985071,,,,,,0.007093153410326432,0.05175114553569065,0.8457694518809793,4.8385,77.08043333333332,,,17.4503,,33.8,-133.29999999999998,0.6652382177027578,0.5128748221599175,0.014186306820652864,17.4503,-16.393999999999977,0.0,31.7148,77.0933,4.8385,60.9012,189.684,63.9,33.87705614781745,-89.34232759586104,,,53.305848727986856,44.58341277260242,,158.17752498333013,2.52371904043672,32.4495421091097,0.4580991944742858,0.007093153410326432,,,0.8952214711950052,0.6482572603405151,,0.8300415055525202,0.7435625889200412,0.7519976525690162,,,,0.7012931719598258,0.6522296212984645,,,0.3755912953079683,0.5794340897070781,,0.7677271208760227,0.1783251952965959,0.1766272228120027
1493003400,1.0,60.8695,33.6903,99.3868,77.0282,33.91690399705593,,3.21817,0.24900288052635813,0.942167,-4.486833000000001,0.0,-0.02690000000000481,0.0,-0.029799999999994498,3.0,-0.058699999999994645,0.0,-0.20279999999999632,0.0,-0.11159999999999926,0.0,-0.22000000000002728,0.0,0.4939999999999962,-0.6619999999999999,0.0,0.0,33.7982,-0.10790000000000077,3.0,44.5008,77.0947,,0.24933639155814957,,,0.7803667320736437,0.3517259502217702,0.10626170034113835,0.3742393775529248,54.2702,0.61084,0.0,,,,,,,,,,,,,,,,,,-0.06510000000000105,0.0,14.870099999999997,104.62379340889629,0.11319501975338202,0.0059623921362514255,0.014881102919808266,1.0,1.0,6.9,14.600000000000001,14.600000000000001,-112.2,1049.69,11.799999999999997,0.0,189.684,31.073999999999998,31.202849999999998,181.29500000000002,173.4518,31.7148,1050.01,1050.0625,17.903950000000002,17.929133333333333,-130.60000000000002,-112.2,31.700366666666667,0.8200946284162602,0.8363037267430282,0.6257606224470752,0.5562671763265075,0.8937382996588616,0.7506636084418504,0.20834044473114438,0.6482740497782298,0.3521198687985071,,,,,,0.014814389574013345,0.03843025801789083,0.8334619508391194,4.1765,77.1047111111111,,,17.3387,,33.7982,-129.26666666666665,0.6652382177027578,0.3598107431674795,0.02962877914802669,17.3387,-77.15120000000002,0.0,32.2088,77.0282,4.1765,60.9282,189.166,63.6972,33.91690399705593,-94.31554938160741,,,53.29243102445802,44.55684303615375,,94.99445275471058,3.108439124134414,32.27656038601036,0.21963326792635626,0.014814389574013345,,,0.8937382996588616,0.6482740497782298,,0.6257606224470752,0.8200946284162602,0.7506636084418504,,,,0.6523307024445261,0.2517957426310091,,,0.31447069439516817,0.6413466748733204,,0.32106646160853314,0.31654004813946507,0.5591462129422659
1493004000,1.0,60.6698,33.5602,80.7073,76.8232,33.82213289927536,,3.442,0.24900288052635813,-5.7285,-6.670667,0.0,0.09920000000000329,0.0,-0.09020000000000294,2.0,-0.1997,0.0,-0.27900000000000347,0.0,-0.01950000000000074,0.0,0.4700000000000273,0.0,-0.10509999999999309,-0.30032999999999976,0.0,0.0,33.6903,-0.13009999999999877,3.0,44.6,77.0947,,0.2454706776170028,,,0.8272411649006934,0.3557263719049014,0.13743410261703215,0.28406609498281465,54.18,0.22382999999999997,0.0,,,,,,,,,,,,,,,,,,-0.2049999999999983,0.0,14.784500000000005,112.38219447020205,0.13392085486446673,0.006043949113910274,0.0059623921362514255,1.0,1.0,8.5,15.7,15.7,-112.3,1050.16,-0.09999999999999432,0.0,189.166,31.44615,31.455433333333332,178.4555,152.02568333333335,32.1037,1050.01,1050.07,17.7347,17.825499999999998,-126.7,-112.3,32.0091,0.7266172183149874,0.8363037267430282,0.7159339050171853,0.6084895186386499,0.8625658973829678,0.7545293223829972,0.20834044473114438,0.6442736280950986,0.35477520472619956,,,,,,0.01737114968998239,0.03358094774176813,0.8175555017531615,3.87617,77.0994,,,17.3192,,33.6903,-126.01666666666667,0.6652382177027578,0.5467655633700252,0.03474229937996478,17.3192,-18.67949999999999,0.0,32.1037,76.8232,3.87617,60.8695,188.879,63.4182,33.82213289927536,-96.55738036119777,,,53.40064788229119,44.66912107436502,,71.81502406184052,3.3605253095553547,32.11388743770907,0.17275883509930656,0.01737114968998239,,,0.8625658973829678,0.6442736280950986,,0.7159339050171853,0.7266172183149874,0.7545293223829972,,,,0.893575933506066,0.21686192043900476,,,0.24745020266976583,0.7601914652594836,,0.34366322493159407,0.5597440933213715,0.8028053574521465
1493004600,1.0,60.4987,33.4587,53.9488,76.6718,33.70677692626782,,3.6475,0.24900288052635813,-1.86767,3.8608300000000004,0.0,0.03669999999999618,0.0,-0.11950000000000216,1.0,-0.1711000000000027,0.0,-0.18970000000000198,0.0,-0.15169999999999817,0.0,-0.11000000000012733,0.0,-0.3530000000000051,-0.363,0.0,0.0,33.5602,-0.10150000000000148,2.0,44.6367,77.0947,,0.22883747149133027,,,0.8163107322463065,0.3702559864457363,0.17975507985881523,0.39655077827029617,54.0605,0.2054999999999998,0.0,,,,,,,,,,,,,,,,,,-0.15139999999999532,0.0,14.583199999999998,104.7639352074293,0.15168209907291705,0.0037156160566604616,0.006043949113910274,1.0,1.0,5.5,11.5,11.5,-95.8,1050.05,16.5,0.0,188.879,31.73275,31.65433333333333,137.9624,130.64765,32.1037,1050.0349999999999,1050.0741666666665,17.579,17.712374999999994,-118.15,-95.8,32.02106666666666,0.43557334596900593,0.8567679272454395,0.6034492217297038,0.6201827722677323,0.8202449201411848,0.7711625285086697,0.20834044473114438,0.6297440135542637,0.35565416074329426,,,,,,0.1098780890380661,0.03358094774176813,0.8093576772623712,3.51317,77.06435555555554,,,17.1675,,33.5602,-120.41666666666666,0.6652382177027578,0.8711466919380119,0.2197561780761322,17.1675,-26.758500000000005,0.0,31.7507,76.6718,3.51317,60.6698,189.149,63.2285,33.70677692626782,-87.59978896296417,,,53.47105333135519,44.74861435013533,,51.49558375521411,3.652566911987379,31.877311522507593,0.18368926775369357,0.1098780890380661,,,0.8202449201411848,0.6297440135542637,,0.6034492217297038,0.43557334596900593,0.7711625285086697,,,,0.9157614348736753,0.556948749970064,,,0.44046625176747695,0.9662787813571244,,0.4601871950121382,0.7566939499183756,0.6999593891583044
1493005200,1.0,60.3967,33.3342,61.8498,76.5388,33.58865921146922,,3.46867,0.24900288052635813,-2.14017,-0.27249999999999996,0.0,0.09080000000000155,0.0,-0.13519999999999754,0.0,-0.10199999999999676,0.0,-0.1156999999999968,0.0,-0.2508000000000017,0.0,-0.08999999999991815,0.0,-0.24869999999999948,0.355,0.0,0.0,33.4587,-0.12449999999999761,1.0,44.7275,77.0933,,0.19848237322399265,,,0.8270145311251774,0.3449200043428605,0.2116743718002937,0.5521160933019763,53.9253,-0.17883000000000004,0.0,,,,,,,,,,,,,,,,,,-0.13300000000000978,0.0,14.5853,93.94090227543592,0.08673248590418725,0.005189716370984617,0.0037156160566604616,1.0,1.0,4.0,7.8,7.8,-91.4,1049.96,4.3999999999999915,0.0,189.149,31.73275,31.742916666666662,90.04705,110.89378333333333,31.7507,1049.99,1050.063333333333,17.5108,17.588949999999997,-112.25,-91.4,31.785466666666668,0.7766284656040155,0.8567679272454395,0.4478839066980237,0.6201827722677323,0.7883256281997063,0.8015176267760074,0.21597420427570527,0.6550799956571395,0.35565416074329426,,,,,,0.040445814290317794,0.03358094774176813,0.8093576772623712,3.86817,77.0008,,,16.9167,,33.4587,-111.81666666666666,0.6306151276923895,0.4467430687919689,0.08089162858063559,16.9167,7.901000000000003,0.0,31.502,76.5388,3.86817,60.4987,189.541,63.1128,33.58865921146922,-79.64128341265592,,,53.47706282024511,44.76341825523936,,65.83905253395972,3.373701643918384,31.51698947789408,0.1729854688748226,0.040445814290317794,,,0.7883256281997063,0.6550799956571395,,0.4478839066980237,0.7766284656040155,0.8015176267760074,,,,0.8643846300185231,0.5368238044256944,,,0.6508917013029909,0.9807911932520045,,0.8661477545163058,0.56132964009507,0.4970845535147335
1493005800,1.0,60.3938,33.206,92.4937,76.4945,33.42553436551535,,3.21167,0.24900288052635813,5.9075,8.04767,0.0,-0.007500000000000284,0.0,-0.14809999999999945,0.0,-0.0029000000000038995,0.0,0.1214999999999975,0.0,-0.23189999999999955,0.0,-0.2799999999999727,0.0,0.26950000000000074,0.31700000000000017,0.0,0.0,33.3342,-0.12819999999999965,0.0,44.72,77.0282,,0.1858020921381318,,,0.7936960704844614,0.3518547026032053,0.2521822506351571,0.5028815126771138,53.7772,-0.2570000000000001,0.0,,,,,,,,,,,,,,,,,,-0.04429999999999268,0.0,15.0867,97.47708286952367,0.0995218832209922,0.006849753184085762,0.005189716370984617,1.0,1.0,7.3,14.8,14.8,-106.9,1049.68,-15.5,0.0,189.541,31.7611,31.841916666666666,86.60050000000001,94.15406666666667,31.7507,1049.99,1050.0458333333331,17.47805,17.456891666666667,-109.55000000000001,-106.9,31.67473333333333,0.7987177847013592,0.8567679272454395,0.49711848732288616,0.6201827722677323,0.7478177493648429,0.8141979078618682,0.21597420427570527,0.6481452973967947,0.35565416074329426,,,,,,0.027714067301435483,0.05025667579714442,0.8106570668058453,4.18517,76.91488888888888,,,16.6848,,33.3342,-107.09999999999998,0.5862328726048193,0.40256443059728153,0.055428134602870965,16.6848,30.643900000000002,0.0,31.7715,76.4945,4.18517,60.3967,188.745,63.2343,33.42553436551535,-93.55816391842149,,,53.48169985604756,44.78298787154738,,94.8876364343052,3.107914391785287,31.238427003954257,0.20630392951553855,0.027714067301435483,,,0.7478177493648429,0.6481452973967947,,0.49711848732288616,0.7987177847013592,0.8141979078618682,,,,0.7705246049833893,0.7314288434286396,,,0.8244464377411769,0.8029397849672577,,0.5918548513909532,0.7397331548062279,0.8015558484142464
1493006400,1.0,60.3302,33.0433,67.7028,76.4548,33.327874547497686,,3.6135,0.24900288052635813,-5.0805,-10.988,0.0,-0.053199999999996805,0.0,-0.10390000000000299,0.0,-0.06360000000000099,0.0,-0.06729999999999592,0.0,-0.06579999999999941,0.0,0.7699999999999818,0.0,-0.3619999999999983,-0.5836700000000001,0.0,0.0,33.206,-0.16270000000000095,0.0,44.6668,76.8232,,0.18245020049688532,,,0.8722915797710404,0.35181803179680116,0.2637445328581518,0.20024814065882368,53.6733,0.40183000000000035,0.0,,,,,,,,,,,,,,,,,,-0.039699999999996294,0.0,14.790500000000002,127.9707641861707,0.12125253366652783,0.005066942743536293,0.006849753184085762,1.0,1.0,7.2,14.5,14.5,-108.5,1050.45,-1.5999999999999943,0.0,188.745,31.7611,31.79103333333333,74.20505,76.01486666666666,31.502,1050.0349999999999,1050.0916666666665,17.3945,17.330658333333332,-107.7,-108.5,31.561,0.5167847905684244,0.8677866853053124,0.7997518593411763,0.6933905843746578,0.7362554671418482,0.8175497995031147,0.21597420427570527,0.6481819682031988,0.35565416074329426,,,,,,0.018901974126233127,0.051022088015269786,0.8243385814054597,3.6015,76.82223333333333,,,16.619,,33.206,-104.51666666666665,0.5398074481457606,0.9664304188631512,0.03780394825246625,16.619,-24.790900000000008,0.0,31.4095,76.4548,3.6015,60.3938,189.873,63.167,33.327874547497686,-92.82148917672663,,,53.40988756036386,44.717969147078705,,52.90489623200701,3.59746253731092,31.0311901509644,0.1277084202289596,0.018901974126233127,,,0.7362554671418482,0.6481819682031988,,0.7997518593411763,0.5167847905684244,0.8175497995031147,,,,0.6010884804934435,0.6179978454343796,,,0.6564674866112528,0.5935234957411106,,0.6222790113505352,0.2330954439432977,0.40983140718382904
