DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND45384,IND45385,IND45386,IND45387,IND45388,IND45389,IND45390,IND45392,IND45393,IND45394,IND45397,IND45398,IND45399,IND45400,IND45401,IND45402,IND45403,IND45426,IND45427,IND45463,IND45464,IND45465,IND45466,IND45467,IND45468,IND45469,IND45470,IND45471,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM1994,SYM246,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1493596800,1.0,62.8682,24.0998,613.225,65.014,24.08955164042497,,2.18117,0.8010843744803464,1.51467,5.41067,0.0,0.3510000000000062,0.0,0.06099999999999994,0.0,-0.5217999999999989,0.0,0.8868999999999971,0.0,0.07649999999999935,0.0,64.50999999999999,0.0,-0.5622000000000007,0.18149999999999977,0.0,0.0,23.9982,0.10159999999999769,0.0,37.087,64.7413,,0.7321268199617692,,,0.5129100726314924,0.728986357506361,0.145405935295722,0.10437210363663862,44.1752,0.15749999999999975,0.0,65.014,65.014,64.9133,64.9133,0.10069999999998913,0.10069999999998913,0.33369999999999556,79.9412,79.9412,74.7772,72.5648,7.37639999999999,7.37639999999999,7.550033333333329,16.583669999999998,16.583669999999998,15.854918333333332,0.30700000000001637,0.0,64.4562,65.4758,64.2175,65.0945,64.5425,65.4005,1.0196000000000112,0.8769999999999953,0.8579999999999899,-0.3684999999999974,0.0,16.583669999999998,106.74413793087938,0.060124330117899256,0.3080957703909523,0.3436285657394326,1.0,1.0,10.4,20.700000000000003,20.700000000000003,-143.4,1416.3,-15.600000000000009,0.0,189.267,21.62805,21.64833333333333,514.1545,530.6558333333332,22.1455,1157.6399999999999,1213.585833333333,6.196,6.1732216666666675,-135.4,-143.4,22.120499999999996,0.7981822511926202,0.9121391557138959,0.8956278963633614,0.7997113827401917,0.854594064704278,0.2678731800382308,0.03936209679876465,0.271013642493639,0.6743743118114167,,,,,,0.00297924563001603,0.01775708790819104,0.8158245795735413,6.9975,64.66003333333335,,,5.56183,,23.9982,-133.31666666666666,0.6833264946558847,0.4036354976147596,0.00595849126003206,5.56183,80.52499999999998,0.0,22.1455,65.014,6.9975,63.39,189.574,67.9302,24.08955164042497,-94.65185624985486,,,43.56457637804413,38.48547291877451,,574.4811957702867,2.0793817168447637,25.57547656546721,0.4870899273685076,0.00297924563001603,,,0.854594064704278,0.271013642493639,,0.8956278963633614,0.7981822511926202,0.2678731800382308,,,0.6628216110184114,0.6478216383461538,,,0.11043929036108802,0.8237223680727729,,0.6910145483478891,0.672840880343824,0.5516312825185198
1493597400,1.0,61.878,24.1567,697.992,64.7852,24.17663195885673,,2.22817,0.8010843744803464,2.959,1.4443300000000001,0.0,0.22229999999999706,0.0,-0.20299999999999585,0.0,-0.9902000000000015,0.0,0.07800000000000296,0.0,-0.05600000000000005,0.0,60.700000000000045,0.0,-0.7817999999999969,0.1948300000000005,0.0,0.0,24.0998,0.05690000000000239,0.0,37.3093,64.7852,,0.7148693830437365,,,0.5828265881641927,0.7574651744616112,0.2939052458161414,0.023945189673354017,43.9722,0.04700000000000015,0.0,64.7852,64.9172,64.7402,64.7402,0.1769999999999925,0.1769999999999925,0.30903333333332716,78.9022,78.9022,73.7893,71.4607,7.441499999999991,7.441499999999991,7.491699999999992,15.857870000000002,15.857870000000002,16.055784999999997,-0.004000000000019099,0.0,64.7413,65.4758,64.4858,65.0945,64.9163,65.4005,0.7345000000000113,0.6086999999999989,0.4841999999999871,-0.22879999999999256,0.0,15.857870000000002,111.76739871307377,0.06745811162724735,0.3191056693885948,0.3080957703909523,1.0,1.0,12.4,25.6,25.6,-153.3,1477.0,-9.900000000000006,0.0,189.574,21.62805,21.740699999999997,572.9625000000001,594.9855,22.1455,1210.825,1246.2016666666668,6.131165,6.0763325,-139.2,-153.3,22.0723,0.8671144774430208,0.8745373561034382,0.976054810326646,0.8734588625121695,0.7060947541838586,0.2851306169562635,0.07896005910420872,0.2425348255383888,0.7113285702677388,,,,,,0.002621816726470514,0.017388974577078033,0.8158245795735413,7.19233,64.76477777777778,,,5.50583,,24.0998,-136.23333333333332,0.47687442197743835,0.2657710451139583,0.005243633452941028,5.50583,84.76699999999994,0.0,21.3637,64.7852,7.19233,62.8682,189.57,68.0082,24.17663195885673,-104.49003866135337,,,43.84977509549099,38.96023352696545,,624.5041112497089,2.088949957388091,25.510174667886375,0.41717341183580725,0.002621816726470514,,,0.7060947541838586,0.2425348255383888,,0.976054810326646,0.8671144774430208,0.2851306169562635,,,0.7298009924433351,0.5564949832098302,,,0.5753454262458915,0.6674028801526268,,0.4768190925947382,0.7104296343624201,0.5660831124482725
1493598000,1.0,61.7072,24.2695,593.371,64.589,24.234033876846162,,2.3855,0.8010843744803464,6.55083,3.5918300000000003,0.0,0.052199999999999136,0.0,-0.25440000000000396,0.0,-0.17079999999999984,0.0,-0.3224000000000018,0.0,-0.1763299999999992,0.0,-78.50999999999999,0.0,-0.39170000000000016,-0.4039999999999999,0.0,0.0,24.1567,0.11280000000000001,0.0,37.3615,64.7852,,0.686422610060321,,,0.466096162580665,0.7279135378929756,0.4134574998791415,0.037336829156728535,43.7178,0.15732999999999997,0.0,64.589,64.7715,64.4598,64.4598,0.31170000000000186,0.31170000000000186,0.28266666666666157,78.2913,78.2913,73.2077,70.916,7.37530000000001,7.37530000000001,7.466283333333327,15.642500000000002,15.642500000000002,16.185251666666666,0.2990000000000066,0.0,64.589,65.4758,64.4598,65.0945,64.7715,65.4005,0.886800000000008,0.6346999999999952,0.6289999999999907,-0.1962000000000046,0.0,15.642500000000002,111.18221696266528,0.08320544228109122,0.32378778313949724,0.3191056693885948,1.0,1.0,19.5,38.5,38.5,-159.4,1398.49,-6.099999999999994,0.0,189.57,21.62805,21.74083333333333,563.0355,559.5373333333333,21.3637,1288.1,1273.1433333333332,5.9595,5.9687633333333325,-146.7,-159.4,21.49373333333333,0.9473893249943974,0.8745373561034382,0.9626631708432715,0.9459043522232939,0.5865425001208585,0.313577389939679,0.13182322951543618,0.27208646210702436,0.7272940935123435,,,,,,0.006747948133307283,0.017388974577078033,0.8158245795735413,6.78833,64.84785555555555,,,5.3295,,24.1567,-144.81666666666666,0.47687442197743835,0.10522135001120514,0.013495896266614566,5.3295,-104.62099999999998,0.0,20.972,64.589,6.78833,61.878,189.869,67.6858,24.234033876846162,-129.46383065652026,,,43.77599219020712,38.744397740725944,,533.6923621510916,2.1372875264302786,25.418410767153127,0.533903837419335,0.006747948133307283,,,0.5865425001208585,0.27208646210702436,,0.9626631708432715,0.9473893249943974,0.313577389939679,,,0.8252791641589555,0.7231163089809699,,,0.22708053195868994,1.017560682987428,,0.7721369339495189,0.9493804236162701,0.6860082244240369
1493598600,1.0,63.2703,24.449,594.316,64.5747,24.327368952218976,,2.16633,0.8010843744803464,2.00783,-4.543000000000001,0.0,-0.0671999999999997,0.0,-0.013099999999994338,0.0,1.5630999999999986,0.0,0.11119999999999663,0.0,0.0625,0.0,0.2799999999999727,0.0,0.1352999999999973,0.1083400000000001,0.0,0.0,24.2695,0.17950000000000088,0.0,37.2943,64.7852,,0.6507172754772397,,,0.3121564337177536,0.7455335216433698,0.42187619465421256,0.10327686759206012,43.7047,-0.2191700000000001,0.0,64.5747,64.5747,64.4135,64.4135,0.161200000000008,0.161200000000008,0.24109999999999587,77.9553,77.9553,72.9643,70.7808,7.174499999999995,7.174499999999995,7.381533333333327,15.7153,15.7153,16.148751666666666,-0.5099999999999909,0.0,64.5747,65.3825,64.4135,65.0945,64.518,65.4005,0.8077999999999861,0.6809999999999974,0.8824999999999932,-0.014299999999991542,0.0,15.7153,106.84086010852579,0.07510131701241322,0.31512262812705827,0.32378778313949724,1.0,1.0,8.6,17.799999999999997,17.799999999999997,-144.5,1398.77,14.900000000000006,0.0,189.869,21.436,21.63408333333333,593.8435,575.9884999999999,21.1073,1336.9099999999999,1299.02,5.7255,5.859207499999998,-143.95,-144.5,21.147666666666666,0.7228999680816529,0.8745373561034382,0.8967231324079399,0.8964493233967953,0.5781238053457874,0.34928272452276027,0.2567804181860366,0.2544664783566301,0.7287181526030146,,,,,,0.002017927311611246,0.017388974577078033,0.7897922011195218,6.89667,64.92737777777778,,,5.392,,24.2695,-143.89999999999998,0.47687442197743835,0.5542000638366942,0.004035854623222492,5.392,0.94500000000005,0.0,21.1073,64.5747,6.89667,61.7072,189.359,67.797,24.327368952218976,-88.68248858343253,,,43.78769562761457,38.84766126712363,,556.2628374540521,2.0936478690601725,25.363223322816665,0.6878435662822464,0.002017927311611246,,,0.5781238053457874,0.2544664783566301,,0.8967231324079399,0.7228999680816529,0.34928272452276027,,,0.877498395767634,0.3437564990918444,,,0.40410348161566423,0.8380532709780782,,0.42412067713008295,0.8860582863951947,0.4760986863304332
1493599200,1.0,62.282,24.5553,647.618,64.4428,24.492682919587658,,2.16233,0.8010843744803464,4.8345,2.8266700000000005,0.0,0.005699999999997374,0.0,-0.03170000000000073,0.0,-0.9883000000000024,0.0,0.3474999999999966,0.0,0.4611700000000001,0.0,41.75999999999999,0.0,-0.0884999999999998,0.1943299999999999,0.0,0.0,24.449,0.1062999999999974,0.0,37.3,64.7852,,0.6307195202667151,,,0.42958680398059146,0.8048197922417212,0.5059826258169141,0.11849082175975323,43.673,-0.0040000000000000036,0.0,64.4428,64.475,64.3947,64.3947,0.08029999999999404,0.08029999999999404,0.20348333333332863,77.1503,77.1503,72.1737,69.8738,7.276499999999999,7.276499999999999,7.328199999999995,15.165629999999998,15.165629999999998,16.03122333333333,-0.4339999999999975,0.0,64.4428,65.3825,64.3947,64.9925,64.475,65.206,0.9396999999999878,0.5978000000000065,0.7310000000000088,-0.13190000000000168,0.0,15.165629999999998,106.10266893696728,0.09750881398956424,0.31072072386301786,0.31512262812705827,1.0,1.0,10.2,19.799999999999997,19.799999999999997,-137.1,1440.53,7.400000000000006,0.0,189.359,21.235500000000002,21.5525,603.7705000000001,613.2036666666665,21.0188,1375.1399999999999,1321.7741666666666,5.7255,5.788249166666667,-143.95,-137.1,21.0327,0.7500553846796332,0.8513906167305626,0.8815091782402468,0.8964493233967953,0.4940173741830859,0.36928047973328487,0.38356943636339147,0.19518020775827885,0.7413967306091176,,,,,,0.0043323287627752925,0.017388974577078033,0.7509445611807979,7.091,64.92588888888889,,,5.85317,,24.449,-144.25,0.47687442197743835,0.49988923064073365,0.008664657525550585,5.85317,53.30200000000002,0.0,21.0188,64.4428,7.091,63.2703,188.925,68.1445,24.492682919587658,-93.0083826439672,,,43.848143048455924,39.07726520696431,,610.3691890962067,2.0763610256203267,25.324906881797634,0.5704131960194085,0.0043323287627752925,,,0.4940173741830859,0.19518020775827885,,0.8815091782402468,0.7500553846796332,0.36928047973328487,,,0.8590256982805188,0.40880041850380777,,,0.33445130936957723,0.4230925417371714,,0.6958867416322353,0.7494910551341455,0.4249033568591509
1493599800,1.0,61.8493,24.6135,762.268,64.6488,24.59073999877623,62.52997098662947,2.27467,0.7976775726988194,5.47783,0.6433299999999997,0.0,0.0,1.0,-0.2190000000000012,0.0,-0.432699999999997,0.0,0.08620000000000516,0.0,0.35599999999999987,0.0,78.75999999999999,0.0,-0.4762999999999984,0.29049999999999976,0.0,0.0,24.5553,0.05819999999999936,0.0,37.3,64.7852,0.011783893023797565,0.6221858415343113,0.8793032597505994,0.8310681235778129,0.520102018981798,0.8322618042355865,0.5757031400030306,0.02446704411215672,43.454,0.1123400000000001,0.0,64.6488,64.7718,64.4363,64.4363,0.33549999999999613,0.33549999999999613,0.19439999999999694,76.365,76.365,71.4965,69.1533,7.211699999999993,7.211699999999993,7.309316666666662,14.33333,14.33333,15.549716666666665,1.1189999999999998,0.0,64.4428,65.014,64.3947,64.9133,64.475,64.9172,0.5711999999999904,0.5186000000000064,0.4421999999999997,0.20599999999998886,0.0,14.33333,111.60256454245267,0.09328673033936191,0.32703208818877383,0.31072072386301786,1.0,1.0,11.2,22.799999999999997,22.799999999999997,-161.2,1519.29,-24.099999999999994,0.0,188.925,21.063049999999997,21.191633333333332,630.4215,651.4649999999999,21.0188,1398.63,1360.8408333333332,5.7255,5.7737775,-148.9,-161.2,20.889533333333333,0.9239516344073181,0.8513906167305626,0.9755329558878433,0.9461781612344385,0.4242968599969694,0.3778141584656886,0.4197715209604448,0.16773819576441357,0.7544822612570509,0.9882161069762024,0.18610665175516705,0.12069674024940054,0.8793032597505994,0.8310681235778129,0.0011471905594945017,0.015657210826348633,0.6834397883191052,7.3815,64.91561111111112,20.5425,20.5425,6.20917,62.282,24.5553,-149.81666666666666,0.47687442197743835,0.15209673118536382,0.0022943811189890034,6.20917,114.64999999999998,0.0,20.5425,64.6488,7.3815,62.282,190.044,68.2307,24.59073999877623,-99.270215259525,62.52997098662947,65.64402368840393,43.733408641289515,39.24893781589329,62.7846587733253,683.0201466472929,2.0695605928609204,25.30046357657973,0.479897981018202,0.0011471905594945017,0.1689318764221871,0.9882161069762024,0.4242968599969694,0.16773819576441357,0.12069674024940054,0.9755329558878433,0.9239516344073181,0.3778141584656886,,,0.7718572384804019,0.4138985145249566,0.837312480080079,0.801987295470638,0.222612417250328,0.11684649965382075,0.8485554851542075,0.7790906785967473,0.680370716342897,0.8923602902316226
1493600400,1.0,61.4095,24.6163,693.339,64.5455,24.632752171422577,62.33347003285755,2.18467,0.7827178313248113,-5.142,-10.61983,0.0,-4.99999999995282E-4,1.0,-0.17430000000000234,0.0,-0.4397999999999982,0.0,-0.23319999999999652,0.0,-0.048670000000000435,0.0,-45.50999999999999,0.0,-0.3872,-0.1565000000000003,0.0,0.0,24.6135,0.00280000000000058,0.0,37.2995,64.6488,0.019246206290954082,0.6221015867819035,0.9666682553571901,0.919661715344671,0.5986955735320385,0.8327100168294119,0.5555060897448103,0.07465051845445148,43.2797,-0.08999999999999986,0.0,64.6093,64.6093,64.5455,64.519,0.09029999999999916,0.09029999999999916,0.19266666666666526,75.8175,75.8175,70.8903,68.5767,7.240799999999993,7.240799999999993,7.286716666666663,13.994800000000001,13.994800000000001,15.118238333333334,-0.4070000000000107,0.0,64.4428,64.7852,64.3947,64.7402,64.475,64.9172,0.3423999999999978,0.34550000000000125,0.4421999999999997,-0.10329999999999018,0.0,13.994800000000001,107.66858739026353,0.09763474048442908,0.34327470229508916,0.32703208818877383,1.0,1.0,12.3,25.200000000000003,25.200000000000003,-152.1,1473.78,9.099999999999994,0.0,190.044,20.9954,20.859933333333334,670.4785,664.8173333333332,20.5425,1407.5349999999999,1395.5508333333332,5.7255,5.767554999999999,-152.7,-152.1,20.5722,0.8252234149926996,0.8513906167305626,0.9253494815455485,0.9533347485188407,0.44449391025518964,0.3778984132180964,0.4849560180262387,0.1672899831705881,0.7929811377966937,0.9807537937090459,0.1553521676503895,0.033331744642809816,0.9448270064555424,0.8975133174029565,0.002751006310677474,0.012752724610850185,0.6340917456240224,7.225,64.81224444444443,20.1553,20.1553,6.1605,61.8493,24.6135,-151.26666666666665,0.4763134711091228,0.34955317001460084,0.005502012621354948,6.1605,-68.92899999999997,0.0,20.1553,64.5455,7.225,61.8493,189.637,67.9975,24.632752171422577,-104.0987726158636,62.33347003285755,65.57727535715134,43.521041574874765,39.265421267868064,62.748074158729054,643.9566235664189,2.072998224811246,25.293144300871404,0.40130442646796144,0.002751006310677474,0.08033828465532901,0.9807537937090459,0.44449391025518964,0.1672899831705881,0.033331744642809816,0.9253494815455485,0.8252234149926996,0.3778984132180964,,,0.5560198427063019,0.7700148785445852,0.6175214704700112,0.721938633682544,0.5050410630351597,0.40052077742905856,0.998574551103614,0.6660154438941293,0.14886631072107645,0.7581945131711444
1493601000,1.0,61.9025,24.7323,471.447,64.4615,24.651069689526903,62.022569735369046,2.39983,0.7673530992929565,3.23833,8.38033,0.0,-0.08670000000000044,1.0,-0.17139999999999844,0.0,0.4930000000000021,0.0,-0.8658000000000072,0.0,-0.06649999999999956,0.0,-173.3499999999999,0.0,0.13589999999999947,-1.0363299999999995,0.0,0.0,24.6163,0.11599999999999966,0.0,37.2128,64.589,0.05413117099853604,0.6062593945358594,0.8684382718938141,0.5408257302080872,0.3964157634265918,0.8124039118178125,0.4650589625791046,0.018948916306221752,43.1083,0.21516000000000002,0.0,64.4615,64.6607,64.286,64.286,0.37470000000000425,0.37470000000000425,0.22561666666666724,75.4288,75.4288,70.5675,68.1892,7.239599999999996,7.239599999999996,7.253066666666664,14.197199999999999,14.197199999999999,14.84146,-0.009000000000014552,0.0,64.4428,64.6488,64.286,64.6093,64.475,64.7718,0.20599999999998886,0.32330000000000325,0.2968000000000046,-0.08400000000000318,0.0,14.197199999999999,116.88108527949838,0.08268933389565124,0.3203121222038437,0.34327470229508916,1.0,1.0,13.3,26.0,26.0,-159.6,1300.43,-7.5,0.0,189.637,20.75725,20.681183333333333,620.9670000000001,627.0598333333332,20.2912,1407.5349999999999,1408.27,5.7255,5.762319166666666,-155.75,-159.6,20.329666666666668,0.8141817000017835,0.7277697544626793,0.9810510836937782,0.9723155096267003,0.5349410374208954,0.39374060546414064,0.49575171000746177,0.1875960881821875,0.8105078819237896,0.945868829001464,0.06084932925167666,0.1315617281061859,0.9448270064555424,0.8975133174029565,0.002072375778111591,0.012752724610850185,0.5947283271900771,6.18867,64.716,20.2912,20.2912,6.094,61.4095,24.6163,-152.31666666666666,0.4763134711091228,0.37163659999643306,0.004144751556223182,6.094,-221.89200000000005,0.0,20.2912,64.4615,6.18867,61.4095,189.628,67.1317,24.651069689526903,-105.67416817243316,62.022569735369046,65.53463809351639,43.24841343974941,38.99616883239231,62.821016443200655,403.3561109332842,2.2925097533676673,25.287608677178838,0.6035842365734082,0.002072375778111591,0.4591742697919127,0.945868829001464,0.5349410374208954,0.1875960881821875,0.1315617281061859,0.9810510836937782,0.8141817000017835,0.39374060546414064,,,0.6674543553332682,0.8779028913202973,0.26537302091148257,0.8760923314154774,0.27003053853665143,0.5355920341332708,0.7889465104762131,0.646840268120275,0.7737537652650454,0.677120382421761
1493601600,1.0,62.7178,24.7745,412.948,64.4762,24.750044903506378,,2.21083,0.7529348793928794,-4.11417,-7.352499999999999,0.0,-0.12600000000000477,1.0,-0.00829999999999842,0.0,0.8152999999999935,0.0,-0.6688999999999936,0.0,-0.12966999999999995,0.0,-51.23000000000002,0.0,0.21480000000000032,-0.061500000000000554,0.0,0.0,24.7323,0.042200000000001125,0.0,37.0868,64.5747,,0.5999453302888305,,,0.5262452654116332,0.758817806871501,0.35211499343445307,0.17711017592662104,43.1,-0.18900000000000006,0.0,64.4762,64.5882,64.2165,64.2165,0.37170000000000414,0.37170000000000414,0.2356166666666676,74.9678,74.9678,70.1345,67.866,7.101799999999997,7.101799999999997,7.207483333333329,14.54167,14.54167,14.65798833333333,-0.34799999999998477,0.0,64.4428,64.6488,64.2165,64.6093,64.475,64.7718,0.20599999999998886,0.39280000000000825,0.2968000000000046,0.01470000000000482,0.0,14.54167,105.03804654793704,0.09029992639342468,0.2945179092075437,0.3203121222038437,1.0,1.0,15.5,31.5,31.5,-141.2,1249.2,18.400000000000006,0.0,189.628,20.524250000000002,20.603516666666664,620.9670000000001,596.9893333333333,20.2912,1398.63,1383.4816666666666,5.7255,5.750555,-148.3,-141.2,20.3175,0.5359016106386333,0.8513906167305626,0.822889824073379,0.9723155096267003,0.6478850065655469,0.40005466971116954,0.49575171000746177,0.24118219312849903,0.8105078819237896,,,,,,0.00853106778950073,0.012752724610850185,0.5806188208466656,6.12717,64.6153,,,5.96433,,24.7323,-149.2833333333333,0.32913800116307673,0.9281967787227334,0.01706213557900146,5.96433,-58.499000000000024,0.0,20.506,64.4762,6.12717,61.9025,189.28,66.4628,24.750044903506378,-116.47787348380729,,,43.07130423293083,38.74295520639401,,393.14135551020524,2.195127003840825,25.29068519362174,0.47375473458836675,0.00853106778950073,,,0.6478850065655469,0.24118219312849903,,0.822889824073379,0.5359016106386333,0.40005466971116954,,,0.8590823131826129,0.11659226897889896,,,0.12652045470691967,0.5438941946618157,,0.6976493729426791,0.7142247007589246,0.9208669459487717
1493602200,1.0,63.4037,24.8317,462.403,64.4007,24.777353213096372,62.72003500112083,1.96883,0.727812460732261,-4.79267,-0.6785000000000005,0.0,-0.15679999999999694,1.0,0.01670000000000016,0.0,0.6859000000000037,0.0,0.3363999999999976,0.0,0.12149999999999928,0.0,45.74000000000001,0.0,0.16369999999999862,0.4245000000000001,0.0,0.0,24.7745,0.057200000000001694,0.0,36.93,64.5455,0.31437800286330697,0.5872259903147333,0.2889100576631537,0.16501903190184464,0.45296306791073226,0.7587732672754721,0.2678686667359139,0.6461838767046424,43.1167,-0.242,0.0,64.4007,64.4868,64.2818,64.2818,0.2049999999999983,0.2049999999999983,0.242916666666666,74.432,74.432,69.5753,67.4008,7.031199999999998,7.031199999999998,7.183599999999996,14.58387,14.58387,14.469416666666664,-0.057999999999992724,0.0,64.4007,64.6488,64.2165,64.6093,64.475,64.7718,0.24809999999999377,0.39280000000000825,0.2968000000000046,-0.07550000000000523,0.0,14.58387,97.33496510493067,0.06792176651143907,0.332796845296826,0.2945179092075437,1.0,1.0,8.9,18.200000000000003,18.200000000000003,-125.3,1294.94,15.899999999999991,0.0,189.28,20.524250000000002,20.530583333333333,559.5325,575.0038333333333,20.506,1398.63,1381.2241666666664,5.745335000000001,5.773249166666666,-146.64999999999998,-125.3,20.488966666666666,0.28408130419542765,0.7312603906012196,0.35381612329535755,0.9723155096267003,0.7321313332640861,0.4127740096852667,0.49575171000746177,0.24122673272452788,0.8105078819237896,0.685621997136693,0.24931629489711424,0.7110899423368463,0.9448270064555424,0.8975133174029565,0.006371866217977986,0.013307855308949918,0.5806188208466656,6.55167,64.54715555555556,20.6697,,6.08583,62.7178,24.7745,-146.08333333333331,0.4256375293636376,0.5681626083908553,0.012743732435955972,6.08583,49.45500000000004,0.0,20.6697,64.4007,6.55167,62.7178,189.222,66.7992,24.777353213096372,-89.87327789388485,62.72003500112083,66.44874946598401,42.93673355648296,38.54438770213863,62.91177883440926,475.06361100711604,2.039265628690366,25.31154358080676,0.5470369320892677,0.006371866217977986,0.8349809680981554,0.685621997136693,0.7321313332640861,0.24122673272452788,0.7110899423368463,0.35381612329535755,0.28408130419542765,0.4127740096852667,,,0.6649113559190809,0.7001320566117601,0.5513920341133765,0.8360267263780432,0.34615104957921444,0.5556633125343101,0.6503903007957964,0.5118343782603845,0.4703440274897919,0.6179392593068569
