DATETIME,IND1679,IND1680,IND1681,IND1682,IND1683,IND323,IND5088,IND5105,IND5113,IND5115,IND5117,IND5125,SYM157
1489118940,3.724166,28.402980000000003,35.0,35.04717000000001,35.10000000000001,,,,,,,,
1489119000,3.7085000000000004,28.459820000000004,35.0,35.03717,35.10000000000001,,,,,,,,
1489119060,3.6910000000000007,28.52699,35.0,35.027170000000005,35.10000000000001,,,,,,,,
1489119120,3.722667000000001,28.60566,35.0,35.01717,35.10000000000001,,,,,,,,
1489119180,3.7461670000000007,28.70866,35.0,35.00900000000001,35.09817,,,,,,,,
1489119240,3.776833,28.786659999999998,35.0,35.0,35.097170000000006,,,,,,,,
1489119300,3.823,28.863500000000002,35.0,35.0,35.08717000000001,,,,,,,,
1489119360,3.848167,28.939,35.0,35.0,35.07717,,,,,,,,
1489119420,3.850334,28.9855,35.0,35.0,35.067170000000004,,,,,,,,
1489119480,3.854501,28.99434,35.0,35.0,35.057170000000006,,,,,,,,
1489119540,3.855835,28.98484,35.0,35.0,35.04717000000001,,,,,,,,
1489119600,3.8446680000000004,28.976,35.0,35.0,35.03717,,,,,,,,
1489119660,3.852168,28.977330000000002,35.0,35.0,35.027170000000005,,,,,,,,
1489119720,3.8398339999999997,28.98299,35.0,35.0,35.01717,,,,,,,,
1489119780,3.7698339999999995,28.97833,35.0,35.0,35.00900000000001,,,,,,,,
1489119840,3.7400010000000004,29.015160000000005,35.0,35.0,35.0,,,,,,,,
1489119900,3.851334,29.04099,35.0,35.0,35.0,,,,,,,,
1489119960,4.806837000000001,29.044830000000005,35.0,35.0,35.0,,,,,,,,
1489120020,7.492007000000001,29.032,35.035,35.003499999999995,35.0,,,,,,,,
1489120080,11.000677,29.010830000000006,35.1,35.0135,35.0,,,,,,,,
1489120140,14.549009999999999,28.97783,35.1,35.023500000000006,35.0,,,,,,,,
1489120200,18.11701,28.938000000000002,35.1,35.033500000000004,35.0,,,,,,,,
1489120260,21.65951,28.877,35.1,35.04350000000001,35.0,,,,,,,,
1489120320,25.188176999999996,28.823000000000004,35.1,35.05350000000001,35.0,,,,,,,,
1489120380,28.78201,28.775660000000006,35.1,35.063500000000005,35.0,,,,,,,,
1489120440,32.33551,28.681330000000003,35.1,35.0735,35.0,,,,,,,,
1489120500,35.73651,28.58883,35.1,35.08350000000001,35.0,,,,,,,,
1489120560,38.315839999999994,28.50833,35.1,35.0935,35.0,,,,,,,,
1489120620,39.178169999999994,28.44616,35.1,35.10000000000001,35.003499999999995,,,,,,,,
1489120680,39.199999999999996,28.39049,35.1,35.10000000000001,35.0135,,,,,,,,
1489120740,39.199999999999996,28.37116,35.1,35.10000000000001,35.023500000000006,,,,,,,,
1489120800,39.199999999999996,28.342160000000003,35.1,35.10000000000001,35.033500000000004,,,,,,,,
1489120860,39.199999999999996,28.30483,35.1,35.10000000000001,35.04350000000001,,,,,,,,
1489120920,39.199999999999996,28.253,35.1,35.10000000000001,35.05350000000001,,,,,,,,
1489120980,39.199999999999996,28.191500000000005,35.1,35.10000000000001,35.063500000000005,,,,,,,,
1489121040,39.199999999999996,28.144670000000005,35.1,35.10000000000001,35.0735,,,,,,,,
1489121100,39.199999999999996,28.109840000000005,35.1,35.10000000000001,35.08350000000001,,,,,,,,
1489121160,39.199999999999996,28.07,35.1,35.10000000000001,35.0935,,,,,,,,
1489121220,39.199999999999996,28.030500000000004,35.1,35.10000000000001,35.10000000000001,,,,,,,,
1489121280,39.199999999999996,27.98467,35.1,35.10000000000001,35.10000000000001,,,,,,,,
1489121340,39.199999999999996,27.940169999999995,35.1,35.10000000000001,35.10000000000001,,,,,,,,
1489121400,39.199999999999996,27.89367,35.1,35.10000000000001,35.10000000000001,,,,,,,,
1489121460,39.199999999999996,27.8525,35.125,35.102500000000006,35.10000000000001,,,,,,,,
1489121520,39.199999999999996,27.822670000000002,35.1367,35.106170000000006,35.10000000000001,,,,,,,,
1489121580,39.199999999999996,27.78934,35.1433,35.1105,35.10000000000001,,,,,,,,
1489121640,39.199999999999996,27.748170000000002,35.2,35.1205,35.10000000000001,,,,,,,,
1489121700,39.199999999999996,27.706500000000002,35.2,35.1305,35.10000000000001,,,,,,,,
1489121760,39.199999999999996,27.67434,35.2,35.140499999999996,35.10000000000001,,,,,,,,
1489121820,39.199999999999996,27.63984,35.2,35.1505,35.10000000000001,,,,,,,,
1489121880,39.199999999999996,27.613510000000005,35.2,35.1605,35.10000000000001,,,,,,,,
1489121940,39.199999999999996,27.576510000000003,35.2,35.1705,35.10000000000001,,,,,,,,
1489122000,39.199999999999996,27.549179999999996,35.2,35.180499999999995,35.10000000000001,,,,,,,,
1489122060,39.199999999999996,27.523180000000004,35.2,35.187999999999995,35.102500000000006,,,,,,,,
1489122120,39.199999999999996,27.49884,35.2,35.19433,35.106170000000006,,,,,,,,
1489122180,39.199999999999996,27.479010000000002,35.2,35.199999999999996,35.1105,,,,,,,,
1489122240,39.199999999999996,27.46401,35.2,35.199999999999996,35.1205,,,,,,,,
1489122300,39.199999999999996,27.439010000000003,35.2,35.199999999999996,35.1305,,,,,,,,
1489122360,39.199999999999996,27.427170000000004,35.2,35.199999999999996,35.140499999999996,,,,,,,,
1489122420,39.199999999999996,27.43517,35.2,35.199999999999996,35.1505,,,,,,,,
1489122480,39.199999999999996,27.456000000000003,35.2,35.199999999999996,35.1605,,,,,,,,
1489122540,39.199999999999996,27.468829999999997,35.2,35.199999999999996,35.1705,,,,,,,,
1489122600,39.199999999999996,27.478659999999998,35.2,35.199999999999996,35.180499999999995,,,,,,,,
1489122660,39.199999999999996,27.50116,35.2967,35.209669999999996,35.187999999999995,,,,,,,,
1489122720,39.199999999999996,27.5175,35.3,35.21967,35.19433,,,,,,,,
1489122780,39.199999999999996,27.55266,35.3,35.22967,35.199999999999996,,,,,,,,
1489122840,39.199999999999996,27.57999,35.3,35.239670000000004,35.199999999999996,,,,,,,,
1489122900,39.199999999999996,27.60566,35.3,35.24967,35.199999999999996,,,,,,,,
1489122960,39.199999999999996,27.62083,35.3,35.25967000000001,35.199999999999996,,,,,,,,
1489123020,39.199999999999996,27.61667,35.3,35.26967000000001,35.199999999999996,,,,,,,,
1489123080,39.199999999999996,27.61017,35.3,35.27967,35.199999999999996,,,,,,,,
1489123140,39.199999999999996,27.60184,35.3,35.28967000000001,35.199999999999996,,,,,,,,
1489123200,39.199999999999996,27.59751,35.3,35.299670000000006,35.199999999999996,,,,,,,,
1489123260,39.199999999999996,27.56968,35.3,35.300000000000004,35.209669999999996,,,,,,,,
1489123320,39.199999999999996,27.54251,35.3,35.300000000000004,35.21967,,,,,,,,
1489123380,39.199999999999996,27.49185,35.3,35.300000000000004,35.22967,,,,,,,,
1489123440,39.199999999999996,27.44485,35.3,35.300000000000004,35.239670000000004,,,,,,,,
1489123500,39.199999999999996,27.41285,35.3,35.300000000000004,35.24967,,,,,,,,
1489123560,39.199999999999996,27.381850000000004,35.315,35.301500000000004,35.25967000000001,,,,,,,,
1489123620,39.199999999999996,27.35951,35.3833,35.309830000000005,35.26967000000001,,,,,,,,
1489123680,39.199999999999996,27.325509999999998,35.4,35.31983,35.27967,,,,,,,,
1489123740,39.199999999999996,27.291510000000002,35.4,35.32983,35.28967000000001,,,,,,,,
1489123800,39.199999999999996,27.247510000000002,35.4,35.33983,35.299670000000006,,,,,,,,
1489123860,39.199999999999996,27.225340000000003,35.4,35.34982999999999,35.300000000000004,,,,,,,,
1489123920,39.199999999999996,27.210840000000005,35.4,35.359829999999995,35.300000000000004,,,,,,,,
1489123980,39.199999999999996,27.212000000000003,35.4,35.36983,35.300000000000004,,,,,,,,
1489124040,39.199999999999996,27.222340000000003,35.4,35.37983,35.300000000000004,,,,,,,,
1489124100,39.199999999999996,27.21767,35.4,35.389829999999996,35.300000000000004,,,,,,,,
1489124160,39.199999999999996,27.20267,35.4,35.39833,35.301500000000004,,,,,,,,
1489124220,39.199999999999996,27.17901,35.4,35.4,35.309830000000005,,,,,,,,
1489124280,39.199999999999996,27.166510000000006,35.4,35.4,35.31983,,,,,,,,
1489124340,39.199999999999996,27.164840000000005,35.4,35.4,35.32983,,,,,,,,
1489124400,39.199999999999996,27.179840000000002,35.4,35.4,35.33983,,,,,,,,
1489124460,39.199999999999996,27.190170000000002,35.4,35.4,35.34982999999999,,,,,,,,
1489124520,39.199999999999996,27.191,35.4,35.4,35.359829999999995,,,,,,,,
1489124580,39.199999999999996,27.186839999999997,35.4,35.4,35.36983,,,,,,,,
1489124640,39.199999999999996,27.173499999999997,35.4,35.4,35.37983,,,,,,,,
1489124700,39.199999999999996,27.161,35.4,35.4,35.389829999999996,,,,,,,,
1489124760,39.199999999999996,27.15983,35.4,35.4,35.39833,,,,,,,,
1489124820,39.199999999999996,27.176990000000004,35.4,35.4,35.4,,,,,,,,
1489124880,39.199999999999996,27.19699,35.4,35.4,35.4,,,,,,,,
1489124940,39.199999999999996,27.20016,35.4,35.4,35.4,,,,,,,,
1489125000,39.199999999999996,27.191320000000005,35.4,35.4,35.4,,,,,,,,
1489125060,39.199999999999996,27.18049,35.4,35.4,35.4,,,,,,,,
1489125120,39.199999999999996,27.176830000000002,35.4,35.4,35.4,,,,,,,,
1489125180,39.199999999999996,27.175830000000005,35.4,35.4,35.4,,,,,,,,
1489125240,39.199999999999996,27.17467,35.4,35.4,35.4,,,,,,,,
1489125300,39.199999999999996,27.171670000000002,35.4,35.4,35.4,,,,,,,,
1489125360,39.199999999999996,27.169170000000005,35.4,35.4,35.4,,,,,,,,
1489125420,39.199999999999996,27.148510000000005,35.4,35.4,35.4,,,,,,,,
1489125480,39.199999999999996,27.121180000000006,35.4,35.4,35.4,,,,,,,,
1489125540,39.199999999999996,27.104340000000004,35.4,35.4,35.4,,,,,,,,
1489125600,39.199999999999996,27.08784,35.4,35.4,35.4,,,,,,,,
1489125660,39.199999999999996,27.08334,35.4,35.4,35.4,,,,,,,,
1489125720,39.199999999999996,27.078169999999997,35.4,35.4,35.4,,,,,,,,
1489125780,39.199999999999996,27.078169999999997,35.4,35.4,35.4,,,,,,,,
1489125840,39.199999999999996,27.08233,35.4,35.4,35.4,,,,,,,,
1489125900,39.199999999999996,27.08483,35.4,35.4,35.4,,,,,,,,
1489125960,39.199999999999996,27.07933,35.4,35.4,35.4,,,,,,,,
1489126020,39.199999999999996,27.080489999999998,35.4,35.4,35.4,,,,,,,,
1489126080,39.199999999999996,27.084819999999997,35.4,35.4,35.4,,,,,,,,
1489126140,39.199999999999996,27.087320000000002,35.4,35.4,35.4,,,,,,,,
1489126200,39.199999999999996,27.080160000000003,35.4,35.4,35.4,,,,,,,,
1489126260,39.199999999999996,27.06499,35.4,35.4,35.4,,,,,,,,
1489126320,39.199999999999996,27.05032,35.4,35.4,35.4,,,,,,,,
1489126380,39.199999999999996,27.03465,35.4,35.4,35.4,,,,,,,,
1489126440,39.199999999999996,27.01699,35.4,35.4,35.4,,,,,,,,
1489126500,39.199999999999996,27.00949,35.4,35.4,35.4,,,,,,,,
1489126560,39.199999999999996,27.00716,35.4,35.4,35.4,,,,,,,,
1489126620,39.199999999999996,27.01183,35.4,35.4,35.4,,,,,,,,
1489126680,39.199999999999996,27.01066,35.4,35.4,35.4,,,,,,,,
1489126740,39.199999999999996,27.01583,35.4,35.4,35.4,,,,,,,,
1489126800,39.199999999999996,27.02299,35.4,35.4,35.4,,,,,,,,
1489126860,39.199999999999996,27.03233,35.4,35.4,35.4,,,,,,,,
1489126920,39.199999999999996,27.039170000000002,35.4,35.4,35.4,,,,,,,,
1489126980,39.199999999999996,27.040500000000005,35.4,35.4,35.4,,,,,,,,
1489127040,39.199999999999996,27.043000000000003,35.4,35.4,35.4,,,,,,,,
1489127100,39.199999999999996,27.05283,35.4,35.4,35.4,,,,,,,,
1489127160,39.199999999999996,27.062829999999998,35.4,35.4,35.4,,,,,,,,
1489127220,39.199999999999996,27.05666,35.4,35.4,35.4,,,,,,,,
1489127280,39.199999999999996,27.04883,35.4,35.4,35.4,,,,,,,,
1489127340,39.199999999999996,27.034660000000002,35.4,35.4,35.4,,,,,,,,
1489127400,39.199999999999996,27.035000000000004,35.4,35.4,35.4,,,,,,,,
1489127460,39.199999999999996,27.02333,35.4,35.4,35.4,,,,,,,,
1489127520,39.199999999999996,27.013160000000006,35.4,35.4,35.4,,,,,,,,
1489127580,39.199999999999996,26.98983000000001,35.4,35.4,35.4,,,,,,,,
1489127640,39.199999999999996,26.971490000000006,35.4,35.4,35.4,,,,,,,,
1489127700,39.199999999999996,26.944160000000007,35.4,35.4,35.4,,,,,,,,
1489127760,39.199999999999996,26.916660000000004,35.4,35.4,35.4,,,,,,,,
1489127820,39.199999999999996,26.892660000000003,35.4,35.4,35.4,,,,,,,,
1489127880,39.199999999999996,26.87516,35.4,35.4,35.4,,,,,,,,
1489127940,39.199999999999996,26.86133,35.4,35.4,35.4,,,,,,,,
1489128000,39.199999999999996,26.85716,35.4,35.4,35.4,,,,,,,,
1489128060,39.199999999999996,26.861659999999997,35.4,35.4,35.4,,,,,,,,
1489128120,39.199999999999996,26.86699,35.4,35.4,35.4,,,,,,,,
1489128180,39.199999999999996,26.888489999999997,35.4,35.4,35.4,,,,,,,,
1489128240,39.199999999999996,26.90766,35.4,35.4,35.4,,,,,,,,
1489128300,39.199999999999996,26.923659999999998,35.4,35.4,35.4,,,,,,,,
1489128360,39.199999999999996,26.926829999999995,35.38,35.397999999999996,35.4,,,,,,,,
1489128420,39.199999999999996,26.925829999999998,35.3317,35.39117,35.4,,,,,,,,
1489128480,39.199999999999996,26.908,35.355,35.38667,35.4,,,,,,,,
1489128540,39.199999999999996,26.885170000000002,35.3067,35.37734,35.4,,,,,,,,
1489128600,39.199999999999996,26.832169999999998,35.3,35.36734,35.4,,,,,,,,
1489128660,39.199999999999996,26.780169999999995,35.3,35.35733999999999,35.4,,,,,,,,
1489128720,39.199999999999996,26.727009999999996,35.3,35.347339999999996,35.4,,,,,,,,
1489128780,39.199999999999996,26.668180000000003,35.3,35.33734,35.4,,,,,,,,
1489128840,39.199999999999996,26.610680000000002,35.3,35.32734,35.4,,,,,,,,
1489128900,39.199999999999996,26.56218,35.3,35.31734,35.4,,,,,,,,
1489128960,42.535830000000004,26.524680000000004,35.3017,35.30951,35.397999999999996,,,,,,,,
1489129020,47.22583,26.496679999999998,35.4,35.31634,35.39117,,,,,,,,
1489129080,51.914660000000005,26.484009999999998,35.4,35.32084,35.38667,,,,,,,,
1489129140,56.59966,26.472669999999994,35.4,35.330169999999995,35.37734,,,,,,,,
1489129200,61.28199000000001,26.485670000000006,35.4,35.34016999999999,35.36734,,,,,,,,
1489129260,65.96266000000001,26.50284,35.4,35.35016999999999,35.35733999999999,,,,,,,,
1489129320,70.64266,26.51567,35.4,35.36017,35.347339999999996,,,,,,,,
1489129380,75.32899000000002,26.52983,35.4,35.370169999999995,35.33734,,,,,,,,
