DATETIME,IND323,IND5088,IND5105,IND5113,IND5115,IND5117,IND5125
1490140800,76.372,189.204,19.46415,1505.92,19.309,1625.685,9.14125
1490141400,82.4905,189.128,19.3595,1519.7,19.2413,1646.915,8.77542
1490142000,83.3778,190.749,19.27515,1519.7,19.2413,1666.08,8.503499999999999
1490142600,83.5608,190.159,19.183,1519.7,18.8277,1673.175,8.07333
1490143200,84.5513,189.362,18.9762,1434.63,18.3942,1673.175,7.878500000000001
1490143800,86.4312,189.632,18.63035,1346.73,18.3942,1675.3400000000001,7.63242
1490144400,87.4802,189.398,18.413600000000002,1346.73,18.3942,1675.3400000000001,7.3805
1490145000,87.4802,189.756,18.36495,1234.88,18.3357,1669.9850000000001,7.19575
1490145600,87.4802,189.416,18.31075,1153.895,18.2858,1666.08,6.84667
1490146200,87.4802,189.061,18.31075,1073.225,17.804,1663.865,6.454585
1490146800,87.4802,190.01,18.0449,1049.9699999999998,17.7992,1661.575,6.1805
1490147400,84.9792,189.319,17.81275,994.9355,17.804,1659.145,6.0400849999999995
1490148000,83.5963,188.935,17.8016,1008.3354999999999,17.7992,1661.575,6.0400849999999995
1490148600,83.3212,189.563,17.7501,1073.225,17.701,1659.145,6.0400849999999995
1490149200,82.6448,188.185,17.8016,930.4409999999999,17.701,1656.1999999999998,6.0400849999999995
1490149800,80.6307,189.193,17.7501,1021.701,17.701,1656.1999999999998,5.91617
1490150400,79.8798,189.593,17.617150000000002,1246.825,17.339,1656.1999999999998,5.85117
1490151000,79.7333,189.689,17.436149999999998,1322.4650000000001,16.7945,1656.1999999999998,5.845585
1490151600,79.7333,188.833,17.156,1249.92,16.7945,1659.145,5.835585
1490152200,79.7333,189.22,16.9195,1324.625,16.866,1664.5549999999998,5.835585
1490152800,79.8798,188.346,16.83025,1436.7150000000001,16.866,1672.53,5.845335
1490153400,83.3212,188.705,16.83025,1494.62,16.866,1676.1399999999999,5.83225
1490154000,83.6028,188.844,16.83025,1494.62,16.5595,1678.02,5.801335
1490154600,83.7825,188.889,16.71275,1569.315,16.5595,1679.42,5.801335
1490155200,86.3382,189.431,16.55875,1569.315,16.4493,1679.42,5.756835
1490155800,86.3382,189.193,16.55875,1569.315,16.4493,1679.42,5.7393350000000005
1490156400,86.3382,189.4,16.57075,1437.35,16.582,1679.42,5.724
1490157000,86.3382,190.413,16.5044,1349.055,16.582,1679.42,5.71383
1490157600,86.3382,188.983,16.42975,1281.14,16.4102,1679.355,5.701915
