DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND45384,IND45385,IND45386,IND45387,IND45388,IND45389,IND45390,IND45392,IND45393,IND45394,IND45397,IND45398,IND45399,IND45400,IND45401,IND45402,IND45403,IND45426,IND45427,IND45463,IND45464,IND45465,IND45466,IND45467,IND45468,IND45469,IND45470,IND45471,IND45510,IND45511,IND45512,IND45513,IND45514,IND45515,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5106,IND5114,IND5118,IND5126,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM112,SYM1994,SYM246,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1494374400,1.0,63.2055,33.0703,293.464,74.7963,33.15213272855225,62.66708943320904,2.1175,0.5070148566675208,1.22017,1.898003,0.0,-0.3100999999999985,0.0,-0.2950000000000017,0.0,0.2805000000000035,0.0,-0.09609999999999275,0.0,0.10900000000000176,0.0,-35.87000000000012,0.0,-0.07440000000000069,-0.3075000000000001,0.0,0.0,33.0922,-0.021899999999995146,0.0,43.2547,0.25076507568658557,0.43284106113290766,0.03853702659798586,0.22903793942356154,0.5930582970571083,0.32115911322999435,0.02941467851143542,0.4352973267056719,53.2972,0.15317000000000025,0.0,74.7963,75.0332,74.6172,74.6172,0.4159999999999968,0.4159999999999968,0.2697000000000003,80.7972,80.7972,75.3652,75.2065,5.590699999999998,5.590699999999998,5.456149999999998,9.780999999999999,9.780999999999999,9.833083333333331,-0.5759999999999934,0.0,74.7963,76.7642,74.6172,76.6863,74.6643,76.91,1.9679000000000002,2.069100000000006,2.2456999999999994,74.6172,75.0332,-0.1325000000000074,0.36889999999999645,0.0,0.0,-0.1424999999999983,0.0,9.780999999999999,100.29954260376957,0.11078207055079126,0.29023121142932673,0.2935960908325275,1.0,1.0,5.2,11.600000000000001,11.600000000000001,-138.3,1141.11,6.299999999999983,0.0,189.628,27.5094,410.7156666666666,1413.0966666666666,18.271324999999997,-138.3,27.455599999999997,0.43612690249174507,0.8702691921281855,0.5647026732943281,0.859159401721644,0.9705853214885646,0.5671589388670923,0.06017971278337217,0.6788408867700056,0.9144582351970483,0.7492349243134144,0.16994734396807945,0.9614629734020141,0.5007601336673737,0.5015728870270677,0.0029553023755358662,0.014205867584264443,0.8585737082742891,5.6555,76.47708888888889,27.3373,,17.5563,62.925,33.0922,-149.7,0.4840008337433286,0.8722538049834901,0.0059106047510717324,17.5563,-36.98000000000002,0.0,27.3373,74.7963,5.6555,62.925,189.052,66.3957,33.15213272855225,-88.50070748012797,62.66708943320904,65.90128772083267,51.4105450664424,43.06487315229559,61.78074109222584,292.5875755578677,2.1251924523542964,32.920826163041816,0.4069417029428916,0.0029553023755358662,0.7709620605764385,0.7492349243134144,0.9705853214885646,0.6788408867700056,0.9614629734020141,0.5647026732943281,0.43612690249174507,0.5671589388670923,,,,0.48919103980636,0.4789698864463367,0.7451644500103213,0.6709553435441747,0.9356433651340079,0.5722325866239013,0.6169127926236077,0.6749336360047956,0.49460406532759427,0.1396617636252442
1494375000,1.0,62.7147,33.2,152.941,74.5187,33.1607002045443,,2.73383,0.5070148566675208,-2.01167,-3.23184,0.0,-0.15270000000000294,0.0,-0.16149999999999665,0.0,-0.4908000000000001,0.0,-1.0037000000000091,0.0,-0.062000000000001165,0.0,-91.31999999999994,0.0,1.4829000000000008,-0.9603299999999999,0.0,0.0,33.0703,0.1296999999999997,0.0,43.102,,0.38325265396241237,,,0.3765759726274306,0.29802189602374907,0.027493358774741128,0.31195748402744283,53.1357,0.61633,0.0,74.5187,74.6928,74.3852,74.3852,0.30760000000000787,0.30760000000000787,0.28368333333333595,80.4803,80.4803,74.9757,74.7292,5.751099999999994,5.751099999999994,5.521949999999997,11.3259,11.3259,10.0892,0.36199999999999477,0.0,74.5187,76.028,74.3852,75.9487,74.6643,75.731,1.5093000000000103,1.5635000000000048,1.0666999999999973,74.3852,74.6928,-0.23199999999999932,-0.34039999999998827,0.0,0.0,-0.27760000000000673,0.0,11.3259,104.34113473178536,0.07353130983542662,0.011899691482442564,0.29023121142932673,1.0,1.0,11.3,22.5,22.5,-143.7,1049.79,-5.399999999999977,0.0,189.052,27.66843333333333,351.5243333333333,1360.5433333333333,18.126683333333332,-143.7,27.856399999999997,0.7340633604889737,0.8702691921281855,0.6880425159725572,0.859159401721644,0.9725066412252589,0.6167473460375876,0.05246895299011428,0.7019781039762509,0.9144582351970483,,,,,,0.0061285589710057264,0.012528086204493265,0.8585737082742891,4.69517,75.98479999999999,,,17.4943,,33.0703,-146.53333333333333,0.4840008337433286,0.5318732790220526,0.012257117942011453,17.4943,-140.523,0.0,28.8202,74.5187,4.69517,63.2055,189.414,65.392,33.1607002045443,-110.73623263054435,,,51.1997287970604,42.76126336073351,,146.57785770985075,2.6532364613983495,32.748623111072924,0.6234240273725694,0.0061285589710057264,,,0.9725066412252589,0.7019781039762509,,0.6880425159725572,0.7340633604889737,0.6167473460375876,,,,0.7082429084255865,0.257972532344359,,,0.5755193406280117,0.6373576365931941,,0.16982310760273164,0.17392867895675043,0.4082418754673156
1494375600,1.0,62.499,33.2,181.178,74.4667,33.27995424108323,,2.50067,0.5070148566675208,-4.81433,-2.80266,0.0,-0.07269999999999754,0.0,-0.15740000000000265,0.0,-0.21569999999999823,0.0,-0.3412000000000006,0.0,-0.06499999999999773,0.0,0.4600000000000364,0.0,0.20730000000000004,0.19015999999999966,0.0,0.0,33.2,0.0,1.0,43.0293,,0.3571018758415371,,,0.5822994957346344,0.27254488753157113,0.029722263282091932,0.28214430998982076,52.9783,-0.23316000000000026,0.0,74.4667,74.6175,74.3583,74.3583,0.259200000000007,0.259200000000007,0.2773833333333352,80.1532,80.1532,74.5913,74.3415,5.811700000000002,5.811700000000002,5.606616666666665,11.598199999999999,11.598199999999999,10.43585,-0.026999999999986812,0.0,74.4667,75.4488,74.3583,75.3612,74.6175,75.2762,0.9821000000000026,1.0028999999999968,0.6586999999999961,74.3583,74.6175,-0.026899999999997704,-0.07529999999999859,0.0,0.0,-0.0519999999999925,0.0,11.598199999999999,105.28641133896804,0.07727645829452669,0.016497894226771,0.011899691482442564,1.0,1.0,9.8,18.4,18.4,-146.9,1050.25,-3.200000000000017,0.0,189.414,27.943883333333336,308.6045,1317.1783333333328,17.979974999999996,-146.9,28.395,0.5346599650342879,0.9014267382730535,0.7178556900101792,0.8060636697353767,0.9702777367179081,0.6428981241584629,0.04902198164284846,0.7274551124684289,0.9144582351970483,,,,,,0.0032865093255949186,0.012528086204493265,0.7750680752069713,4.88533,75.4957888888889,,,17.4293,,33.2,-144.26666666666665,0.4840008337433286,0.9306800699314242,0.006573018651189837,17.4293,28.236999999999995,0.0,29.0275,74.4667,4.88533,62.7147,189.387,65.0508,33.27995424108323,-102.32094879982918,,,51.085239764928176,42.644356692875675,,172.08108595961176,2.4818821183218502,32.585429247801486,0.4177005042653656,0.0032865093255949186,,,0.9702777367179081,0.7274551124684289,,0.7178556900101792,0.5346599650342879,0.6428981241584629,,,,0.7516710226830996,0.734464967241461,,,0.7254720913889234,0.6919498732024466,,0.4341514244723944,0.26927981295307396,0.4728338911180742
1494376200,1.0,62.3837,33.1463,158.626,74.6562,33.28109031529344,,2.49683,0.5070148566675208,0.9905,5.80483,0.0,-0.10799999999999699,0.0,-0.09979999999999478,0.0,-0.11530000000000484,0.0,-0.19149999999999068,0.0,-0.2190000000000012,0.0,-0.22000000000002728,0.0,-0.09580000000000055,0.013500000000000512,0.0,0.0,33.2,-0.0537000000000063,1.0,42.9213,,0.34755199762093436,,,0.6766248292801749,0.27993869963386797,0.030116654166028267,0.7297747498781482,52.8785,-0.0038399999999998435,0.0,74.6562,74.6562,74.4875,74.4875,0.16870000000000118,0.16870000000000118,0.27673333333333494,79.8995,79.8995,74.3092,74.0567,5.842799999999997,5.842799999999997,5.6746833333333315,11.7214,11.7214,10.74765,0.554000000000002,0.0,74.4667,75.1063,74.3583,74.9848,74.5618,75.2192,0.6396000000000015,0.6265000000000072,0.6573999999999955,74.4875,74.5618,0.12919999999999732,-0.05570000000000164,0.0,0.0,0.18949999999999534,0.0,11.7214,91.94099882297901,0.06795826758634203,0.010602678997160513,0.016497894226771,1.0,1.0,7.0,15.0,15.0,-139.3,1050.03,7.599999999999994,0.0,189.387,28.19103333333333,253.31116666666665,1267.0308333333332,17.818624999999997,-139.3,28.926466666666663,0.5720084547367339,0.9014267382730535,0.2702252501218519,0.7621321264890797,0.9698833458339717,0.6524480023790656,0.03393675675317584,0.720061300366132,0.8773463030981263,,,,,,0.003594289720360309,0.012528086204493265,0.7452868628358769,4.89883,75.19155555555555,,,17.2103,,33.2,-143.46666666666664,0.5906585587359815,0.8559830905265322,0.007188579440720618,17.2103,-22.551999999999992,0.0,28.9317,74.6562,4.89883,62.499,189.941,64.8593,33.28109031529344,-94.91175629481461,,,51.017741761059625,42.560683129646385,,172.53021179965066,2.467640477743344,32.43042191197812,0.3233751707198251,0.003594289720360309,,,0.9698833458339717,0.720061300366132,,0.2702252501218519,0.5720084547367339,0.6524480023790656,,,,0.6992290395260538,0.050714831729774444,,,0.4291053953711513,0.8260990854585456,,0.5776896981464723,0.4302315591211424,0.563571178746182
1494376800,1.0,62.1777,33.1,120.508,74.7908,33.24579565439153,,3.00867,0.5070148566675208,-5.718,-6.7085,0.0,-0.02130000000000365,0.0,-0.07850000000000534,0.0,-0.20599999999999596,0.0,-0.2436000000000007,0.0,-0.2690000000000019,0.0,-0.36999999999989086,0.0,1.0726000000000013,-0.46365999999999996,0.0,0.0,33.1463,-0.04629999999999512,1.0,42.9,,0.3178664878208556,,,0.6971253684287582,0.2995611371684934,0.031807504279584675,0.3731520164934736,52.8,0.5118399999999999,0.0,74.7908,75.236,74.6128,74.6128,0.6232000000000113,0.6232000000000113,0.3415333333333379,79.5795,79.5795,73.9627,73.6808,5.898699999999991,5.898699999999991,5.74428333333333,13.063000000000002,13.063000000000002,11.242316666666667,-0.3329999999999984,0.0,74.4667,74.9388,74.3583,74.7497,74.5618,75.236,0.4720999999999975,0.3914000000000044,0.674199999999999,74.6128,75.236,0.12529999999999575,0.674199999999999,0.0,0.0,0.13460000000000605,0.0,13.063000000000002,103.70274554311071,0.07222722015165146,0.008509915396366988,0.010602678997160513,1.0,1.0,7.4,15.700000000000001,15.700000000000001,-123.7,1049.66,15.600000000000009,0.0,189.941,28.588783333333332,206.1935,1215.0891666666666,17.65683333333333,-123.7,29.321166666666663,0.8403393995246882,0.8702691921281855,0.6268479835065264,0.748022344779344,0.9681924957204153,0.6821335121791444,0.03144504585665439,0.7004388628315066,0.7684464704618812,,,,,,0.00873016307714779,0.012528086204493265,0.7177344869212332,4.43517,74.9722888888889,,,16.9413,,33.1463,-139.41666666666666,0.5906585587359815,0.31932120095062366,0.01746032615429558,16.9413,-38.11800000000001,0.0,30.0043,74.7908,4.43517,62.3837,189.608,64.6157,33.24579565439153,-95.87622723162906,,,51.082906068130654,42.62961542741256,,116.20521652428488,2.8863824880710647,32.2230161227597,0.30287463157124184,0.00873016307714779,,,0.9681924957204153,0.7004388628315066,,0.6268479835065264,0.8403393995246882,0.6821335121791444,,,,0.8561018518992535,0.38085104975559964,,,0.5429699074521883,0.3642144096073037,,0.43441468149235,0.5715677349794313,0.8499569546950184
1494377400,1.0,62.048,32.9507,107.372,74.9013,33.21114369718385,,3.27383,0.5070148566675208,3.21267,8.93067,0.0,0.07529999999999859,0.0,0.0,1.0,-0.1296999999999997,0.0,-0.17900000000000205,0.0,-0.17449999999999832,0.0,0.4499999999998181,0.0,0.25789999999999935,-0.2655000000000003,0.0,0.0,33.1,-0.14930000000000376,1.0,42.9753,,0.3180240446521342,,,0.8517777169579519,0.32266347916511595,0.04201223011058586,0.18220844578763418,52.8,0.26515999999999984,0.0,74.9013,75.0055,74.7062,74.7062,0.29930000000000234,0.29930000000000234,0.34566666666667106,79.2357,79.2357,73.5963,73.2958,5.939899999999994,5.939899999999994,5.805816666666662,13.4954,13.4954,11.830816666666667,-0.1490000000000009,0.0,74.4667,74.9013,74.3583,74.7062,74.5618,75.236,0.4346000000000032,0.34789999999999566,0.674199999999999,74.7062,75.0055,0.09340000000000259,-0.23050000000000637,0.0,0.0,0.11050000000000182,0.0,13.4954,117.5854775748885,0.08545328527197596,0.012841164375624008,0.008509915396366988,1.0,1.0,8.4,16.6,16.6,-122.4,1050.11,1.2999999999999972,0.0,189.608,29.06386666666667,169.0148333333333,1174.080833333333,17.509841666666667,-122.4,29.732733333333332,0.8811428326272234,0.8681861263692506,0.8177915542123658,0.748022344779344,0.9579877698894141,0.6819759553478658,0.03144504585665439,0.677336520834884,0.6773029327542462,,,,,,0.009949232034014353,0.012528086204493265,0.7177344869212332,4.16967,74.8471,,,16.7668,,33.1,-135.71666666666667,0.5906585587359815,0.23771433474555326,0.019898464068028705,16.7668,-13.135999999999996,0.0,30.2622,74.9013,4.16967,62.1777,189.459,64.4367,33.21114369718385,-97.42325342390728,,,51.241919734628965,42.787318294333566,,91.31399745484413,3.1216729386687936,32.02965316965504,0.14822228304204815,0.009949232034014353,,,0.9579877698894141,0.677336520834884,,0.8177915542123658,0.8811428326272234,0.6819759553478658,,,,0.634883353711437,0.40801836374201356,,,0.4334845853969017,0.5925752670068806,,0.511555960775561,0.802288932640967,0.7051167955307882
1494378000,1.0,61.979,32.8745,169.487,75.0497,32.995172818179604,,2.31367,0.49925249771202934,-4.19033,-7.4030000000000005,0.0,0.02470000000000283,0.0,0.0,2.0,-0.06900000000000261,0.0,0.08559999999999945,0.0,0.192499999999999,0.0,-0.09999999999990905,0.0,-1.245000000000001,0.8743299999999996,0.0,0.0,32.9507,-0.07620000000000005,1.0,43.0,,0.3139144401381774,,,0.6738801555378497,0.3308547221463378,0.04856589711524062,0.8825734725569276,52.8,-0.9601599999999997,0.0,75.0497,75.0985,74.9117,74.9117,0.18680000000000518,0.18680000000000518,0.30746666666667244,78.9725,78.9725,73.3063,73.0333,5.9392,5.9392,5.863899999999996,12.0579,12.0579,12.2103,-0.24399999999999977,0.0,74.4667,75.0497,74.3583,74.9117,74.5618,75.236,0.5829999999999984,0.5533999999999963,0.674199999999999,74.9117,75.0985,0.20550000000000068,0.09300000000000352,0.0,0.0,0.1483999999999952,0.0,12.0579,86.60567521277557,0.08314690721649486,0.009557200093923569,0.012841164375624008,1.0,1.0,8.0,14.8,14.8,-133.6,1050.01,-11.199999999999989,0.0,189.459,29.343850000000003,148.35199999999998,1150.5758333333333,17.404933333333332,-133.6,29.761233333333337,0.41741833806647444,0.8681861263692506,0.11742652744307239,0.7104023965007737,0.9514341028847594,0.6860855598618226,0.03144504585665439,0.6691452778536622,0.537535492257303,,,,,,0.005227013427407706,0.012528086204493265,0.7008404620370232,5.044,74.80275555555556,,,16.9593,,32.9507,-134.93333333333334,0.7034471062051573,0.8348366761329489,0.010454026854815413,16.9593,62.114999999999995,0.0,29.0172,75.0497,5.044,62.048,189.215,64.5223,32.995172818179604,-94.04683814828019,,,51.35020910995754,42.89138203503276,,195.69964622248943,2.3311333973111945,31.92317869118009,0.3261198444621502,0.005227013427407706,,,0.9514341028847594,0.6691452778536622,,0.11742652744307239,0.41741833806647444,0.6860855598618226,,,,0.6809702248758079,0.3500613664981533,,,0.13904005579290257,0.5595743902640777,,0.8304353473032802,0.6535017506697636,0.7540888488128524
1494378600,1.0,61.9915,32.7693,246.595,75.4043,32.89269409113807,,1.81367,0.4906010238216083,-5.45267,-1.26234,0.0,-0.11370000000000147,0.0,0.0,3.0,0.012500000000002842,0.0,0.19950000000000045,0.0,0.3439000000000014,0.0,38.799999999999955,0.0,-1.689499999999999,0.6701700000000006,0.0,0.0,32.8745,-0.10519999999999641,1.0,42.8863,,0.3012256917304098,,,0.6878902745199582,0.33507860425317304,0.04200588373237146,0.9724184290201568,52.8,-0.5000000000000002,0.0,75.4043,75.4798,75.2253,75.2253,0.25449999999999307,0.25449999999999307,0.29861666666666997,78.9,78.9,73.1888,73.0,5.900000000000006,5.900000000000006,5.888716666666665,10.0245,10.0245,11.993400000000001,0.016999999999995907,0.0,74.4667,75.4043,74.3583,75.2253,74.5618,75.4798,0.9376000000000033,0.8670000000000044,0.9179999999999922,75.2253,75.4798,0.3136000000000081,0.381299999999996,0.0,0.0,0.3546000000000049,0.0,10.0245,82.33292575106972,0.08596734083865198,0.18644720216226912,0.009557200093923569,1.0,1.0,5.8,11.1,11.1,-105.1,1088.81,28.5,0.0,189.215,29.095100000000002,163.96099999999998,1129.8041666666668,17.340466666666664,-105.1,28.869033333333334,0.3397106258439322,0.8681861263692506,0.0275815709798432,0.7104023965007737,0.9579941162676285,0.6987743082695902,0.039456288869174766,0.664921395746827,0.3818658866433279,,,,,,0.01604264797179787,0.016249846855385153,0.7008404620370232,5.71417,74.83586666666667,,,17.3032,,32.8745,-128.5,0.7913908695608831,0.6794212516878644,0.03208529594359574,17.3032,77.108,0.0,27.3277,75.4043,5.71417,61.979,189.232,64.7218,32.89269409113807,-87.01803077878219,,,51.24894902907399,42.79414606205117,,299.50957985577975,1.8563857625477829,31.740169041442908,0.3121097254800418,0.01604264797179787,,,0.9579941162676285,0.664921395746827,,0.0275815709798432,0.3397106258439322,0.6987743082695902,,,,0.6150866400386342,0.4680117819236379,,,0.37958217814513795,0.6316363722898164,,0.878207248360453,0.9502242218277316,0.53807507641085
1494379200,1.0,62.1358,32.6067,295.561,75.6518,32.773137212499876,62.1634673834313,1.70983,0.45874925737430317,-6.42633,-0.9736599999999997,0.0,-0.14410000000000167,0.0,0.0,4.0,0.1443000000000012,0.0,0.37349999999999284,0.0,-0.06640000000000157,0.0,46.67000000000007,0.0,-0.2859000000000016,0.30115999999999943,0.0,0.0,32.7693,-0.16260000000000474,0.0,42.7422,0.5877933336298982,0.30070839473950706,0.019138563076269932,0.49624176490528926,0.7494779664664438,0.3424557921133663,0.035028600619172234,0.9642124790847043,52.8,-0.10383999999999993,0.0,75.6518,75.8898,75.4865,75.4865,0.40329999999998734,0.40329999999998734,0.3226333333333334,78.8085,78.8085,73.0908,72.9935,5.814999999999998,5.814999999999998,5.889266666666664,9.805,9.805,11.694533333333334,0.17500000000001137,0.0,74.6562,75.6518,74.4875,75.4865,74.5618,75.8898,0.995599999999996,0.9990000000000094,1.3279999999999887,75.4865,75.8898,0.2612000000000023,0.4099999999999966,0.0,0.0,0.24749999999998806,0.0,9.805,85.29580440165607,0.05711274360675142,0.316108827360468,0.18644720216226912,1.0,1.0,6.0,12.8,12.8,-111.3,1135.48,-6.200000000000003,0.0,189.232,28.76415,183.0248333333333,1117.9933333333333,17.288825,-111.3,27.795566666666666,0.2380876364671683,0.8681861263692506,0.03578752091529567,0.6727438828560495,0.9649713993808278,0.6992916052604929,0.040261562954071656,0.6575442078866337,0.340611495148318,0.4122066663701019,0.41927920465824187,0.9808614369237301,0.47197020137424006,0.5807394863878558,0.013184758056169442,0.019288929589595424,0.7164961223851449,6.01533,74.91508888888889,27.0418,,17.2368,61.9915,32.7693,-122.56666666666666,0.8649124984481444,0.4761752729343366,0.026369516112338884,17.2368,48.96599999999998,0.0,27.0418,75.6518,6.01533,61.9915,189.407,65.0953,32.773137212499876,-90.40568417316763,62.1634673834313,65.28463469783102,51.12782977184638,42.67230667779394,59.40649560386992,346.51294055239777,1.7938891013459308,31.559177550348323,0.2505220335335562,0.013184758056169442,0.5037582350947107,0.4122066663701019,0.9649713993808278,0.6575442078866337,0.9808614369237301,0.03578752091529567,0.2380876364671683,0.6992916052604929,,,,0.5592622979511355,0.4872181605444975,0.6221843184023941,1.2558056618179014,0.6618624464840086,0.3641443940305794,1.3322946557020958,0.4030945139085446,1.019867245183616,0.39547519658068914
1494379800,1.0,62.5962,32.3367,372.063,75.6143,32.640214130155975,62.28328989594031,2.2435,0.42044395934028383,-2.975,3.45133,0.0,-0.13599999999999568,0.0,-0.027999999999998693,4.0,0.4603999999999999,0.0,0.6452000000000027,0.0,0.004000000000001336,0.0,79.98000000000002,0.0,-0.24359999999999715,0.06217000000000006,0.0,0.0,32.6067,-0.269999999999996,0.0,42.6062,0.44864690022545983,0.3585035080337534,0.01078207264024611,0.3239052945049079,0.9082910008393551,0.3427371158642677,0.03165136395868606,0.30815433295028993,52.772,0.5336700000000001,0.0,75.6143,76.0927,75.4467,75.4467,0.6459999999999866,0.6459999999999866,0.40218333333333095,78.7718,78.7718,73.0,72.9,5.871799999999993,5.871799999999993,5.894099999999996,9.557400000000001,9.557400000000001,11.333866666666667,0.33799999999999386,0.0,74.7908,75.6518,74.6128,75.4865,75.0055,76.0927,0.86099999999999,0.8737000000000137,1.0871999999999957,75.4467,76.0927,-0.03979999999999961,0.20289999999999964,0.0,0.0,-0.037499999999994316,0.0,9.557400000000001,102.34194888043203,0.08898428630193336,0.3230773607151075,0.316108827360468,1.0,1.0,17.5,35.0,35.0,-163.9,1215.46,-52.60000000000001,0.0,189.407,28.408566666666665,218.5976666666666,1108.8691666666664,17.259041666666665,-163.9,27.055899999999998,0.9103801646103551,0.8506964869281364,0.6918456670497101,0.6908948792804218,0.9683486360413139,0.6414964919662466,0.040261562954071656,0.6572628841357323,0.340611495148318,0.5513530997745402,0.518220116927679,0.9892179273597539,0.330813773027152,0.5741619273589764,0.006721823179226556,0.019288929589595424,0.7428467349424847,6.0775,75.00597777777776,26.7982,,17.2408,62.1358,32.6067,-126.66666666666666,0.8443737918872327,0.17923967077928982,0.013443646358453113,17.2408,76.50200000000001,0.0,26.7982,75.6143,6.0775,62.1358,189.745,65.7405,32.640214130155975,-133.78488382460904,62.28328989594031,65.68993370682514,51.01540931455142,42.56539889001229,59.58449380842367,363.54887127925224,2.0600225863549153,31.62916682208226,0.09170899916064486,0.006721823179226556,0.6760947054950921,0.5513530997745402,0.9683486360413139,0.6572628841357323,0.9892179273597539,0.6918456670497101,0.9103801646103551,0.6414964919662466,,,,0.4294135451425954,0.34170847608894117,0.8674807087733575,1.1758249253158477,0.4253328658618008,0.43780892045468217,1.1000830734264717,0.6088981389229278,0.5338630251318875,0.4163327044202875
