DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND36351,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM1994,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1491792000,1.0,62.3387,35.3,259.303,,,,2.18283,0.7291077472882472,7.03083,,,,,,,,,,,,,,,,,,,,,,44.8157,77.0767,,,,,,,,54.4137,,,,,11.442799999999998,,0.06824069925051084,0.2319912118843908,,,,11.1,22.4,22.4,-155.3,1098.09,,,,29.85765,29.898575,265.96000000000004,271.78225,30.244149999999998,1098.09,1100.1914285714283,19.0332,19.253685714285712,-163.55,-155.3,30.244149999999998,,,,,,0.7291077472882472,,,,,,,,,0.0038431551956717835,0.008635312277068045,,,,,,18.6157,,,-161.875,,,0.0038431551956717835,18.6157,,,30.0585,76.7598,5.37833,,189.643,64.9988,,-112.59462108067964,,,,,,,,34.18963428298663,,0.0038431551956717835,,,,,,,,0.7291077472882472,,,0.5694889792231477,,,,,,,,0.303044046083979
1491793800,1.0,62.3163,35.2,232.124,,,,2.31067,0.850714368705546,5.879,,,,,,,,,,,,,,,,,,,,,,44.8,77.21735,,,,,,,,54.3,,,,,12.438199999999998,,0.05589678046668325,0.17692654760757096,,,,15.6,30.299999999999997,30.299999999999997,-143.8,1069.86,,,,30.7642,30.7642,232.124,232.124,30.7642,1113.26,1113.26,18.6796,18.6796,-143.8,-143.8,30.7642,,,,,,0.850714368705546,,,,,,,,,0.014000412420942333,0.014000412420942333,,,,,,18.326,,,-143.8,,,0.014000412420942333,18.326,,,30.7642,76.85,5.26567,,189.808,64.782,,-127.18726139065467,,,,,,,,33.184210813235474,,0.014000412420942333,,,,,,,,0.850714368705546,,,0.6242688289864167,,,,,,,,0.5038777289393918
1491794400,1.0,62.1883,35.1978,207.801,76.8702,35.37325528414459,,2.28533,0.8328015258713316,0.247167,-5.631832999999999,0.0,0.0,1.0,0.0,1.0,-0.1280000000000001,0.0,-0.1261999999999972,0.0,0.03920000000000101,0.0,-18.09999999999991,0.0,0.7230000000000025,-0.18034000000000017,0.0,0.0,35.2,-0.002200000000001978,0.0,44.8,76.85,,,,0.6238698514923458,0.26096422661624374,0.061988968685900536,0.1923102418849758,54.3,-0.025339999999999918,0.0,0.02020000000000266,0.0,13.122,108.06354294473479,0.04669156180621513,0.06031337953702466,0.17692654760757096,1.0,1.0,9.2,18.4,18.4,-144.4,1051.76,-0.5999999999999943,0.0,189.808,30.7642,30.769966666666665,232.124,233.07599999999996,31.125700000000002,1098.09,1103.2914285714285,18.745,18.733971428571426,-144.4,-144.4,31.125700000000002,0.388780728079606,0.849181911865853,0.8076897581150242,0.8076897581150242,0.9380110313140995,0.8328015258713316,0.061988968685900536,0.7390357733837563,0.26096422661624374,,,,,,0.004379442204702944,0.005405183837449122,0.6305727635757329,5.08533,76.84195,,,18.3652,,35.2,-147.83333333333334,0.297977414960812,0.777561456159212,0.004379442204702944,18.3652,-24.323000000000008,0.0,31.4872,76.8702,5.08533,62.3163,189.166,64.6558,35.37325528414459,-104.0477147289069,,,53.02220648086801,44.35751158305645,,192.29519441748485,2.3110682255595147,33.36545206711229,0.3761301485076543,0.004379442204702944,,,0.9380110313140995,0.7390357733837563,,0.8076897581150242,0.388780728079606,0.8328015258713316,71.09307679078162,0.885607851993115,0.25520119982518596,,,0.6118030743140045,0.8615771788844834,,0.7499405672187767,0.22213878856506517,0.264576214036277
1491795600,1.0,62.0863,35.0018,172.104,,,,2.65883,0.850714368705546,5.22083,,,,,,,,,,,,,,,,,,,,,,44.6075,76.8735,,,,,,,,54.3,,,,,13.949999999999996,,0.06810961835442907,0.03184966471674854,,,,9.0,18.7,18.7,-149.7,1050.76,,,,31.47795,31.47795,202.114,202.114,32.1917,1069.86,1092.4266666666665,18.326,18.533633333333334,-146.75,-149.7,32.1917,,,,,,0.833038042703292,,,,,,,,,0.003153270992811314,0.014000412420942333,,,,,,18.2417,,,-146.75,,,0.003153270992811314,18.2417,,,32.1917,76.897,4.78533,,189.979,64.4673,,-104.43138619113148,,,,,,,,33.13874318846679,,0.003153270992811314,,,,,,,,0.833038042703292,,,0.446336659271518,,,,,,,,0.13735283454356778
1491796200,1.0,61.9728,34.9512,156.913,76.8318,35.15941319971607,,2.765,0.8599283320003486,5.9635,0.7426699999999995,0.0,0.09380000000000166,0.0,0.0,1.0,-0.11350000000000193,0.0,-0.20550000000000068,0.0,-0.12620000000000076,0.0,-0.9900000000000091,0.0,0.665300000000002,-0.10182999999999964,0.0,0.0,35.0018,-0.050600000000002865,0.0,44.7013,76.85,,,,,,,,54.3,0.1061700000000001,0.0,-0.06520000000000437,0.0,14.741499999999998,107.61307285118406,0.08277548841678231,0.012246843993000148,0.03184966471674854,1.0,1.0,10.7,21.1,21.1,-144.4,1049.77,5.299999999999983,0.0,189.979,32.1917,31.93763333333333,172.104,187.04700000000003,32.52435,1050.76,1056.7966666666664,18.2417,18.227733333333333,-144.4,-144.4,32.52435,0.793088646156578,0.4138227076868439,0.7445788328943939,0.7445788328943939,0.8537609717306334,0.8599283320003486,0.8537609717306334,0.6050821556303579,0.6050821556303579,,,,,,0.005295382564812191,0.014000412420942333,0.303810925407119,4.6835,76.8318,,,18.1155,,35.0018,-145.96666666666667,0.7445788328943939,0.4138227076868439,0.005295382564812191,18.1155,-15.191000000000003,0.0,32.857,76.8318,4.6835,62.0863,189.183,64.2618,35.15941319971607,-109.06731367294185,,,53.55941387525681,44.92379916113829,,145.81221021073512,2.663989547837856,32.81717740448457,0.303810925407119,0.005295382564812191,,,0.8537609717306334,0.6050821556303579,,0.7445788328943939,0.793088646156578,0.8599283320003486,,0.2342151774664047,0.7045414741668063,,,0.5610990720388229,0.6414548730703414,,0.5681397048549455,0.3978841761409871,0.5942357351979529
1491796800,1.0,61.8938,34.8915,140.69,76.8982,35.103462657996175,,2.81417,0.8488245281291761,2.765,-3.1984999999999997,0.0,0.13069999999999737,1.0,0.0,3.0,-0.07900000000000063,0.0,-0.03529999999999234,0.0,0.0030000000000001137,0.0,0.2300000000000182,0.0,0.15780000000000172,-0.03883000000000081,0.0,0.0,34.9512,-0.05969999999999942,0.0,44.832,76.86009999999999,,,,0.7006609723962764,0.38740035371299075,0.15463411896204893,0.42087515653212737,54.3,0.049169999999999714,0.0,0.06640000000000157,0.0,14.8963,101.3664079061714,0.06983230240253883,0.013631459318443064,0.012246843993000148,1.0,1.0,8.6,17.7,17.7,-137.4,1050.0,7.0,0.0,189.183,32.1917,32.06298,172.104,181.92640000000003,32.857,1060.81,1069.57875,18.3456,18.4212,-144.4,-137.4,32.68783333333333,0.8240523234033094,0.8312767979391927,0.5791248434678726,0.7919120268098666,0.8453658810379511,0.8431550064000664,0.15463411896204893,0.6125996462870092,0.38740035371299075,,,,,,0.005720061571401364,0.005613891819754071,0.7006609723962764,4.64467,76.86673333333333,,,18.1185,,34.9512,-143.94,0.42087515653212737,0.3518953531933813,0.005720061571401364,18.1185,-16.223000000000013,0.0,33.0148,76.8982,4.64467,61.9728,189.792,64.2265,35.103462657996175,-102.15191780525237,,,53.63182420894385,44.998850449759644,,138.7935144453654,2.6988652440596668,32.93822065135137,0.2993390276037235,0.005720061571401364,,,0.8453658810379511,0.6125996462870092,,0.5791248434678726,0.8240523234033094,0.8431550064000664,73.22110379381387,0.2544561754372728,0.6254308246847118,,,0.593512704020866,0.6982747061241303,,0.3778102097180601,0.3363301864956916,0.5151375710800316
1491797400,1.0,61.806,34.8,137.125,,,,2.85583,0.857624841176648,3.203,,,,,,,,,,,,,,,,,,,,,,44.9087,76.8735,,,,,,,,54.3,,,,,15.008499999999998,,0.0896415725994012,0.010559444327439303,,,,9.4,19.3,19.3,-143.3,1050.08,,,,32.857,32.7144,156.913,155.38066666666668,32.97575,1050.42,1055.1174999999998,18.178600000000003,18.1923,-144.4,-143.3,32.97575,,,,,,0.8502271879712506,,,,,,,,,0.004888669910514727,0.011824154956909798,,,,,,18.086,,,-145.8,,,0.004888669910514727,18.086,,,33.0945,76.9868,4.57917,,189.869,64.1677,,-105.36705562549906,,,,,,,,32.7773800447464,,0.004888669910514727,,,,,,,,0.8502271879712506,,,0.7011679566483878,,,,,,,,0.6547226391510925
1491798000,1.0,61.639,34.6823,79.398,76.9527,34.99829740711948,,3.3445,0.857624841176648,0.120333,-3.082667,0.0,0.10949999999999704,0.0,0.0,3.0,-0.1669999999999945,0.0,-0.2791999999999959,0.0,-0.20629999999999882,0.0,-0.30999999999994543,0.0,-0.2517999999999958,-0.4886700000000008,0.0,0.0,34.8,-0.11769999999999925,0.0,45.0182,76.897,,,,0.839826534903911,0.43280286364652587,0.24871628629815312,0.4987633741228509,54.3,0.48866999999999994,0.0,-0.034100000000009345,0.0,14.963000000000001,98.37264592302549,0.07206845128957341,0.007121125299960665,0.010559444327439303,1.0,1.0,6.2,12.7,12.7,-105.8,1049.77,37.500000000000014,0.0,189.869,32.857,32.80014,140.69,137.246,33.0148,1050.42,1058.76125,18.180100000000003,18.218537499999996,-143.3,-105.8,32.983999999999995,0.8958890660727875,0.68662676904112,0.5012366258771491,0.7919120268098666,0.7512837137018469,0.8662736704390602,0.24871628629815312,0.5671971363534741,0.43280286364652587,,,,,,0.02411423563629298,0.01193032470855709,0.839826534903911,4.0905,76.888225,,,17.8797,,34.8,-136.12,0.4987633741228509,0.20822186785442498,0.02411423563629298,17.8797,-57.727000000000004,0.0,32.8427,76.9527,4.0905,61.806,188.902,63.8885,34.99829740711948,-91.36221925190944,,,53.969202042976946,45.37887788211789,,80.71146125532422,3.174408275405071,32.47613207375565,0.16017346509608896,0.02411423563629298,,,0.7512837137018469,0.5671971363534741,,0.5012366258771491,0.8958890660727875,0.8662736704390602,,0.5033599639281585,0.2812705533804655,,,0.5776341539462594,0.5232636449635395,,0.6238115889609391,0.23467701686647216,0.11287754823422244
1491798600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,,,,,,,,,,,,,,,,7.244165633014001E-4,,,,4.2,,8.8,,,,,,32.52435,,147.019,,32.37885,1050.08,,18.1155,,-143.85000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491799200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8318,,,,,,,,,,,,,,,,-0.028184561081037403,7.244165633014001E-4,1.0,1.0,1.7,,3.5,,,,,189.329,32.2601,,73.68684999999999,,30.7315,1050.01,,18.100749999999998,,-120.30000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491799800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8044,,,,,,,,,,,,,,,,-0.07821204057333113,-0.028184561081037403,1.0,1.0,1.4,,2.7,,,,,188.743,30.7315,,2.2238500000000005,,29.7998,1050.01,,18.100749999999998,,-88.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491800400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8044,,,,,,,,,,,,,,,,-0.497144635076486,,,,4.6,,8.8,,,,,,30.7315,,2.34535,,29.39225,1049.94,,18.086,,-94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491801000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.777,,,,,,,,,,,,,,,,0.004931009785764441,-0.497144635076486,1.0,1.0,3.8,,8.1,,,,,189.197,29.43765,,0.22183500000000045,,29.0238,1049.77,,17.8797,,-91.80000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491801600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.24925,,,,,,,,,,,,,,,,-0.007162019853206131,,,,0.3,,1.0,,,,,,29.0238,,-5.68217,,28.49745,1047.81,,17.181350000000002,,-78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491802200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6387,,,,,,,,,,,,,,,,-0.15958455929683718,,,,0.0,,0.0,,,,,,28.9847,,-5.92417,,27.653,1049.77,,17.1895,,-78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491802800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8437,,,,,,,,,,,,,,,,-0.04443823889661948,-0.15958455929683718,1.0,1.0,0.4,,0.8,,,,,189.024,28.49745,,-5.741585000000001,,27.653,1045.27,,17.064,,-75.30000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
