DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND45384,IND45385,IND45386,IND45387,IND45388,IND45389,IND45390,IND45392,IND45393,IND45394,IND45397,IND45398,IND45399,IND45400,IND45401,IND45402,IND45403,IND45426,IND45427,IND45463,IND45464,IND45465,IND45466,IND45467,IND45468,IND45469,IND45470,IND45471,IND45510,IND45511,IND45512,IND45513,IND45514,IND45515,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5106,IND5114,IND5118,IND5126,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5309,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND63786,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM112,SYM1994,SYM246,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1496016000,1.0,62.5132,36.042,35.7852,77.1893,,,3.56017,0.37020384662003336,-4.80017,,,,,,,,,,,,,,,,,,,,,,45.3635,,0.3447110246944869,,,,0.29178158838534485,0.04476718809269753,0.8056752630053645,55.1978,,,77.1893,77.4022,77.0303,77.0303,0.37189999999999657,0.37189999999999657,0.2945499999999986,75.1937,75.1937,69.1197,69.1197,6.074000000000012,6.074000000000012,6.038366666666668,12.948200000000003,12.948200000000003,11.044366666666665,,,76.9172,77.3147,76.7582,77.1387,76.9933,77.4083,0.39750000000000796,0.38049999999999784,0.41499999999999204,77.0303,77.4022,,,,,,,12.948200000000003,66.57706885577761,0.1059485443466486,0.0029133274423879182,0.001023379130229342,1.0,1.0,5.1,10.2,10.2,-103.0,1050.05,,,188.796,32.04656,136.94464,1068.389,21.53573,-103.0,32.480000000000004,0.857866367283882,0.7887852319420434,0.19432473699463543,0.6290682049350755,0.9552328119073025,0.6552889753055131,0.029908465086597835,0.7082184116146552,0.24676140943330563,,,,,,0.05203046097033758,0.0198833836604294,,3.6925,77.24212857142858,,,21.0793,,,,-127.56,0.6335577729833652,0.284267265432236,0.10406092194067516,21.0793,0.1059485443466486,,,34.0275,77.1893,3.6925,,189.178,64.9717,,-92.19019430428835,,,53.74532769936842,45.04114659787466,,53.75003828648508,3.425342769639956,35.39399307300501,,0.05203046097033758,,,0.9552328119073025,0.7082184116146552,,0.19432473699463543,0.857866367283882,0.6552889753055131,,,,,0.5579479930515071,,,0.5455590137755578,0.9449159970181741,,0.6095928209823819,0.511732659605688,0.6525062062456713
1496016600,1.0,62.485,35.88,43.2018,77.3263,36.31070574630433,,3.539,0.3572067631192538,4.63983,9.44,0.0,0.16629999999999967,1.0,0.002200000000001978,0.0,-0.028199999999998226,0.0,0.017800000000008254,0.0,-0.08249999999999957,0.0,-0.01999999999998181,0.0,0.23199999999999932,0.04432999999999998,0.0,0.0,36.042,-0.16199999999999903,0.0,45.5298,,0.3273043510671376,,,0.9155408027723526,0.3249543873800905,0.07712660964719142,0.505653128489979,55.2,-0.02116999999999969,0.0,77.3263,77.5107,77.1708,77.1708,0.3399000000000001,0.3399000000000001,0.3062666666666658,75.1073,75.1073,69.0973,69.0973,6.009999999999991,6.009999999999991,6.042649999999999,13.262700000000002,13.262700000000002,11.652266666666666,-0.757000000000005,0.0,76.9172,77.3263,76.7582,77.1708,76.9933,77.5107,0.40910000000000935,0.41259999999999764,0.517399999999995,77.1708,77.5107,0.14050000000000296,0.10850000000000648,0.0,0.0,0.13700000000000045,0.0,13.262700000000002,92.54631610429796,0.053961780439570436,0.0018157147930779217,0.0029133274423879182,1.0,1.0,1.3,2.7,2.7,-84.3,1050.03,18.700000000000003,0.0,189.178,32.67946,111.301,1068.373,21.42783,-84.3,34.1435,0.8677054438593946,0.7887852319420434,0.494346871510021,0.6207210627287584,0.9228733903528086,0.6726956489328624,0.035312838854090894,0.6750456126199095,0.2580468856097117,,,,,,0.12515746788975077,0.04184060449548391,0.8812478108683958,3.73683,77.25265,,,20.9968,,,36.042,-116.38,0.6335577729833652,0.26458911228121074,0.25031493577950154,20.9968,0.053961780439570436,7.416599999999995,0.0,34.2595,77.3263,3.73683,62.5132,188.421,64.9895,36.31070574630433,-76.69701988215672,,,54.04717108142794,45.40251945223082,,46.681274650967616,3.3950663345119856,35.07162941835983,0.08445919722764733,0.12515746788975077,,,0.9228733903528086,0.6750456126199095,,0.494346871510021,0.8677054438593946,0.6726956489328624,,,,0.357788417936569,1.7533903067184413,,,0.6117988162934173,0.7916665384836592,,0.6801345616922247,0.40006753786680743,0.16182555413799682
1496017200,1.0,62.3867,35.7008,38.4283,77.3967,36.132390806270614,,3.51967,0.35380551935399407,-2.3115,-6.9513300000000005,0.0,0.1418999999999997,1.0,0.0,1.0,-0.09830000000000183,0.0,-0.11770000000001346,0.0,-0.09149999999999991,0.0,-0.01999999999998181,0.0,0.031999999999996476,0.04200000000000026,0.0,0.0,35.88,-0.17920000000000158,0.0,45.6717,,0.29852497967821645,,,0.9182710417292405,0.3459164862116988,0.11387030774317364,0.8275198515768074,55.2,-0.01933000000000007,0.0,77.3967,77.5953,77.2388,77.2388,0.35649999999999693,0.35649999999999693,0.3176833333333325,75.0467,75.0467,69.006,69.006,6.040700000000001,6.040700000000001,6.049433333333333,13.386199999999999,13.386199999999999,12.146249999999998,0.7309999999999945,0.0,76.9172,77.3967,76.7582,77.2388,76.9933,77.5953,0.4795000000000016,0.4805999999999955,0.6019999999999897,77.2388,77.5953,0.06799999999999784,0.08459999999999468,0.0,0.0,0.07039999999999225,0.0,13.386199999999999,67.11179898504712,0.09213010376227562,0.0024268011042840485,0.0018157147930779217,1.0,1.0,3.5,6.7,6.7,-94.6,1050.01,-10.299999999999997,0.0,188.421,33.20096,89.38606,1068.3929999999998,21.312930000000005,-94.6,34.19283333333333,0.8794682010436313,0.7887852319420434,0.17248014842319256,0.5737294243091511,0.8861296922568264,0.7014750203217835,0.052857043481321,0.6540835137883012,0.30007478813403127,,,,,,0.06756111575694013,0.11182624933397643,0.9075958801259094,3.77883,77.2169875,,,20.9053,,,35.88,-107.06,0.6771320425493184,0.24106359791273735,0.13512223151388025,20.9053,0.09213010376227562,-4.7734999999999985,0.0,34.2915,77.3967,3.77883,62.485,189.152,64.8718,36.132390806270614,-84.5854914596668,,,54.27655013960048,45.70486701575527,,57.26012501700638,3.366335501973535,34.70056507836219,0.08172895827075957,0.06756111575694013,,,0.8861296922568264,0.6540835137883012,,0.17248014842319256,0.8794682010436313,0.7014750203217835,,,,0.2837039717546379,1.248623079960063,,,0.6411985187816002,0.5576485813919532,,0.5498077476748879,0.29892949386161305,0.5089852010950829
1496017800,1.0,62.3162,35.549,39.022,77.5247,35.93988445715091,,3.53783,0.3504563491118738,0.449667,2.761167,0.0,0.10779999999999745,0.0,0.0,2.0,-0.07049999999999557,0.0,0.03340000000000032,0.0,-0.027300000000000324,0.0,-0.03999999999996362,0.0,0.009700000000002262,-0.02950000000000008,0.0,0.0,35.7008,-0.1518000000000015,0.0,45.7795,,0.26237124573499326,,,0.8907826510807414,0.374042773186266,0.14476153989014062,0.7678073270807304,55.2,0.018159999999999954,0.0,77.5247,77.722,77.3525,77.3525,0.36949999999998795,0.36949999999998795,0.34008333333333,74.9688,74.9688,68.9083,68.9083,6.060500000000005,6.060500000000005,6.048383333333334,13.423200000000001,13.423200000000001,12.4916,0.39200000000002433,0.0,77.0475,77.5247,76.9153,77.3525,77.171,77.722,0.4771999999999963,0.43720000000000425,0.5509999999999877,77.3525,77.722,0.11370000000000857,0.1266999999999996,0.0,0.0,0.1280000000000001,0.0,13.423200000000001,72.41621895623028,0.0832226024383023,0.002235442072542898,0.0024268011042840485,1.0,1.0,2.8,5.8,5.8,-91.4,1049.97,3.1999999999999886,0.0,189.152,33.56244,69.53686,1067.009,21.214700000000004,-91.4,34.28406666666667,0.8755546601093118,0.7887852319420434,0.23219267291926957,0.5096478768930601,0.8552384601098594,0.7376287542650067,0.08631253417118698,0.625957226813734,0.33019491208799256,,,,,,0.09313218388552207,0.14790776557817123,0.9093512648494498,3.74933,77.2147625,,,20.878,,,35.7008,-100.42,0.7772743110618889,0.24889067978137636,0.18626436777104413,20.878,0.0832226024383023,0.5936999999999983,0.0,34.3012,77.5247,3.74933,62.3867,189.544,64.9052,35.93988445715091,-82.69262626754028,,,54.44335230010671,45.935599023514484,,53.88571864485997,3.388371566532818,34.36999604800728,0.10921734891925862,0.09313218388552207,,,0.8552384601098594,0.625957226813734,,0.23219267291926957,0.8755546601093118,0.7376287542650067,,,,0.35578770031246065,1.4218157049115259,,,0.6544161914497445,0.3339173418797462,,0.5031875520352121,0.35833334835725844,0.43367977918681494
1496018400,1.0,62.2772,35.3838,50.6068,77.6758,35.768331784783626,,3.4515,0.34938797812656164,-2.466,-2.915667,0.0,0.11820000000000164,0.0,0.05719999999999459,2.0,-0.03900000000000148,0.0,-0.03299999999998704,0.0,0.022200000000001552,0.0,0.21000000000003638,0.0,-0.04299999999999926,0.15866999999999987,0.0,0.0,35.549,-0.16519999999999868,0.0,45.8977,,0.25501973145213985,,,0.8782670812169296,0.4661398592146122,0.19809397106824467,0.8124873900066346,55.2572,-0.08633000000000024,0.0,77.6758,77.8742,77.5072,77.5072,0.36700000000000443,0.36700000000000443,0.35863333333333003,74.8795,74.8795,68.8223,68.8223,6.057199999999995,6.057199999999995,6.051083333333333,13.358,13.358,13.081100000000001,-1.1670000000000016,0.0,77.1022,77.6758,76.93,77.5072,77.277,77.8742,0.573599999999999,0.5771999999999906,0.5972000000000008,77.5072,77.8742,0.15469999999999118,0.15220000000000766,0.0,0.0,0.15109999999999957,0.0,13.358,73.10600419706381,0.1154347492323439,0.0024627953031467705,0.002235442072542898,1.0,1.0,3.5,6.8,6.8,-98.2,1050.18,-6.799999999999997,0.0,189.544,34.22758,41.40882,1065.479090909091,21.18610909090909,-98.2,34.28363333333333,0.905120945491859,0.7817504996841365,0.18751260999336541,0.494346871510021,0.8019060289317553,0.7449802685478601,0.11387030774317364,0.5338601407853878,0.3459164862116988,,,,,,0.02842367069333056,0.13512223151388025,0.9031617269265471,3.908,77.2599,,,20.9002,,,35.549,-94.3,0.8056752630053645,0.1897581090162821,0.05684734138666112,20.9002,0.1154347492323439,11.584800000000001,0.0,34.2582,77.6758,3.908,62.3162,188.377,64.8722,35.768331784783626,-84.78148255206366,,,54.775446688375226,46.41671354720478,,69.22386273989865,3.2713776256558633,34.07968837864182,0.12173291878307038,0.02842367069333056,,,0.8019060289317553,0.5338601407853878,,0.18751260999336541,0.905120945491859,0.7449802685478601,,,,0.44764957922823345,1.2365822156651043,,,0.48922640774983284,0.5050094616607184,,0.6099713394672661,0.04154061993351012,0.780811413693345
1496019000,1.0,62.4047,35.3,156.717,77.8118,35.57244970814827,,2.54,0.3450829863426007,0.82,3.286,0.0,0.03580000000000183,0.0,0.04279999999999973,2.0,0.12749999999999773,0.0,0.43909999999999627,0.0,-0.06870000000000331,0.0,-0.029999999999972715,0.0,-1.9890000000000043,0.9495,0.0,0.0,35.3838,-0.08380000000000365,0.0,45.9335,,0.3040183111281699,,,0.7672577671963672,0.4214376065957429,0.17441210411105468,0.49514005417512297,55.3,-0.9114999999999998,0.0,77.8118,77.9092,77.6628,77.6628,0.24639999999999418,0.24639999999999418,0.3418666666666633,74.891,74.891,68.829,68.829,6.062000000000012,6.062000000000012,6.050733333333335,11.4377,11.4377,12.969333333333333,1.103999999999985,0.0,77.1893,77.8118,77.0303,77.6628,77.4022,77.9092,0.6225000000000023,0.6325000000000074,0.507000000000005,77.6628,77.9092,0.15560000000000684,0.03499999999999659,0.0,0.0,0.1360000000000099,0.0,11.4377,99.20133802962242,0.05314997426659805,0.01585986673837027,0.0024627953031467705,1.0,1.0,10.6,19.6,19.6,-141.9,1050.15,-43.7,0.0,188.377,33.901183333333336,60.62685,1053.8181818181818,21.110563636363636,-141.9,33.60953333333333,0.5351037371462328,0.8098894287157641,0.504859945824877,0.504859945824877,0.8255878958889453,0.6959816888718301,0.14476153989014062,0.5785623934042571,0.374042773186266,,,,,,0.0070502581574136735,0.13512223151388025,0.8969721890036442,4.8575,77.3611625,,,20.8315,,,35.3838,-102.23333333333332,0.8056752630053645,0.9297925257075343,0.014100516314827347,20.8315,0.05314997426659805,106.11020000000002,0.0,32.2692,77.8118,4.8575,62.2772,189.481,65.3113,35.57244970814827,-111.21180387263024,,,54.66673114526953,46.21892283307969,,157.9787159253869,2.5198458731765445,34.34973802249649,0.23274223280363288,0.0070502581574136735,,,0.8255878958889453,0.5785623934042571,,0.504859945824877,0.5351037371462328,0.6959816888718301,,,,0.6474926910680401,0.6716516582084328,,,0.6725992554744257,0.28467754181772853,,0.3157517636297652,0.7096129150224415,0.6932025999551334
1496019600,1.0,62.6237,35.3,179.202,78.0293,35.49655585833527,,2.314,0.3449661575317632,2.42967,1.6096700000000004,0.0,-0.07670000000000243,0.0,0.0753000000000057,2.0,0.2190000000000012,0.0,0.277000000000001,0.0,-0.204699999999999,0.0,0.1899999999998272,0.0,-1.1468999999999987,0.18416999999999994,0.0,0.0,35.3,0.0,1.0,45.8568,,0.3214539604657014,,,0.6577381684911263,0.3558398628865178,0.1253222728149247,0.5406364794663581,55.3753,-0.22599999999999998,0.0,78.0293,78.1228,77.8727,77.8727,0.2501000000000033,0.2501000000000033,0.32156666666666445,74.9373,74.9373,68.9,68.9,6.037299999999988,6.037299999999988,6.0446166666666645,10.4955,10.4955,12.560550000000001,-0.0049999999999954525,0.0,77.3263,78.0293,77.1708,77.8727,77.5107,78.1228,0.703000000000003,0.7018999999999949,0.6120999999999981,77.8727,78.1228,0.20989999999999043,0.21359999999999957,0.0,0.0,0.21750000000000114,0.0,10.4955,97.7116529022519,0.05246396531308079,0.019451191748570372,0.01585986673837027,1.0,1.0,8.3,17.0,17.0,-134.5,1050.34,7.400000000000006,0.0,189.481,33.41698333333333,84.52965,1051.42,21.01940909090909,-134.5,32.549899999999994,0.32932632576521437,0.8098894287157641,0.4593635205336419,0.504859945824877,0.8746777271850753,0.6785460395342986,0.14476153989014062,0.6441601371134822,0.374042773186266,,,,,,0.00768867972667211,0.13512223151388025,0.8969721890036442,5.04167,77.500175,,,20.6268,,,35.3,-107.4833333333333,0.8056752630053645,0.6586526515304287,0.01537735945334422,20.6268,0.05246396531308079,22.484999999999985,0.0,31.1223,78.0293,5.04167,62.4047,189.476,65.5883,35.49655585833527,-105.49886947254913,,,54.499832796845,45.94567387270243,,183.39880114326675,2.3640551751556984,34.45869476586024,0.3422618315088737,0.00768867972667211,,,0.8746777271850753,0.6441601371134822,,0.4593635205336419,0.32932632576521437,0.6785460395342986,,,,0.8985901741365431,0.7717615008789138,,,0.6104684193866018,0.40944801864850905,,0.3587220507469276,0.4237434830003216,0.7769604493838013
1496020200,1.0,62.7413,35.3,194.298,78.1842,35.49883652559092,,2.26817,0.3449661575317632,2.5995,0.1698299999999997,0.0,-0.11659999999999826,0.0,0.07389999999999475,2.0,0.11760000000000304,0.0,0.14999999999999147,0.0,-0.24249999999999972,0.0,1.990000000000009,0.0,-0.23049999999999926,0.03316000000000052,0.0,0.0,35.3,0.0,2.0,45.7402,,0.35458880706560814,,,0.6645114412533438,0.33163140647267253,0.076986050709553,0.42094688141914505,55.4492,-0.04583000000000004,0.0,78.1842,78.2393,78.0165,78.0165,0.22280000000000655,0.22280000000000655,0.3020499999999989,75.0,75.0,68.9,68.9,6.099999999999994,6.099999999999994,6.059616666666665,10.5075,10.5075,12.10135,0.5169999999999959,0.0,77.3967,78.1842,77.2388,78.0165,77.5953,78.2393,0.7875000000000085,0.7776999999999958,0.6440000000000055,78.0165,78.2393,0.14379999999999882,0.11650000000000205,0.0,0.0,0.15489999999999782,0.0,10.5075,100.77078280514804,0.07425963037185482,0.032542700897894475,0.019451191748570372,1.0,1.0,13.0,25.1,25.1,-153.3,1052.33,-18.80000000000001,0.0,189.476,32.85569999999999,109.71234999999999,1050.7818181818182,20.91982727272727,-153.3,31.427766666666663,0.2830704652450121,0.7817504996841365,0.579053118580855,0.504859945824877,0.923013949290447,0.6454111929343919,0.14476153989014062,0.6683685935273275,0.374042773186266,,,,,,0.005998867573911998,0.13512223151388025,0.8969721890036442,5.07483,77.6422625,,,20.3843,,,35.3,-118.98333333333335,0.8056752630053645,0.5661409304900242,0.011997735147823997,20.3843,0.07425963037185482,15.096000000000004,0.0,30.8918,78.1842,5.07483,62.6237,189.993,65.7383,35.49883652559092,-121.20375006833865,,,54.29733027647212,45.647801934530804,,192.8118394948838,2.338657996285088,34.700375292277315,0.3354885587466562,0.005998867573911998,,,0.923013949290447,0.6683685935273275,,0.579053118580855,0.2830704652450121,0.6454111929343919,,,,0.8504409720955519,0.6932339648718003,,,0.5947234973338905,0.7501764641905743,,0.8364826683634842,0.3532932772846501,0.893496529158484
1496020800,1.0,63.1707,35.267,305.21,78.2247,35.5031554921476,62.575760615322466,2.1315,0.3449661575317632,2.76,0.16049999999999986,0.0,-0.17269999999999897,0.0,0.024500000000003297,1.0,0.429399999999994,0.0,0.6109000000000009,0.0,-0.11230000000000118,0.0,95.76999999999998,0.0,-0.6461000000000006,0.6066699999999994,0.0,0.0,35.3,-0.032999999999994145,2.0,45.5675,0.6681291537478398,0.38460070163727855,0.0,0.20093666577629155,0.7093513296076991,0.29134323519443417,0.044392352334040486,0.17739698399370396,55.4737,-0.13667000000000007,0.0,78.2247,78.2798,78.0528,78.0528,0.22699999999998965,0.22699999999998965,0.2804666666666643,75.073,75.073,68.9892,68.9892,6.0837999999999965,6.0837999999999965,6.066799999999998,9.973700000000001,9.973700000000001,11.532600000000002,-0.36599999999998545,0.0,77.5247,78.2247,77.3525,78.0528,77.722,78.2798,0.7000000000000028,0.7002999999999986,0.5578000000000003,78.0528,78.2798,0.03630000000001132,0.04049999999999443,0.0,0.0,0.04049999999999443,0.0,9.973700000000001,106.30410736919983,0.07977928363988383,0.3023401071611506,0.032542700897894475,1.0,1.0,11.3,22.700000000000003,22.700000000000003,-162.0,1148.1,-8.699999999999989,0.0,189.993,32.1814,154.17596666666668,1059.697272727273,20.829854545454545,-162.0,30.753266666666665,0.43599608332065354,0.7817504996841365,0.822603016006296,0.579053118580855,0.9556076476659595,0.6153992983627214,0.14476153989014062,0.7086567648055658,0.374042773186266,0.33187084625216023,0.6681291537478398,1.0,0.0,0.20093666577629155,0.0028303749068690045,0.13512223151388025,0.8969721890036442,5.6815,77.70697777777777,30.2457,,20.272,,62.7413,35.3,-130.21666666666667,0.8056752630053645,0.8719921666413071,0.005660749813738009,20.272,0.07977928363988383,110.91199999999998,0.0,30.2457,78.2247,5.6815,62.7413,189.627,66.3492,35.5031554921476,-116.3193525001829,62.575760615322466,66.69479325177296,54.01898910448547,45.2986929517175,59.28021529220717,287.1102608857712,2.139538593813506,34.8493685513615,0.2906486703923009,0.0028303749068690045,0.7990633342237085,0.33187084625216023,0.9556076476659595,0.7086567648055658,1.0,0.822603016006296,0.43599608332065354,0.6153992983627214,,,99.99994343643593,0.8312566570031298,0.7494505442807413,1.0264217715101478,1.9203362879550938,0.3378455519248172,0.783041805088655,1.289201183202735,0.6739897523866958,0.6437842214458379,0.2186593775300224
1496021400,1.0,63.5245,35.2112,411.106,78.1062,35.46325828271769,62.746664664169664,1.9405,0.35458880706560814,-1.701,-4.461,0.0,-0.14650000000000318,0.0,-0.10289999999999822,0.0,0.3538000000000068,0.0,1.085099999999997,0.0,-0.08219999999999672,0.0,113.25,0.0,-0.5945,0.7593300000000003,0.0,0.0,35.267,-0.05580000000000496,2.0,45.421,0.2268392758006127,0.4019608422772992,0.0,0.1280210666767697,0.7433043193789106,0.26137873822259616,0.03440230630765084,0.6573312269400455,55.3708,-0.19100000000000006,0.0,78.1062,78.1448,77.9238,77.9238,0.22100000000000364,0.22100000000000364,0.2557166666666669,75.2298,75.2298,69.1472,69.1472,6.082599999999999,6.082599999999999,6.07048333333333,9.461399999999998,9.461399999999998,10.8723,-0.5529999999999973,0.0,77.6758,78.2247,77.5072,78.0528,77.8742,78.2798,0.5489000000000033,0.5456000000000074,0.40559999999999263,77.9238,78.1448,-0.1290000000000049,-0.1349999999999909,0.0,0.0,-0.11849999999999739,0.0,9.461399999999998,96.96459340760308,0.0852151042645125,0.333675469223235,0.3023401071611506,1.0,1.0,10.7,20.7,20.7,-143.7,1261.35,18.30000000000001,0.0,189.627,31.406399999999998,216.18996666666663,1078.8809090909094,20.743227272727275,-143.7,30.262900000000002,0.42967549813989653,0.8593509962797931,0.3426687730599544,0.504859945824877,0.9655976936923492,0.5980391577227008,0.14476153989014062,0.7386212617774038,0.374042773186266,0.7731607241993873,0.6681291537478398,1.0,0.0,0.20093666577629155,0.0068517052727965705,0.13512223151388025,0.8969721890036442,6.44083,77.80885555555554,29.6512,,20.1898,,63.1707,35.267,-138.93333333333334,0.8056752630053645,0.8593509962797931,0.013703410545593141,20.1898,0.0852151042645125,105.89600000000002,0.0,29.6512,78.1062,6.44083,63.1707,189.074,67.4343,35.46325828271769,-112.18296272764752,62.746664664169664,66.93545262733012,53.72634647327601,44.98557502453023,59.617816390585574,423.9753765293104,1.9561267597225802,34.905069354452024,0.2566956806210894,0.0068517052727965705,0.8719789333232303,0.7731607241993873,0.9655976936923492,0.7386212617774038,1.0,0.3426687730599544,0.42967549813989653,0.5980391577227008,,,99.99994343643593,0.4642807560181371,0.7774947487998796,1.0900018154838376,1.7730602270937226,0.6123984911811439,0.2833230558665354,0.5301112746520158,0.313552034596199,0.40930539304782354,0.9503038513497223
