DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM112,SYM1994,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1491868800,1.0,61.6053,33.089,903.458,81.9477,33.243841956366225,62.08176720867426,1.81117,0.5086702140281465,-2.73167,0.07866000000000017,0.0,-0.19720000000000226,0.0,-0.20279999999999632,0.0,-0.07370000000000232,0.0,-0.009000000000000341,0.0,0.07199999999999918,0.0,-6.599999999999909,0.0,0.04420000000000002,-0.0835000000000008,0.0,0.0,33.2287,-0.13970000000000482,0.0,47.2953,83.661,0.00532989194772171,,0.8452728390838382,0.7376518289420784,0.7061873936606958,0.7796407363020502,0.01724022381866641,0.5359196087158093,58.64,0.014499999999999957,0.0,-0.2723000000000013,0.0,10.0655,99.37300457091504,0.043284887536543165,0.31205392933037057,0.2311229749945409,1.0,1.0,5.5,10.9,10.9,-123.5,1626.01,3.5999999999999943,0.0,189.567,29.4835,29.473916666666668,904.716,890.7203333333333,29.3595,1610.245,1580.5583333333334,19.29535,19.454916666666662,-125.3,-123.5,29.381433333333334,0.2033415140044261,0.658707665538335,0.4640803912841907,0.5050052660470182,0.9827597761813336,0.4874155921752615,0.016639049286831076,0.2203592636979498,0.7741947792882969,0.9946701080522783,0.010742292963103584,0.15472716091616182,0.8262483879905234,0.7461317088002172,0.007456589122239657,0.008482134245264158,0.7250017647111229,8.3805,83.36096666666666,29.3595,29.3595,19.294,61.679,33.2287,-124.95,0.7915032939360358,0.4066830280088522,0.007456589122239657,19.294,-25.577999999999975,0.0,29.3595,81.9477,8.3805,61.679,189.749,70.313,33.243841956366225,-90.24749279017692,62.08176720867426,67.67874567876693,56.24844234855495,49.61306532605228,62.48238388858034,909.1583814951173,1.9138228186074682,33.26400804475877,0.29381260633930417,0.007456589122239657,0.2623481710579217,0.9946701080522783,0.9827597761813336,0.2203592636979498,0.15472716091616182,0.4640803912841907,0.2033415140044261,0.4874155921752615,,99.99994343643593,0.5411696012778149,0.8023195746387959,1.0544597721506643,0.8641587568399137,0.5969208463287783,1.2057128644103325,1.0940072796659313,0.8913196097314184,0.5115057543088485,0.2590469068502335
1491869400,1.0,61.4315,32.9583,848.115,81.517,33.098615138376495,62.049470848498615,1.88467,0.5086702140281465,-1.67233,1.0593399999999997,0.0,-0.15499999999999403,0.0,-0.18670000000000186,0.0,-0.17379999999999995,0.0,-0.14150000000000773,0.0,0.13230000000000075,0.0,-32.00999999999999,0.0,0.06499999999999773,-0.22550000000000026,0.0,0.0,33.089,-0.13069999999999737,0.0,47.1403,82.6492,0.0069884781621809555,,0.9129860054784682,0.8129917598127683,0.6937357513850865,0.7878881352758527,0.01768622057553393,0.37876725738750294,58.4533,0.07350000000000012,0.0,-0.43070000000000164,0.0,9.998199999999997,100.85440892557999,0.04470128755364807,0.3133443224857973,0.31205392933037057,1.0,1.0,5.0,10.0,10.0,-125.1,1594.0,-1.5999999999999943,0.0,189.749,29.447,29.46175,904.716,886.3536666666666,29.3595,1610.245,1593.2366666666667,19.29535,19.406083333333328,-126.1,-125.1,29.366433333333333,0.18378989305102686,0.5108547167555268,0.6212327426124971,0.5050052660470182,0.9823137794244661,0.47272316359133765,0.016972665594412267,0.2121118647241473,0.7813478247736908,0.993011521837819,0.008340442393927228,0.08701399452153176,0.841413125922254,0.7925807313254822,0.006088363640280427,0.008482134245264158,0.7250017647111229,8.155,82.98896666666666,29.4245,29.4245,19.4263,61.6053,33.089,-125.93333333333334,0.7915032939360358,0.3675797861020537,0.006088363640280427,19.4263,-55.34299999999996,0.0,29.4245,81.517,8.155,61.6053,189.594,70.1715,33.098615138376495,-88.62758688174449,62.049470848498615,67.59289838092589,56.10189513892951,49.50257529544125,62.482477597082315,840.9300188609703,2.003600730586997,33.254055910818145,0.3062642486149135,0.006088363640280427,0.1870082401872317,0.993011521837819,0.9823137794244661,0.2121118647241473,0.08701399452153176,0.6212327426124971,0.18378989305102686,0.47272316359133765,33.00007418444151,99.99994343643593,0.6219573984705776,1.013198591535719,1.063435917350105,0.8147437509660999,0.6930010843303814,1.1891398081583477,1.163595122580745,0.873311227774052,0.5062652965075755,0.3930356174279017
1491870000,1.0,61.5695,32.823,1141.84,81.6028,32.93575403202317,61.97426402410519,1.5585,0.5088774990102208,-6.053,-4.38067,0.0,-0.14280000000000115,0.0,-0.21979999999999933,0.0,0.13799999999999812,0.0,0.04250000000000398,0.0,0.14099999999999824,0.0,62.25999999999999,0.0,-0.4427999999999983,0.9984999999999999,0.0,0.0,32.9583,-0.13530000000000086,0.0,46.9975,82.22,0.0082041781015606,,0.8458643985159154,0.6907901160785914,0.6667726943394923,0.8226483921139618,0.019870163140626174,0.8801490796638107,58.2335,-0.32617000000000007,0.0,0.0858000000000061,0.0,9.4144,96.24315541872475,0.06806063254492818,0.14611463351697682,0.3133443224857973,1.0,1.0,2.7,5.1,5.1,-94.7,1656.26,30.39999999999999,0.0,189.594,29.392,29.35653333333333,904.716,920.2711666666667,29.3595,1623.43,1613.5266666666666,19.29535,19.383799999999994,-124.3,-94.7,29.25523333333333,0.029332607335793345,0.4210242836023587,0.11985092033618927,0.45897649145787456,0.9801298368593738,0.48824473210355884,0.017194103428617963,0.17735160788603826,0.7863953150229489,0.9917958218984394,0.007900253116715689,0.15413560148408453,0.8453222726348487,0.7461317088002172,0.021410409295168298,0.008631111092312748,0.7250017647111229,9.1535,82.73096666666665,28.9817,28.9817,19.5673,61.4315,32.9583,-120.31666666666666,0.8134874315744882,0.05866521467158669,0.021410409295168298,19.5673,293.7249999999999,0.0,28.9817,81.6028,9.1535,61.4315,189.094,70.214,32.93575403202317,-78.89283560390902,61.97426402410519,67.74871866371635,56.05653362778709,49.75799490369283,62.473676723599056,1186.4116414639573,2.0172095640113366,33.01480220390043,0.33322730566050773,0.021410409295168298,0.3092098839214085,0.9917958218984394,0.9801298368593738,0.17735160788603826,0.15413560148408453,0.11985092033618927,0.029332607335793345,0.48824473210355884,33.00007418444151,99.99994343643593,0.6633139950885426,0.43088962846992823,1.0858546065342138,1.177553832669906,0.5086293356392848,0.9862623313862332,1.501051531222249,0.6196414449278344,0.527923978778889,0.34094364926559617
1491870600,1.0,62.3698,32.565,1097.78,83.6655,32.802599673877765,62.04129291637986,1.66783,0.5088774990102208,5.345,11.398,0.0,-0.1816999999999993,0.0,-0.10229999999999961,0.0,0.8003,0.0,0.6700000000000017,0.0,0.018200000000000216,0.0,20.410000000000082,0.0,-0.10000000000000142,-0.23166999999999938,0.0,0.0,32.823,-0.25800000000000267,0.0,46.8158,82.22,0.0045256603475587465,,0.519026079917877,0.3131025479332814,0.8342238015215401,0.8734995917833835,0.020784441847189306,0.2835183013458942,58.1312,0.10932999999999993,0.0,2.0626999999999924,0.0,9.296199999999999,101.82404181573168,0.03765225295707271,0.06398453421667034,0.14611463351697682,1.0,1.0,4.6,9.3,9.3,-106.6,1676.67,-11.899999999999991,0.0,189.094,29.337400000000002,29.238699999999998,917.505,971.0338333333334,28.9817,1624.835,1621.4491666666665,19.29535,19.377466666666663,-123.45,-106.6,29.095966666666662,0.8421719012180445,0.4210242836023587,0.7164816986541058,0.5050052660470182,0.9792155581528107,0.4750367219891504,0.01757472138631705,0.12650040821661643,0.793399409978031,0.9954743396524413,0.006951599102607897,0.4809739200821231,0.8453222726348487,0.7461317088002172,0.014655133307787598,0.009288377022627855,0.755672046906442,8.92183,82.61674444444442,28.8817,28.8817,19.5855,61.5695,32.823,-116.73333333333335,0.8134874315744882,0.31565619756391095,0.014655133307787598,19.5855,-44.059999999999945,0.0,28.8817,83.6655,8.92183,61.5695,189.355,70.884,32.802599673877765,-87.47588055281369,62.04129291637986,68.28276584080301,56.10573886095392,50.21381277047941,62.43566265965339,1078.1147363867406,1.548160912898741,32.86832638766326,0.16577619847845992,0.014655133307787598,0.6868974520667186,0.9954743396524413,0.9792155581528107,0.12650040821661643,0.4809739200821231,0.7164816986541058,0.8421719012180445,0.4750367219891504,43.79253135571153,99.99994343643593,0.6643826439463882,0.93544787649963,0.761239267757041,1.2242290724181295,0.26999826746058664,0.934698843150231,1.499545489991753,0.6161823239917372,0.29286514969267186,0.24628713421457554
1491871200,1.0,61.7427,32.4003,707.365,82.4233,32.54596828826432,62.385966325608884,1.97283,0.5088774990102208,-0.0115,-5.3565,0.0,0.06339999999999435,0.0,0.13510000000000133,0.0,-0.6270999999999987,0.0,-0.7737000000000052,0.0,-0.12320000000000064,0.0,-177.44000000000005,0.0,0.40330000000000155,-1.1723299999999997,0.0,0.0,32.565,-0.1646999999999963,0.0,46.8792,82.22,0.01063139978970451,,0.7716205169966948,0.81304906485933,0.737826932436793,0.8353253895315402,0.017846835176910214,0.7263335690877756,58.2663,0.30500000000000016,0.0,-1.2421999999999969,0.0,9.822700000000001,97.12878959772654,0.055121749790309045,0.302470515442375,0.06398453421667034,1.0,1.0,12.6,25.6,25.6,-144.0,1499.23,-37.400000000000006,0.0,189.355,29.300150000000002,29.207949999999997,916.247,937.9323333333333,28.9817,1624.835,1617.1041666666665,19.29535,19.357516666666662,-124.3,-144.0,29.049466666666664,0.37596445881064217,0.5108547167555268,0.2736664309122244,0.45897649145787456,0.9821531648230898,0.40690562033626465,0.017806681526566143,0.16467461046845983,0.8157954194718273,0.9893686002102955,0.007900253116715689,0.22837948300330524,0.8453222726348487,0.7969834037144754,0.008791500676181783,0.00931745385756923,0.7573104745836573,7.7495,82.41497777777775,29.285,29.285,19.4623,62.3698,32.565,-120.16666666666669,0.8134874315744882,0.7519289176212843,0.008791500676181783,19.4623,-390.41499999999996,0.0,29.285,82.4233,7.7495,62.3698,189.009,70.1103,32.54596828826432,-120.42711240402383,62.385966325608884,67.9026006476993,55.918708402324214,49.73561550316629,62.44283595479901,728.2753166488106,2.0066211891190893,32.983570841779084,0.262173067563207,0.008791500676181783,0.18695093514067,0.9893686002102955,0.9821531648230898,0.16467461046845983,0.22837948300330524,0.2736664309122244,0.37596445881064217,0.40690562033626465,33.00007418444151,99.99994343643593,0.33537512832773053,0.6214010579238908,0.4368546936072651,1.2928957164293873,0.38364711676678814,0.9749043319400466,1.278306612412886,0.8270256234347896,0.6918985511333704,0.37872386446990625
1491871800,1.0,63.4053,32.3942,662.175,80.6833,32.36331806425067,62.11453542519276,1.79567,0.5088774990102208,2.2105,2.222,0.0,-0.12839999999999918,0.0,-0.17500000000000426,0.0,1.6625999999999976,0.0,-0.402000000000001,0.0,0.34720000000000084,0.0,-29.940000000000055,0.0,-0.5339999999999989,-0.16100000000000048,0.0,0.0,32.4003,-0.006100000000003547,0.0,46.7508,82.0483,0.04626345217535577,,0.12848539772419088,0.01106655412506763,0.4459760999938246,0.7884993925420613,0.01735929732589392,0.6863319625697755,58.0913,-0.17715999999999998,0.0,-1.7399999999999949,0.0,8.941500000000001,97.36054608665613,0.04823417012584832,0.3294907137238874,0.302470515442375,1.0,1.0,6.9,13.5,13.5,-134.6,1469.29,9.400000000000006,0.0,189.009,29.13335,29.1139,875.7864999999999,893.4555,28.8817,1624.605,1604.2400000000002,19.29535,19.38480833333333,-124.3,-134.6,28.972566666666665,0.12428501207007385,0.5108547167555268,0.31366803743022453,0.45897649145787456,0.9826407026741061,0.38816113888458753,0.017806681526566143,0.21150060745793878,0.8157954194718273,0.9537365478246442,0.008644367378772139,0.8715146022758091,0.8453222726348487,0.7969834037144754,0.005286961225417479,0.00931745385756923,0.7573104745836573,7.5885,82.0841222222222,28.751,28.751,19.8095,61.7427,32.4003,-121.41666666666669,0.7915032939360358,0.2485700241401477,0.005286961225417479,19.8095,-45.190000000000055,0.0,28.751,80.6833,7.5885,61.7427,189.561,69.7083,32.36331806425067,-96.64452504240592,62.11453542519276,68.4768231487302,55.61740034557356,49.02767003040246,62.50890725822385,680.1266289227965,1.9687204836377854,33.05871193653559,0.5540239000061754,0.005286961225417479,0.9889334458749324,0.9537365478246442,0.9826407026741061,0.21150060745793878,0.8715146022758091,0.31366803743022453,0.12428501207007385,0.38816113888458753,33.00007418444151,99.99994343643593,0.6021822890058149,0.22897192795116222,1.0071149867045919,1.1454647469691872,0.7695388964506031,0.859171346722741,1.5892199093489006,0.9985107152148993,0.7899998575016542,0.2371555809708583
1491872400,1.0,62.4868,32.3853,698.864,79.4873,32.34351159325999,62.845631836357114,1.84733,0.5088774990102208,6.7005,4.49,0.0,-0.20510000000000161,0.0,-0.3615999999999957,0.0,-0.9184999999999945,0.0,0.1402000000000072,0.0,0.1377999999999986,0.0,27.470000000000027,0.0,0.9414999999999978,0.07216999999999985,0.0,0.0,32.3942,-0.008899999999997021,0.0,46.5457,81.9477,0.018258108691230568,,0.5008053487317594,0.6868425428468676,0.4218482148558672,0.7839272295959746,0.01945828068313149,0.44040196278349253,57.7297,0.05165999999999982,0.0,-1.195999999999998,0.0,9.7452,100.1552517115681,0.04524760889060618,0.33299579008463404,0.3294907137238874,1.0,1.0,6.8,13.8,13.8,-133.7,1496.76,0.9000000000000057,0.0,189.561,29.13335,29.1694,777.74,859.3565,29.285,1610.245,1589.9166666666665,19.3615,19.441166666666664,-129.39999999999998,-133.7,29.24283333333333,0.14240144845719202,0.4210242836023587,0.5595980372165075,0.5357186257334283,0.9805417193168685,0.3646111770780032,0.01905541930657617,0.21607277040402537,0.8157954194718273,0.9817418913087694,0.010171324126739045,0.49919465126824053,0.8453222726348487,0.7969834037144754,0.005520423236662364,0.00931745385756923,0.7573104745836573,7.66067,81.7328,29.6925,29.6925,19.9473,63.4053,32.3942,-123.11666666666667,0.7915032939360358,0.28480289691438404,0.005520423236662364,19.9473,36.68900000000008,0.0,29.6925,79.4873,7.66067,63.4053,189.492,69.8485,32.34351159325999,-97.53514255626101,62.845631836357114,68.03039461760604,55.424739112207504,48.663205657177606,62.49195462093958,697.7806835458036,1.9942556922718544,33.17965309873145,0.5781517851441328,0.005520423236662364,0.31315745715313237,0.9817418913087694,0.9805417193168685,0.21607277040402537,0.49919465126824053,0.5595980372165075,0.14240144845719202,0.3646111770780032,,99.99994343643593,0.2867774950635703,0.3439710022392455,0.7657058531032926,0.9868935447546456,0.9260844696962284,0.8726526643419583,1.0666615646378048,1.0508630643363246,0.9917735559221305,0.0878796642095934
1491873000,1.0,61.439,32.4,653.633,78.562,32.33330095440973,62.43932903097536,1.90483,0.5088774990102208,-0.1875,-6.888,0.0,-0.04569999999999652,0.0,-0.2710000000000008,0.0,-1.0478000000000023,0.0,-0.42480000000000473,0.0,-0.0945999999999998,0.0,-32.430000000000064,0.0,0.2748000000000026,-0.21216999999999953,0.0,0.0,32.3853,0.014699999999997715,0.0,46.5,81.6028,0.018976565077874374,,0.917988264778814,0.9337566050307392,0.37261782561991297,0.753046455937162,0.02020887595639531,0.26565617253829243,57.4587,0.05750000000000011,0.0,-0.9253000000000071,0.0,10.114600000000003,102.38351918450073,0.03442290394039068,0.3333594339395623,0.33299579008463404,1.0,1.0,6.5,12.5,12.5,-126.4,1464.33,7.299999999999983,0.0,189.492,29.13335,29.259866666666667,703.1145,826.9428333333333,29.6925,1608.6,1578.8366666666666,19.4443,19.49415833333333,-130.05,-126.4,29.470266666666664,0.3121760316347653,0.5747152229855299,0.7343438274617076,0.6058240662634997,0.9797911240436047,0.34733092573741603,0.019767192526252503,0.246953544062838,0.8157954194718273,0.9810234349221256,0.016351431465849053,0.08201173522118603,0.845732986508233,0.8130347385976896,0.007467356658667163,0.0087016114823989,0.7361885047595778,7.4485,81.34543333333332,29.9673,29.9673,19.8527,62.4868,32.3853,-123.33333333333334,0.7550728957068616,0.6243520632695306,0.007467356658667163,19.8527,-45.230999999999995,0.0,29.9673,78.562,7.4485,62.4868,189.314,69.4237,32.33330095440973,-94.63997659732905,62.43932903097536,67.45700442811408,55.243800691831396,48.37602773039516,62.507605544469996,638.4162267582515,1.963184496566084,33.23974848294783,0.627382174380087,0.007467356658667163,0.06624339496926078,0.9810234349221256,0.9797911240436047,0.246953544062838,0.08201173522118603,0.7343438274617076,0.3121760316347653,0.34733092573741603,,99.99994343643593,0.5021700507005635,0.4377745346747719,0.9143281248312043,0.7146465351162687,0.8238875920071174,0.8804698064001172,1.153754850643324,0.7957821011223273,0.40949118231529635,0.06209234509959955
1491873600,1.0,62.3635,32.3675,507.115,77.7218,32.35881783652235,61.942541080544416,1.79217,0.5088774990102208,-6.05733,-5.86983,0.0,-0.17799999999999727,0.0,-0.42199999999999704,0.0,0.9245000000000019,0.0,-1.0223999999999904,0.0,-0.08289999999999864,0.0,-114.84999999999991,0.0,-0.9925000000000033,-0.46799999999999997,0.0,0.0,32.4,-0.03249999999999886,0.0,46.322,81.517,0.06720524212639023,,0.6242262446476838,0.27437935625747434,0.4777502311042686,0.578995465885519,0.020097040156073387,0.7629430059837133,57.0367,-0.11265999999999998,0.0,-0.8401999999999958,0.0,9.204999999999998,95.61461522967772,0.045633837117684976,0.31501524567530526,0.3333594339395623,1.0,1.0,6.3,12.399999999999999,12.399999999999999,-131.4,1349.48,-5.0,0.0,189.314,29.1299,29.258716666666665,680.5195,721.1553333333333,29.6925,1577.8200000000002,1554.1233333333334,19.5148,19.533583333333333,-132.55,-131.4,29.544866666666667,0.21290164275265716,0.42580434797647426,0.2370569940162867,0.6058240662634997,0.9799029598439266,0.30140840932252283,0.020040320902211584,0.421004534114481,0.8157954194718273,0.9327947578736098,0.018796950981213423,0.3757737553523161,0.845732986508233,0.8130347385976896,0.005628809037627489,0.0087016114823989,0.7250017647111229,6.9805,80.84563333333332,28.9748,28.9748,19.7698,61.439,32.4,-129.45,0.7642252549308461,0.4258032855053143,0.005628809037627489,19.7698,-146.51800000000003,0.0,28.9748,77.7218,6.9805,61.439,189.17,68.4013,32.35881783652235,-94.27282365624853,61.942541080544416,67.17599909520668,54.76224817516183,47.322560318161,62.66279208097862,530.3739378983529,1.8913655271332197,33.511709014460735,0.5222497688957314,0.005628809037627489,0.7256206437425257,0.9327947578736098,0.9799029598439266,0.421004534114481,0.3757737553523161,0.2370569940162867,0.21290164275265716,0.30140840932252283,,99.99994343643593,0.48142541508082903,0.4249510079368461,0.27300650651030317,0.7842981926574432,0.5794061260323631,0.9964649527088218,1.133788891744388,0.7601340413608578,0.6847437847870042,0.5664926866820548
1491874200,1.0,63.02,32.299,450.076,77.0872,32.324995946275266,62.40516870855832,1.78683,0.4880374471214845,-4.411,1.6463300000000007,0.0,-0.37349999999999994,0.0,-0.5367000000000033,0.0,0.6565000000000012,0.0,-0.4545000000000101,0.0,-0.08030000000000115,0.0,-50.41000000000008,0.0,-0.078599999999998,-0.2351700000000001,0.0,0.0,32.3675,-0.06850000000000023,0.0,45.9485,80.6833,0.07150249665994557,,0.35089824456534124,0.18985435431121922,0.5470279420474633,0.47730893333015856,0.02112418018030071,0.8357356985406323,56.5,-0.005340000000000122,0.0,-0.634600000000006,0.0,9.206700000000001,93.98685101081414,0.04309218377751718,0.3148011737591819,0.31501524567530526,1.0,1.0,6.7,13.600000000000001,13.600000000000001,-131.0,1299.07,0.4000000000000057,0.0,189.17,29.1299,29.261133333333333,657.904,613.2046666666666,28.9748,1546.615,1532.2425000000003,19.5764,19.570083333333333,-132.55,-131.0,29.279433333333333,0.21290100641946552,0.42580434797647426,0.16426430145936763,0.6058240662634997,0.9788758198196993,0.2616668260662898,0.02018091700631483,0.5226910666698414,0.8157954194718273,0.9284975033400544,0.03944173040098542,0.6491017554346588,0.845732986508233,0.7969834037144754,0.00649629579655804,0.0087016114823989,0.7250017647111229,6.74533,80.30557777777777,28.8962,,19.6895,62.3635,32.3675,-133.51666666666665,0.7642252549308461,0.42580201283893104,0.00649629579655804,19.6895,-57.03899999999999,0.0,28.8962,77.0872,6.74533,62.3635,189.905,67.9468,32.324995946275266,-96.62321284641541,62.40516870855832,66.68474025683722,54.28310077095181,46.490728979194316,62.682553747496485,478.8712411997017,1.8856997342615727,33.69542015202935,0.45297205795253676,0.00649629579655804,0.8101456456887808,0.9284975033400544,0.9788758198196993,0.5226910666698414,0.6491017554346588,0.16426430145936763,0.21290100641946552,0.2616668260662898,,99.99994343643593,0.565355164652767,0.19310150421157105,0.5735238721502193,0.6041620504234632,0.7877817614238876,1.1631837805387084,1.1876619567146125,0.9030241101577845,0.7744256117109519,0.6942328459203336
