DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND45384,IND45385,IND45386,IND45387,IND45388,IND45389,IND45390,IND45392,IND45393,IND45394,IND45397,IND45398,IND45399,IND45400,IND45401,IND45402,IND45403,IND45426,IND45427,IND45463,IND45464,IND45465,IND45466,IND45467,IND45468,IND45469,IND45470,IND45471,IND45510,IND45511,IND45512,IND45513,IND45514,IND45515,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5106,IND5114,IND5118,IND5126,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5309,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM112,SYM1994,SYM246,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1495497600,1.0,66.1892,35.5245,823.557,89.8407,36.00025236180432,66.64086765302063,1.93583,0.3510574797833811,7.15433,4.3215,0.0,0.35439999999999827,0.0,0.2668000000000035,0.0,-0.9398000000000053,0.0,-1.3945000000000078,0.0,-0.01810000000000045,0.0,-79.83999999999992,0.0,1.7500999999999998,-1.3563299999999998,0.0,0.0,35.7905,-0.26599999999999824,0.0,48.7127,0.01709670007326136,0.22671098334169348,0.11235588620352788,0.7485375198170394,0.9444824213602638,0.8554591828447557,0.016528049382016352,0.4093413815589334,62.9063,0.21733000000000002,0.0,90.4032,90.4032,89.8407,89.6932,0.7099999999999937,0.7099999999999937,0.9097833333333345,104.73,104.73,101.933,101.884,2.8460000000000036,2.8460000000000036,2.8647833333333326,12.222100000000001,12.222100000000001,10.6222,0.20199999999999818,0.0,87.9007,98.555,87.9835,98.6095,87.107,97.6295,10.654300000000006,10.62599999999999,10.522499999999994,90.4032,89.6932,-6.579599999999999,-6.391999999999996,0.0,0.0,-6.8596,0.0,12.222100000000001,100.57711400482341,0.07419846566456682,0.3049221384406425,0.1319436665616249,1.0,1.0,9.9,20.5,20.5,-150.8,1575.76,-12.600000000000023,0.0,189.62,29.35836666666666,1594.6861666666666,1662.7312499999998,18.8814875,-150.8,29.533166666666666,0.23704952038154484,0.2333684405416918,0.5906586184410666,0.8594273700880217,0.9834719506179836,0.7732890166583065,0.16053381378174197,0.1445408171552443,0.9563813237722837,0.9829032999267386,0.01709670007326136,0.8876441137964721,0.09719960411527762,0.6364047880384832,0.004073332628949161,0.007408561345290745,0.9343997053457029,8.0165,91.10232499999998,30.7163,30.7163,18.4942,67.129,67.129,35.7905,-197.85000000000002,0.7170399284082748,0.4740990407630897,0.008146665257898322,18.4942,-458.0730000000001,0.0,30.7163,89.8407,8.0165,67.129,189.822,73.6652,36.00025236180432,-108.5607653061021,66.64086765302063,71.88545943926971,60.53517886097289,52.57995460969762,65.23454972170582,818.8314092612604,2.0242701819087863,34.075802637457066,0.055517578639736206,0.004073332628949161,0.25146248018296063,0.9829032999267386,0.9834719506179836,0.1445408171552443,0.8876441137964721,0.5906586184410666,0.23704952038154484,0.7732890166583065,,35.082659598886615,,0.6147240559605414,0.38827031535625006,0.8865356667968585,0.47715510853663273,0.813238809029307,0.653566594514224,0.6542498025630268,0.4143877175040785,0.2165551528504203,0.07956132397657702
1495498200,1.0,65.8828,35.2203,1066.6,86.2392,35.695045625995164,65.7709043505993,1.68917,0.3449442258299288,3.33517,-3.8191599999999997,0.0,0.07560000000000144,0.0,-0.4870000000000019,0.0,-0.30639999999999645,0.0,-0.29769999999999186,0.0,0.06360000000000099,0.0,64.74000000000001,0.0,-0.3067999999999991,0.8099999999999987,0.0,0.0,35.5245,-0.3042000000000016,0.0,48.7883,0.01958295231319873,0.2620385413796601,0.030795415560588624,0.4164445750058965,0.9468344603521709,0.889942771943274,0.02223680915750903,0.7395776568094306,62.4193,-0.24665999999999988,0.0,86.797,86.797,86.2392,86.2123,0.584699999999998,0.584699999999998,0.8611499999999996,103.823,103.823,100.802,100.802,3.0209999999999866,3.0209999999999866,2.810216666666664,11.851700000000001,11.851700000000001,10.777116666666666,-0.4000000000000057,0.0,86.2392,98.555,86.797,98.6095,86.2123,97.6295,12.31580000000001,11.8125,11.417199999999994,86.797,86.2123,-3.606200000000001,-3.4809000000000054,0.0,0.0,-3.6015000000000015,0.0,11.851700000000001,97.87638956027261,0.08830680337619669,0.18701488652747006,0.3049221384406425,1.0,1.0,7.6,14.399999999999999,14.399999999999999,-133.0,1640.5,17.80000000000001,0.0,189.822,29.473,1504.1061666666667,1660.261111111111,18.845522222222222,-133.0,30.030666666666665,0.05117139026208264,0.2282925491659817,0.26042234319056945,0.856995329969591,0.977763190842491,0.7379614586203399,0.1404874598676048,0.11005722805672606,0.9556697677889169,0.9804170476868013,0.01896138925321439,0.9692045844394114,0.08204332202702735,0.5990272107789645,0.005595127833759827,0.008761551736540444,0.9444824213602638,8.8265,91.3026625,30.4095,30.4095,18.5578,66.1892,66.1892,35.5245,-194.98333333333335,0.7440843846494634,0.10234278052416527,0.011190255667519654,18.5578,243.0429999999999,0.0,30.4095,86.2392,8.8265,66.1892,189.422,73.3675,35.695045625995164,-96.14582465130496,65.7709043505993,71.65627902872794,60.48284573173122,53.47547169165938,64.31604391185739,1089.7418721633414,2.005018300187814,34.0029717667213,0.053165539647829135,0.005595127833759827,0.5835554249941035,0.9804170476868013,0.977763190842491,0.11005722805672606,0.9692045844394114,0.26042234319056945,0.05117139026208264,0.7379614586203399,,33.00007418444151,,0.6838997536733171,0.5010719030857358,1.0456239822443176,0.86965305344916,0.6608492265635031,0.9153100872719298,0.5717347852105463,0.6385579670093716,0.9217912604646835,0.4586336735492461
1495498800,1.0,66.4097,34.953,1279.79,85.899,35.38607145899927,65.2834887104547,1.5715,0.3388309718764765,3.54417,0.20899999999999963,0.0,-0.5018000000000029,0.0,-0.8560000000000016,0.0,0.5268999999999977,0.0,0.4966999999999899,0.0,0.16689999999999827,0.0,39.83999999999992,0.0,-1.221300000000003,0.5285000000000011,0.0,0.0,35.2203,-0.26729999999999876,0.0,48.2865,0.013696316819702736,0.2615768512441443,5.36143452107285E-4,0.03045731264253393,0.9306201266245829,0.9291133573577297,0.06180842251814089,0.2611766915472311,61.5633,-0.11767000000000016,0.0,86.292,86.292,85.899,85.6023,0.689700000000002,0.689700000000002,0.8201999999999998,103.565,103.565,100.581,100.581,2.9839999999999947,2.9839999999999947,2.7848833333333305,10.4635,10.4635,10.779066666666667,-0.6869999999999834,0.0,85.899,98.555,86.292,98.6095,85.6023,97.6295,12.656000000000006,12.317499999999995,12.027199999999993,86.292,85.6023,-0.5049999999999955,-0.6099999999999994,0.0,0.0,-0.34019999999999584,0.0,10.4635,101.8384536107278,0.055871940138963114,0.023274781961490312,0.18701488652747006,1.0,1.0,5.4,10.9,10.9,-115.5,1680.34,17.5,0.0,189.422,29.451399999999996,1392.4111666666668,1662.2690000000002,18.833440000000003,-115.5,30.104666666666667,0.11435085168962011,0.23113736051378064,0.7388233084527689,0.8545632898511604,0.9381915774818591,0.7384231487558557,0.12044110595346763,0.07088664264227032,0.9549582118055501,0.9863036831802973,0.018339826193230047,0.9994638565478927,0.0668870399387771,0.5687951590299033,0.010336445662325682,0.009829892578266839,0.9411215160220768,9.355,91.56494999999998,29.1882,29.1882,18.7247,65.8828,65.8828,35.2203,-172.21666666666664,0.741831020729447,0.22870170337924023,0.020672891324651364,18.7247,213.19000000000005,0.0,29.1882,85.899,9.355,65.8828,188.735,73.8642,35.38607145899927,-89.18680508457874,65.2834887104547,71.91288152948299,60.302338569343505,54.00448486751316,63.244725258186264,1256.6864034404243,1.7564907280189996,33.69038618073519,0.06937987337541711,0.010336445662325682,0.9695426873574661,0.9863036831802973,0.9381915774818591,0.07088664264227032,0.9994638565478927,0.7388233084527689,0.11435085168962011,0.7384231487558557,,33.00007418444151,,0.6003521244476578,0.40562210174681845,1.6749611721027413,1.7133736162108308,0.6121989732291682,1.0736132967302896,1.1325660384305936,0.9185549382973991,0.5264189564744274,0.3181300243764746
1495499400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.1347,85.1347,84.782,84.4092,0.7254999999999967,0.7254999999999967,0.7645833333333318,103.509,103.509,100.5,100.466,3.0430000000000064,3.0430000000000064,2.8331666666666657,10.633500000000002,10.633500000000002,10.954033333333335,,,84.782,98.555,85.1347,98.6095,84.4092,97.6295,13.77300000000001,13.474800000000002,13.220299999999995,,,,,,,,,,,,0.10135511707372606,0.023274781961490312,1.0,1.0,6.1,,12.3,,,,,188.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495500000,1.0,65.7018,34.2243,867.21,81.9275,,,1.767,0.3158319777173323,1.7945,,,,,,,,,,,,,,,,,,,,,,47.518,0.004874071306837924,0.283142487902877,3.412961761788402E-4,,,0.9380034598840472,0.1509465420715953,0.9097600080953289,60.0313,,,82.2968,82.2968,81.9275,81.7345,0.5623000000000076,0.5623000000000076,0.6949666666666658,102.989,102.989,99.8033,99.7103,3.2787000000000006,3.2787000000000006,2.9529499999999986,11.456699999999998,11.456699999999998,11.180233333333334,,,81.9275,96.7003,82.2968,96.9828,81.7345,96.0852,14.772800000000004,14.685999999999993,14.350700000000003,82.2968,81.7345,,,,,,,11.456699999999998,94.66912692582365,0.06734937923771758,0.25757558631759186,0.10135511707372606,1.0,1.0,6.0,12.1,12.1,-138.3,1596.39,,,188.937,29.80884,1063.7574000000002,1655.0490000000002,18.718600000000002,-138.3,29.4761,0.05748655685202536,0.2207810006557312,0.09023999190467111,0.8545632898511604,0.8490534579284047,0.716857512097123,0.15835494847766626,0.06199654011595274,0.9549582118055501,0.9951259286931621,0.017718263133245704,0.9996587038238212,0.0668870399387771,,0.0035718484596659822,0.009829892578266839,,8.33733,90.8183,29.764,29.764,18.3073,,,,-135.16,0.741831020729447,0.11497311370405072,0.0071436969193319644,18.3073,,,29.764,81.9275,8.33733,,189.727,73.41,,-90.90304971237578,,70.91558161095087,59.35117646011824,53.11946422009738,62.354529064429414,916.0430946822689,2.06354259763292,33.093633200690846,,0.0035718484596659822,,0.9951259286931621,0.8490534579284047,0.06199654011595274,0.9996587038238212,0.09023999190467111,0.05748655685202536,0.716857512097123,,,,,0.6568228687484722,,1.6002754183345431,1.337552462490186,0.6244837078423193,0.9775992788402594,0.5820920801117051,0.9263566365590001,0.3917975316739029
1495500600,1.0,64.539,33.9388,757.286,78.7347,34.30421827114161,64.2746194622718,1.76567,0.3051756770422077,-2.299,-4.0935,0.0,-0.2068000000000012,0.0,-0.8153000000000006,0.0,-1.1628000000000043,0.0,-1.2231999999999914,0.0,-0.2035000000000018,0.0,-56.47000000000003,0.0,0.1957000000000022,-0.29283000000000037,0.0,0.0,34.2243,-0.285499999999999,0.0,47.3112,0.002787628565546818,0.30349977017335417,0.006635075670000989,0.3529764164196525,0.9050166783215725,0.9046185286649415,0.18077984891650467,0.9613664573759059,59.216,-0.0013299999999998313,0.0,79.0983,79.0983,78.7347,78.7177,0.38060000000000116,0.38060000000000116,0.6087999999999998,102.054,102.054,98.6472,98.5167,3.537300000000002,3.537300000000002,3.1183333333333323,11.855900000000002,11.855900000000002,11.4139,-0.19700000000000273,0.0,78.7347,89.8407,79.0983,90.4032,78.7177,89.6932,11.105999999999995,11.304900000000004,10.975500000000011,79.0983,78.7177,-3.19850000000001,-3.0168000000000035,0.0,0.0,-3.192799999999991,0.0,11.855900000000002,91.91701770690129,0.06355224066132141,0.3440144180488583,0.25757558631759186,1.0,1.0,6.1,12.2,12.2,-128.9,1539.92,9.400000000000006,0.0,189.727,30.007540000000002,958.8885999999999,1641.164,18.611060000000005,-128.9,29.86185,0.05201097750391322,0.1434052611228481,0.03863354262409412,0.7671502937727591,0.8192201510834953,0.6965002298266458,0.18063008800103553,0.09538147133505848,0.9427758148519481,0.9972123714344532,0.01709670007326136,0.993364924329999,0.0668870399387771,0.5687951590299033,0.00564195971670775,0.011213671608993616,0.9411215160220768,8.0445,89.23726249999999,29.9597,29.9597,18.1038,65.7018,65.7018,34.2243,-133.3,0.7888833363909543,0.10402195500782643,0.0112839194334155,18.1038,-109.92400000000009,0.0,29.9597,78.7347,8.0445,65.7018,189.53,72.1868,34.30421827114161,-90.73621021739325,64.2746194622718,69.56965187052424,58.65492717522287,51.80271958858414,62.39127886372469,823.8800810691899,2.073467668677662,32.96427810136425,0.09498332167842755,0.00564195971670775,0.6470235835803475,0.9972123714344532,0.8192201510834953,0.09538147133505848,0.993364924329999,0.03863354262409412,0.05201097750391322,0.6965002298266458,,,,0.834633038305481,0.3811433549507753,1.7347808337552006,0.9702282831493799,0.884951102502901,0.8715922278348798,0.8261273715890705,0.4563607573158261,0.7184243409926526,0.3520992561525279
1495501200,1.0,63.9315,33.8703,788.907,76.6897,34.00782408289666,63.51371600935762,1.74767,0.30349977017335417,-4.60583,-2.30683,0.0,-0.4375,0.0,-1.0101999999999975,0.0,-0.6075000000000017,0.0,-0.5553000000000026,0.0,-0.16959999999999908,0.0,22.00999999999999,0.0,-0.6300000000000026,0.12667000000000073,0.0,0.0,33.9388,-0.06850000000000023,0.0,46.8737,0.002827017677423105,0.2865824960214646,0.02910447640772429,0.2865037816226985,0.6348806253655077,0.9006959436683725,0.1955667084740803,0.9620409937773965,58.2058,-0.018000000000000016,0.0,76.9987,76.9987,76.6897,76.6897,0.3089999999999975,0.3089999999999975,0.5419666666666672,101.17,101.17,97.6238,97.489,3.6809999999999974,3.6809999999999974,3.2574999999999976,11.395499999999998,11.395499999999998,11.276133333333334,0.30400000000000205,0.0,76.6897,86.2392,76.9987,86.797,76.7462,86.2123,9.549499999999995,9.798299999999998,9.466099999999997,76.9987,76.7462,-2.0995999999999952,-1.9714999999999918,0.0,0.0,-2.0450000000000017,0.0,11.395499999999998,91.92903275999305,0.05522440482819473,0.3306813029963943,0.3440144180488583,1.0,1.0,4.9,9.8,9.8,-115.2,1561.93,13.700000000000003,0.0,189.53,29.73022,951.9585999999999,1633.9609090909091,18.549527272727275,-115.2,29.684466666666665,0.0463064877000884,0.11497311370405072,0.03795900622260353,0.7388233084527689,0.8044332915259197,0.7134175039785354,0.18077984891650467,0.09930405633162752,0.9380034598840472,0.9971729823225769,0.016246604259871705,0.9708955235922757,0.05173075785052683,0.5385631072808421,0.00943377273925126,0.0112839194334155,0.9377606106838898,8.17117,86.8232625,29.3297,29.3297,17.9342,64.539,64.539,33.9388,-126.18000000000002,0.9097600080953289,0.0926129754001768,0.01886754547850252,17.9342,31.621000000000095,0.0,29.3297,76.6897,8.17117,64.539,189.834,71.6315,34.00782408289666,-85.47721828198445,63.51371600935762,68.97573069714946,57.71877261098906,51.122784289628754,62.42897089392529,858.1695861629119,2.0916968734545014,32.76491287099333,0.3651193746344923,0.00943377273925126,0.7134962183773015,0.9971729823225769,0.8044332915259197,0.09930405633162752,0.9708955235922757,0.03795900622260353,0.0463064877000884,0.7134175039785354,,,,0.44632009391190625,0.3129320145801251,1.26746847711306,0.9076876199127811,0.3552300712644223,0.36164963621598956,0.9897893687956308,0.29675798936287456,0.6135324218741217,0.5383059874235131
1495501800,1.0,63.6408,33.649,874.054,75.3775,33.941792674313426,63.12785685652139,1.77717,0.3048777492093193,-1.48083,3.125,0.0,-0.5076999999999998,0.0,-1.0338000000000065,0.0,-0.29070000000000107,0.0,-0.17730000000000246,0.0,0.01729999999999876,0.0,42.37999999999988,0.0,-0.25049999999999883,0.19065999999999939,0.0,0.0,33.8703,-0.22129999999999939,0.0,46.366,0.0014582035039467645,0.3048777492093193,0.06276493043944953,0.24428261284065322,0.8599184328324263,0.8856661207518242,0.1533461557045711,0.911783670263625,57.172,0.02949999999999986,0.0,75.6112,75.6112,75.3775,75.2377,0.37349999999999284,0.37349999999999284,0.5067666666666663,100.386,100.386,96.6937,96.5332,3.852800000000002,3.852800000000002,3.3961333333333337,11.1277,11.1277,11.155466666666666,-0.2050000000000125,0.0,75.3775,85.899,75.6112,86.292,75.2377,85.6023,10.521500000000003,10.680800000000005,10.364599999999996,75.6112,75.2377,-1.3875000000000028,-1.508499999999998,0.0,0.0,-1.3122000000000043,0.0,11.1277,94.5436847798954,0.06611878021916255,0.25449107083582106,0.3306813029963943,1.0,1.0,6.8,13.2,13.2,-128.3,1604.31,-13.100000000000009,0.0,189.834,29.46416,913.4494000000001,1627.0136363636366,18.472436363636366,-128.3,29.4562,0.06572225934167353,0.13144451868334706,0.08821632973637505,0.7388233084527689,0.8466538442954289,0.6951222507906807,0.18077984891650467,0.11433387924817583,0.9292946245008571,0.9985417964960532,0.015396508446482049,0.9372350695605505,0.06276493043944953,0.508331055531781,0.00602813401733637,0.01205626803467274,0.9343997053457029,8.36183,83.926075,29.0792,29.0792,17.9515,63.9315,63.9315,33.8703,-125.24000000000001,0.911783670263625,0.13144451868334706,0.01205626803467274,17.9515,85.14699999999993,0.0,29.0792,75.3775,8.36183,63.9315,189.629,71.4542,33.941792674313426,-92.53039342489274,63.12785685652139,68.61280848419587,56.50162748221872,49.950519016879966,62.47882438331234,924.4974976751346,2.042126882330418,32.674589451963236,0.14008156716757364,0.00602813401733637,0.7557173871593468,0.9985417964960532,0.8466538442954289,0.11433387924817583,0.9372350695605505,0.08821632973637505,0.06572225934167353,0.6951222507906807,,,,0.304446893672816,0.39723050558740813,0.8254965654463354,0.9140266753761491,0.6233213631537045,1.0476743656717644,0.7940967109094698,0.7185290015204057,1.281808206481878,0.549272696317542
1495502400,1.0,63.6145,33.3942,892.676,74.5425,33.70916572979169,62.937324579493875,1.8615,0.3048777492093193,6.0255,7.50633,0.0,-0.47520000000000095,0.0,-0.8572999999999951,0.0,-0.026299999999999102,0.0,0.0700999999999965,0.0,-0.013999999999999346,0.0,22.570000000000164,0.0,0.022500000000000853,-0.03449999999999953,0.0,0.0,33.649,-0.254800000000003,0.0,45.8908,2.338579111944572E-4,0.3436661995326419,0.0798868175922881,0.1649909254238121,0.8835660269197487,0.8528443656018675,0.1017559230324303,0.45732262798110623,56.3147,0.08433000000000002,0.0,74.7245,74.7245,74.5425,74.3953,0.32920000000000016,0.32920000000000016,0.44668333333333266,99.7767,99.7767,95.9812,95.8028,3.9739000000000004,3.9739000000000004,3.561116666666668,11.164200000000001,11.164200000000001,11.27225,-0.026999999999986812,0.0,74.5425,84.782,74.7245,85.1347,74.3953,84.4092,10.239499999999992,10.410199999999989,10.013899999999992,74.7245,74.3953,-0.8866999999999905,-0.8423999999999978,0.0,0.0,-0.8349999999999937,0.0,11.164200000000001,100.0520107639874,0.03721000608838608,0.31641365627269785,0.25449107083582106,1.0,1.0,6.0,12.2,12.2,-126.6,1626.88,1.700000000000017,0.0,189.629,29.44686,836.0266000000001,1622.1036363636367,18.388027272727275,-126.6,29.170199999999998,0.3421684079978469,0.22870170337924023,0.5426773720188938,0.5906586184410666,0.8982440769675697,0.6563338004673581,0.18058016769587915,0.14715563439813248,0.9291133573577297,0.9997661420888055,0.014546412633092393,0.9201131824077119,0.0798868175922881,0.508331055531781,0.005958055580440033,0.01205626803467274,0.9340857003085031,8.32733,81.15635,29.1017,29.1017,17.9375,63.6408,63.6408,33.649,-127.46000000000002,0.911783670263625,0.6843368159956938,0.011916111160880066,17.9375,18.62200000000007,0.0,29.1017,74.5425,8.32733,63.6408,189.602,71.5243,33.70916572979169,-90.43192686183119,62.937324579493875,68.27779148749579,55.30852771866977,48.69347727836248,62.54567551436013,892.2119537464697,1.899823410403365,32.648142199560255,0.11643397308025122,0.005958055580440033,0.8350090745761879,0.9997661420888055,0.8982440769675697,0.14715563439813248,0.9201131824077119,0.5426773720188938,0.3421684079978469,0.6563338004673581,,,,0.35397266139381156,0.201646455583037,1.0055002772818327,0.984498699109337,0.7947144274498665,0.9509354451520374,0.34375473211476126,0.780404114233643,1.0045275882248315,0.23717509495211433
1495503000,1.0,62.9573,33.1598,727.41,73.2705,33.41355390901232,62.921899395309595,1.673,0.3048777492093193,-2.918,-8.9435,0.0,-0.3742999999999981,0.0,-0.6921999999999997,0.0,-0.6572000000000031,0.0,-0.5335000000000036,0.0,-0.17150000000000176,0.0,-106.06000000000017,0.0,0.06499999999999773,-0.2865000000000002,0.0,0.0,33.3942,-0.23440000000000083,0.0,45.5165,3.970641037499556E-4,0.35296333127892066,0.31838888909463703,0.4729959105886379,0.8342170709139359,0.8535256121554251,0.0788960108244513,0.989968889297711,55.6225,-0.1884999999999999,0.0,73.4367,73.4367,73.2705,73.232,0.20470000000000255,0.20470000000000255,0.3598833333333336,99.0927,99.0927,95.1827,94.9842,4.108499999999992,4.108499999999992,3.738699999999999,11.4007,11.4007,11.400116666666666,-0.23599999999999,0.0,73.2705,81.9275,73.4367,82.2968,73.232,81.7345,8.656999999999996,8.860100000000003,8.502499999999998,73.4367,73.232,-1.2878000000000043,-1.1633000000000067,0.0,0.0,-1.2720000000000056,0.0,11.4007,88.75391866297865,0.05525213193165382,0.3136171497156837,0.31641365627269785,1.0,1.0,3.4,6.8,6.8,-118.4,1520.82,8.199999999999989,0.0,189.602,29.400166666666667,817.9238333333334,1607.4527272727275,18.28243636363636,-118.4,29.115866666666665,0.03402054005976201,0.22870170337924023,0.010031110702288987,0.5426773720188938,0.9211039891755487,0.6470366687210793,0.1533461557045711,0.14647438784457495,0.9046185286649415,0.99960293589625,0.013696316819702736,0.681611110905363,0.11235588620352788,0.508331055531781,0.006431834773152367,0.012863669546304734,0.9340857003085031,8.04083,79.085075,29.1667,29.1667,17.766,63.6145,63.6145,33.3942,-125.95,0.9613664573759059,0.06804108011952402,0.012863669546304734,17.766,-165.26600000000008,0.0,29.1667,73.2705,8.04083,63.6145,189.366,70.9908,33.41355390901232,-79.10541516230438,62.921899395309595,67.81198881900755,54.491850647580826,48.224313133346534,62.5520793315781,819.5807136833722,2.072314726407739,32.52029467156177,0.16578292908606407,0.006431834773152367,0.5270040894113621,0.99960293589625,0.9211039891755487,0.14647438784457495,0.681611110905363,0.010031110702288987,0.03402054005976201,0.6470366687210793,,,,0.42862693997175116,0.8594527535740629,1.1469213135976981,0.8280899362097502,0.9690578575672426,0.6383356657421333,0.5870277180989729,0.14820373882020835,0.5456692300390267,0.36828162213054394
