DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND45384,IND45385,IND45386,IND45387,IND45388,IND45389,IND45390,IND45392,IND45393,IND45394,IND45397,IND45398,IND45399,IND45400,IND45401,IND45402,IND45403,IND45426,IND45427,IND45463,IND45464,IND45465,IND45466,IND45467,IND45468,IND45469,IND45470,IND45471,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM112,SYM157,SYM1921,SYM1994,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1493683200,1.0,61.5328,29.0747,258.472,70.3083,29.07659490719947,,1.98217,0.44773660141789073,-0.975667,6.845503000000001,0.0,-0.20949999999999847,0.0,-0.154200000000003,0.0,-0.1284999999999954,0.0,-0.2914999999999992,0.0,-0.07199999999999918,0.0,-33.299999999999955,0.0,-0.21799999999999997,-0.34182999999999986,0.0,0.0,29.2407,-0.16600000000000037,0.0,39.5118,70.3083,,0.4728585492416406,,,0.6520027754053392,0.3428539394688478,0.02275873259830663,0.6413266589460016,48.958,0.21483999999999992,0.0,70.3272,70.3293,70.3083,70.3083,0.021000000000000796,0.021000000000000796,0.1869833333333375,69.0,69.0,63.4,63.4,5.600000000000001,5.600000000000001,5.501333333333333,9.152499999999998,9.152499999999998,9.296499999999998,-0.4970000000000141,0.0,70.004,70.4433,69.8835,70.4413,69.617,70.492,0.4392999999999887,0.5578000000000003,0.875,0.0648000000000053,0.0,9.152499999999998,96.28298201355564,0.052947911014650025,0.23393311108782916,0.29722924092456066,1.0,1.0,6.5,13.8,13.8,-127.4,1092.23,-17.0,0.0,189.555,22.87485,23.0036,299.814,376.7475,22.6302,1306.865,1275.4641666666666,14.0064,14.050999999999998,-121.5,-127.4,22.64013333333333,0.3954650247295532,0.6723097671857358,0.3586733410539984,0.38034223144532825,0.9772412674016934,0.5271414507583594,0.026027316768062053,0.6571460605311522,0.39904847422225564,,,,,,0.00532058612586083,0.016420273648902823,0.7799985431342966,5.529,70.53406666666666,,,13.4777,,29.2407,-121.71666666666665,0.9208807509120249,0.7909300494591064,0.01064117225172166,13.4777,-31.33000000000004,0.0,22.6302,70.3083,5.529,61.6613,189.058,64.1058,29.07659490719947,-86.26120716867678,,,46.37503446179304,39.39820925522014,,268.45034770901657,2.002186902182717,29.054067849394713,0.34799722459466076,0.00532058612586083,,,0.9772412674016934,0.6571460605311522,,0.3586733410539984,0.3954650247295532,0.5271414507583594,,,,,0.4505042867705924,0.3263376041282769,,,0.656185608278772,0.7464708073458077,,0.6404252953214594,0.6121903070287336,0.513055791462034
1493683800,1.0,61.3923,28.947,184.343,70.3242,28.938595134346826,,2.49017,0.4506358418558408,5.1795,6.155167,0.0,-0.11180000000000234,0.0,-0.05799999999999983,0.0,-0.14050000000000296,0.0,-0.5071000000000012,0.0,-0.1092000000000013,0.0,-42.23000000000002,0.0,0.14730000000000132,-0.5838299999999998,0.0,0.0,29.0747,-0.1277000000000008,0.0,39.4,70.3083,,0.4843202063350407,,,0.6250976565321258,0.312857422059857,0.02231536634847886,0.25747310958891667,48.9,0.508,0.0,70.3242,70.3242,70.1933,70.1933,0.13090000000001112,0.13090000000001112,0.20035000000000497,68.9717,68.9717,63.3537,63.3537,5.617999999999995,5.617999999999995,5.530083333333334,9.409,9.409,9.186666666666666,0.27700000000001523,0.0,70.004,70.3242,69.8835,70.3272,69.617,70.3705,0.3201999999999998,0.44370000000000687,0.7535000000000025,0.015900000000002024,0.0,9.409,106.09326501761933,0.029031357870406883,0.01896473990099997,0.23393311108782916,1.0,1.0,4.1,7.8,7.8,-120.9,1050.0,6.5,0.0,189.058,22.812849999999997,22.79518333333333,277.4865,305.38783333333333,22.7775,1306.865,1257.4166666666665,13.9086,13.930391666666667,-121.5,-120.9,22.751966666666664,0.7741133418174044,0.6723097671857358,0.7425268904110833,0.40350223654925765,0.9776846336515211,0.5156797936649593,0.026027316768062053,0.687142577940143,0.39904847422225564,,,,,,0.004586864486936355,0.014674210996842577,0.7662587369849044,4.94517,70.37106666666666,,,13.3685,,29.0747,-121.78333333333332,0.8745134764293623,0.45177331636519114,0.00917372897387271,13.3685,-74.12899999999999,0.0,22.7775,70.3242,4.94517,61.5328,189.335,63.5987,28.938595134346826,-74.13239188943828,,,46.076265068147265,39.087285730532955,,173.75561018824843,2.397154868228977,28.98044511880274,0.37490234346787416,0.004586864486936355,,,0.9776846336515211,0.687142577940143,,0.7425268904110833,0.7741133418174044,0.5156797936649593,,,,,0.5179706148368534,0.7356013435805386,,,1.1193366959146174,0.443672401149214,,0.7281378245985483,0.7840505634845958,0.6734944351568567
1493684400,1.0,61.2912,28.8253,224.215,70.4353,28.781395825002328,,2.096,0.46749114605926323,2.687,-2.4925,0.0,-0.07569999999999766,0.0,0.0,1.0,-0.1010999999999953,0.0,-0.12369999999999948,0.0,-0.020299999999998875,0.0,3.0,0.0,-0.5434999999999981,0.27949999999999964,0.0,0.0,28.947,-0.12170000000000059,0.0,39.3243,70.3083,,0.4953681937947303,,,0.5613238182069036,0.26643171866067383,0.021100725919855456,0.29730932874778326,48.9,-0.3941699999999999,0.0,70.4353,70.4353,70.3178,70.0728,0.36249999999999716,0.36249999999999716,0.19626666666667109,68.911,68.911,63.3,63.3,5.611000000000004,5.611000000000004,5.562833333333335,8.885800000000001,8.885800000000001,9.115216666666665,-0.3990000000000009,0.0,70.0168,70.4353,69.8835,70.3272,69.7558,70.3705,0.41849999999999454,0.44370000000000687,0.6147000000000133,0.11109999999999332,0.0,8.885800000000001,103.69068417256958,0.034793967848687095,0.08992900189401491,0.01896473990099997,1.0,1.0,6.3,12.7,12.7,-124.8,1053.0,-3.8999999999999915,0.0,189.335,22.70385,22.6389,261.8215,255.30483333333336,22.6302,1208.4650000000001,1229.615,13.80545,13.828991666666669,-121.5,-124.8,22.54723333333333,0.37503361217025116,0.6820145034437826,0.7026906712522167,0.4270530107776947,0.9788992740801445,0.5046318062052697,0.026027316768062053,0.7335682813393262,0.39904847422225564,,,,,,0.005492172997088146,0.014408931823936332,0.7662587369849044,5.22467,70.29707777777779,,,13.3482,,28.947,-121.08333333333331,0.7433516440509972,0.7500672243405023,0.010984345994176291,13.3482,39.872000000000014,0.0,22.234,70.4353,5.22467,61.3923,188.936,63.475,28.781395825002328,-83.83536799661863,,,45.89190765817104,38.92781482976618,,216.23446868847455,2.1287478020520627,28.904359008488946,0.43867618179309636,0.005492172997088146,,,0.9788992740801445,0.7335682813393262,,0.7026906712522167,0.37503361217025116,0.5046318062052697,,,,,0.14619869866946733,0.1685394415010151,,,1.060543048796465,0.8580540859148498,,0.6647970079176528,0.8653451420223973,0.7812304094827743
1493685000,1.0,61.3535,28.7178,278.729,70.673,28.66149624800395,61.555709361216245,2.12083,0.4814547920616907,3.41517,0.72817,0.0,-0.1377999999999986,0.0,0.0,2.0,0.06229999999999336,0.0,0.13049999999999784,0.0,-0.16570000000000107,0.0,57.8599999999999,0.0,-0.014700000000001268,0.2703300000000004,0.0,0.0,28.8253,-0.10749999999999815,0.0,39.1865,70.3083,0.7697988589980314,0.5065688290912189,0.0035876404972475795,0.5700070445182888,0.5305718090873346,0.3132702707952145,0.020057683527425985,0.15884128935649955,48.9,0.02483000000000013,0.0,70.673,70.673,70.5603,70.5603,0.1127000000000038,0.1127000000000038,0.17126666666667015,68.9733,68.9733,63.3,63.3,5.673299999999998,5.673299999999998,5.594433333333333,9.036800000000001,9.036800000000001,9.096716666666666,0.5759999999999934,0.0,70.0168,70.673,69.8835,70.5603,69.9472,70.5988,0.6561999999999983,0.6768000000000001,0.651600000000002,0.2377000000000038,0.0,9.036800000000001,107.659655274093,0.034911919927206554,0.3154603822787791,0.08992900189401491,1.0,1.0,5.7,11.3,11.3,-126.8,1110.86,-2.0,0.0,188.936,22.536099999999998,22.525199999999998,261.8215,250.12199999999999,22.234,1136.01,1216.3166666666666,13.699,13.730883333333331,-122.85,-126.8,22.410266666666665,0.46585111488974484,0.7335185805034132,0.8411587106435005,0.6353011250515073,0.979942316472574,0.493431170908781,0.026027316768062053,0.6867297292047855,0.39904847422225564,0.23020114100196865,0.442230764051807,0.9964123595027524,0.2577132744896865,0.8442844256038071,0.004305049101953715,0.014408931823936332,0.7585676000251689,5.495,70.2741,22.2193,,13.1825,61.2912,28.8253,-121.86666666666665,0.6882832664002287,0.9317022297794897,0.00861009820390743,13.1825,54.51399999999998,0.0,22.2193,70.673,5.495,61.2912,189.512,63.6055,28.66149624800395,-80.77690131652616,61.555709361216245,64.07103046382925,45.809422710679186,38.86443848301285,57.966319448456694,258.89828393967815,2.1207679657166496,28.86123026254826,0.46942819091266536,0.004305049101953715,0.4299929554817112,0.23020114100196865,0.979942316472574,0.6867297292047855,0.9964123595027524,0.8411587106435005,0.46585111488974484,0.493431170908781,,,,,0.2267956813699675,0.4214455657261184,1.0438167839561026,1.3765181017862929,1.0187849372096673,0.9520296257126594,1.4078226307683313,0.7085297965567976,0.5366202818325762,0.932150705017351
1493685600,1.0,61.5533,28.6248,292.788,70.8385,28.566364070671725,61.65901773572426,2.139,0.4926061969298079,-1.02517,-4.44034,0.0,-0.08650000000000091,0.0,-0.001799999999995805,2.0,0.1998000000000033,0.0,0.42030000000000456,0.0,-0.13870000000000005,0.0,17.930000000000064,0.0,0.5384999999999991,0.07650000000000023,0.0,0.0,28.7178,-0.09299999999999997,0.0,39.1,70.3083,0.591977795239194,0.5196251083911858,0.023167423789836716,0.5278141798790368,0.5277851468263894,0.3408125918616045,0.021134501759970004,0.176273334125578,48.8982,0.018169999999999575,0.0,70.8385,70.8385,70.7113,70.6052,0.23329999999999984,0.23329999999999984,0.18793333333333587,69.0,69.0,63.3133,63.3133,5.686700000000002,5.686700000000002,5.625549999999999,9.714,9.714,9.249433333333332,0.07900000000000773,0.0,70.2435,70.8385,70.1033,70.7113,70.0728,70.6052,0.5949999999999989,0.6079999999999899,0.5323999999999955,0.16549999999999443,0.0,9.714,106.69103579894946,0.04641784079691286,0.3218856589377436,0.3154603822787791,1.0,1.0,6.5,13.1,13.1,-139.8,1128.79,-13.000000000000014,0.0,189.512,22.694,22.577833333333334,268.6005,254.72483333333335,22.234,1127.1599999999999,1197.3474999999999,13.597,13.625741666666665,-125.8,-139.8,22.4037,0.4850113641153862,0.7807143431794554,0.823726665874422,0.7325678356213667,0.97886549824003,0.4803748916088142,0.026027316768062053,0.6591874081383955,0.39904847422225564,0.4080222047608059,0.575259359905102,0.9768325762101633,0.2577132744896865,0.8442844256038071,0.0021726866974043067,0.014408931823936332,0.7514141171975968,5.5715,70.3180111111111,22.7578,,13.0438,61.3535,28.7178,-125.01666666666667,0.6882832664002287,0.9700227282307724,0.004345373394808613,13.0438,14.059000000000026,0.0,22.7578,70.8385,5.5715,61.3535,189.591,64.0258,28.566364070671725,-84.2193020482581,61.65901773572426,64.22542978451499,45.86342723322841,38.90138240856861,59.089935660324656,274.42605445478574,2.1316792471672077,28.85722498903292,0.4722148531736106,0.0021726866974043067,0.4721858201209632,0.4080222047608059,0.97886549824003,0.6591874081383955,0.9768325762101633,0.823726665874422,0.4850113641153862,0.4803748916088142,,,,,0.5594636924318318,0.48262741875919046,0.9293401430581574,1.0224885336614868,1.0413688262630094,0.8858196875348459,0.930655569851148,0.6746235791984392,0.44371752124481073,0.519658476490733
1493686200,1.0,61.2348,28.5508,157.997,70.6877,28.510570091417183,,2.682,0.5037686702670967,4.039,5.06417,0.0,0.05299999999999727,0.0,0.001799999999995805,2.0,-0.3185000000000002,0.0,-0.5948000000000064,0.0,-0.16579999999999906,0.0,-78.96000000000004,0.0,0.5517000000000003,-0.8163300000000007,0.0,0.0,28.6248,-0.07400000000000162,0.0,39.153,70.3242,,0.5279990530307112,,,0.5705482022974222,0.3407611126536051,0.021071451112619877,0.4418346547787042,48.9,0.5430000000000001,0.0,70.6877,70.6877,70.583,70.568,0.1197000000000088,0.1197000000000088,0.16335000000000358,68.9602,68.9602,63.2565,63.2565,5.703699999999998,5.703699999999998,5.648783333333332,10.4315,10.4315,9.438266666666665,-0.2530000000000143,0.0,70.3083,70.8385,70.1933,70.7113,70.0728,70.6052,0.5301999999999936,0.5180000000000007,0.5323999999999955,-0.1507999999999896,0.0,10.4315,100.41937300637208,0.06486308586233511,0.006842361336468215,0.3218856589377436,1.0,1.0,5.6,12.1,12.1,-123.0,1049.83,16.80000000000001,0.0,189.591,22.694,22.654716666666666,241.3435,232.75733333333335,22.7578,1118.195,1164.9091666666664,13.5137,13.509699999999999,-125.8,-123.0,22.762199999999996,0.7853203859722793,0.7807143431794554,0.5581653452212958,0.7325678356213667,0.9789285488873801,0.47200094696928885,0.026027316768062053,0.6592388873463949,0.39904847422225564,,,,,,0.005629747812603508,0.01329234019210111,0.7318668474740196,4.75517,70.39397777777778,,,12.878,,28.6248,-127.11666666666667,0.6882832664002287,0.42935922805544147,0.011259495625207016,12.878,-134.791,0.0,23.3095,70.6877,4.75517,61.5533,189.338,63.431,28.510570091417183,-81.96957696970463,,,45.91671323499658,38.92833250918332,,157.33717037844318,2.5842096631812423,28.823850345742976,0.42945179770257774,0.005629747812603508,,,0.9789285488873801,0.6592388873463949,,0.5581653452212958,0.7853203859722793,0.47200094696928885,,,,,0.3385810832530023,0.44686512497381714,,,1.0742265132446864,0.9532158865220872,,0.6459885400895723,0.8937013332764329,0.3507116437970026
1493686800,1.0,61.0635,28.4318,146.147,70.5945,28.46878999218885,,2.87233,0.5163610385661941,7.32467,3.2856700000000005,0.0,0.08129999999999882,0.0,0.0,3.0,-0.17130000000000223,0.0,-0.2697000000000003,0.0,-0.02400000000000091,0.0,0.19000000000005457,0.0,1.6060000000000016,-0.16166999999999998,0.0,0.0,28.5508,-0.11899999999999977,0.0,39.2343,70.4353,,0.530695393591205,,,0.7161034235403436,0.3434623636952958,0.022815105769163013,0.25742030499445323,48.9,0.1903299999999999,0.0,70.5945,70.5945,70.4193,70.4193,0.1751999999999896,0.1751999999999896,0.18905000000000172,68.8148,68.8148,63.1087,63.1087,5.706100000000006,5.706100000000006,5.6664666666666665,12.061500000000002,12.061500000000002,9.9231,-0.21399999999999864,0.0,70.3242,70.8385,70.1933,70.7113,70.0728,70.6052,0.5142999999999915,0.5180000000000007,0.5323999999999955,-0.09320000000001016,0.0,12.061500000000002,107.72095707020995,0.05972504626102101,0.00825611938150489,0.006842361336468215,1.0,1.0,5.6,10.7,10.7,-109.7,1050.02,13.299999999999997,0.0,189.338,22.76765,23.035600000000002,204.279,214.0365,23.3095,1103.3249999999998,1140.4699999999998,13.4231,13.4098,-123.9,-109.7,23.660933333333332,0.8499932361904231,0.7807143431794554,0.7425796950055468,0.742566493856931,0.977184894230837,0.469304606408795,0.025654475599785287,0.6565376363047042,0.39904847422225564,,,,,,0.010085681813095137,0.01329234019210111,0.7000782615065926,4.5935,70.45797777777777,,,12.854,,28.5508,-124.16666666666669,0.6658479287677912,0.3000135276191538,0.020171363626190274,12.854,-11.850000000000023,0.0,24.9155,70.5945,4.5935,61.2348,189.124,63.1613,28.46878999218885,-79.13251055242227,,,46.147953007683256,39.1072933745612,,135.67183580140758,2.7462332730182406,28.71672087790447,0.2838965764596564,0.010085681813095137,,,0.977184894230837,0.6565376363047042,,0.7425796950055468,0.8499932361904231,0.469304606408795,,,,,0.8332254861125387,0.19012194530042745,,,0.8484284446306952,0.8158376957904439,,0.5118150665128877,0.9213901497855783,0.7503362585645788
1493687400,1.0,60.868,28.313,142.599,70.5617,28.34927814151323,,2.767,0.5259055668708298,2.093,-5.23167,0.0,0.06569999999999965,0.0,0.0,4.0,-0.19549999999999557,0.0,-0.15759999999999508,0.0,-0.030999999999998806,0.0,-0.09999999999990905,0.0,0.2378,0.08517000000000063,0.0,0.0,28.4318,-0.11880000000000024,0.0,39.3,70.5617,,0.5314157590658748,,,0.7163811610900894,0.3499532330195878,0.022808251883709385,0.37349243069836013,48.9,-0.10532999999999992,0.0,70.5617,70.6578,70.4592,70.4592,0.198599999999999,0.198599999999999,0.20033333333333303,68.6988,68.6988,62.9903,62.9903,5.708500000000008,5.708500000000008,5.681550000000002,12.330300000000001,12.330300000000001,10.409983333333333,0.27600000000001046,0.0,70.4353,70.8385,70.3178,70.7113,70.0728,70.6578,0.4031999999999982,0.39349999999998886,0.5849999999999937,-0.03279999999999461,0.0,12.330300000000001,102.67274574473801,0.030859624636916046,0.012742430520777424,0.00825611938150489,1.0,1.0,3.5,7.2,7.2,-102.0,1049.92,7.700000000000003,0.0,189.124,23.03365,23.43156666666667,191.106,207.07916666666665,24.9155,1094.01,1109.0891666666666,13.35835,13.315050000000001,-123.9,-102.0,24.45943333333333,0.8046921832444811,0.7807143431794554,0.6265075693016399,0.742566493856931,0.9771917481162906,0.46858424093412526,0.023170116014657405,0.6500467669804122,0.3503398604652527,,,,,,0.011515735718139044,0.018271136486182393,0.7000782615065926,4.67867,70.51852222222222,,,12.823,,28.4318,-121.01666666666668,0.6658479287677912,0.3906156335110378,0.023031471436278088,12.823,-3.548000000000002,0.0,25.1533,70.5617,4.67867,61.0635,189.4,63.0037,28.34927814151323,-72.26939660860438,,,46.39485496909746,39.30164838016552,,138.88690612650555,2.660970546252077,28.606017969349786,0.2836188389099106,0.011515735718139044,,,0.9771917481162906,0.6500467669804122,,0.6265075693016399,0.8046921832444811,0.46858424093412526,,,,,0.8769003361617353,0.5620958048387601,,,0.7779854099650506,0.7273095739293921,,0.6088479814950023,0.8576016481853155,1.1819188670672787
1493688000,1.0,60.7267,28.1602,131.294,70.6088,28.24961026778756,,2.9615,0.5300213084510815,5.49833,3.40533,0.0,0.07150000000000034,0.0,-0.005299999999998306,3.0,-0.1413000000000011,0.0,-0.10500000000000398,0.0,-0.062300000000000466,0.0,0.1799999999998363,0.0,0.8618999999999986,-0.1783400000000004,0.0,0.0,28.313,-0.15279999999999916,0.0,39.3715,70.5945,,0.5380666418593258,,,0.8054388826629268,0.4204678319293417,0.027181789320644523,0.24777438519864148,48.8947,0.19450000000000012,0.0,70.6088,70.7982,70.4808,70.4808,0.31739999999999213,0.31739999999999213,0.19281666666666553,68.5762,68.5762,62.8613,62.8613,5.7149,5.7149,5.698866666666668,13.2545,13.2545,11.138100000000001,-0.5620000000000118,0.0,70.5617,70.8385,70.4193,70.7113,70.5062,70.7982,0.2767999999999944,0.2919999999999874,0.2919999999999874,0.047100000000000364,0.0,13.2545,110.12335129446868,0.038860039152684364,0.01044087192802578,0.012742430520777424,1.0,1.0,5.4,10.8,10.8,-105.9,1050.1,-3.9000000000000057,0.0,189.4,24.1125,24.061766666666664,152.072,191.59233333333333,25.1533,1072.615,1083.5466666666666,13.26535,13.223675,-116.35,-105.9,25.361333333333334,0.8405784936804128,0.7807143431794554,0.7522256148013585,0.7498141348524056,0.9728182106793555,0.4619333581406741,0.023170116014657405,0.5795321680706583,0.3503398604652527,,,,,,0.011808030700919006,0.021509883416036116,0.7000782615065926,4.50033,70.55911111111111,,,12.7607,,28.313,-117.86666666666667,0.634103695482225,0.31884301263917436,0.02361606140183801,12.7607,-11.304999999999978,0.0,26.0152,70.6088,4.50033,60.868,188.838,62.8987,28.24961026778756,-79.20868691456207,,,46.75412183136377,39.596855449334946,,119.22448641153431,2.8388194161074,28.493204272430226,0.19456111733707315,0.011808030700919006,,,0.9728182106793555,0.5795321680706583,,0.7522256148013585,0.8405784936804128,0.4619333581406741,,,,,0.4961356707488037,0.30026465264679153,,,0.43985011445684263,0.6345638733472634,,0.42535474925164923,0.8499631966434055,1.0639748931145598
1493688600,1.0,60.5678,28.0403,124.631,70.664,28.10167141817846,,2.95817,0.5312356676972073,-0.291167,-5.789497,0.0,0.03300000000000125,0.0,-0.06119999999999948,2.0,-0.1589000000000027,0.0,-0.08800000000000097,0.0,0.17709999999999937,0.0,-0.2300000000000182,0.0,0.19900000000000162,-0.0013300000000002754,0.0,0.0,28.1602,-0.11990000000000123,0.0,39.4045,70.6088,,0.533337528627493,,,0.7620983724024497,0.48599001643889006,0.03462911745960651,0.39487026402144965,48.8335,-0.003330000000000055,0.0,70.664,70.7398,70.5805,70.5805,0.15930000000000177,0.15930000000000177,0.20058333333333184,68.4637,68.4637,62.7637,62.7637,5.700000000000003,5.700000000000003,5.7033166666666695,13.276400000000002,13.276400000000002,11.8447,0.08400000000000318,0.0,70.5617,70.8385,70.4193,70.7113,70.5062,70.7982,0.2767999999999944,0.2919999999999874,0.2919999999999874,0.05519999999999925,0.0,13.276400000000002,101.93686327420583,0.05140920204489887,0.0055410998785228515,0.01044087192802578,1.0,1.0,3.4,7.4,7.4,-95.2,1049.87,10.700000000000003,0.0,188.838,25.0344,24.72758333333333,144.373,165.90933333333334,26.0152,1051.55,1075.495,13.11315,13.155683333333332,-107.80000000000001,-95.2,25.79423333333333,0.8392729017941546,0.7807143431794554,0.6051297359785504,0.7498141348524056,0.9653708825403935,0.46666247137250705,0.023170116014657405,0.5140099835611099,0.3503398604652527,,,,,,0.01631120488184454,0.022762617747038083,0.716311726702653,4.499,70.59863333333331,,,12.9378,,28.1602,-112.6,0.5697847675128475,0.3214541964116908,0.03262240976368908,12.9378,-6.663000000000011,0.0,26.2142,70.664,4.499,60.7267,188.922,62.8107,28.10167141817846,-72.7963439976441,,,47.11612185604186,39.897109374885595,,122.26293413085304,2.8389904321095294,28.337216521088568,0.23790162759755032,0.01631120488184454,,,0.9653708825403935,0.5140099835611099,,0.6051297359785504,0.8392729017941546,0.46666247137250705,,,,,0.4171278055742674,0.5027294092462214,,,0.5098249021489074,0.8487515396092029,,0.6431642117727118,0.723196188690623,0.3880920158953764
