DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND45384,IND45385,IND45386,IND45387,IND45388,IND45389,IND45390,IND45392,IND45393,IND45394,IND45397,IND45398,IND45399,IND45400,IND45401,IND45402,IND45403,IND45426,IND45427,IND45463,IND45464,IND45465,IND45466,IND45467,IND45468,IND45469,IND45470,IND45471,IND45510,IND45511,IND45512,IND45513,IND45514,IND45515,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5106,IND5114,IND5118,IND5126,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5309,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND63786,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM112,SYM157,SYM1994,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1496188800,1.0,61.5962,31.6078,453.648,72.867,31.68071317937042,62.85555378934109,1.86,0.6330989263761106,-0.6635,1.22433,0.0,-0.24030000000000484,0.0,-0.36069999999999425,0.0,-1.9259999999999948,0.0,-0.7940000000000111,0.0,-0.0951999999999984,0.0,-45.440000000000055,0.0,0.29820000000000135,-0.17716999999999938,0.0,0.0,31.7357,-0.12790000000000035,0.0,42.9327,0.003988672765788404,0.5897577354812521,0.8043924552263992,0.9830339853924813,0.6692672821000669,0.3788033597665481,0.025272263101997483,0.774902092445414,52.874,-0.03949999999999987,0.0,72.867,72.9355,72.765,72.765,0.1705000000000041,0.1705000000000041,0.17716666666666941,85.021,85.021,79.481,79.4113,5.609700000000004,5.609700000000004,5.4307666666666705,9.7562,9.7562,9.556533333333334,0.7539999999999907,0.0,72.867,75.8862,72.765,75.7295,72.9355,75.83,3.019199999999998,2.964500000000001,2.8944999999999936,72.765,72.9355,-0.3207000000000022,-0.4381999999999948,0.0,0.0,-0.28419999999999845,0.0,9.7562,95.23791627743492,0.058401875216103384,0.30932985585672196,0.3448026096098532,1.0,1.0,7.4,14.600000000000001,14.600000000000001,-139.5,1299.99,-7.400000000000006,0.0,188.842,26.886149999999994,522.0703333333333,1459.585,17.741874999999997,-139.5,26.667333333333332,0.3128221603839674,0.6651274697638179,0.22509790755458609,0.3144468947240471,0.9747277368980025,0.4102422645187479,0.02844322107248906,0.6211966402334519,0.7664333899113935,0.9960113272342116,0.021564240936323253,0.19560754477360076,0.8048160434028331,0.797503579157907,0.0035737347130109305,0.016315875032940717,0.8339412337083756,6.68083,75.24862222222222,26.8477,,17.0915,,63.5222,31.7357,-136.08333333333331,0.9325876958248509,0.6256443207679347,0.007147469426021861,17.0915,0.058401875216103384,-52.567999999999984,0.0,26.8477,72.867,6.68083,63.5222,189.596,67.969,31.68071317937042,-93.86985805308461,62.85555378934109,65.09625049406023,50.81433053335523,43.05874439991344,62.37249979777914,476.3312950679125,1.9164399042612041,32.24123219232594,0.330732717899933,0.0035737347130109305,0.016966014607518683,0.9960113272342116,0.9747277368980025,0.6211966402334519,0.19560754477360076,0.22509790755458609,0.3128221603839674,0.4102422645187479,,,,0.6457360840141362,0.1885274477752891,0.4511155219699531,0.5197640234146521,0.5511928970689535,0.6761293924577098,1.1208426550285815,0.9332580813957614,0.765412902643999,0.41844628180868493
1496189400,1.0,62.8298,31.5217,444.56,72.7423,31.555348423968788,61.980939084926725,1.98867,0.6308497284681688,0.9035,1.567,0.0,-0.23339999999999606,0.0,-0.3043000000000049,0.0,1.2335999999999956,0.0,-0.5073000000000008,0.0,-0.10079999999999956,0.0,-10.710000000000036,0.0,-0.1958999999999982,-0.18466000000000005,0.0,0.0,31.6078,-0.08610000000000184,0.0,42.6993,0.05081297278509156,0.5837319160723956,0.29627502986320486,0.10915616808393114,0.6104261251857805,0.40184931761782416,0.02600218540034882,0.3686006093819527,52.5697,0.12866999999999984,0.0,72.7423,72.7423,72.6098,72.5837,0.15860000000000696,0.15860000000000696,0.17748333333333713,84.7782,84.7782,79.1958,79.141,5.637199999999993,5.637199999999993,5.487016666666669,9.661100000000001,9.661100000000001,9.57105,-0.9850000000000136,0.0,72.7423,75.0562,72.6098,75.0033,72.5837,75.2467,2.313900000000004,2.393499999999989,2.663000000000011,72.6098,72.5837,-0.15519999999999357,-0.35180000000001144,0.0,0.0,-0.12470000000000425,0.0,9.661100000000001,101.04171557899086,0.06534050063345016,0.32027964083211513,0.30932985585672196,1.0,1.0,10.3,21.200000000000003,21.200000000000003,-147.8,1289.28,-8.300000000000011,0.0,189.596,26.817666666666668,526.2511666666667,1427.5983333333334,17.598366666666664,-147.8,26.683,0.46587688346090134,0.6651274697638179,0.6313993906180473,0.383038250415922,0.9739978145996512,0.4162680839276044,0.02801945070691708,0.5981506823821758,0.7664333899113935,0.9491870272149084,0.04029087296194034,0.7037249701367951,0.8048160434028331,0.797503579157907,0.004264152476938687,0.014324114019268464,0.7989169212521791,6.49617,74.63256666666668,26.6518,,16.9907,,61.5962,31.6078,-135.39999999999998,0.9234187290182276,0.9317537669218027,0.008528304953877373,16.9907,0.06534050063345016,-9.088000000000022,0.0,26.6518,72.7423,6.49617,61.5962,188.611,67.4617,31.555348423968788,-107.22380178202224,61.980939084926725,65.85056710984011,50.545458499392765,42.9175394681049,62.37326189772328,439.97669423225364,1.9887560614278366,32.10207662810061,0.3895738748142195,0.004264152476938687,0.8908438319160689,0.9491870272149084,0.9739978145996512,0.5981506823821758,0.7037249701367951,0.6313993906180473,0.46587688346090134,0.4162680839276044,,,,0.6151922220536463,0.12448040822619222,0.5928523725621271,0.8694740989820017,0.582895471249218,0.6218795531369958,1.2638678288002316,0.968013498448203,0.7461097248851893,0.5604779515876319
1496190000,1.0,63.3378,31.4483,617.725,72.3598,31.453500665740126,62.601414994220406,1.83233,0.6260707725956844,2.00033,1.09683,0.0,-0.28880000000000194,0.0,-0.32849999999999824,0.0,0.5080000000000027,0.0,0.9791000000000025,0.0,-0.004899999999999238,0.0,142.16000000000008,0.0,-0.2071000000000005,0.891,0.0,0.0,31.5217,-0.07339999999999947,0.0,42.4105,0.023388181134073593,0.5783642941380464,0.11147731764849278,0.15171595991555253,0.5683543855493332,0.45280249410481055,0.02887650989042434,0.8072692067223266,52.2412,-0.15633999999999992,0.0,72.3598,72.6225,72.296,72.296,0.3264999999999958,0.3264999999999958,0.19133333333333505,84.594,84.594,78.9677,78.9438,5.650199999999998,5.650199999999998,5.534000000000001,9.4589,9.4589,9.596033333333333,0.1839999999999975,0.0,72.3598,74.261,72.296,74.2083,72.5837,74.3275,1.9011999999999887,1.9122999999999877,1.7438000000000073,72.296,72.6225,-0.3138000000000005,0.03880000000000905,0.0,0.0,-0.3824999999999932,0.0,9.4589,95.54528620708662,0.07254997515963488,0.33441057376370803,0.32027964083211513,1.0,1.0,9.1,17.6,17.6,-133.2,1431.44,14.600000000000023,0.0,188.611,26.761916666666668,533.6543333333333,1409.3308333333334,17.473266666666664,-133.2,26.64806666666667,0.20335986234293152,0.6651274697638179,0.19273079327767337,0.383038250415922,0.9711234901095757,0.42163570586195365,0.02801945070691708,0.5471975058951895,0.7662038424599271,0.9766118188659264,0.0406305698390432,0.8885226823515072,0.8048160434028331,0.797503579157907,0.0066564171637167845,0.014324114019268464,0.7550981170593154,7.38717,74.06454444444445,26.4447,26.4447,16.9858,62.8298,62.8298,31.5217,-135.56666666666666,0.875197150970269,0.40671972468586304,0.013312834327433569,16.9858,0.07254997515963488,173.16500000000002,0.0,26.4447,72.3598,7.38717,62.8298,188.795,68.4408,31.453500665740126,-99.87566441459944,62.601414994220406,66.33711383018482,50.31006229774866,42.816280123086145,62.38080144409147,646.5258774369375,1.9394873944963806,31.994742301090923,0.43164561445066685,0.0066564171637167845,0.8482840400844475,0.9766118188659264,0.9711234901095757,0.5471975058951895,0.8885226823515072,0.19273079327767337,0.20335986234293152,0.42163570586195365,,,,0.5153719989552694,0.4434640005108949,0.8394145454086317,1.0571783133625219,0.6842645746385251,0.4849425031555866,1.3077135002816445,0.8442816723300139,0.7504531390122656,0.7529475625560056
1496190600,1.0,62.5258,31.4627,838.414,72.4992,31.368867590176144,62.77042112668763,1.75733,0.6210016139996217,3.72283,1.7225000000000001,0.0,-0.11050000000000182,0.0,-0.14119999999999777,0.0,-0.8120000000000047,0.0,1.2680000000000007,0.0,0.006199999999999761,0.0,154.76999999999998,0.0,0.4634999999999998,0.8589999999999991,0.0,0.0,31.4483,0.014400000000001967,0.0,42.3,0.0,0.5469992590313933,0.4858156454518441,0.6176998025800268,0.3738251638959085,0.5218634480796882,0.029159116290353837,0.7410132887025065,52.1,-0.07499999999999996,0.0,72.4992,72.4992,72.447,72.1968,0.3024000000000058,0.3024000000000058,0.22186666666666827,84.5642,84.5642,78.9618,78.9008,5.663399999999996,5.663399999999996,5.574749999999999,9.9162,9.9162,9.569533333333332,0.9280000000000257,0.0,72.3598,73.761,72.296,73.6758,72.1968,73.7032,1.4011999999999887,1.3797999999999888,1.5063999999999993,72.447,72.1968,0.15099999999999625,-0.4257000000000062,0.0,0.0,0.13939999999999486,0.0,9.9162,97.31737984343764,0.027351364330349726,0.3353336989298442,0.33441057376370803,1.0,1.0,4.0,7.9,7.9,-115.3,1586.21,17.89999999999999,0.0,188.795,26.667783333333333,577.163,1411.559166666667,17.367991666666665,-115.3,26.668233333333337,0.05156382951153876,0.6651274697638179,0.25898671129749345,0.383038250415922,0.9708408837096462,0.45300074096860665,0.02837582250365936,0.47813655192031185,0.7196753437391028,1.0,0.0406305698390432,0.5141843545481559,0.8048160434028331,0.7941621479361735,0.007256664666460403,0.014324114019268464,0.7130263109542996,8.24617,73.62043333333332,26.9082,26.9082,16.992,63.3378,63.3378,31.4483,-133.29999999999998,0.8437630831391492,0.10312765902307752,0.014513329332920806,16.992,0.027351364330349726,220.68899999999996,0.0,26.9082,72.4992,8.24617,63.3378,189.723,69.7088,31.368867590176144,-79.96993958071988,62.77042112668763,65.97197378760173,50.19661342825293,42.94722618051765,62.51564310644267,861.5254555237971,2.0707961595654965,31.860442186887703,0.6261748361040915,0.007256664666460403,0.38230019741997323,1.0,0.9708408837096462,0.47813655192031185,0.5141843545481559,0.25898671129749345,0.05156382951153876,0.45300074096860665,,,,0.707305118228803,0.42653504718552604,0.5061378562788161,0.9828164418901285,0.5620164391815444,0.6214322324372205,0.8240823971862498,1.1301772963201653,0.25536714265031196,0.5733344278479715
1496191200,1.0,62.0667,31.3155,758.762,72.7,31.38931149628648,62.46593885936304,1.82217,0.6210016139996217,4.76283,1.04,0.0,0.09500000000000597,0.0,0.0,1.0,-0.4590999999999994,0.0,0.1681999999999988,0.0,-0.007200000000000983,0.0,-52.299999999999955,0.0,-0.08770000000000167,-0.3384999999999989,0.0,0.0,31.4627,-0.14720000000000155,0.0,42.395,0.0,0.5519058825057042,0.693854536509656,0.6943459555015619,0.6876464183620947,0.5214199351686252,0.028233824029361587,0.68421465469406,52.1,0.06484000000000001,0.0,72.7,72.7,72.5777,72.4818,0.21819999999999595,0.21819999999999595,0.2440333333333342,84.6757,84.6757,79.1,79.015,5.660700000000006,5.660700000000006,5.613866666666667,9.8357,9.8357,9.66515,-0.757000000000005,0.0,72.3598,73.1512,72.296,73.0857,72.1968,73.3737,0.7913999999999959,0.7896999999999963,1.1769000000000034,72.5777,72.4818,0.13069999999999027,0.2850000000000108,0.0,0.0,0.20080000000000098,0.0,9.8357,97.8482999195341,0.041447101358554415,0.3167749168731368,0.3353336989298442,1.0,1.0,6.1,12.3,12.3,-121.6,1533.91,-6.299999999999997,0.0,189.723,26.703733333333332,603.2208333333333,1407.9658333333332,17.2826,-121.6,26.724466666666665,0.08597029123359637,0.6651274697638179,0.31578534530594,0.383038250415922,0.9717661759706384,0.44809411749429584,0.028479964760892762,0.47858006483137483,0.5912441920043234,1.0,0.0406305698390432,0.306145463490344,0.8048160434028331,0.8133236861665571,0.007816421294159253,0.014324114019268464,0.7080611040426311,7.90767,73.26641111111111,26.8205,26.8205,16.9848,62.5258,62.5258,31.4627,-131.58333333333331,0.8437630831391492,0.17194058246719274,0.015632842588318506,16.9848,0.041447101358554415,-79.65200000000004,0.0,26.8205,72.7,7.90767,62.5258,188.966,69.877,31.38931149628648,-88.92404637802906,62.46593885936304,65.96966056691085,50.15243268954157,43.0739849952174,62.565107600503154,775.4473001819864,2.0503600217651528,31.752521239716195,0.3123535816379053,0.007816421294159253,0.3056540444984381,1.0,0.9717661759706384,0.47858006483137483,0.306145463490344,0.31578534530594,0.08597029123359637,0.44809411749429584,,,,0.7750893580195128,0.6566453028549462,0.679484678715345,1.1452418792934103,0.3972982184574911,0.6975806594510752,0.719044327451252,0.8412861948234873,0.5858508076187297,0.3565142957059302
1496191800,1.0,61.7897,31.1428,574.137,72.1248,31.2414679560743,62.267116703344435,1.90733,0.6202819017380763,-3.68633,-8.44916,0.0,-0.01920000000000499,0.0,-0.033799999999999386,1.0,-0.2769999999999939,0.0,-0.9514999999999958,0.0,-0.29380000000000095,0.0,-135.22000000000003,0.0,-0.3576999999999977,-0.7688400000000009,0.0,0.0,31.3155,-0.17269999999999897,0.0,42.3758,0.003476026409575339,0.5802190037560198,0.8044940853580204,0.7379732508036753,0.7414344697203561,0.536017395961244,0.0264052173900593,0.5665804286370311,52.0662,0.0851599999999999,0.0,72.1248,72.1618,72.0272,72.0272,0.13460000000000605,0.13460000000000605,0.21846666666666908,84.6218,84.6218,79.0312,78.9213,5.700499999999991,5.700499999999991,5.6536166666666645,9.771800000000002,9.771800000000002,9.733316666666667,0.4060000000000059,0.0,72.1248,72.867,72.0272,72.765,72.1618,72.9355,0.7422000000000111,0.7378000000000071,0.7737000000000052,72.0272,72.1618,-0.5504999999999995,-0.3200000000000074,0.0,0.0,-0.5752000000000095,0.0,9.771800000000002,98.62226345713327,0.062337245739147736,0.3116401708101253,0.3167749168731368,1.0,1.0,8.6,18.1,18.1,-146.0,1398.69,-24.400000000000006,0.0,188.966,26.68928333333333,614.5409999999999,1399.8575,17.191166666666664,-146.0,26.730499999999996,0.39171871845442857,0.7358886896372401,0.4334195713629689,0.4240582711236006,0.9735947826099407,0.4197809962439803,0.028479964760892762,0.463982604038756,0.5589600813330433,0.9965239735904247,0.0406305698390432,0.19550591464197964,0.8044686778251151,0.7270664269781469,0.0032982185033991144,0.013859281404190781,0.7080611040426311,7.13883,72.9407,26.4628,26.4628,16.691,62.0667,62.0667,31.3155,-133.89999999999998,0.8437630831391492,0.7834374369088571,0.006596437006798229,16.691,0.062337245739147736,-184.625,0.0,26.4628,72.1248,7.13883,62.0667,189.372,68.9255,31.2414679560743,-100.37607027713238,62.267116703344435,65.96543783243891,50.05084691860017,43.07855251260901,62.56149718973816,582.1575979642283,1.933290679623967,31.71694190388468,0.2585655302796439,0.0032982185033991144,0.26202674919632474,0.9965239735904247,0.9735947826099407,0.463982604038756,0.19550591464197964,0.4334195713629689,0.39171871845442857,0.4197809962439803,,,,0.584000256143087,0.10855270108052219,0.29772977912309856,1.0646947691428108,0.43127259974379983,0.7266470563709583,0.6644183970095198,0.8487805932293566,1.239516592576234,0.44219034881865993
1496192400,1.0,63.3493,31.0253,608.33,71.7943,31.07111326920439,62.139287304919165,2.0755,0.6135841224657322,1.16233,4.84866,0.0,-0.19930000000000092,0.0,-0.20589999999999975,1.0,1.559599999999996,0.0,-0.29869999999999663,0.0,-0.204699999999999,0.0,19.25999999999999,0.0,-0.6073000000000022,0.1058400000000006,0.0,0.0,31.1428,-0.11749999999999972,0.0,42.1765,0.034507477378520335,0.5841650704807386,0.17843422850837443,0.021680793428368927,0.6595343414564621,0.5801164734971822,0.028392768072767915,0.6148606848180656,51.8603,0.16816999999999993,0.0,71.7943,71.7943,71.6855,71.6855,0.10880000000000223,0.10880000000000223,0.20818333333333544,84.4772,84.4772,78.8477,78.7557,5.721499999999992,5.721499999999992,5.672249999999996,9.3692,9.3692,9.668816666666666,-0.22400000000001796,0.0,71.7943,72.7423,71.6855,72.6098,71.7523,72.6225,0.9479999999999933,0.9243000000000023,0.870199999999997,71.6855,71.7523,-0.3416999999999888,-0.4094999999999942,0.0,0.0,-0.33049999999998647,0.0,9.3692,98.13610090995812,0.10270778379139421,0.2808754796542675,0.3116401708101253,1.0,1.0,17.3,33.6,33.6,-145.3,1417.95,0.6999999999999886,0.0,189.372,26.52391666666667,640.3213333333333,1399.525,17.092358333333333,-145.3,26.3796,0.8635098125911286,0.7358886896372401,0.3851393151819345,0.42134950731771026,0.9716072319272321,0.41583492951926143,0.028519700771744344,0.41988352650281785,0.5589600813330433,0.9654925226214797,0.04341039390015489,0.8215657714916256,0.7767579755472134,0.7270664269781469,0.019903667440908455,0.014395354607134734,0.7006069894923654,7.24467,72.66662222222222,25.8555,25.8555,16.4863,61.7897,61.7897,31.1428,-134.86666666666665,0.8437630831391492,0.27298037481774284,0.03980733488181691,16.4863,0.10270778379139421,34.1930000000001,0.0,25.8555,71.7943,7.24467,61.7897,189.148,68.6268,31.07111326920439,-130.0416171544216,62.139287304919165,66.9281695973046,49.926195079990784,43.06296464460365,62.548714835202446,619.8840124677007,1.9412543072222959,31.648625229989854,0.3404656585435379,0.019903667440908455,0.9783192065716311,0.9654925226214797,0.9716072319272321,0.41988352650281785,0.8215657714916256,0.3851393151819345,0.8635098125911286,0.41583492951926143,,,,0.583889675560839,0.5429210554045741,0.414690713467419,1.3621026241790448,0.5177038887212096,0.636015136212433,1.1937955394353683,0.4667511133472042,0.8745916868124191,0.5225546308672235
1496193000,1.0,62.6507,30.921,687.241,71.8678,30.934593561939913,62.755688318133274,1.87,0.6035366803210804,2.84283,1.6805,0.0,-0.17649999999999721,0.0,-0.21809999999999974,1.0,-0.698599999999999,0.0,1.0300000000000011,0.0,-0.15850000000000009,0.0,63.75999999999999,0.0,0.5210000000000008,0.34482999999999997,0.0,0.0,31.0253,-0.10430000000000206,0.0,42.0,0.002631088637180201,0.5776327867578552,0.4852434028875102,0.5488477421035995,0.6034973091217813,0.6407074800707485,0.033306988854827635,0.6899834476790302,51.6422,-0.2054999999999998,0.0,71.8678,72.1495,71.7708,71.7708,0.37870000000000914,0.37870000000000914,0.24486666666666915,84.4178,84.4178,78.7943,78.7368,5.680999999999997,5.680999999999997,5.679549999999996,10.0487,10.0487,9.733416666666665,0.3780000000000143,0.0,71.7943,72.7,71.6855,72.5777,71.7523,72.6225,0.905699999999996,0.8921999999999883,0.870199999999997,71.7708,72.1495,0.0852999999999895,0.397199999999998,0.0,0.0,0.07349999999999568,0.0,10.0487,97.35395277203044,0.07935371236576849,0.31202427683424566,0.2808754796542675,1.0,1.0,6.4,12.9,12.9,-119.1,1481.71,26.200000000000017,0.0,189.148,26.478033333333332,680.7681666666665,1417.4825,16.995616666666667,-119.1,26.2316,0.18114650284268144,0.7227276399719457,0.3100165523209698,0.42134950731771026,0.9666930111451724,0.4223672132421447,0.028797885335669043,0.3592925199292515,0.5589600813330433,0.9973689113628198,0.03172765331740865,0.5147565971124898,0.7767579755472134,0.7270664269781469,0.00884266130753138,0.015352964274469081,0.6830516342965878,7.5895,72.45626666666666,26.3765,26.3765,16.3278,63.3493,63.3493,31.0253,-130.08333333333331,0.8437630831391492,0.3622930056853629,0.01768532261506276,16.3278,0.07935371236576849,78.91099999999994,0.0,26.3765,71.8678,7.5895,63.3493,189.526,69.6568,30.934593561939913,-89.00850845768639,62.755688318133274,66.72583550414097,49.944590261169154,43.214971619989484,62.632835478973426,705.9199759554526,1.9943234327069752,31.47297347341349,0.39650269087821866,0.00884266130753138,0.45115225789640045,0.9973689113628198,0.9666930111451724,0.3592925199292515,0.5147565971124898,0.3100165523209698,0.18114650284268144,0.4223672132421447,,,,0.5966541352529305,0.15956539410785125,0.5218593002776457,0.9019226303802629,0.3726578447423308,0.3813280623400892,1.1275239877931782,0.6157418233826647,0.9724970564884969,0.15057682631346675
1496193600,1.0,61.6988,30.7513,507.354,71.4733,30.82603299459123,62.50783694186592,1.87583,0.591484441279459,-4.80417,-7.647,0.0,-0.019199999999997885,0.0,-0.08340000000000458,1.0,-0.951900000000002,0.0,-1.326100000000011,0.0,-0.05030000000000001,0.0,-136.68000000000006,0.0,-0.3247,-0.6926700000000006,0.0,0.0,30.921,-0.16969999999999885,0.0,41.9808,0.02519953420009302,0.5920600098788613,0.8476849232480484,0.8794844952271962,0.7226613043159084,0.600129261395224,0.032464774294307386,0.6978310929045528,51.5588,0.005830000000000002,0.0,71.4733,71.8392,71.3868,71.3868,0.45240000000001146,0.45240000000001146,0.2658500000000051,84.2675,84.2675,78.5787,78.4202,5.847300000000004,5.847300000000004,5.712399999999997,9.7743,9.7743,9.785983333333334,-0.09499999999999886,0.0,71.4733,72.7,71.3868,72.5777,71.7523,72.4818,1.2267000000000081,1.1908999999999992,0.7295000000000016,71.3868,71.8392,-0.38400000000000034,-0.310299999999998,0.0,0.0,-0.39450000000000784,0.0,9.7743,96.69180256579114,0.05401322056655015,0.31750086875484257,0.31202427683424566,1.0,1.0,7.3,14.399999999999999,14.399999999999999,-140.0,1345.03,-20.900000000000006,0.0,189.526,26.41255,662.3729999999998,1412.9175,16.896225,-140.0,26.0946,0.33935519833157696,0.7359941589457504,0.3021689070954472,0.42134950731771026,0.9675352257056926,0.4079399901211387,0.029088464690371463,0.399870738604776,0.5714215452848369,0.974800465799907,0.024746695933588164,0.15231507675195152,0.8044686778251151,0.844106684121316,0.003238462776195788,0.015352964274469081,0.6830516342965878,6.89683,72.26983333333332,26.0518,26.0518,16.2775,62.6507,62.6507,30.921,-131.21666666666664,0.7991774281530984,0.6787103966631539,0.006476925552391576,16.2775,0.05401322056655015,-179.887,0.0,26.0518,71.4733,6.89683,62.6507,189.431,68.3307,30.82603299459123,-92.01588831275808,62.50783694186592,66.28135460145488,49.77737307153963,43.037541493449595,62.60002913004544,524.712526333125,1.9168832835008107,31.409930599086053,0.27733869568409164,0.003238462776195788,0.1205155047728038,0.974800465799907,0.9675352257056926,0.399870738604776,0.15231507675195152,0.3021689070954472,0.33935519833157696,0.4079399901211387,,,,0.4151496360426587,0.22988726510494442,0.9529582165376685,1.2849601431966309,0.43456698636914914,0.38399235912874546,1.1377295584319362,0.7307650589073184,0.6641103816900971,0.26471642907362725
1496194200,1.0,63.0087,30.6655,468.387,71.2668,30.64479955091748,62.08924140225741,1.831,0.591484441279459,-3.08133,1.7228400000000001,0.0,-0.2330000000000041,0.0,-0.23279999999999745,1.0,1.309899999999999,0.0,-0.36549999999999727,0.0,-0.24599999999999866,0.0,-33.26999999999998,0.0,-0.5788000000000011,-0.10865999999999953,0.0,0.0,30.7513,-0.08579999999999899,0.0,41.7478,0.05236528369285953,0.6033392402796762,0.25740469718265824,0.0887226052180391,0.5624064100060824,0.5504003860509392,0.028750321215522456,0.8824362678776956,51.326,-0.04483000000000015,0.0,71.2668,72.32,71.1828,71.1828,1.1371999999999929,1.1371999999999929,0.40498333333333625,84.1157,84.1157,78.4053,78.2628,5.852900000000005,5.852900000000005,5.7439833333333326,9.441499999999998,9.441499999999998,9.706866666666665,-0.25,0.0,71.2668,72.7,71.1828,72.5777,71.7523,72.4818,1.4331999999999994,1.3948999999999927,0.7295000000000016,71.1828,72.32,-0.20399999999999352,0.4807999999999879,0.0,0.0,-0.20649999999999125,0.0,9.441499999999998,92.85223004447714,0.06689800049203246,0.3119851998086034,0.31750086875484257,1.0,1.0,7.5,15.6,15.6,-141.2,1311.76,-1.1999999999999886,0.0,189.431,26.173350000000003,600.7018333333333,1405.2925,16.782366666666665,-141.2,25.967099999999995,0.29141474735081446,0.7359941589457504,0.11756373212230439,0.42134950731771026,0.9712496787844775,0.3966607597203237,0.029088464690371463,0.44959961394906084,0.5726874516356215,0.9476347163071405,0.032180491583913506,0.7425953028173418,0.7767579755472134,0.7270664269781469,0.003425981762405712,0.015352964274469081,0.6830516342965878,6.78817,72.09203333333333,25.473,25.473,16.0315,61.6988,61.6988,30.7513,-135.53333333333333,0.7991774281530984,0.5828294947016289,0.006851963524811424,16.0315,0.06689800049203246,-38.966999999999985,0.0,25.473,71.2668,6.78817,61.6988,189.181,67.9652,30.64479955091748,-94.06687040923117,62.08924140225741,66.45421710203571,49.38367811911023,42.480587677753114,62.42024905087948,504.4434579284073,1.8927904500714012,31.392694145506447,0.4375935899939177,0.003425981762405712,0.9112773947819609,0.9476347163071405,0.9712496787844775,0.44959961394906084,0.7425953028173418,0.11756373212230439,0.29141474735081446,0.3966607597203237,,,,0.4354697418639538,0.5513782087556474,0.5761731682712978,1.368183271736581,0.765907354194411,0.5719617180729014,1.4589281299062886,0.7843941125258291,0.36596874023377163,0.20432521666708675
