DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND4,IND447,IND448,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES6,RES7,RES8,SYM1994,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC6,UNC7,UNC8
1491529200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.3827,,,,,,,,,0.06642010333113516,0.04222532153219996,1.0,1.0,24.1,,48.3,,,,,189.967,21.35905,,1631.375,,21.1547,1679.65,,10.97035,,-151.89999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491529800,1.0,64.738,25.6808,2009.37,100.188,,,4.85783,0.25618841592183605,-3.48767,,,,,,,,,,,,,,,,,,,,,,43.1515,93.5335,58.9593,,,,,9.328300000000002,101.58641940227774,0.03989131290856107,0.3689155719410238,0.06642010333113516,1.0,1.0,28.5,60.0,60.0,-230.8,1682.63,,,189.624,21.177999999999997,20.399050000000003,1681.525,1810.925,20.2232,1679.65,1657.5787500000001,10.9296,10.840162499999998,-170.5,-230.8,19.5968,0.1632555725234359,0.7553418207839945,0.8337982097703505,0.659691616936007,0.9888368083395259,0.1976038433552376,0.9875583695517456,0.7622949663011731,0.8512774357626666,,,,5.329507411768205E-4,0.01554871603848985,,11.4273,92.1331,19.5968,19.5968,10.2685,,,-175.65,0.659691616936007,0.3265111450468718,5.329507411768205E-4,10.2685,,,19.5968,100.188,11.4273,,189.495,71.0162,,-167.106851284754,,69.51247446283593,54.479736331769274,42.52922494556505,1977.990770639315,5.013336259920063,27.829258785708134,,5.329507411768205E-4,,0.974202872277291,0.9888368083395259,0.7622949663011731,0.8337982097703505,0.1632555725234359,0.1976038433552376,,,0.19040977722696734,,2.2875445798676535,0.8182258566282308,0.7343565545457018,1.2662577380694864,1.0714822962674717,0.3818018852622109
1491530400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.2687,,,,,,,,,0.05060146003994001,0.3689155719410238,1.0,1.0,16.6,,31.1,,,,,189.495,20.68895,,1792.99,,19.707,1679.67,,10.9064,,-173.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491531000,1.0,64.7148,26.2515,1658.07,95.818,,,1.58217,0.23793900353303626,2.60533,,,,,,,,,,,,,,,,,,,,,,42.423,95.666,58.584,,,,,9.900330000000002,98.33401075831193,0.04238187893081761,0.02696077521844305,0.05060146003994001,1.0,1.0,3.9,7.699999999999999,7.699999999999999,-99.9,1679.63,,,189.671,20.023600000000002,20.207366666666665,1792.99,1759.9733333333334,19.707,1679.67,1675.8442857142857,10.7516,10.697567142857142,-161.75,-99.9,19.7104,0.004740608557083847,0.7553418207839945,0.1933832516694832,0.659691616936007,0.986213300700938,0.28668842429372743,0.9875583695517456,0.6566791665470816,0.8512774357626666,,,,0.012057647863700732,0.013390026140115793,,10.176,94.34887499999999,19.824,19.824,9.92367,,,-150.4,0.659691616936007,0.009481217114167695,0.012057647863700732,9.92367,,,19.824,95.818,10.176,,189.361,71.1662,,-70.40775276786712,,69.48920561003871,55.26204797613403,42.351397840629396,1686.1612652770268,2.666097721754916,27.829185305983927,,0.012057647863700732,,0.9825778158443758,0.986213300700938,0.6566791665470816,0.1933832516694832,0.004740608557083847,0.28668842429372743,,,0.19037956607475381,,2.2189820635450763,0.6765916544145925,0.9955518351952378,0.5802823179908543,0.9622472040147116,0.2537250596716831
1491531600,1.0,64.1407,25.931,1294.41,92.013,26.123022865217237,63.69475607484529,1.636,0.2608013191344921,4.14967,1.5443400000000005,0.0,-0.20770000000000266,0.0,-0.40970000000000084,0.0,-0.5741000000000014,0.0,-0.3248999999999995,0.0,-0.3274999999999988,0.0,-19.230000000000018,0.0,0.49219999999999686,-0.9310000000000009,0.0,0.0,26.2515,-0.3204999999999991,0.0,42.2153,95.666,58.1743,0.05382999999999982,0.0,-3.8049999999999926,0.0,10.720029999999998,100.98254930304799,0.08522141698215252,0.15103141437577416,0.02696077521844305,1.0,1.0,4.5,9.1,9.1,-81.4,1660.4,18.5,0.0,189.361,20.023600000000002,19.91233333333333,1792.99,1653.95,19.824,1679.65,1673.0900000000001,10.49385,10.492762857142857,-161.75,-81.4,20.0701,0.0338414471517279,0.7553418207839945,0.6547079835463464,0.659691616936007,0.9851350157986696,0.2608013191344921,0.9875583695517456,0.7368873809859211,0.8292189525715353,0.9867781432114552,0.9850027726690046,0.7058371442665031,0.09686496788705039,0.013390026140115793,0.11868830591526652,9.245,95.571925,20.3162,20.3162,9.59617,64.7148,26.2515,-137.36666666666667,0.659691616936007,0.0676828943034558,0.09686496788705039,9.59617,-363.65999999999985,0.0,20.3162,92.013,9.245,64.7148,187.59,70.8413,26.123022865217237,-72.85373227476305,63.69475607484529,69.03385494315614,55.219869684690494,41.81734875534464,1281.8155304393078,2.045371868324113,27.697248705725226,0.11619706602432572,0.09686496788705039,0.7241353210563419,0.9867781432114552,0.9851350157986696,0.7368873809859211,0.6547079835463464,0.0338414471517279,0.2608013191344921,,0.7838431871452074,0.457447862493194,0.7987033067435387,1.1108257705313902,0.8248996238461009,0.9818961766579425,1.0081050957140714,0.7649440181913191,0.4722465120661693
1491532200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.666,,,,,,,,,0.027430037813928238,0.15103141437577416,1.0,1.0,9.1,,18.1,,,,,187.59,20.023600000000002,,1759.4499999999998,,20.3162,1679.65,,10.361650000000001,,-136.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491532800,1.0,63.306,25.104,1494.66,86.3612,,,1.5775,0.26727309542430094,-3.81817,,,,,,,,,,,,,,,,,,,,,,41.8665,95.666,56.7368,,,,,10.255499999999998,98.83247071137644,0.06047712183504304,0.05143357095333036,0.027430037813928238,1.0,1.0,3.1,6.1,6.1,-22.2,1683.27,,,189.697,20.0411,19.9988,1576.365,1614.1275,20.3162,1679.79,1676.4883333333332,10.27615,10.24579,-103.95,-22.2,20.2872,0.02732245541553003,0.4337188139811525,0.2898858387038644,0.7032182651445928,0.978728126793453,0.1934555806185323,0.9878779792486907,0.6753446273187722,0.8295182741359559,0.9826826704428655,0.9858904579402299,,0.9983073196304506,0.033259477869538145,,9.77067,93.72978,20.2582,20.2582,10.0027,,,-108.575,0.7032182651445928,0.05464491083106006,0.001692680369549393,10.0027,,,20.2582,86.3612,9.77067,,187.246,70.2725,,-67.51675257280982,,68.50032692702771,54.62766564121152,41.622539593707465,1512.3167408866084,2.0754681155290258,27.287060177661964,,0.9983073196304506,,0.9826826704428655,0.978728126793453,0.6753446273187722,0.2898858387038644,0.02732245541553003,0.1934555806185323,,,0.3959479471668535,,0.6595705836539393,0.7508754646019989,0.984731909227149,0.6027202918471013,1.2084363796839577,0.9436767108611308
1491533400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.666,,,,,,,,,0.034164814756647226,0.05143357095333036,1.0,1.0,7.9,,15.9,,,,,187.246,20.2872,,1505.33,,20.4788,1679.975,,10.27615,,-90.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491534000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.013,,,,,,,,,0.26638042452817534,0.034164814756647226,1.0,1.0,6.3,,12.5,,,,,189.801,20.3975,,1476.895,,20.9237,1679.975,,10.16575,,-83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491534600,1.0,62.3778,24.7105,700.733,75.6425,,,1.84633,0.28842801868149776,-1.28483,,,,,,,,,,,,,,,,,,,,,,41.2703,87.7092,54.3708,,,,,11.51833,91.91488989101634,0.10987214584477256,0.2819283056929634,0.26638042452817534,1.0,1.0,4.4,9.0,9.0,-69.3,1481.17,,,188.978,20.70125,20.60863333333333,1376.77,1163.2676666666666,21.2515,1679.79,1644.46,10.0606,10.012068333333335,-78.95,-69.3,21.2515,0.12887090857468747,0.27493414912374914,0.04276326311788724,0.6994805401023474,0.9569703416473919,0.2936468018448088,0.9878779792486907,0.5756224462732183,0.7879543192296223,0.6185271888533584,0.9858904579402299,,0.7073024899225967,0.1458231034346386,,7.66733,90.00454,21.2515,21.2515,9.73317,,,-57.633333333333326,0.6994805401023474,0.25774181714937494,0.2926975100774033,9.73317,,,21.2515,75.6425,7.66733,,186.385,67.809,,-72.7418140221734,,67.60609837557588,52.846987928397354,41.53934550360691,762.3715818306049,2.0142379816784497,26.08494785629399,,0.7073024899225967,,0.6185271888533584,0.9569703416473919,0.5756224462732183,0.04276326311788724,0.12887090857468747,0.2936468018448088,,,0.33706595796857713,,0.358589499086123,0.7082034842812799,0.7164478703954217,0.6476694998396051,0.6613515885204014,1.096585998895418
1491535200,1.0,62.531,24.7185,963.905,73.4458,24.72202253629652,62.44260990888933,1.86033,0.2889826943156735,1.45433,2.73916,0.0,-0.5831000000000017,0.0,-1.3460999999999999,0.0,0.15319999999999823,0.0,0.8485000000000014,0.0,0.06666000000000061,0.0,137.51999999999998,0.0,0.018000000000000682,0.8203399999999998,0.0,0.0,24.7105,0.007999999999999119,0.0,40.6872,86.3612,53.0247,0.014000000000000012,0.0,-2.1966999999999928,0.0,11.46967,96.15692065257481,0.08946224346611024,0.2175420172232365,0.2819283056929634,1.0,1.0,6.1,12.0,12.0,-95.9,1618.69,-26.60000000000001,0.0,186.385,21.087600000000002,20.926399999999997,1211.5175,1053.099333333333,21.2695,1679.775,1634.2983333333334,10.03045,9.887340000000002,-81.05,-95.9,21.2605,0.13439033141976828,0.28321328339137036,0.15025944577993355,0.6994805401023474,0.9743419867298152,0.2874279918059618,0.986869177610585,0.4398858266900573,0.743239277314734,0.9262102799380874,0.9857542750193078,0.7241353210563419,0.019119126010282133,0.1458231034346386,0.4249135083243869,8.48767,84.6561,21.2695,21.2695,9.79983,62.3778,24.7105,-62.466666666666654,0.6994805401023474,0.26878066283953655,0.019119126010282133,9.79983,263.172,0.0,21.2695,73.4458,8.48767,62.3778,188.765,68.6575,24.72202253629652,-78.61353464495602,62.44260990888933,67.54405415345445,51.010477647158524,41.523333616613826,1002.4291475417472,2.0216237894687255,26.160464626172296,0.4249135083243869,0.019119126010282133,0.55806445174627,0.9262102799380874,0.9743419867298152,0.4398858266900573,0.15025944577993355,0.13439033141976828,0.2874279918059618,,0.5519194955689648,0.48491845329462285,0.8224858666260553,0.6559911182690227,0.8107603011752763,0.7859272316883182,0.4402031424712251,0.37720831829519613,0.8808606655896662
1491535800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.9642,,,,,,,,,0.11222565871538416,0.2175420172232365,1.0,1.0,7.9,,15.5,,,,,188.765,21.1196,,1093.1025,,21.2515,1679.225,,10.03045,,-81.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491536400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.9868,,,,,,,,,0.16102000520402354,0.11222565871538416,1.0,1.0,10.8,,21.9,,,,,190.537,21.2605,,988.9525,,21.2695,1671.725,,10.03045,,-88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491537000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.6425,,,,,,,,,0.11912955827268977,0.16102000520402354,1.0,1.0,10.7,,20.6,,,,,191.309,21.2605,,988.9525,,20.9877,1666.87,,10.03045,,-93.55000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491537600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5383,,,,,,,,,0.14633159037114313,0.11912955827268977,1.0,1.0,4.3,,8.8,,,,,189.663,21.1196,,1039.97,,20.3328,1662.515,,10.03285,,-93.55000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
