DATETIME,IND323,IND5088,IND5105,IND5113,IND5115,IND5117,IND5125
1491177600,71.0848,189.525,22.698,845.4165,22.2763,1565.44,7.771915
1491178200,70.7758,189.702,22.41065,833.692,22.0913,1568.69,7.66175
1491178800,70.741,189.763,22.183799999999998,782.987,22.0743,1568.69,7.553085
1491179400,70.0005,189.239,22.183799999999998,735.3855,22.0743,1565.44,7.45692
1491180000,69.6033,189.281,22.183799999999998,724.0364999999999,22.7438,1551.155,7.42417
1491180600,69.5493,189.352,22.0828,710.0815,22.7438,1521.565,7.41817
1491181200,68.7757,189.42,22.28215,688.723,22.49,1502.115,7.414
1491181800,67.9927,188.793,22.6169,688.723,22.49,1494.88,7.412915
1491182400,67.6778,188.969,22.6169,688.723,22.49,1494.88,7.412915
1491183000,67.0237,189.395,22.36065,708.196,22.2313,1494.88,7.412915
1491183600,66.9972,189.422,22.06615,761.7455,21.8883,1496.615,7.412915
1491184200,66.9972,188.991,22.059800000000003,828.713,21.7302,1522.605,7.416085
1491184800,66.9972,189.269,21.80925,828.713,21.6653,1487.19,7.4185
1491185400,66.9962,189.745,21.69775,828.713,21.3628,1487.19,7.4245
1491186000,66.8508,188.832,21.514049999999997,793.686,21.3392,1505.8,7.4245
1491186600,66.8508,188.91,21.514049999999997,772.677,21.3392,1515.125,7.4245
1491187200,66.8508,188.944,21.514049999999997,754.4335,21.828,1515.125,7.417415
1491187800,66.7498,189.723,21.595399999999998,684.04,22.436,1515.125,7.417415
1491188400,66.5392,189.215,22.131999999999998,652.5695,22.4652,1515.125,7.417415
1491189000,66.2527,189.2,22.131999999999998,561.8565,22.4652,1515.125,7.35058
1491189600,66.1757,189.822,22.198999999999998,541.5275,21.962,1467.775,7.193664999999999
1491190200,66.0057,189.391,22.2136,512.7495,21.962,1407.555,7.1035
1491190800,65.7775,189.148,22.5185,496.547,22.5718,1378.115,7.0720849999999995
1491191400,65.7648,189.676,22.2669,477.8565,22.5718,1362.255,6.997335
1491192000,65.6265,189.323,22.155,439.276,22.348,1338.665,6.91675
1491192600,65.6265,189.183,22.409,403.987,22.348,1323.695,6.821585
1491193200,65.6265,189.296,22.520899999999997,403.987,22.47,1312.205,6.72392
1491193800,65.6265,189.558,22.409,382.49350000000004,22.47,1297.32,6.643000000000001
1491194400,65.6265,189.452,22.409,382.49350000000004,22.4737,1272.8400000000001,6.55625
1491195000,65.6588,189.674,22.47185,378.479,22.4737,1248.455,6.48067
1491195600,65.7102,189.834,22.557850000000002,378.479,22.7153,1235.0700000000002,6.422585
1491196200,65.8065,189.351,22.678649999999998,374.5185,22.8255,1222.35,6.381665
1491196800,65.84,189.527,22.5945,339.038,22.7153,1215.105,6.35133
1491197400,65.8532,189.406,22.5974,308.98199999999997,22.4795,1207.9250000000002,6.3215
1491198000,65.8695,189.374,22.5974,284.224,22.4337,1177.395,6.296335
1491198600,65.9162,189.019,22.4566,248.817,22.1457,1146.165,6.273334999999999
1491199200,65.9775,189.251,22.289700000000003,217.5285,21.7672,1140.22,6.26125
