DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM157,SYM1994,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1492819200,1.0,63.3447,32.201,666.328,73.9365,32.38648756533647,62.047711050624905,1.82083,0.4117197227649506,-2.86267,3.86033,0.0,-0.12830000000000297,0.0,-0.030799999999999272,0.0,1.7335000000000065,0.0,-0.10770000000000834,0.0,-0.12349999999999994,0.0,0.029999999999972715,0.0,-0.5126999999999988,0.0519999999999996,0.0,0.0,32.3982,-0.19720000000000226,0.0,43.108,74.1323,0.03311560073276598,0.36194111412767016,0.20487573608279164,0.011114329544083423,0.79735480606457,0.5463679795332119,0.024814010257304786,0.7454845639652155,52.948,-0.09784000000000015,0.0,-0.7192000000000007,0.0,10.204,96.63575622248955,0.05601567264179521,0.319422675127951,0.3467114541080892,1.0,1.0,7.5,15.6,15.6,-120.2,1466.44,25.60000000000001,0.0,189.578,26.9465,26.891049999999996,666.6175000000001,688.5921666666666,26.8495,1365.065,1326.8324999999998,16.87535,16.912633333333332,-135.7,-120.2,26.729999999999997,0.1383501355988458,0.739551687107206,0.2545154360347846,0.8029809207164645,0.9751859897426952,0.6380588858723298,0.025565586152063557,0.4536320204667881,0.49923451281160025,0.966884399267234,0.17617222883561,0.7951242639172084,0.5194922427782388,0.6263291697431648,0.00980148161730255,0.01560000183974959,0.8082127646251358,7.55967,74.21608888888888,26.3368,26.3368,16.1328,61.6112,32.3982,-137.46666666666667,0.7417327806493409,0.2767002711976916,0.0196029632346051,16.1328,-0.5790000000000646,0.0,26.3368,73.9365,7.55967,61.6112,189.67,68.836,32.38648756533647,-94.24249956920272,62.047711050624905,67.15756236273481,50.87520367432175,43.85622690285716,62.63098755778278,689.5253124173604,1.978240263141274,31.53849633649541,0.20264519393543,0.00980148161730255,0.9888856704559166,0.966884399267234,0.9751859897426952,0.4536320204667881,0.7951242639172084,0.2545154360347846,0.1383501355988458,0.6380588858723298,,,0.1409090935538446,0.4860597991911289,0.5421992735834084,1.0551042462905975,0.7656908071220252,0.7821837321420497,1.1771260434134643,0.965423790842654,0.6410023055671928,0.5176006709376026
1492819800,1.0,62.097,32.0018,578.594,73.4988,32.18143739944768,62.75886779103164,1.9025,0.38524742989491423,-0.662167,2.2005030000000003,0.0,-0.10799999999999699,0.0,-0.16380000000000194,0.0,-1.2477000000000018,0.0,-0.20999999999999375,0.0,-0.18259999999999899,0.0,-63.74000000000001,0.0,-0.10810000000000031,-0.38917,0.0,0.0,32.201,-0.1991999999999976,0.0,43.0,73.9365,0.029014251257865387,0.3639027521757153,0.7150549495450265,0.8145472429047897,0.7960471561140632,0.577742134569912,0.028595968370992986,0.7161970287599785,52.7842,0.08167000000000013,0.0,-0.43769999999999243,0.0,10.2785,96.74893659947836,0.08249354996164843,0.320918351968374,0.319422675127951,1.0,1.0,9.6,19.7,19.7,-149.8,1402.7,-29.60000000000001,0.0,189.67,26.890349999999998,26.718616666666666,666.6175000000001,732.7763333333334,26.3368,1411.0900000000001,1349.648333333333,16.624850000000002,16.74313333333333,-135.7,-149.8,26.471666666666664,0.3765068688979613,0.7270635396180984,0.2838029712400215,0.8029809207164645,0.971404031629007,0.6360972478242847,0.02790100414082386,0.42225786543008803,0.5103537606285183,0.9709857487421346,0.1113516666503126,0.2849450504549736,0.622531572397593,0.8145472429047897,0.003104919406702324,0.01560000183974959,0.8082127646251358,7.1705,74.10823333333333,26.2287,26.2287,15.9502,63.3447,32.201,-135.11666666666667,0.7417327806493409,0.7530137377959226,0.006209838813404648,15.9502,-87.73399999999992,0.0,26.2287,73.4988,7.1705,63.3447,189.576,68.626,32.18143739944768,-102.35102539380432,62.75886779103164,66.7832041939089,50.871685672876794,43.90618291503699,62.66052000083492,598.0365473113837,1.934784774867253,31.351647847719594,0.20395284388593685,0.003104919406702324,0.18545275709521025,0.9709857487421346,0.971404031629007,0.42225786543008803,0.2849450504549736,0.2838029712400215,0.3765068688979613,0.6360972478242847,,,0.1279842949316945,1.1593367467038396,0.386040004042641,1.1360468953807532,0.8070701318762497,0.8246924832319835,1.0710048771325298,0.4841810594469233,0.8141061309531569,0.1451772023899243
1492820400,1.0,62.7132,31.8418,569.687,73.0213,31.97964459514437,62.27147771949427,2.0585,0.3847748979772112,5.66983,6.331997,0.0,-0.11930000000000263,0.0,-0.16870000000000118,0.0,0.6161999999999992,0.0,-0.6493000000000109,0.0,-0.27800000000000047,0.0,-9.220000000000027,0.0,0.08660000000000068,-0.24432999999999971,0.0,0.0,32.0018,-0.1600000000000037,0.0,42.8807,73.8398,0.10059259708397594,0.3718351134964807,0.4640838072148583,0.27312287844368377,0.7553992037229516,0.5659445561352667,0.030021121652529237,0.11767587149235659,52.6155,0.15599999999999992,0.0,-0.47750000000000625,0.0,10.6431,106.25679097052505,0.06538794167627997,0.3142347678693514,0.320918351968374,1.0,1.0,9.6,18.7,18.7,-151.5,1393.48,-1.6999999999999886,0.0,189.576,26.59315,26.610866666666666,666.6175000000001,724.3844999999999,26.3153,1411.0900000000001,1373.7116666666666,16.3946,16.569416666666665,-138.2,-151.5,26.293599999999998,0.7235845875546452,0.7270635396180984,0.8823241285076434,0.8452561239716508,0.9699788783474708,0.6281648865035193,0.029664833332145174,0.43405544386473327,0.5411219261014648,0.8994074029160241,0.10888122500889785,0.5359161927851417,0.5194922427782388,0.8145472429047897,0.0023381796827710187,0.01560000183974959,0.8082127646251358,6.92617,73.97232222222222,26.3153,26.3153,15.6722,62.097,32.0018,-136.9,0.7269073302162825,0.5528308248907097,0.004676359365542037,15.6722,-8.907000000000039,0.0,26.3153,73.0213,6.92617,62.097,189.295,67.9767,31.97964459514437,-99.82943814875318,62.27147771949427,66.95524490101164,50.730908932298945,43.74840778628504,62.63685045071865,536.1417324922108,1.9860887279101131,31.234516986574448,0.24460079627704845,0.0023381796827710187,0.7268771215563162,0.8994074029160241,0.9699788783474708,0.43405544386473327,0.5359161927851417,0.8823241285076434,0.7235845875546452,0.6281648865035193,,,0.4217377681985549,0.945895892557369,0.7206872337216358,0.8892641234434864,0.8094334929312782,0.8925014333337106,1.1989100188414037,0.792836609283998,0.7359397241860072,0.47571809986134905
1492821000,1.0,63.5212,31.748,864.774,73.0542,31.809106587832524,62.518816461063935,2.059,0.3825724257839248,6.23683,0.5670000000000002,0.0,-0.242999999999995,0.0,-0.24579999999999558,0.0,0.8079999999999998,0.0,1.1326000000000107,0.0,-0.1889000000000003,0.0,188.93000000000006,0.0,0.10869999999999891,1.1388299999999996,0.0,0.0,31.8418,-0.09379999999999811,0.0,42.6377,73.5438,0.028128708448312723,0.3727472645490221,0.12270806110715937,0.057545615992117494,0.6455284353958799,0.5871842437705956,0.03196635463831099,0.3328345655749484,52.3697,5.00000000000167E-4,0.0,0.03289999999999793,0.0,10.9407,101.34738664053324,0.08836776193428396,0.31620360918570917,0.3142347678693514,1.0,1.0,17.6,35.0,35.0,-151.7,1582.41,-0.19999999999998863,0.0,189.295,26.3804,26.526333333333334,666.6175000000001,712.8763333333333,26.3153,1432.4,1418.0816666666665,16.3567,16.397166666666664,-147.8,-151.7,26.322666666666663,0.5431659600504993,0.8735044943732316,0.6671654344250516,0.8452561239716508,0.968033645361689,0.6272527354509779,0.030174831662239665,0.4128157562294043,0.561050411984753,0.9718712915516873,0.10680906802766738,0.8772919388928406,0.5098740066769226,0.7570947719717097,0.010381974333104926,0.01560000183974959,0.8082127646251358,8.065,73.85253333333333,26.424,26.424,15.4833,62.7132,31.8418,-141.6,0.7269073302162825,0.9136680798990013,0.020763948666209852,15.4833,295.087,0.0,26.424,73.0542,8.065,62.7132,188.743,69.1093,31.809106587832524,-130.94305421736902,62.518816461063935,67.37724817898359,50.60004854720766,43.60336902945859,62.61044516440758,853.2770589016245,2.0349314673272616,31.164102279830505,0.35447156460412005,0.010381974333104926,0.9424543840078825,0.9718712915516873,0.968033645361689,0.4128157562294043,0.8772919388928406,0.6671654344250516,0.5431659600504993,0.6272527354509779,,,0.4224129059867461,0.2807562143070156,0.9555612289749048,1.134824365720738,0.6928363148467933,0.7782065579111381,1.058627720837257,0.4663888893147543,0.8440804223099062,0.5235726784233955
1492821600,1.0,62.967,31.6632,1049.63,74.5228,31.69396895013349,62.818483461569656,1.84517,0.3763417962902004,5.481,-0.7558300000000004,0.0,-0.038900000000005264,0.0,0.003099999999996328,0.0,-0.5542000000000016,0.0,1.1417000000000002,0.0,-0.36880000000000024,0.0,81.53999999999996,0.0,0.053000000000000824,0.5193300000000001,0.0,0.0,31.748,-0.08480000000000132,0.0,42.5988,73.5438,6.333317659943383E-4,0.3678965178248287,0.3451018372918424,0.42088749610140397,0.5967963040680134,0.587233334832393,0.03211878863772366,0.10040409600479616,52.3728,-0.2138300000000002,0.0,1.4686000000000092,0.0,11.3625,105.25608221638996,0.05627987274487351,0.15448535377894354,0.31620360918570917,1.0,1.0,10.1,19.799999999999997,19.799999999999997,-136.6,1663.95,15.099999999999994,0.0,188.743,26.3804,26.43855,666.6175000000001,732.6533333333333,26.424,1455.865,1447.523333333333,16.29675,16.218641666666667,-147.8,-136.6,26.405433333333335,0.9302016214721791,0.8735044943732316,0.8995959039952038,0.8452561239716508,0.9678812113622763,0.6321034821751713,0.030344970904559787,0.41276666516760696,0.5747927399612507,0.9993666682340057,0.08372334799617345,0.6548981627081576,0.5098740066769226,0.7570947719717097,0.005650308148705953,0.01560000183974959,0.8082127646251358,8.58433,73.92842222222221,26.477,26.477,15.1145,63.5212,31.748,-142.6,0.7269073302162825,0.13959675705564178,0.011300616297411905,15.1145,184.8560000000001,0.0,26.477,74.5228,8.58433,63.5212,189.654,70.251,31.69396895013349,-101.13940606024875,62.818483461569656,67.08582110825864,50.638753532288675,43.62206159273342,62.59892115501691,997.2155317752811,1.6347643754397572,31.028720551071224,0.40320369593198657,0.005650308148705953,0.579112503898596,0.9993666682340057,0.9678812113622763,0.41276666516760696,0.6548981627081576,0.8995959039952038,0.9302016214721791,0.6321034821751713,,,0.5121579005576882,0.8807238949070456,0.5703878450845719,0.9741080410998428,0.7873116721711171,0.8485321490941566,1.0538683295192974,0.5123101097238476,0.6186720683936779,0.21413792868810602
1492822200,1.0,63.221,31.5027,1349.53,77.0633,31.58120030013518,62.60299551664679,1.524,0.3725192267858867,3.78383,-1.6971699999999998,0.0,0.0012000000000043087,0.0,0.22400000000000375,0.0,0.2539999999999978,0.0,0.5234999999999985,0.0,-0.42849999999999966,0.0,16.399999999999864,0.0,-0.7742000000000004,0.7996700000000008,0.0,0.0,31.6632,-0.16049999999999898,0.0,42.6,73.9365,4.2527950045934126E-4,0.3535145593191008,0.26234289090240304,0.1903112882368665,0.6832224222531753,0.6923863871062634,0.0421836428139265,0.08437756609970126,52.5968,-0.32116999999999996,0.0,2.5404999999999944,0.0,11.0168,104.62036257591753,0.04965323955669224,0.022825220019396894,0.15448535377894354,1.0,1.0,3.3,6.4,6.4,-99.9,1680.35,36.69999999999999,0.0,189.654,26.326050000000002,26.247433333333333,765.5509999999999,846.4238333333333,26.424,1466.4250000000002,1467.1091666666666,16.19455,16.014366666666668,-143.2,-99.9,26.20126666666667,0.06416243426649795,0.7236151099108772,0.9156224339002987,0.8741456043661645,0.9578163571860735,0.6464854406808992,0.031570917252574576,0.30761361289373657,0.5848237164704247,0.9995747204995407,0.08372334799617345,0.737657109097597,0.5098740066769226,0.7570947719717097,0.012958863249191476,0.0186875103300036,0.8082127646251358,9.384,74.3226,25.7028,25.7028,14.686,62.967,31.6632,-134.95,0.7269073302162825,0.1283248685329959,0.02591772649838295,14.686,299.89999999999986,0.0,25.7028,77.0633,9.384,62.967,188.954,70.7745,31.58120030013518,-73.31893761758334,62.60299551664679,67.69968646334394,51.044094508071844,43.94922076469142,62.66697480140607,1289.9305324245236,1.7940190364761897,30.737767457836128,0.31677757774682475,0.012958863249191476,0.8096887117631335,0.9995747204995407,0.9578163571860735,0.30761361289373657,0.737657109097597,0.9156224339002987,0.06416243426649795,0.6464854406808992,,,0.43869870712577547,0.5261254851072551,0.7266666008953316,0.9579864736183161,0.5195829749677573,0.6879468114689181,0.37154463997433373,0.6992652004173798,0.6179469933043492,0.23265275123764026
1492822800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5228,,,,,,,,,,,,,,,,,0.024941501826612,0.022825220019396894,1.0,1.0,6.1,,12.1,,,,,188.954,26.272,,957.202,,25.7028,1524.4250000000002,,16.0415,,-143.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492823400,1.0,63.6327,30.8488,1096.31,82.1427,,,1.8485,0.3718351134964807,2.651,,,,,,,,,,,,,,,,,,,,,,42.9918,74.5228,0.0011393170829478994,0.3997425404461694,0.10102032129871064,,,0.7083546681908022,0.025020125602361776,0.11104735305882152,53.7587,,,,,11.301300000000001,104.79467864920919,0.07407262342653276,0.10224413335525208,0.024941501826612,1.0,1.0,8.6,17.6,17.6,-131.8,1661.53,,,189.354,26.009050000000002,26.097180000000005,1072.97,985.9862000000002,25.5668,1583.7350000000001,1539.4427272727273,15.8112,15.698836363636365,-134.2,-131.8,25.6348,0.8672299541785381,0.7530137377959226,0.8889526469411785,0.8889526469411785,0.9749798743976382,0.6002574595538306,0.03196635463831099,0.29164533180919777,0.587233334832393,0.9988606829170521,0.03311560073276598,0.8989796787012894,0.5194922427782388,,0.0056469124708586485,0.0196029632346051,,8.68067,75.2369125,25.5668,25.5668,14.2655,,,-134.29999999999998,0.7304774307017171,0.2655400916429238,0.011293824941717297,14.2655,,,25.5668,82.1427,8.68067,,189.674,71.2537,,-95.25742253936602,,68.345860218986,51.763301414525756,44.4483540914421,62.63304984973021,1046.1504478388636,1.70939468812844,30.471859610721655,,0.0056469124708586485,,0.9988606829170521,0.9749798743976382,0.29164533180919777,0.8989796787012894,0.8889526469411785,0.8672299541785381,0.6002574595538306,,,,0.6288652059556006,,1.1922530820424646,0.5196280450298402,0.4220160214011653,0.931175020623592,0.9168635911822991,0.7117186235219644,0.02779728446859395
1492824000,1.0,62.7538,30.561,929.926,80.7237,30.749299234320798,62.91874411984428,1.85967,0.3727472645490221,3.51183,0.86083,0.0,0.3165000000000049,0.0,0.639800000000001,0.0,-0.8789000000000016,0.0,-0.6169999999999902,0.0,-0.11430000000000007,0.0,-30.470000000000027,0.0,0.2613999999999983,-0.3051699999999986,0.0,0.0,30.8488,-0.2878000000000007,0.0,43.3083,74.5228,0.005184900009947979,0.4080280438573194,0.4161221007065572,0.5860167676465884,0.8657468592855908,0.6895570951237007,0.02352535325439775,0.3865865600316929,54.3985,0.011169999999999902,0.0,-1.4190000000000111,0.0,11.677,100.81969029828083,0.044564503611724676,0.247960817314574,0.10224413335525208,1.0,1.0,5.8,11.399999999999999,11.399999999999999,-119.6,1631.06,12.200000000000017,0.0,189.674,25.7655,25.99976,1072.97,1058.034,25.5668,1598.56,1558.6772727272728,15.57775,15.493218181818184,-125.7,-119.6,25.697499999999998,0.33943014728710463,0.6788602945742093,0.6134134399683071,0.8889526469411785,0.9764746467456022,0.5919719561426806,0.03196635463831099,0.3104429048762994,0.6895570951237007,0.994815099990052,0.029014251257865387,0.5838778992934428,0.5194922427782388,0.6431493864611387,0.006417657811854646,0.0196029632346051,0.8237588783757029,8.3755,75.9954125,25.8282,25.8282,14.1512,63.6327,30.8488,-127.91999999999999,0.7304774307017171,0.6788602945742093,0.012835315623709292,14.1512,-166.3839999999999,0.0,25.8282,80.7237,8.3755,63.6327,189.133,70.6367,30.749299234320798,-82.38654840741657,62.91874411984428,68.02254150285296,52.21690805311353,44.65482502898854,62.56310057705895,922.3654598112339,1.9040896945575487,30.193173199807564,0.13425314071440922,0.006417657811854646,0.4139832323534116,0.994815099990052,0.9764746467456022,0.3104429048762994,0.5838778992934428,0.6134134399683071,0.33943014728710463,0.5919719561426806,,,0.4157483965198324,0.717186095158634,0.9523721918454556,0.5668746526359018,0.45708748969706986,0.5053605665062864,0.6166229287089033,0.7916121728475594,0.8652216510748999,0.7963155793815763
1492824600,1.0,61.6292,30.3865,648.122,79.0708,30.456634340199784,62.517233611291864,1.967,0.3997425404461694,5.93733,2.4255000000000004,0.0,0.14939999999999998,0.0,0.29129999999999967,0.0,-1.124600000000001,0.0,-1.257400000000004,0.0,-0.052199999999999136,0.0,-181.92999999999984,0.0,-0.23519999999999897,-1.0261700000000005,0.0,0.0,30.561,-0.17449999999999832,0.0,43.4577,77.0633,0.01881729774869001,0.40451004524590284,0.892738630831784,0.8997802984694475,0.7281329274209156,0.5854453428736686,0.019351062966775467,0.46539845581731487,54.6898,0.10733000000000015,0.0,-1.6528999999999883,0.0,11.494,99.83658651479041,0.0790627172817114,0.3393401652926572,0.247960817314574,1.0,1.0,5.3,10.5,10.5,-126.7,1449.13,-7.1000000000000085,0.0,189.133,25.6479,25.833560000000002,1072.97,1014.7036,25.593,1597.2350000000001,1546.3200000000002,15.2989,15.289745454545457,-123.15,-126.7,25.662666666666667,0.4371742798485216,0.7530137377959226,0.5346015441826851,0.8889526469411785,0.9806489370332245,0.5954899547540972,0.03196635463831099,0.41455465712633144,0.6895570951237007,0.98118270225131,0.029014251257865387,0.1072613691682161,0.7150549495450265,0.8330453301912166,0.004324536936410147,0.0196029632346051,0.8237588783757029,7.34933,76.63719999999999,25.593,25.593,14.099,62.7538,30.561,-122.91999999999999,0.7161970287599785,0.8743485596970432,0.008649073872820294,14.099,-281.8040000000001,0.0,25.593,79.0708,7.34933,62.7538,189.344,69.3793,30.456634340199784,-80.49608221781455,62.517233611291864,67.40729745036515,52.16914506644632,44.460868641181435,62.6113164098173,649.1828523243662,1.9773146083250928,29.933150662757626,0.2718670725790843,0.004324536936410147,0.10021970153055253,0.98118270225131,0.9806489370332245,0.41455465712633144,0.1072613691682161,0.5346015441826851,0.4371742798485216,0.5954899547540972,,,0.5597543443885027,0.5829613448944801,0.7075779759974289,0.4738404473572371,0.6056434319991572,0.6004568188280434,1.0251745890748851,0.5163880753102417,0.8109055294977277,0.718741641843893
