T,R,A,I,N,I,N,G,",", ,V,A,L,I,D,A,T,I,O,N
0.00511182862574,0.00130011649491
0.000704480676213,0.000298295067336
0.000141267580007,0.000168952216479
6.97717069161e-05,8.82081275237e-05
5.0511475869e-05,8.10742561319e-05
4.21755524533e-05,6.53283611594e-05
3.38619056403e-05,6.48028246921e-05
2.86206847582e-05,5.85174296386e-05
2.62403907965e-05,8.44582338398e-05
2.25707446265e-05,5.32000116606e-05
2.18892413784e-05,3.82659823588e-05
1.9756738821e-05,5.72532022262e-05
1.64330398415e-05,5.00860421663e-05
1.53311132708e-05,9.1768730419e-05
1.64335836534e-05,3.23361683413e-05
1.40468771609e-05,2.77465777852e-05
1.21657220153e-05,3.42199653887e-05
1.28050211747e-05,2.1679792499e-05
1.07939511826e-05,2.1006555175e-05
1.14583399719e-05,3.03414593465e-05
1.02951632431e-05,2.30341203498e-05
1.04247537908e-05,4.92610538845e-05
8.8471815628e-06,3.00279015093e-05
9.85112822857e-06,3.06583975673e-05
8.44188153449e-06,1.69741078198e-05
9.00672664515e-06,1.64093782558e-05
7.59123910894e-06,1.57606872081e-05
6.83248950335e-06,2.28672210435e-05
7.43978891952e-06,1.41352769479e-05
7.68830109966e-06,1.51627900018e-05
8.6357907201e-06,1.75367997678e-05
6.38888923231e-06,1.85449053148e-05
5.88374600331e-06,1.23131338588e-05
7.32428530379e-06,2.56298244725e-05
7.07651771328e-06,1.20667866487e-05
6.04668872996e-06,2.78074895145e-05
6.42765902029e-06,1.55619386082e-05
5.81343665415e-06,1.12688416597e-05
6.05311088458e-06,9.79219055685e-06
5.68496610919e-06,9.27402943583e-06
5.06052888316e-06,2.09833430978e-05
4.72434089759e-06,1.27479360477e-05
4.93313967604e-06,1.09289641161e-05
5.45333849585e-06,1.46500902936e-05
4.89381163422e-06,1.29217945773e-05
5.39617017279e-06,1.58026669281e-05
6.19665818694e-06,7.98139249793e-06
4.58703607152e-06,1.27500454813e-05
4.24622790038e-06,1.55078890155e-05
5.7446582192e-06,1.24469470292e-05
6.57638913723e-06,2.17216320553e-05
5.03651498079e-06,1.08434117281e-05
5.29249918572e-06,1.86175887727e-05
4.46102940811e-06,1.03708135762e-05
4.18465093018e-06,2.95925049608e-05
4.29464476506e-06,1.84528358129e-05
5.40797717846e-06,1.22916161194e-05
4.43085712509e-06,8.27470325424e-06
4.5699935314e-06,7.42514527398e-06
4.06467384839e-06,6.20910515121e-06
4.00012183468e-06,1.63702722553e-05
3.7623443141e-06,1.5382983238e-05
5.48885712678e-06,6.19340827066e-06
3.48200870661e-06,8.7691595037e-05
4.90716826444e-06,2.43508017733e-05
4.16340507512e-06,7.20654258098e-06
2.60588113583e-06,1.11347426942e-05
4.53509583571e-06,1.88056872957e-05
4.03648919363e-06,6.8199650313e-06
4.56275869167e-06,1.51192783973e-05
4.52822160754e-06,5.90803708866e-06
3.09521541652e-06,9.20415997686e-06
3.67968676026e-06,2.59659150126e-05
3.91455721112e-06,2.11750519712e-05
3.72158295693e-06,1.24033114286e-05
3.40275563596e-06,1.37881908388e-05
3.48871882808e-06,3.58846832324e-05
4.66565476669e-06,4.88571569663e-06
4.30277882609e-06,5.10439606926e-05
2.78594300926e-06,5.37635661451e-06
3.2617613515e-06,5.70898038469e-06
3.07823345769e-06,5.13414529005e-06
2.30076503328e-06,5.17399845786e-06
2.97541219122e-06,5.12412384815e-06
3.73336310187e-06,5.03993473804e-06
3.78846696211e-06,3.77303261992e-05
3.6690932438e-06,3.84610876894e-05
3.4211375661e-06,5.38049977575e-06
2.85664611831e-06,5.42133701178e-06
3.31601421904e-06,7.73946558422e-06
2.44264884607e-06,1.61718092117e-05
3.0278108229e-06,3.22065821045e-05
3.78034542411e-06,4.69400047127e-06
3.01230623233e-06,5.68889797805e-06
3.65569241733e-06,0.000239919755625
8.30478302667e-06,4.54390752723e-06
2.00156993802e-06,6.06180728198e-06
1.88672207368e-06,1.94736428971e-05
2.31559056202e-06,5.19183317707e-06
2.4898613469e-06,4.46047330684e-06
3.36146656136e-06,5.39450764047e-06
2.23803911375e-06,6.53460619428e-06
2.06004902233e-06,5.01689789874e-06
2.97493938889e-06,5.69045817413e-06
2.46861051276e-06,3.33564748059e-05
3.25246984699e-06,1.07499153706e-05
2.78101863959e-06,8.68379431504e-06
2.53192797918e-06,4.74492729336e-06
2.65036413601e-06,8.86098931226e-06
2.40778529641e-06,5.04956972692e-06
3.69900851014e-06,4.98922495493e-06
2.24754735092e-06,4.31461140725e-06
2.17425334413e-06,4.29570675135e-06
2.01500942001e-06,1.38841059852e-05
2.54772813759e-06,3.3085779171e-06
2.44274419213e-06,5.26461073156e-06
2.53942870554e-06,7.53839869335e-06
2.67252165446e-06,4.20780927009e-06
2.54054392529e-06,1.53041586322e-05
2.054269646e-06,4.47148175394e-06
2.62299117007e-06,3.4228236198e-06
3.21915150959e-06,3.23676698029e-06
1.61759448488e-06,4.39593363537e-06
2.43330596261e-06,5.43294669508e-06
2.08458794227e-06,3.45503447154e-06
2.4345734798e-06,7.02609637516e-06
2.13641298781e-06,3.78790100142e-06
2.63656486413e-06,8.76718900228e-06
2.72505029286e-06,5.06863911283e-06
2.35358905368e-06,3.64400335373e-06
1.92815912098e-06,6.23361089885e-06
1.82019315593e-06,5.95444455269e-06
3.006612517e-06,1.20678093977e-05
2.41020837198e-06,3.32695359238e-06
1.80740696066e-06,1.12557982269e-05
2.19363366646e-06,3.45351712651e-06
2.60519710055e-06,4.16013457247e-06
1.57454387145e-06,6.05841836038e-06
2.76900982736e-06,2.88038836091e-06
2.58916239017e-06,3.04376243794e-06
1.34510954599e-06,3.19975902648e-06
2.54585134174e-06,6.44013153099e-06
1.91131231163e-06,3.1601593301e-06
1.52999030749e-06,4.23675309496e-06
2.36559505684e-06,3.85015995365e-06
2.12090485624e-06,1.67822839679e-05
1.92819137797e-06,4.77848620809e-06
2.07704581178e-06,3.02926039497e-06
2.37338809079e-06,3.38073457478e-06
1.98506141649e-06,4.59297557155e-06
