unixtime,IND1,MOD6,RES6
1488430200,1.0,409.47416541553116,0.0
1488430800,1.0,271.359558433077,0.0
1488431400,1.0,477.6703673435733,0.0
1488432000,1.0,236.1942573819295,0.0
1488432600,1.0,183.5405796357417,0.0
1488433200,1.0,206.39771624197047,0.0
1488433800,1.0,165.93157024501204,0.0
1488434400,1.0,174.03908600083028,0.0
1488435000,1.0,176.7229072170723,0.0
1488435600,1.0,183.82735729447398,0.0
1488436200,,,
1488436800,,,
1488437400,,,
1488438000,,,
1488438600,,,
1488439200,,,
1488439800,,,
1488440400,,,
1488441000,,,
1488442200,,,
1488442800,,,
1488443400,,,
1488444000,,,
1488444600,,,
1488445200,,,
1488445800,,,
1488446400,,,
1488447000,,,
1488447600,,,
1488448200,,,
1488448800,,,
1488449400,,,
1488450000,,,
1488450600,,,
1488451200,,,
1488451800,,,
1488452400,,,
1488453000,,,
1488453600,1.0,140.66809104348758,0.0
1488454200,,,
1488454800,,,
1488455400,,,
1488456000,,,
1488456600,,,
1488458400,,,
1488459000,,,
1488459600,,,
1488460200,,,
1488460800,,,
1488461400,,,
1488462000,,,
1488462600,,,
1488463200,,,
1488463800,,,
1488464400,,,
1488465000,,,
1488465600,,,
1488466200,,,
1488466800,,,
1488467400,,,
1488468000,,,
1488468600,,,
1488469200,,,
1488469800,,,
1488470400,,,
1488471000,,,
1488471600,,,
1488472200,,,
1488472800,,,
1488473400,,,
1488474000,,,
1488474600,,,
1488475200,,,
1488475800,,,
1488476400,,,
1488477000,,,
1488477600,,,
1488478200,,,
1488478800,,,
1488479400,,,
1488480000,,,
1488480600,,,
1488481200,,,
1488481800,,,
1488482400,,,
1488483000,,,
1488483600,,,
1488484200,,,
1488484800,,,
1488485400,,,
1488486000,,,
1488486600,,,
1488487200,,,
1488487800,,,
1488488400,,,
1488489000,,,
1488489600,,,
1488490200,,,
1488490800,,,
1488491400,1.0,133.2218919912153,0.0
1488492000,1.0,151.6058153298716,0.0
1488492600,1.0,153.36755870683774,0.0
1488493200,1.0,152.60337916816462,0.0
1488493800,1.0,193.8227189327252,0.0
1488494400,1.0,129.11817681501128,0.0
1488495000,1.0,146.93878658219904,0.0
1488495600,1.0,198.04661255034443,0.0
1488496200,1.0,216.59271982729192,0.0
1488496800,1.0,226.2839780384642,0.0
1488497400,1.0,233.351812621665,0.0
1488498000,1.0,281.23338164136385,0.0
1488498600,1.0,265.73652820389486,0.0
1488499200,1.0,327.2889057171926,0.0
1488499800,1.0,467.22745270711823,0.0
1488500400,1.0,453.6610856991552,0.0
1488501000,1.0,428.88886870512863,0.0
1488501600,1.0,487.39030144393183,0.0
1488502200,1.0,287.66706681685525,0.0
1488502800,1.0,191.33624113091145,0.0
1488503400,1.0,166.57263150212674,0.0
1488504000,1.0,148.90851291167684,0.0
1488504600,1.0,211.27761862642222,0.0
1488505200,,,
1488505800,1.0,126.51857645293677,0.0
1488506400,1.0,147.71530085868005,0.0
1488507000,1.0,178.72823474765102,0.0
1488507600,1.0,182.37949435382228,0.0
1488508200,1.0,200.1703583586998,0.0
1488508800,1.0,157.0794672487834,0.0
1488509400,1.0,195.9915170695373,0.0
1488510000,1.0,196.6059924120309,0.0
1488510600,1.0,269.97622166805786,0.0
1488511200,1.0,328.379045741018,0.0
1488511800,1.0,309.28156864431674,0.0
1488512400,1.0,310.87393586546074,0.0
1488513000,1.0,450.7197115514473,0.0
1488513600,1.0,662.4559880729662,0.0
1488514200,1.0,790.4384488665054,0.0
1488514800,1.0,502.40910316902574,0.0
1488515400,1.0,553.2101290972752,0.0
1488516000,1.0,465.6705437213929,0.0
1488516600,1.0,514.4454065238124,0.0
1488517200,1.0,407.5676694836214,0.0
1488517800,1.0,261.30278533170485,0.0
1488518400,1.0,285.52912619941895,0.0
1488519000,1.0,237.8849949623896,0.0
1488519600,1.0,271.8201722360571,0.0
1488520200,1.0,280.179746396572,0.0
1488520800,1.0,307.69012861045985,0.0
1488521400,1.0,450.5981386121558,0.0
1488522000,1.0,642.0246570172053,0.0
1488522600,1.0,975.6702035893325,0.0
1488523200,1.0,836.2537433659941,0.0
1488523800,1.0,620.9008551132757,0.0
1488524400,1.0,446.1477723401368,0.0
1488525000,1.0,452.7739590768433,0.0
1488525600,1.0,616.1952132998301,0.0
1488526200,1.0,366.2533743122754,0.0
1488526800,1.0,460.27469824989953,0.0
1488527400,1.0,265.98799544120357,0.0
1488528000,1.0,446.47963503707183,0.0
1488528600,1.0,610.6270795474704,0.0
1488529200,1.0,920.5100592240416,0.0
1488529800,1.0,889.1990711811784,0.0
1488530400,1.0,877.7516891923381,0.0
1488531000,1.0,844.7976424701683,0.0
1488531600,1.0,470.9008212538278,0.0
1488532200,1.0,734.801121628285,0.0
1488532800,1.0,547.6103932478474,0.0
1488533400,1.0,750.1607328621421,0.0
1488534000,1.0,1259.7756531448356,0.0
1488534600,1.0,1347.1062267229095,0.0
1488535200,1.0,1162.830120683639,0.0
1488535800,1.0,1070.9455304738708,17.076128060162358
1488536400,1.0,1342.5717596889185,0.0
1488537000,1.0,1996.515790860058,0.0
1488537600,1.0,1707.7320240233914,0.0
1488538200,1.0,1294.7377834135664,0.0
1488538800,1.0,1991.5898851950665,0.0
1488539400,1.0,1983.2903755385312,0.0
1488540000,1.0,1418.9892841135745,0.0
1488540600,1.0,2035.493593845341,0.0
1488541200,1.0,2062.0982838966606,0.0
1488541800,1.0,2007.8668720849967,0.0
1488542400,1.0,1576.4062903889828,0.0
1488543000,1.0,2020.8903807001238,0.0
1488543600,1.0,2016.7097361973208,0.0
1488544200,1.0,1414.6380628962906,31.387469765665962
1488544800,1.0,1849.8329901350849,-121.41400598926624
1488545400,1.0,2026.1752354621494,0.0
1488546000,1.0,1634.7203053794697,0.0
1488546600,1.0,1551.0036372820985,0.0
1488547200,1.0,1939.4539144329456,0.0
1488547800,1.0,1899.030748291881,-34.528796608806374
1488548400,1.0,1628.7203714576858,0.0
1488549000,1.0,1934.2864187062955,0.0
1488549600,1.0,1560.042167922306,0.0
1488550200,1.0,1980.7443684977786,0.0
1488550800,1.0,2077.4831047209673,0.0
1488551400,1.0,2036.9545370232559,0.0
1488552000,1.0,1395.8028362385555,0.0
1488552600,1.0,1963.687610279964,0.0
1488553200,1.0,2018.2454923254747,0.0
1488553800,1.0,2007.4118189180506,0.0
1488554400,1.0,1589.4431287823609,0.0
1488555000,1.0,1867.5628083813888,0.0
1488555600,1.0,1640.055656241954,0.0
1488556200,1.0,1539.776306417886,0.0
1488556800,1.0,1830.60749842854,0.0
1488557400,1.0,1926.3990322518616,0.0
1488558000,1.0,1710.8030969144195,0.0
1488558600,1.0,2013.6665164585336,0.0
1488559200,1.0,1962.6886244220389,0.0
1488559800,1.0,1789.7307713649705,0.0
1488560400,1.0,2006.3464993911773,0.0
1488561000,1.0,1513.0843693472314,0.0
1488561600,1.0,1870.743641839498,0.0
1488562200,1.0,1994.548301180491,0.0
1488562800,1.0,1554.6801090918025,0.0
1488563400,1.0,2006.2564947684368,0.0
1488564000,1.0,1902.4644074919468,0.0
1488564600,1.0,1466.7665231094934,0.0
1488565200,1.0,1715.2062145029902,0.0
1488565800,1.0,1587.373463207331,0.0
1488566400,1.0,1541.953780661824,0.0
1488567000,1.0,1517.6675770909678,0.0
1488567600,1.0,1546.904822979168,0.0
1488568200,1.0,1379.3559490514112,0.0
1488568800,1.0,1791.7592249026004,0.0
1488569400,1.0,1569.8753478273948,0.0
1488570000,1.0,1765.7507862581244,0.0
1488570600,1.0,1648.0701098687466,0.0
1488571200,1.0,1713.0008985694749,0.0
1488571800,1.0,1904.9707498886585,0.0
1488572400,1.0,1947.8599434636221,0.0
1488573000,1.0,2034.4231367156685,0.0
1488573600,1.0,1816.7947591764053,0.0
1488574200,1.0,1792.3354820573786,0.0
1488574800,1.0,2044.568973432152,0.0
1488575400,1.0,2026.45775840068,0.0
1488576000,1.0,2030.3588889748846,0.0
1488576600,1.0,1983.2690622604905,0.0
1488577200,1.0,1928.05635138133,0.0
1488577800,1.0,1955.6173069312176,0.0
1488578400,1.0,2032.2547570468384,0.0
1488579000,1.0,2048.906970826708,0.0
1488579600,1.0,1821.0061083853186,-91.1031063980552
1488580200,1.0,2016.6265253708375,0.0
1488580800,1.0,1890.6375934520106,0.0
1488581400,1.0,1999.7433564722974,0.0
1488582000,1.0,2001.1872458395228,5.9030501712395145
1488582600,1.0,1934.5626701197773,0.0
1488583200,1.0,2016.5210001345486,0.0
1488583800,1.0,2024.8587885883014,0.0
1488584400,1.0,2048.106080340859,0.0
1488585000,1.0,1984.7535797483,-44.091912148515966
1488585600,1.0,1755.7142787551174,0.0
1488586200,1.0,2027.7229788518466,-116.18890611304651
1488586800,1.0,2005.280025726017,-23.479794984705663
1488587400,1.0,1997.7695810125808,0.0
1488588000,1.0,2069.6314921023645,0.0
1488588600,1.0,2019.8016221515657,0.0
1488589200,1.0,2022.8378256375306,0.0
1488589800,1.0,1782.925903692435,0.0
1488590400,1.0,1635.6705326340991,0.0
1488591000,1.0,1834.709452683437,0.0
1488591600,1.0,1977.047969533836,0.0
1488592200,1.0,1961.056718611886,0.0
1488592800,1.0,2055.3955889748645,0.0
1488593400,1.0,1862.3019091342544,0.0
1488594000,1.0,1990.8758738898525,0.0
1488594600,1.0,1986.7034043710987,-106.52296570758598
1488595200,1.0,1785.7515458642927,0.0
1488595800,1.0,1903.2019958180106,0.0
1488596400,1.0,1692.4597870474438,0.0
1488597000,1.0,1883.0870568574685,0.0
1488597600,1.0,1746.2564704640827,0.0
1488598200,1.0,1917.8730748639387,0.0
1488598800,1.0,1985.0119267723624,0.0
1488599400,1.0,1998.4391007991806,0.0
1488600000,1.0,2046.360309047457,0.0
1488600600,1.0,1976.5611873107352,0.0
1488601200,1.0,1807.2849339726224,0.0
1488601800,1.0,2002.6635055186346,0.0
1488602400,1.0,2025.9304990945031,0.0
1488603000,1.0,2061.0615874492305,0.0
1488603600,1.0,1634.8079991647376,0.0
1488604200,1.0,1867.3043105136057,0.0
1488604800,1.0,1692.9805070400287,0.0
1488605400,1.0,1666.7018505031976,0.0
1488606000,1.0,2001.450056563781,0.0
1488606600,1.0,2011.1749566882568,0.0
1488607200,1.0,2035.4444634681079,0.0
1488607800,1.0,2089.448212877709,0.0
1488608400,1.0,1581.1483561031644,0.0
1488609000,1.0,1412.7720026006934,0.0
1488609600,1.0,1392.314704353556,0.0
1488610200,1.0,1212.7994847397918,0.0
1488610800,1.0,798.133129916536,0.0
1488611400,1.0,1127.904993331286,0.0
1488612000,1.0,1322.7722050830764,0.0
1488612600,1.0,1585.0544500535473,0.0
1488613200,1.0,1299.7702229799283,0.0
1488613800,1.0,1782.6973677185938,0.0
1488614400,1.0,1289.8188826873911,0.0
1488615000,1.0,1437.2238182474518,0.0
1488615600,1.0,1283.6977849892733,0.0
1488616200,1.0,894.1553108757453,0.0
1488616800,1.0,1078.0430068332364,0.0
1488617400,1.0,1033.898865291374,0.0
1488618000,1.0,859.0901449199986,0.0
1488618600,1.0,922.6262784085872,0.0
1488619200,1.0,876.358496884291,0.0
1488619800,1.0,1105.2813826441231,0.0
1488620400,1.0,716.541911023749,0.0
1488621000,1.0,1149.512847578685,0.0
1488621600,1.0,951.3394349054823,0.0
1488622200,1.0,873.5772422827631,0.0
1488622800,1.0,830.2782872281813,0.0
1488623400,1.0,996.3223688429221,0.0
1488624000,1.0,760.8472636235359,0.0
1488624600,1.0,955.7034410353527,0.0
1488625200,1.0,1156.7216221356073,0.0
1488625800,1.0,942.5861176262058,0.0
1488626400,1.0,931.4692439126904,0.0
1488627000,1.0,758.4796679917077,0.0
1488627600,1.0,496.602130735936,0.0
1488628200,1.0,403.20813127638166,0.0
1488628800,1.0,1242.6942529117396,0.0
1488629400,1.0,590.8455770473647,0.0
1488630000,1.0,606.9247226539723,0.0
1488630600,1.0,547.9678543551796,0.0
1488631200,1.0,1186.7527814563284,0.0
1488631800,1.0,656.7528396320587,0.0
1488632400,1.0,743.6264772293791,0.0
1488633000,1.0,683.0892905770603,0.0
1488633600,1.0,671.0150540322318,0.0
1488634200,1.0,769.3061514574449,0.0
1488634800,1.0,610.2230658249836,0.0
1488635400,1.0,363.8985760299861,0.0
1488636000,1.0,558.6249646035711,0.0
1488636600,1.0,207.9797304389793,0.0
1488637200,1.0,294.1904597294767,0.0
1488637800,1.0,207.62143734166767,0.0
1488638400,1.0,730.0250066506205,0.0
1488639000,1.0,487.8806841930957,0.0
1488639600,1.0,529.0350419797264,0.0
1488640200,1.0,1207.1984484301322,0.0
1488640800,1.0,496.042726446987,0.0
1488641400,1.0,539.2690312234712,0.0
1488642000,1.0,467.7076791528646,0.0
1488642600,1.0,518.8935266864854,0.0
1488643200,1.0,474.15866733703,0.0
1488643800,1.0,479.9230404326197,0.0
1488644400,1.0,482.6670092656085,0.0
1488645000,1.0,632.5239700863652,0.0
1488645600,1.0,318.21160349232366,0.0
1488646200,1.0,519.2212596358702,0.0
1488646800,1.0,905.8731709766456,0.0
1488647400,1.0,850.4410289690544,0.0
1488648000,1.0,535.1715744176471,0.0
1488648600,1.0,692.6430426789677,0.0
1488649200,1.0,1140.9712617769314,0.0
1488649800,1.0,802.1031786115109,0.0
1488650400,1.0,1141.183882082681,0.0
1488651000,1.0,1362.844807947075,0.0
1488651600,1.0,842.1468585436867,0.0
1488652200,1.0,1242.7582730592594,0.0
1488652800,1.0,1032.9358870348399,0.0
1488653400,1.0,1278.9376952103669,0.0
1488654000,1.0,1325.4587985096487,0.0
1488654600,1.0,1543.2168623268344,0.0
1488655200,1.0,1702.858738884738,0.0
1488655800,1.0,1102.9541498747744,0.0
1488656400,1.0,975.3759325753624,0.0
1488657000,1.0,416.25497594272,0.0
1488657600,1.0,860.0970243838466,0.0
1488658200,1.0,1103.9332487938134,0.0
1488658800,1.0,1248.946800253175,0.0
1488659400,1.0,979.5769641478439,0.0
1488660000,1.0,784.7998768773471,0.0
1488660600,1.0,655.6854300505786,0.0
1488661200,1.0,573.8690920905185,0.0
1488661800,1.0,810.7306972774209,0.0
1488662400,1.0,1489.458502975946,0.0
1488663000,1.0,1381.5212104502116,0.0
1488663600,1.0,1202.6286568609805,0.0
1488664200,1.0,789.5695500600027,0.0
1488664800,1.0,913.1490129682719,0.0
1488665400,1.0,1296.782196846736,0.8415059885268916
1488666000,1.0,1469.8070623382432,0.0
1488666600,1.0,1158.2747449950255,0.0
1488667200,1.0,715.016229993741,0.0
1488667800,1.0,786.5797196973659,0.0
1488668400,1.0,1106.2147138035575,0.0
1488669000,1.0,1135.2779352389434,0.0
1488669600,1.0,1018.04175711114,0.0
1488670200,1.0,1473.4592119263382,0.0
1488670800,1.0,1066.643392131404,0.0
1488671400,1.0,650.6062340241945,0.0
1488672000,1.0,1217.8061408906565,0.0
1488672600,1.0,1706.2986902236341,0.0
1488673200,1.0,1716.7258874909287,0.0
1488673800,1.0,1185.8453267885236,0.0
1488674400,1.0,794.1514287456572,0.0
1488675000,1.0,1047.4215799338629,29.451875898022514
1488675600,1.0,886.2420208052406,0.0
1488676200,1.0,810.3187395618277,0.0
1488676800,1.0,1365.5400308519545,0.0
1488677400,1.0,1159.975252248534,0.0
1488678000,1.0,1152.6923118361112,0.0
1488678600,1.0,1346.0225089533535,0.0
1488679200,1.0,1189.4112902133245,0.0
1488679800,1.0,1753.4561997267338,0.0
1488680400,1.0,1535.6033829964624,0.0
1488681000,1.0,1366.6410956471416,0.0
1488681600,1.0,1467.375465457995,0.0
1488682200,1.0,1329.3181823903635,0.0
1488682800,1.0,885.1669521328937,0.0
1488683400,1.0,949.9304498550454,0.0
1488684000,1.0,747.9249201574579,0.0
1488684600,1.0,988.3437928198796,0.0
1488685200,1.0,1514.0678547453788,0.0
1488685800,1.0,826.2555697923838,0.0
1488686400,1.0,1239.6046701137818,0.0
1488687000,1.0,1309.1435835836596,0.0
1488687600,1.0,1709.0568692917536,0.0
1488688200,1.0,1330.4712776358906,0.0
1488688800,1.0,1265.5265657490875,0.0
1488689400,1.0,1851.7070373178547,0.0
1488690000,1.0,1701.7243249079934,0.0
1488690600,1.0,1326.4634522201206,0.0
1488691200,1.0,1121.760168106196,0.0
1488691800,1.0,1407.3604833913728,0.0
1488692400,1.0,1469.6011589824195,0.0
1488693000,1.0,1028.6109921656498,0.0
1488693600,1.0,1078.8367906704866,0.0
1488694200,1.0,1337.9237367206747,0.0
1488694800,1.0,1798.6659959438666,0.0
1488695400,1.0,1694.7603137141016,0.0
1488696000,1.0,1421.697549990068,0.0
1488696600,1.0,793.0475384880559,0.0
1488697200,1.0,1507.5790801042817,0.0
1488697800,1.0,1647.7160342622894,0.0
1488698400,1.0,1111.6872369330888,0.0
1488699000,1.0,916.697502842426,0.0
1488699600,1.0,1623.2223323823487,0.0
1488700200,1.0,921.3670017992653,0.0
1488700800,1.0,1223.9347087312995,0.0
1488701400,1.0,1302.3124419695296,0.0
1488702000,1.0,794.6597023647666,0.0
1488702600,1.0,651.2305968033169,0.0
1488703200,1.0,672.5394077526696,0.0
1488703800,1.0,500.0270154577479,0.0
1488704400,1.0,454.6415382059869,0.0
1488705000,1.0,890.5940715284912,0.0
1488705600,1.0,1052.8478523122028,0.0
1488706200,1.0,1137.2366541132185,0.0
1488706800,1.0,1194.717277541828,0.0
1488707400,1.0,666.8911738601922,0.0
1488708000,1.0,1353.9299369347366,0.0
1488708600,1.0,1405.510200895972,0.0
1488709200,1.0,1065.3568417918016,0.0
1488709800,1.0,1143.1241575917752,0.0
1488710400,1.0,1044.7028739521602,0.0
1488711000,1.0,1093.5610197349238,26.21530842912533
1488711600,1.0,1337.0915105391573,0.0
1488712200,1.0,778.6926043341092,0.0
1488712800,1.0,1310.6879573680587,0.0
1488713400,1.0,1101.1987424689721,9.607838536736176
1488714000,1.0,1561.7977488387696,0.0
1488714600,1.0,1574.760333161371,0.0
1488715200,1.0,1389.203014757687,0.0
1488715800,1.0,966.2693959248577,0.0
1488716400,1.0,1953.290913652993,0.0
1488717000,1.0,1601.2064243368982,0.0
1488717600,1.0,1076.7236214027664,0.0
1488718200,1.0,741.6093640299177,0.0
1488718800,1.0,708.4924215770175,0.0
1488719400,1.0,567.7341792106886,0.0
1488720000,1.0,774.8858633385522,0.0
1488720600,1.0,503.3549359725239,0.0
1488721200,1.0,843.9192489613852,0.0
1488721800,1.0,869.7731225815642,0.0
1488722400,1.0,804.21951052294,0.0
1488723000,1.0,956.7531992590134,0.0
1488723600,1.0,427.6858884508487,0.0
1488724200,1.0,530.4792951161429,0.0
1488724800,1.0,421.8931396483471,0.0
1488725400,1.0,573.180597849948,0.0
1488726000,1.0,435.716351110928,0.0
1488726600,1.0,795.8163430979632,0.0
1488727200,1.0,668.357131304871,0.0
1488727800,1.0,1336.991135322514,0.0
1488728400,1.0,1291.16159239743,0.0
1488729000,1.0,851.0122685181026,0.0
1488729600,1.0,531.3434322866152,0.0
1488730200,1.0,789.821435765913,0.0
1488730800,1.0,1394.3389366876718,0.0
1488731400,1.0,1020.582862066741,0.0
1488732000,1.0,1476.9968498185035,0.0
1488732600,1.0,1168.984521111625,0.0
1488733200,1.0,1682.7102275149098,0.0
1488733800,1.0,1936.23417117798,0.0
1488734400,1.0,1170.7295548417278,0.0
1488735000,1.0,806.2164914468973,0.0
1488735600,1.0,1228.934876274282,4.3049235289504
1488736200,1.0,1327.1479464990966,0.0
1488736800,1.0,1502.971192243764,0.0
1488737400,1.0,1478.2665286568365,0.0
1488738000,1.0,1620.1656462074454,0.0
1488738600,1.0,1302.653767233728,0.0
1488739200,1.0,1492.0029398141126,0.0
1488739800,1.0,1362.5408706011362,0.0
1488740400,1.0,1115.757074095048,31.424373647595548
1488741000,1.0,1230.4481674814986,0.0
1488741600,1.0,1178.3311450022072,0.0
1488742200,1.0,1870.0669634651647,0.0
1488742800,1.0,1835.1722971116046,0.0
1488743400,1.0,1879.7444483026127,0.0
1488744000,1.0,1895.6556965953016,32.3739922799728
1488744600,1.0,1950.130412777958,0.0
1488745200,1.0,1906.744099078644,0.0
1488745800,1.0,1965.1212313970761,0.0
1488746400,1.0,1829.4006624068893,4.455054837236919
1488747000,1.0,1747.320826482977,0.0
1488747600,1.0,1953.567651828044,0.0
1488748200,1.0,1907.8230292644946,0.0
1488748800,1.0,1884.0004305494047,0.0
1488749400,1.0,1995.274615581056,0.0
1488750000,1.0,1952.5688039137665,0.0
1488750600,1.0,1977.0048034996928,0.0
1488751200,1.0,1833.616671917649,67.43587832997143
1488751800,1.0,2027.6209047558152,0.0
1488752400,1.0,1943.322654353817,0.0
1488753000,1.0,1998.1598481033639,0.0
1488753600,1.0,1934.4746815432238,0.0
1488754200,1.0,1965.7657688767881,0.0
1488754800,1.0,1916.8732334126266,0.0
1488755400,1.0,1940.0717913080584,0.0
1488756000,1.0,1928.0812927499665,0.0
1488756600,1.0,1996.8894336612884,0.0
1488757200,1.0,1859.9909348345773,0.0
1488757800,1.0,1968.4473380308727,0.0
