TRAINING,VALIDATION
0.00510506692752,0.00130784674454
0.000700115321092,0.000296148351365
0.000140333505524,0.000167180446411
6.95839139164e-05,8.80987496016e-05
5.05080404998e-05,8.1019306226e-05
4.21771761378e-05,6.51082744348e-05
3.38677162043e-05,6.54575553788e-05
2.86595093517e-05,5.88112655602e-05
2.62665739818e-05,8.54536131426e-05
2.26378480658e-05,5.35014574198e-05
2.19460400653e-05,3.82640692405e-05
1.97827213191e-05,5.71469326773e-05
1.64545739707e-05,5.01951447017e-05
1.53339598289e-05,9.187558075e-05
1.64601907406e-05,3.27090062601e-05
1.4086720135e-05,2.8005286847e-05
1.22046930992e-05,3.48842843219e-05
1.28681795099e-05,2.17440005789e-05
1.07663677115e-05,2.10643352419e-05
1.14528513255e-05,3.05268857941e-05
1.02930686456e-05,2.31320119965e-05
1.0453975026e-05,4.89010052677e-05
8.87361975123e-06,3.08629217005e-05
9.85484646071e-06,3.09026923213e-05
8.44064763267e-06,1.69188467261e-05
9.0627114573e-06,1.64605733014e-05
7.59749046352e-06,1.58213619984e-05
6.82699264928e-06,2.28994019821e-05
7.51818978006e-06,1.37621550604e-05
7.66744127187e-06,1.52963646847e-05
8.66989709014e-06,1.7553915976e-05
6.41414193832e-06,1.85538868161e-05
5.89079011659e-06,1.23854176161e-05
7.21561918e-06,2.72722204058e-05
7.13896860141e-06,1.21832756278e-05
6.06664241855e-06,2.80548425229e-05
6.45736962736e-06,1.57210341306e-05
5.8676110532e-06,1.1459610489e-05
6.02690074732e-06,1.00569540822e-05
5.68721138104e-06,9.31059926785e-06
5.11905442663e-06,2.0550825082e-05
4.74170044988e-06,1.31664255167e-05
4.88513325337e-06,1.09794442797e-05
5.51355093637e-06,1.51068161771e-05
4.93741207192e-06,1.36214507299e-05
5.38085728127e-06,1.63166328154e-05
6.22409167389e-06,8.03119002429e-06
4.58893161041e-06,1.32827746049e-05
4.25398021101e-06,1.67241034615e-05
5.63467589989e-06,1.22895973068e-05
6.53708704719e-06,2.08059820566e-05
5.09503857171e-06,1.08842877502e-05
5.28593013522e-06,1.86918830006e-05
4.48245006718e-06,1.01841869401e-05
4.18445473011e-06,2.88244799117e-05
4.27907023601e-06,1.81506772572e-05
5.45801265353e-06,1.28715376676e-05
4.41410962837e-06,8.37677359344e-06
4.58242850872e-06,7.71446000627e-06
4.08382460414e-06,6.23885605528e-06
3.9798540198e-06,1.63029205068e-05
3.77840524021e-06,1.53621263516e-05
5.47675290926e-06,6.20118522085e-06
3.5103636314e-06,8.68385757412e-05
4.88599516745e-06,2.42890604841e-05
4.18686243211e-06,7.1896578827e-06
2.59537259073e-06,1.06323703406e-05
4.53250599555e-06,1.79561164586e-05
4.0184379903e-06,6.93075101455e-06
4.64867403126e-06,1.31485584892e-05
4.45759145371e-06,6.18147039648e-06
3.07935693928e-06,8.93468404988e-06
3.61992205288e-06,2.72865401326e-05
3.97577694821e-06,2.03696719074e-05
3.66380712133e-06,1.14116126188e-05
3.4514389253e-06,1.41927726601e-05
3.47939581713e-06,3.57677400794e-05
4.60854353348e-06,4.8732833189e-06
4.32755909036e-06,5.16729170979e-05
2.79649271101e-06,5.51337895045e-06
3.27159539031e-06,5.76824613087e-06
3.07376141363e-06,5.31790062212e-06
2.31777896111e-06,5.18055541072e-06
2.95439470032e-06,5.04510475139e-06
3.7352193597e-06,4.97533325017e-06
3.74210423682e-06,3.80252066625e-05
3.71051500271e-06,4.0137370613e-05
3.46240196156e-06,5.01661388901e-06
2.80481209829e-06,5.23930642544e-06
3.27973337775e-06,7.34451171261e-06
2.43918588532e-06,1.5830174063e-05
3.0303936285e-06,3.19513687659e-05
3.83983547492e-06,4.92456449271e-06
3.02384761892e-06,5.47932763812e-06
3.58181074114e-06,0.000240214569475
8.34524371032e-06,4.65238162295e-06
1.99248421081e-06,6.09884259089e-06
1.89086049657e-06,1.99010812044e-05
2.30136079339e-06,5.42693750628e-06
2.37740325938e-06,4.55930606288e-06
3.58144548341e-06,5.328954737e-06
2.31433851231e-06,8.05511587564e-06
1.9718635473e-06,5.85773273723e-06
2.93833403464e-06,5.71789211817e-06
2.50026978393e-06,3.42326389105e-05
3.23349619357e-06,1.09418588739e-05
2.76952547712e-06,8.91274952206e-06
2.5724292699e-06,4.70608412376e-06
2.75530570309e-06,7.37880957356e-06
2.35043157823e-06,5.04960352472e-06
3.58486016234e-06,5.1551571667e-06
2.2769115954e-06,4.3646251027e-06
2.17632971821e-06,4.37205107317e-06
2.02999922185e-06,1.34810979789e-05
2.57443029784e-06,3.25154349875e-06
2.55509443605e-06,4.96653583771e-06
2.40198584692e-06,7.54100819285e-06
2.72779910433e-06,3.99931187034e-06
2.51420645543e-06,1.58375857807e-05
2.039453522e-06,4.55515238655e-06
2.63113303422e-06,3.45800683163e-06
3.21028806853e-06,3.31608791499e-06
1.58282161584e-06,4.09693814508e-06
2.52734634282e-06,5.49333407e-06
2.14540064149e-06,3.37500718233e-06
2.36630288873e-06,7.0090101267e-06
2.11745944593e-06,3.23045061698e-06
2.7092412525e-06,9.71006579648e-06
2.69123906327e-06,5.18860413142e-06
2.45040554181e-06,3.68249110578e-06
1.85542384619e-06,6.11790673598e-06
1.80225212059e-06,5.8961322954e-06
2.83931717905e-06,1.23977239436e-05
2.49126662562e-06,3.2948836436e-06
1.80364729914e-06,1.01137576802e-05
2.23236620358e-06,3.40848912202e-06
2.56706099912e-06,4.25565819109e-06
1.60866556845e-06,6.08028206033e-06
2.64143891744e-06,2.93677088773e-06
2.30070848268e-06,2.94721250946e-06
1.50964822459e-06,3.25710624608e-06
2.65415591313e-06,5.32416312881e-06
1.91698743939e-06,3.23675958347e-06
1.53006725124e-06,4.69194934191e-06
2.39380242394e-06,4.19245547546e-06
2.12164173079e-06,1.66448097398e-05
