T,R,A,I,N,I,N,G,",", ,V,A,L,I,D,A,T,I,O,N
2.42705116487e-06,3.27179825736e-05
3.26845025152e-06,1.11529923369e-05
2.79679677091e-06,8.74335960441e-06
2.54921636521e-06,4.74056536105e-06
2.5926575286e-06,7.40329960498e-06
2.3655771134e-06,5.36727285139e-06
3.76405526445e-06,4.83535632647e-06
2.25969828827e-06,4.35512634694e-06
2.19821556398e-06,4.30963593077e-06
2.02675128218e-06,1.39352371759e-05
2.50575118947e-06,3.33627154218e-06
2.42258868564e-06,5.26371394582e-06
2.5967859999e-06,7.55408275833e-06
2.6707532336e-06,4.32616250556e-06
2.54068706413e-06,1.55065964561e-05
2.042959887e-06,4.46055531404e-06
2.64287737016e-06,3.4341334791e-06
3.21903467523e-06,3.25836394574e-06
1.63028401728e-06,4.31436607078e-06
2.4529655632e-06,5.54428631553e-06
2.09039558564e-06,3.49290953024e-06
2.41063636539e-06,6.57346048681e-06
2.17202681342e-06,4.28609945747e-06
2.5398024637e-06,6.41032166259e-06
2.82774798365e-06,5.11768189868e-06
2.31620409466e-06,3.58419842366e-06
1.94264761206e-06,6.25308027014e-06
1.79088591699e-06,6.31776582986e-06
2.8085141584e-06,9.89197612071e-06
2.53571297147e-06,3.19871881695e-06
1.78489959424e-06,1.18385112614e-05
2.1775255995e-06,3.53442699503e-06
2.59493188926e-06,4.63252464002e-06
1.58777336284e-06,6.17894761421e-06
2.86735651839e-06,2.92906321862e-06
2.40147501527e-06,3.04252198493e-06
1.38960905481e-06,3.61091567229e-06
2.53945144499e-06,8.00193562323e-06
2.09249693393e-06,3.07095722296e-06
1.45982778345e-06,4.45906435768e-06
2.37868537812e-06,3.96539931616e-06
2.09760064896e-06,1.64764282584e-05
1.91416030459e-06,6.23476544656e-06
2.12712095656e-06,3.01906569981e-06
2.2577306479e-06,5.38305850661e-06
1.98298436926e-06,4.02859114649e-06
