unixtime,WTURNativeStatus,WROTPitchAngleAvgTravNeg,WGENStatorCur,WGENSpeed,WROTSpeed,WNACWindSpeed,WTURPower,WCNVCoolantPress,WTRFPhase3Temp,WGENRotorCur,WGENBearNDETemp,WTURReactivePowerAux,WTURReactivePower,WROTPitchAngleSP,WYAWPressure,WGENPhase3Temp,WTURCosPhi,WGENBearDETemp,WTRMBearTemp,WGENPhase2Temp,WTRFPhase1Temp,WROTPitchAngleAvg,WHDRGroupOilTemp,WGENPhase1Temp,WNACDirection,WCNVHeaterTempBott,WNACWindDirection,WCNVHeaterTempSup,WNACWindSpeedStd10min,WHDRGroupOilPress,WTRMOilTemp,WTURStatus,WNACAmbTemp,WCNVCoolantTemp,WCNVNetVoltage,WNACNacelleTemp,WTURPowerAux,WTRFPhase2Temp,WROTPitchAngleAvgTravPos,WHDRGroupOilPressTravNeg,WHDRGroupOilPressTravPos,WTURPowerMed10min,WGENSpeedStd10min,WTURPowerStd10min,WROTPitchAngleAvgMax10min,WNACWindDirectionCosMin10min,WROTSpeedMin10min,WTURPowerMin10min
1441125600,100.0,-35.4,892.796,1638.99,16.2285,8.7555,1117.51,0.0,65.6587,395.976,72.4055,-14.3096,-104.764,1.84074,195.38400000000001,83.5341,0.9939819999999999,70.5541,71.1974,82.9898,66.2086,1.85833,36.1187,83.38799999999999,26.9711,42.7509,0.734288,48.7822,0.9132870000000001,189.967,62.88,100.0,21.9246,39.8849,674.7330000000001,30.1793,-16.4668,68.3337,34.8,-234.602,240.398,1164.58,83.1926,253.4,6.3,0.9385979999999999,12.9994,559.256
1441128600,100.0,-31.7,853.409,1612.72,15.9709,8.537,1050.61,0.0,69.8588,382.80199999999996,74.808,-11.6139,-104.494,1.8627799999999999,199.997,87.6784,0.9929469999999999,71.0356,70.7835,87.1135,70.7518,1.885,36.9003,87.5133,36.5625,41.5178,0.8905129999999999,47.5064,0.933211,189.457,62.332,100.0,21.3221,38.6736,674.419,30.2729,-13.0777,72.5853,32.1,-221.00799999999998,220.109,1185.19,107.09299999999999,280.08799999999997,5.3,0.958857,13.2994,534.581
1441129200,100.0,-37.5,672.6210000000001,1556.86,15.4147,7.81567,806.493,0.0,70.6739,322.88599999999997,75.1643,-11.7842,-103.97399999999999,2.02942,200.025,87.8345,0.9901770000000001,70.7655,70.5301,87.2452,71.5615,2.057,37.0609,87.6505,36.5625,40.9952,0.9374620000000001,47.1326,0.7431300000000001,189.921,62.0323,100.0,21.2114,38.2514,676.59,30.4407,-13.1869,73.39,37.0,-240.023,241.023,800.4939999999999,92.6268,124.97200000000001,4.0,0.961274,13.5,592.2
1441129800,100.0,-32.9,885.5310000000001,1665.82,16.4916,8.72683,1127.81,0.0,71.3095,393.277,75.4038,-11.7051,-105.76100000000001,1.8467,200.016,88.0222,0.9948299999999999,70.5173,70.8573,87.4177,72.2048,1.86533,37.1901,87.8657,36.5625,41.2022,-0.8488129999999999,47.218,0.49676400000000004,189.122,62.2427,100.0,20.892,38.2787,677.1010000000001,30.1169,-13.1853,74.0328,33.8,-217.195,220.695,1149.09,34.9718,127.54,6.1,0.9710719999999999,14.4994,797.3439999999999
1441130400,100.0,-25.8,788.5930000000001,1609.66,15.9317,8.323,983.688,0.0,72.233,361.912,76.265,-11.5967,-106.479,1.86372,200.02700000000002,88.8533,0.9921270000000001,71.0307,70.9237,88.2072,73.0878,1.88283,37.2715,88.766,36.5625,41.318999999999996,3.6576400000000002,47.5123,0.7826609999999999,189.643,62.2726,100.0,20.6735,38.3988,677.357,30.2214,-13.023,74.9085,25.5,-205.40599999999998,202.40599999999998,1052.03,102.294,213.729,4.7,0.9716319999999999,13.5,561.488
1441131000,100.0,-25.9,702.307,1584.18,15.675,7.934,872.638,0.0,72.7944,333.20599999999996,76.3578,-11.8366,-111.162,2.00543,192.146,88.3726,0.988872,70.3851,70.6457,87.7719,73.6118,2.02383,37.3429,88.1931,43.1234,40.1,0.772463,46.3149,0.732579,189.25900000000001,61.9599,100.0,20.5734,37.3257,678.3389999999999,30.3715,-13.0001,75.4716,25.9,-205.125,204.125,927.675,129.846,161.134,3.3,0.948351,11.7,385.088
1441131600,100.0,-37.6,599.126,1461.18,14.466,7.41317,673.4,0.0,73.0764,303.482,74.8566,-10.6469,-108.64200000000001,2.0632200000000003,193.769,87.2198,0.981672,67.7811,69.1404,86.6727,73.9003,2.09017,37.4122,86.95,39.7742,39.915,-0.7044,46.0944,0.81608,189.938,62.0392,100.0,20.344,37.7013,680.0419999999999,30.4576,-11.2226,75.813,37.8,-232.203,239.305,692.3439999999999,149.364,205.919,10.0,0.9420719999999999,10.9988,314.606
1441132200,100.0,-29.6,658.4810000000001,1541.25,15.2516,7.76467,770.316,0.0,73.2295,319.062,73.9827,-10.4341,-109.325,1.96733,199.69099999999997,86.28399999999999,0.98866,65.7677,69.7444,85.8161,74.0666,1.992,37.4433,85.9388,38.75,44.8358,3.97493,50.501000000000005,0.58739,189.24099999999999,63.4126,100.0,20.0282,42.7294,681.693,30.8874,-10.6104,75.9648,29.2,-213.102,219.297,737.888,92.6982,133.87,3.5,0.963198,12.7988,491.663
1441132800,100.0,-22.6,942.257,1663.12,16.4693,8.925,1202.56,0.0,73.5207,412.595,74.3656,-13.8013,-114.706,1.7355200000000002,190.87900000000002,87.7205,0.994397,66.5717,71.1771,87.1405,74.3009,1.743,37.4658,87.5589,46.7096,47.7115,0.555262,53.4084,0.645189,189.575,63.555,100.0,19.5999,44.8873,679.187,29.6196,-14.9237,75.9893,22.7,-184.703,181.00799999999998,1220.23,30.8331,225.65099999999998,4.7,0.963724,15.3994,857.063
1441133400,100.0,-18.6,683.11,1571.41,15.5522,7.955830000000001,817.847,0.0,73.6294,321.884,74.6711,-14.0573,-113.916,1.90665,199.597,87.6803,0.989333,67.6875,70.6056,87.0721,74.4409,1.925,37.3984,87.5072,49.375,40.7992,-2.52937,47.2061,0.432988,189.42700000000002,62.4155,100.0,19.2947,38.0234,675.255,28.6621,-16.0052,75.8698,18.3,-183.023,182.82,815.5219999999999,63.5992,81.1641,2.6,0.9853780000000001,14.2988,671.8689999999999
