unixtime,WTURNativeStatus,WROTPitchAngleAvgTravNeg,WGENStatorCur,WGENSpeed,WROTSpeed,WNACWindSpeed,WTURPower,WCNVCoolantPress,WTRFPhase3Temp,WGENRotorCur,WGENBearNDETemp,WTURReactivePowerAux,WTURReactivePower,WROTPitchAngleSP,WYAWPressure,WGENPhase3Temp,WTURCosPhi,WGENBearDETemp,WTRMBearTemp,WGENPhase2Temp,WTRFPhase1Temp,WROTPitchAngleAvg,WHDRGroupOilTemp,WGENPhase1Temp,WNACDirection,WCNVHeaterTempBott,WNACWindDirection,WCNVHeaterTempSup,WNACWindSpeedStd10min,WHDRGroupOilPress,WTRMOilTemp,WTURStatus,WNACAmbTemp,WCNVCoolantTemp,WCNVNetVoltage,WNACNacelleTemp,WTURPowerAux,WTRFPhase2Temp,WROTPitchAngleAvgTravPos,WHDRGroupOilPressTravNeg,WHDRGroupOilPressTravPos,WTURPowerMed10min,WGENSpeedStd10min,WTURPowerStd10min,WROTPitchAngleAvgMax10min,WNACWindDirectionCosMin10min,WROTSpeedMin10min,WTURPowerMin10min
1438879200,100.0,-69.9,1059.66,1675.52,16.5951,9.76883,1360.76,0.0,70.3428,455.155,73.16199999999999,-16.9918,-83.2388,2.49533,178.75900000000001,88.9664,0.9971629999999999,64.0375,69.8965,88.9471,70.9507,2.53567,45.4774,89.6241,26.7698,48.3319,-4.35345,54.681000000000004,1.11628,189.422,63.4423,100.0,29.1775,44.8019,680.765,37.1142,-18.2545,70.0607,69.9,-314.008,332.50800000000004,1379.18,20.1413,213.196,10.0,0.8971620000000001,15.3,999.206
1438879800,100.0,-62.4,968.426,1652.62,16.3632,9.53267,1246.47,0.0,71.9299,423.664,76.1749,-19.3618,-92.795,2.55399,125.598,91.8473,0.995275,69.1726,70.6833,91.8369,72.1333,2.5875,45.8571,92.5099,20.7008,48.7258,5.1057,55.1834,1.75747,189.637,64.0626,100.0,29.256,45.251000000000005,681.4060000000001,37.5234,-18.667,71.6031,62.5,-324.195,312.39799999999997,1125.67,58.7586,347.491,9.3,0.7996850000000001,13.8994,649.688
1438880400,100.0,-50.7,976.1460000000001,1642.58,16.2645,9.357330000000001,1217.98,0.0,73.4093,424.501,77.98100000000001,-15.9227,-97.4246,2.32576,191.438,94.1689,0.9950950000000001,71.8326,70.9737,94.2206,73.3504,2.35633,46.2275,94.8749,32.1685,48.6835,-1.97006,55.0913,1.25118,189.185,64.3577,100.0,29.1362,45.2217,680.5930000000001,37.5948,-17.6573,73.0831,52.8,-256.805,267.703,1235.19,69.0386,342.86199999999997,10.1,0.948351,13.8994,623.175
1438881000,100.0,-60.3,994.909,1657.07,16.4095,9.505,1278.39,0.0,74.8232,434.038,79.3504,-16.5945,-81.2414,2.35695,179.636,96.4387,0.996713,74.423,71.4058,96.4924,74.4666,2.39667,46.5205,97.1841,27.9669,49.0725,-1.63185,55.4985,1.33247,189.412,64.8284,100.0,29.248,45.4626,680.0160000000001,37.5307,-17.8882,74.4546,58.7,-305.39799999999997,295.797,1265.84,65.5302,293.154,8.3,0.916502,13.0988,690.375
1438881600,100.0,-54.6,798.954,1601.04,15.847999999999999,8.736,984.689,0.0,75.6718,366.74300000000005,79.9606,-17.8027,-82.7193,2.08658,154.626,95.949,0.994748,75.3274,70.9389,95.9587,75.34,2.1193299999999997,46.708999999999996,96.4021,25.874000000000002,46.9025,-2.2071400000000003,53.403999999999996,1.11435,189.111,64.2929,100.0,29.3203,43.8271,678.596,37.9769,-18.6738,75.2736,54.6,-300.789,297.992,953.794,89.2841,241.761,6.2,0.8828450000000001,13.6988,610.969
1438882200,100.0,-40.7,674.9789999999999,1542.99,15.2755,8.09983,793.816,0.0,76.1904,325.106,79.7692,-23.8251,-109.426,1.93933,147.19799999999998,94.839,0.9853629999999999,75.4592,70.5382,95.0541,75.8903,1.98233,46.8692,95.1866,24.9612,46.1959,5.40244,52.8596,1.15469,189.324,63.8886,100.0,29.2318,43.3435,680.872,37.472,-27.7565,75.7378,39.5,-246.484,258.781,810.075,149.452,225.96400000000003,6.5,0.778462,11.4994,348.86300000000006
1438882800,100.0,-46.9,883.2819999999999,1645.73,16.2978,9.25483,1107.4,0.0,76.5322,393.423,78.4261,-22.6732,-107.988,1.9339099999999998,176.053,92.8567,0.993332,74.7749,70.5365,93.2031,76.2891,1.97983,46.9924,93.1764,32.611999999999995,46.6637,-0.481537,53.3046,1.0427600000000001,189.24599999999998,63.9061,100.0,29.2034,43.6011,682.796,37.1558,-27.5877,76.0663,47.2,-257.797,255.297,1130.98,90.7408,202.06099999999998,6.5,0.8837659999999999,12.7988,506.1
1438883400,100.0,-45.9,889.428,1642.89,16.2595,9.07183,1118.97,0.0,77.4627,395.07300000000004,78.3626,-22.7119,-109.463,1.9559,179.535,92.686,0.9933780000000001,75.8476,71.0251,93.1198,76.9753,1.99217,47.0409,93.1131,31.5518,47.5782,-1.21849,54.1543,1.0606,189.69799999999998,64.4099,100.0,29.0617,44.2977,683.1669999999999,37.1122,-27.9271,76.9134,46.1,-271.703,259.203,1178.1,71.7569,255.109,5.8,0.93655,13.2994,587.2130000000001
1438884000,100.0,-32.8,672.852,1553.23,15.3774,7.9825,806.2410000000001,0.0,77.8258,324.80400000000003,77.3387,-23.2266,-116.8,1.9190099999999999,164.972,90.4638,0.98455,75.3008,70.3887,90.906,77.4208,1.95517,47.22,90.7275,27.3539,45.8855,4.84084,52.70399999999999,0.976917,189.12,63.7494,100.0,29.0505,43.067,684.5360000000001,37.1913,-27.4644,77.2011,32.8,-224.703,234.609,868.4810000000001,152.569,206.69400000000002,4.1,0.903485,11.7,355.031
1438884600,100.0,-26.9,494.93800000000005,1357.26,13.4352,6.98867,517.193,0.0,77.6902,277.591,74.7192,-22.4035,-110.59200000000001,1.85126,186.58599999999998,87.8458,0.9706020000000001,72.6085,69.016,88.212,77.5455,1.8995,47.2036,87.9217,36.9203,44.6122,-1.7145400000000002,51.6421,0.808245,189.394,62.4233,100.0,29.0691,42.1401,686.192,37.3944,-27.3194,77.0269,26.8,-221.109,223.305,470.85900000000004,128.705,154.567,2.6,0.923126,11.4994,347.681
