unixtime,YEAR,MONTH,DAY,HOUR,MINUTE,WTURNativeStatus,WROTPitchAngleAvgTravNeg,WGENStatorCur,WGENSpeed,WROTSpeed,WNACWindSpeed,WTURPower,WCNVCoolantPress,WTRFPhase3Temp,WGENRotorCur,WGENBearNDETemp,WTURReactivePowerAux,WTURReactivePower,WROTPitchAngleSP,WYAWPressure,WGENPhase3Temp,WTURCosPhi,WGENBearDETemp,WTRMBearTemp,WGENPhase2Temp,WTRFPhase1Temp,WROTPitchAngleAvg,WHDRGroupOilTemp,WGENPhase1Temp,WNACDirection,WCNVHeaterTempBott,WNACWindDirection,WCNVHeaterTempSup,WNACWindSpeedStd10min,WHDRGroupOilPress,WTRMOilTemp,WTURStatus,WNACAmbTemp,WCNVCoolantTemp,WCNVNetVoltage,WNACNacelleTemp,WTURPowerAux,WTRFPhase2Temp,WROTPitchAngleAvgTravPos,WHDRGroupOilPressTravNeg,WHDRGroupOilPressTravPos,WTURPowerMed10min,WGENSpeedStd10min,WTURPowerStd10min,WROTPitchAngleAvgMax10min,WNACWindDirectionCosMin10min,WROTSpeedMin10min,WTURPowerMin10min
1439001000,2015,8,8,4,30,100.0,-59.9,1200.47,1670.52,16.529,9.9985,1573.09,0.0,72.4987,507.848,73.7808,-13.314,-90.0252,2.24115,200.56900000000002,93.031,0.997442,64.047,69.4213,92.8845,70.639,2.27583,37.4198,93.586,356.25,45.1091,0.9592120000000001,51.7564,1.05911,189.52700000000002,64.0013,100.0,13.28,40.6877,686.2189999999999,28.9452,-13.4452,75.0628,58.4,-275.414,279.313,1667.4,29.8067,296.117,7.4,0.9379190000000001,15.0,854.175
1439001600,2015,8,8,4,40,100.0,-62.7,1068.34,1678.97,16.6189,9.718,1379.26,0.0,73.3266,461.624,74.6285,-14.0352,-88.8238,2.08305,180.967,93.4914,0.997233,65.1077,69.5743,93.4393,71.3503,2.10583,37.3365,94.1759,91.5362,40.9256,-2.1294,47.4692,0.833427,189.517,64.0226,100.0,13.2429,37.5193,686.977,28.3726,-13.2824,75.8548,62.2,-290.313,293.01599999999996,1377.47,12.8724,174.218,6.7,0.922673,15.7988,1046.98
1439002200,2015,8,8,4,50,100.0,-54.1,1110.48,1676.08,16.5947,9.72133,1443.25,0.0,73.9757,477.844,75.3448,-13.1879,-84.0457,2.04975,200.43200000000002,94.367,0.997547,66.13600000000001,69.6363,94.3016,72.0598,2.08333,37.3587,95.0696,2.96875,46.2282,4.34138,52.6418,0.960442,190.24200000000002,64.0857,100.0,13.2838,42.9193,687.727,28.0704,-12.5023,76.5428,54.0,-269.89799999999997,258.0,1523.81,17.5827,238.46099999999998,7.1,0.9690700000000001,15.4988,944.081
1439002800,2015,8,8,5,0,100.0,-50.6,815.862,1600.26,15.8382,8.539,1058.89,0.0,74.6374,377.25300000000004,75.8668,-13.5796,-96.2943,2.11212,189.918,94.6988,0.993793,66.8172,69.388,94.7054,72.6534,2.146,37.4176,95.5575,10.5849,41.5033,-0.30405,48.6107,1.10715,189.675,63.9051,100.0,13.2979,37.8712,688.1310000000001,29.1398,-13.1426,77.1576,52.0,-243.82,239.516,1077.37,104.68799999999999,251.9,6.9,0.958298,12.9,603.356
1439003400,2015,8,8,5,10,100.0,-46.9,1049.67,1659.7,16.4317,9.545169999999999,1340.75,0.0,74.6695,458.25199999999995,75.5191,-12.937000000000001,-85.9285,2.00827,200.575,94.0125,0.996842,66.542,69.0148,94.0506,72.8213,2.0265,37.4128,94.8306,14.2188,42.6249,-2.84198,48.9508,1.1114899999999999,189.567,63.5411,100.0,13.2386,39.5888,688.877,28.0752,-12.1874,77.2712,45.8,-237.687,240.187,1378.72,74.8637,306.994,6.3,0.9710719999999999,12.3,517.781
1439004000,2015,8,8,5,20,100.0,-41.2,995.337,1643.76,16.2675,9.31583,1289.85,0.0,75.4612,439.43300000000005,76.1969,-13.6422,-95.3876,1.93382,194.9,96.2223,0.99531,67.5077,69.4269,96.2005,73.6065,1.96517,37.4128,96.9946,12.481,47.1365,-4.25561,53.7349,1.1844,189.61,63.979,100.0,13.2402,43.8007,690.669,27.7584,-12.6096,78.0654,41.1,-225.703,236.90599999999998,1307.84,89.7222,356.355,5.5,0.957735,13.2,552.694
1439004600,2015,8,8,5,30,100.0,-36.8,754.258,1590.73,15.7432,8.345,944.773,0.0,75.429,357.629,76.0656,-12.9948,-100.58,1.94955,200.646,93.3782,0.992715,66.9867,68.5786,93.4845,73.5884,1.9875,37.3808,94.3521,9.6875,43.2123,-2.45779,49.9946,0.866965,190.136,63.0228,100.0,13.2205,40.4338,692.0210000000001,28.8476,-12.0714,78.0853,37.2,-206.61700000000002,203.313,914.222,98.7712,209.53900000000002,5.6,0.976258,12.9,597.975
1439005200,2015,8,8,5,40,100.0,-42.7,962.456,1661.12,16.4438,9.293,1244.21,0.0,75.3517,426.865,76.0443,-13.2006,-99.2769,1.9818900000000002,200.67700000000002,93.4328,0.995792,66.4681,68.7519,93.4859,73.5795,2.0001700000000002,37.2998,94.2728,9.6875,44.1666,-2.7378,50.7799,0.819025,189.639,63.1742,100.0,13.1518,41.1217,692.525,27.7416,-12.2165,78.0638,44.2,-228.0,237.305,1294.78,45.9059,203.446,6.6,0.950448,14.2988,812.7
1439005800,2015,8,8,5,50,100.0,-37.5,823.08,1633.31,16.1604,8.72217,1058.41,0.0,75.4655,378.236,76.1598,-13.0347,-102.92200000000001,1.93967,200.639,93.0429,0.994028,66.3422,68.7031,93.0981,73.743,1.97433,37.2107,93.9413,9.6875,44.0021,-0.47355,50.7281,0.8593540000000001,189.7,63.0533,100.0,13.1123,41.0874,691.235,28.5662,-12.1382,78.1733,36.2,-199.602,198.398,992.841,52.4865,199.49200000000002,5.4,0.965994,14.5988,798.525
1439006400,2015,8,8,6,0,100.0,-45.2,884.26,1641.3,16.2453,8.96167,1139.62,0.0,75.3651,398.98699999999997,75.9929,-12.9756,-101.662,1.9793900000000002,200.62599999999998,92.3788,0.9944649999999999,65.77600000000001,68.6179,92.4487,73.6418,2.0185,37.1103,93.2386,9.6875,43.7142,-0.19203800000000001,50.3843,0.913083,189.41,62.9014,100.0,13.0928,40.7574,689.9760000000001,28.0551,-12.1214,78.1158,45.6,-235.703,218.805,1155.92,72.238,212.363,6.4,0.985974,13.5,687.0939999999999
1439007000,2015,8,8,6,10,100.0,-30.6,796.605,1582.0,15.6564,8.47167,1001.93,0.0,75.45,371.37300000000005,75.6182,-12.6895,-96.6983,1.8532,200.565,92.26299999999999,0.993,65.2872,68.3732,92.3532,73.7425,1.88667,37.0053,93.1617,9.6875,44.0101,4.31325,50.76,1.14481,189.666,62.6954,100.0,13.0734,41.1074,688.585,28.4552,-11.9378,78.2354,30.0,-180.96900000000002,180.36700000000002,925.7719999999999,111.141,312.625,4.5,0.961274,12.3994,493.5
1439007600,2015,8,8,6,20,100.0,-29.3,681.444,1561.97,15.4577,7.91233,832.4789999999999,0.0,75.0291,330.77099999999996,74.1581,-13.1019,-104.792,1.9810299999999998,194.22400000000002,89.6129,0.990693,63.0786,67.4377,89.7824,73.3778,2.01633,36.8913,90.6728,13.6872,41.1479,3.6624,47.9243,0.837566,189.983,61.7382,100.0,13.005999999999998,38.6055,689.54,29.0544,-12.2927,77.8131,29.2,-189.703,202.305,809.419,94.7183,126.773,3.7,0.9573950000000001,13.0988,565.031
1439008200,2015,8,8,6,30,100.0,-26.8,659.041,1510.19,14.9464,7.855169999999999,796.212,0.0,74.5419,328.12300000000005,72.6996,-11.8438,-107.921,1.82234,200.727,87.9787,0.9862700000000001,61.0325,66.8494,88.2054,72.9961,1.8575,36.774,89.0089,14.375,40.824,-1.23829,47.6665,1.05342,189.50599999999997,61.8293,100.0,12.9473,38.4276,691.1189999999999,28.5472,-10.8565,77.3687,26.7,-176.805,163.406,760.3969999999999,155.658,231.99900000000002,3.1,0.9723700000000001,11.7,386.925
1439090400,2015,8,9,5,20,100.0,-48.7,1411.27,1681.26,16.6372,10.8023,1849.4,0.0,70.4428,584.376,72.1388,-13.3963,-72.3255,2.2421,200.704,95.0196,0.998768,54.7152,69.6549,94.8581,68.6642,2.26633,35.1185,95.5333,34.375,41.556999999999995,-0.337125,47.938,0.5961989999999999,189.282,64.4268,100.0,12.6208,36.6279,687.918,28.342,-13.6271,73.0454,48.6,-266.89799999999997,273.203,1845.9,6.80307,106.12299999999999,6.3,0.9952610000000001,16.2994,1605.98
1439091000,2015,8,9,5,30,100.0,-90.6,1421.59,1681.8,16.6489,11.0792,1858.51,0.0,72.2395,590.2919999999999,73.5694,-16.7013,-62.8119,3.30257,200.75,99.0548,0.9988530000000001,55.6712,70.0662,98.8655,70.3675,3.3471699999999998,35.2674,99.5811,34.375,40.8395,0.974625,47.0761,0.842832,189.62,65.0669,100.0,12.546,35.9278,688.1289999999999,28.6895,-18.8017,74.8273,90.9,-417.26599999999996,417.26599999999996,1896.3,12.0891,156.614,8.6,0.980632,16.2994,1406.48
1439091600,2015,8,9,5,40,100.0,-81.0,1149.47,1670.58,16.5307,9.98633,1482.05,0.0,74.0507,492.401,74.5045,-19.9177,-82.0747,2.54526,192.033,98.8756,0.9975780000000001,56.0706,70.253,98.5758,71.9333,2.58017,35.6954,99.4106,37.1003,39.1694,2.55551,45.7492,1.19105,189.247,65.0493,100.0,12.6562,35.0639,686.5160000000001,27.8812,-23.8675,76.4361,80.8,-344.023,332.11699999999996,1548.62,40.7582,273.45799999999997,8.1,0.940881,14.2988,801.675
1439092200,2015,8,9,5,50,100.0,-58.3,1257.7,1681.03,16.6443,10.2702,1628.15,0.0,74.7702,528.568,74.5938,-19.1386,-81.7583,2.0284400000000002,193.959,96.2329,0.9981969999999999,56.0918,70.1669,95.9479,72.8653,2.05733,35.9308,96.7045,37.9477,45.3386,-3.27428,51.4123,0.705992,189.56599999999997,64.8878,100.0,12.6679,41.7241,685.76,26.0259,-22.6554,77.3324,58.5,-270.211,273.51599999999996,1626.32,9.1325,122.779,6.0,0.953098,16.2994,1380.36
1439092800,2015,8,9,6,0,100.0,-22.9,1190.93,1680.15,16.6304,10.0452,1548.09,0.0,75.7294,502.01,74.542,-18.2709,-95.9808,1.6463700000000001,200.517,94.9009,0.9974870000000001,56.1532,70.1414,94.6322,73.8854,1.6641700000000001,36.0452,95.3298,36.875,47.8498,-3.25676,54.2507,0.470225,188.993,64.9407,100.0,12.6013,44.1504,685.074,25.999000000000002,-21.926,78.361,23.2,-165.398,159.797,1550.33,6.23298,86.3285,6.0,0.990461,16.2994,1347.54
1439093400,2015,8,9,6,10,100.0,-24.2,1076.2,1679.22,16.6205,9.663,1400.48,0.0,76.3353,460.415,74.3136,-18.4305,-107.749,1.58841,200.59799999999998,92.4128,0.9963850000000001,56.1029,69.9401,92.1602,74.5888,1.61333,35.9755,92.78200000000001,36.875,46.5335,-5.09719,53.1798,0.531038,189.804,64.6725,100.0,12.5909,43.0741,685.768,25.9746,-22.0679,79.0178,23.5,-159.203,159.102,1416.52,8.432889999999999,92.6251,4.0,0.980555,15.9,1103.68
1439094000,2015,8,9,6,20,100.0,-16.3,1025.51,1680.22,16.6367,9.48133,1325.28,0.0,76.6244,441.551,73.8475,-18.3258,-115.302,1.56405,200.64700000000002,89.8421,0.9956,55.7622,69.7591,89.5979,74.9333,1.5825,35.8292,90.2013,36.875,45.1742,-3.7634300000000005,51.9001,0.46645600000000004,189.988,64.3488,100.0,12.4931,41.8941,686.221,25.6675,-21.9989,79.3311,17.1,-142.289,143.289,1317.68,4.572,70.965,4.2,0.981917,16.2994,1166.68
1439094600,2015,8,9,6,30,100.0,-19.7,933.209,1677.47,16.6045,9.1715,1203.88,0.0,76.6994,410.86199999999997,73.2056,-18.5356,-116.677,1.63048,200.612,87.0816,0.994618,55.2735,69.53,86.8631,75.0338,1.653,35.6114,87.4687,36.875,43.6376,-2.27715,50.5277,0.560084,189.15599999999998,63.9124,100.0,12.4382,40.5996,687.232,26.3547,-22.1555,79.4352,18.8,-150.516,160.32,1195.82,10.0259,104.985,3.4,0.987933,15.9,1020.47
1439095200,2015,8,9,6,40,100.0,-24.3,903.5360000000001,1676.97,16.5991,9.07817,1163.57,0.0,76.5802,401.93199999999996,72.4739,-18.562,-111.46799999999999,1.67084,200.613,84.7703,0.9947799999999999,54.6879,69.1176,84.5876,74.9677,1.7128299999999999,35.3719,85.1581,36.875,42.8506,-0.695138,49.7175,0.515153,189.63099999999997,63.5318,100.0,12.4557,39.9124,687.217,26.4715,-22.1729,79.2798,24.6,-161.211,162.906,1172.19,10.5446,87.1123,3.8,0.989576,15.9,988.9689999999999
1440335400,2015,8,23,15,10,100.0,-116.0,1491.24,1681.1,16.6337,11.8628,1924.56,0.0,89.0851,621.299,72.4583,-20.6167,-2.72333,5.32719,174.127,104.97200000000001,0.999023,53.1126,73.8612,104.63799999999999,86.8076,5.362,41.1048,105.24,203.91299999999998,45.1622,-0.7878,51.1734,1.01795,190.247,69.5306,100.0,16.6258,40.15,680.949,33.107,-24.8838,91.3943,107.4,-476.5,472.898,1957.59,15.4429,134.7,11.7,0.9304979999999999,16.0988,1618.97
1440336000,2015,8,23,15,20,100.0,-96.1,1204.11,1675.98,16.5804,10.462,1565.1,0.0,90.2451,518.797,73.1724,-19.8458,-19.5719,3.40679,184.778,104.175,0.998942,53.3226,73.96,103.821,87.8468,3.4448300000000005,41.5326,104.505,209.017,43.6673,1.57931,50.0633,1.50886,189.74099999999999,69.5469,100.0,16.9695,39.1605,679.852,32.7898,-24.1273,92.5084,97.1,-400.602,415.602,1602.3,24.5756,236.196,14.3,0.924629,15.0994,925.181
1440336600,2015,8,23,15,30,100.0,-120.4,1388.16,1682.23,16.6541,11.2548,1764.11,0.0,90.7799,584.9069999999999,73.4967,-21.083000000000002,-8.40042,4.1691199999999995,162.39,103.009,0.999023,53.5468,73.9173,102.666,88.3823,4.20233,41.8056,103.35600000000001,199.285,43.398,-1.12849,49.5795,1.2419799999999999,189.896,69.4907,100.0,17.0883,38.8883,681.154,32.6477,-25.4278,93.0548,124.1,-462.79699999999997,461.29699999999997,1803.18,17.1729,250.38400000000001,12.1,0.847261,16.0988,1169.31
1440345600,2015,8,23,18,0,100.0,-132.3,1422.96,1680.41,16.6305,12.914000000000001,1872.58,0.0,100.488,606.839,79.9338,-22.6651,12.7931,8.37917,200.636,110.015,0.9990020000000001,55.5453,73.7425,109.728,97.4969,8.41567,45.9986,110.381,216.09400000000002,46.838,-1.45496,52.9527,1.76033,189.922,67.4659,100.0,18.9972,41.9069,694.429,33.2399,-26.4398,102.311,130.8,-510.39099999999996,502.695,1991.39,18.5719,220.72799999999998,15.9,0.959412,16.0988,1408.18
1440346200,2015,8,23,18,10,100.0,-131.1,1437.67,1680.51,16.6309,14.3265,1871.76,0.0,101.10700000000001,611.995,80.4087,-22.8695,14.1946,11.3715,176.679,110.398,0.9990030000000001,55.7041,73.4183,110.073,98.1169,11.4283,46.3586,110.756,205.804,46.7639,1.27282,52.9361,1.6762099999999998,189.951,67.6185,100.0,18.9968,41.9071,694.405,33.5747,-25.9017,102.956,132.2,-504.977,497.17199999999997,1917.83,23.4343,179.12599999999998,16.0,0.89889,15.6994,1550.46
1440346800,2015,8,23,18,20,100.0,-133.9,1504.72,1679.93,16.6206,13.463,1975.02,0.0,101.38600000000001,635.4730000000001,80.9515,-21.7751,11.6689,9.402339999999999,200.581,111.79299999999999,0.999008,55.9444,73.9764,111.458,98.7526,9.44667,46.7191,112.137,207.5,47.5165,-1.8771,53.5207,1.72812,190.043,69.3235,100.0,18.7428,42.3792,695.1189999999999,34.7959,-24.9934,103.545,133.4,-495.49199999999996,501.695,2006.42,20.6502,116.074,15.6,0.958298,15.9994,1603.88
1440347400,2015,8,23,18,30,100.0,-129.4,1484.52,1679.92,16.6287,13.4067,1958.81,0.0,102.417,628.933,81.9186,-23.500999999999998,5.1483300000000005,9.138910000000001,191.55,113.08,0.99902,56.2392,74.3437,112.698,99.5863,9.1625,47.0404,113.31700000000001,211.31099999999998,47.618,5.4927,53.6778,1.75984,189.797,68.8726,100.0,18.6078,42.5098,697.663,34.3844,-26.4214,104.383,125.9,-503.61699999999996,496.11699999999996,2002.88,22.3074,122.24,15.3,0.895071,15.9994,1663.2
1440348000,2015,8,23,18,40,100.0,-134.4,1448.75,1681.38,16.641,12.5667,1889.93,0.0,103.27,615.388,83.2741,-22.9767,11.3408,6.71325,191.794,112.635,0.999008,56.4396,73.77,112.339,100.16799999999999,6.75,47.2576,112.959,214.417,46.696999999999996,-0.6759,52.8979,1.5179799999999999,189.838,67.3983,100.0,18.6841,41.8281,693.8610000000001,33.2983,-26.4765,104.986,136.0,-502.79699999999997,510.695,1891.31,20.6002,136.656,15.3,0.929052,16.0988,1516.99
1440349800,2015,8,23,19,10,100.0,-94.9,1423.88,1679.79,16.6162,12.6135,1883.88,0.0,104.50399999999999,606.193,84.5753,-21.4755,14.3665,7.718999999999999,186.53400000000002,114.49,0.999015,56.97,74.3521,113.988,102.027,7.757999999999999,47.8869,114.78200000000001,199.602,47.306999999999995,1.54609,53.339,1.87401,189.53099999999998,69.7274,100.0,18.8716,42.2229,690.258,35.1232,-25.0153,106.75399999999999,87.4,-405.375,408.875,2006.55,15.2435,272.217,14.0,0.9278850000000001,16.0988,1086.36
1440359400,2015,8,23,21,50,100.0,-137.4,1481.14,1680.42,16.6302,13.57,1958.04,0.0,107.566,628.836,77.3109,-25.4119,1.12396,9.0241,200.65,111.009,0.9990120000000001,53.1941,72.7305,110.6,103.681,9.073830000000001,47.6293,111.40899999999999,193.438,45.1202,5.44511,51.1923,1.6482299999999999,189.995,68.1124,100.0,17.4667,39.9547,701.18,24.5893,-29.0667,109.094,135.5,-505.094,511.195,1998.28,20.5654,92.6922,16.1,0.9379190000000001,16.0988,1732.5
1440370200,2015,8,24,0,50,100.0,-79.7,1260.97,1681.51,16.6414,10.3367,1676.31,0.0,101.834,545.4209999999999,73.1607,-20.7879,-13.2642,2.36158,200.608,101.04700000000001,0.9990020000000001,51.0597,72.9647,100.762,99.4499,2.39367,45.056999999999995,101.45299999999999,234.21900000000002,40.6377,1.7775400000000001,47.0742,0.737877,190.75799999999998,68.9739,100.0,12.9354,35.9305,693.829,29.9981,-24.245,103.74600000000001,79.2,-358.79699999999997,365.79699999999997,1679.74,11.5475,180.144,7.1,0.9799329999999999,16.2,1255.93
1440376800,2015,8,24,2,40,100.0,-114.0,1476.48,1680.9,16.6336,11.7708,1937.63,0.0,102.367,624.837,72.0753,-21.3877,10.1347,5.86411,200.674,105.86,0.9990129999999999,50.4994,73.4479,105.34899999999999,100.505,5.90917,44.1584,105.96600000000001,226.875,40.8982,-0.728587,47.0863,0.8216389999999999,189.877,69.7943,100.0,11.3787,35.69,695.0880000000001,29.8891,-24.8318,104.618,105.8,-492.10900000000004,503.10900000000004,1963.89,14.5909,92.4727,10.3,0.9798549999999999,16.2,1769.25
1440377400,2015,8,24,2,50,100.0,-107.2,1428.16,1681.97,16.653,11.4412,1884.44,0.0,102.682,607.752,72.4818,-21.5348,7.9842699999999995,5.1508,200.7,105.939,0.9990100000000001,50.6652,73.4567,105.435,100.829,5.1985,44.248999999999995,106.075,226.875,40.4664,-0.529613,46.7341,1.00155,190.028,69.8048,100.0,11.196,35.3355,695.202,29.854,-25.0004,104.95,107.7,-496.102,490.602,1874.51,14.6838,97.2344,10.8,0.990461,16.0988,1695.88
1440378000,2015,8,24,3,0,100.0,-82.0,1418.6,1680.97,16.6441,11.8937,1857.14,0.0,102.75299999999999,603.773,73.0273,-21.2111,0.20916700000000002,6.72507,200.72,104.87299999999999,0.99902,50.7959,73.3389,104.43,100.961,6.775,44.3861,105.117,226.875,39.6443,0.339037,45.9702,0.852979,189.78099999999998,69.6412,100.0,11.1318,34.6686,695.75,29.7976,-24.3456,105.06299999999999,89.5,-445.289,448.99199999999996,1842.09,12.300999999999998,153.844,10.9,0.987441,16.2994,1582.74
1440378600,2015,8,24,3,10,100.0,-81.9,1518.24,1679.22,16.6195,13.3142,1997.2,0.0,103.191,638.7280000000001,73.3146,-22.1785,-2.09667,9.81857,200.825,106.52600000000001,0.99905,50.8482,73.314,106.03299999999999,101.348,9.86017,44.356,106.648,226.875,40.7398,-4.06425,46.8341,0.782434,189.74099999999999,68.954,100.0,11.2555,35.4306,696.818,29.2761,-25.6309,105.38,80.2,-445.477,433.67199999999997,1993.88,13.5971,41.1721,12.7,0.9856450000000001,16.0988,1935.28
1440379200,2015,8,24,3,20,100.0,-107.3,1513.63,1679.21,16.6223,12.6393,1980.2,0.0,103.98,635.722,73.4138,-21.9898,1.9928099999999997,8.05562,200.747,107.31,0.99902,50.7937,72.5572,106.79,101.787,8.10133,44.2011,107.417,226.875,40.6446,2.43439,46.7605,0.872499,189.731,67.5164,100.0,11.0697,35.3527,693.3689999999999,28.5969,-25.8047,105.869,105.4,-503.88300000000004,517.586,1963.7,15.6974,52.20399999999999,11.6,0.978175,16.0988,1895.12
