unixtime,WTURNativeStatus,WROTPitchAngleAvgTravNeg,WGENStatorCur,WGENSpeed,WROTSpeed,WNACWindSpeed,WTURPower,WCNVCoolantPress,WTRFPhase3Temp,WGENRotorCur,WGENBearNDETemp,WTURReactivePowerAux,WTURReactivePower,WROTPitchAngleSP,WYAWPressure,WGENPhase3Temp,WTURCosPhi,WGENBearDETemp,WTRMBearTemp,WGENPhase2Temp,WTRFPhase1Temp,WROTPitchAngleAvg,WHDRGroupOilTemp,WGENPhase1Temp,WNACDirection,WCNVHeaterTempBott,WNACWindDirection,WCNVHeaterTempSup,WNACWindSpeedStd10min,WHDRGroupOilPress,WTRMOilTemp,WTURStatus,WNACAmbTemp,WCNVCoolantTemp,WCNVNetVoltage,WNACNacelleTemp,WTURPowerAux,WTRFPhase2Temp,WROTPitchAngleAvgTravPos,WHDRGroupOilPressTravNeg,WHDRGroupOilPressTravPos,WTURPowerMed10min,WGENSpeedStd10min,WTURPowerStd10min,WROTPitchAngleAvgMax10min,WNACWindDirectionCosMin10min,WROTSpeedMin10min,WTURPowerMin10min
1439397600,100.0,-44.4,798.248,1594.63,15.7852,8.543330000000001,961.867,0.0,73.3427,357.772,76.183,-15.087,-105.101,2.1039,199.56900000000002,89.1108,0.9914729999999999,70.2344,68.6338,88.3285,70.0547,2.1395,41.3942,89.2659,129.531,43.2656,-4.87185,48.7789,1.21728,190.234,62.7871,100.0,24.4451,40.0569,674.71,33.5953,-16.8714,71.5679,45.9,-279.39799999999997,283.297,919.6030000000001,113.954,255.236,7.6,0.9488479999999999,12.6,520.144
1439398200,100.0,-46.4,868.433,1607.16,15.912,8.7585,1091.48,0.0,73.8918,384.99,76.6771,-16.4196,-97.4067,1.9348,178.858,90.4529,0.992705,70.0405,68.7327,89.7442,70.7429,1.96583,41.4247,90.6618,136.162,43.998000000000005,4.05221,49.373000000000005,1.0659999999999998,189.345,63.0448,100.0,24.4415,40.5282,676.565,33.5186,-17.4801,72.1772,45.4,-263.39099999999996,278.594,1165.63,129.865,320.874,5.0,0.8625360000000001,11.8988,406.481
1439398800,100.0,-71.3,1217.01,1666.69,16.4933,10.5227,1535.38,0.0,74.7707,512.191,77.7139,-19.3717,-63.6441,3.06794,178.852,94.1035,0.9980629999999999,70.565,69.4066,93.2751,71.9692,3.10167,41.6285,94.1047,154.954,46.7386,-4.52591,51.4197,1.5817,190.22299999999998,63.9538,100.0,23.9644,42.2248,679.7739999999999,33.7577,-22.2577,73.3208,70.6,-353.398,351.5,1630.39,46.7028,400.245,10.9,0.9271510000000001,14.4,799.181
1439399400,100.0,-26.4,998.19,1676.39,16.6078,9.365169999999999,1285.32,0.0,76.2676,428.849,78.7597,-21.1524,-100.603,1.7495599999999998,199.446,95.3951,0.9959379999999999,71.5238,69.9218,94.3127,73.6315,1.7713299999999998,41.9008,95.1093,145.156,45.6511,0.4002,50.8284,0.677768,189.956,64.3696,100.0,23.6064,41.4627,680.845,32.9958,-26.5339,74.8755,26.2,-210.125,200.523,1265.38,13.4397,184.955,5.7,0.9882350000000001,15.7988,985.556
1439400000,100.0,-23.2,809.7810000000001,1632.2,16.163,8.83383,1027.78,0.0,76.808,363.44699999999995,79.2214,-21.7448,-116.77,1.75328,190.354,92.1495,0.991552,72.0651,69.7809,91.3634,74.1346,1.7815,41.9778,92.2053,141.025,43.3157,-3.91069,48.8657,0.93942,189.455,63.955,100.0,23.7166,39.8443,683.132,32.7468,-26.7471,75.3394,23.6,-195.99200000000002,200.99200000000002,1018.5,74.1536,215.317,4.4,0.9698399999999999,14.1,641.681
1439400600,100.0,-22.5,574.149,1454.08,14.3962,7.4655,628.076,0.0,76.818,290.737,77.9916,-21.5711,-114.734,1.85074,199.433,88.021,0.9802280000000001,69.649,68.175,87.1981,74.0879,1.8945,42.0245,88.1208,134.375,40.5926,1.34246,46.3962,0.774053,189.35,62.2974,100.0,23.7662,37.9295,684.565,32.4289,-26.6543,75.1606,22.5,-202.195,203.297,655.725,112.70700000000001,129.082,3.1,0.9677969999999999,11.7,368.025
1439401200,100.0,-25.3,611.675,1478.49,14.6365,7.745830000000001,697.696,0.0,76.5268,305.812,75.7497,-22.7626,-117.428,1.80994,178.15200000000002,85.2529,0.978852,66.4805,67.1976,84.3619,73.7737,1.84667,42.0008,85.2779,137.33100000000002,40.5524,-0.8739379999999999,46.4455,1.08802,189.74,61.5438,100.0,23.6711,37.8972,687.6610000000001,32.3118,-27.320999999999998,74.7121,25.3,-205.305,198.5,635.25,158.96200000000002,217.392,4.0,0.909291,11.4994,360.413
1439401800,100.0,-45.3,588.192,1443.77,14.2889,7.8515,661.204,0.0,76.2557,296.142,74.1785,-21.8316,-108.08200000000001,2.60153,177.817,83.0153,0.970767,64.4234,66.6204,82.1605,73.4725,2.65,41.9748,83.06700000000001,137.984,40.1666,8.75239,46.0322,1.96345,189.572,61.7495,100.0,23.4917,37.5906,685.2869999999999,32.257,-26.5546,74.3226,54.7,-272.906,274.508,628.031,155.35299999999998,212.735,12.5,0.272574,9.6,376.68800000000005
1439403000,100.0,-111.9,1458.31,1681.4,16.6467,12.02,1858.38,0.0,76.8619,607.815,72.5232,-22.7892,17.6402,5.99659,189.437,86.9989,0.9990030000000001,64.0377,68.7078,86.1209,75.2338,6.0365,42.1194,86.7682,209.378,50.5044,3.2819599999999998,54.42,1.36398,189.521,64.5604,100.0,21.1714,44.8116,680.42,31.6005,-28.2671,75.75399999999999,111.4,-485.68,467.781,1888.75,16.2574,197.4,11.2,0.940881,16.0988,1468.03
1439403600,100.0,-50.2,1365.91,1680.12,16.6431,10.9467,1769.64,0.0,79.1258,567.702,74.6952,-21.8723,-32.0193,2.8749599999999997,199.519,92.4284,0.9988379999999999,66.8226,69.9283,91.5765,77.6917,2.90117,42.6345,92.1622,210.15599999999998,47.5555,-4.23829,51.7058,0.8981459999999999,189.942,65.3006,100.0,20.3886,41.5975,681.1360000000001,31.4109,-27.4142,78.1355,45.9,-299.906,316.10900000000004,1756.13,7.217860000000001,173.726,8.6,0.968093,16.2994,1515.94
