unixtime,WTURNativeStatus,WROTPitchAngleAvgTravNeg,WGENStatorCur,WGENSpeed,WROTSpeed,WNACWindSpeed,WTURPower,WCNVCoolantPress,WTRFPhase3Temp,WGENRotorCur,WGENBearNDETemp,WTURReactivePowerAux,WTURReactivePower,WROTPitchAngleSP,WYAWPressure,WGENPhase3Temp,WTURCosPhi,WGENBearDETemp,WTRMBearTemp,WGENPhase2Temp,WTRFPhase1Temp,WROTPitchAngleAvg,WHDRGroupOilTemp,WGENPhase1Temp,WNACDirection,WCNVHeaterTempBott,WNACWindDirection,WCNVHeaterTempSup,WNACWindSpeedStd10min,WHDRGroupOilPress,WTRMOilTemp,WTURStatus,WNACAmbTemp,WCNVCoolantTemp,WCNVNetVoltage,WNACNacelleTemp,WTURPowerAux,WTRFPhase2Temp,WROTPitchAngleAvgTravPos,WHDRGroupOilPressTravNeg,WHDRGroupOilPressTravPos,WTURPowerMed10min,WGENSpeedStd10min,WTURPowerStd10min,WROTPitchAngleAvgMax10min,WNACWindDirectionCosMin10min,WROTSpeedMin10min,WTURPowerMin10min
1453678800,100.0,-17.4,768.298,1633.75,16.1723,8.242,966.1610000000001,0.0,67.3277,349.27099999999996,77.7114,-11.8133,-120.321,1.93303,200.697,89.3906,0.991367,71.2686,69.616,89.5614,78.0945,1.9580000000000002,31.8837,89.9113,182.5,39.434,3.71003,47.0846,0.45451099999999994,189.453,62.9782,100.0,13.2531,36.2004,679.796,29.2738,-11.3191,74.0968,17.7,-143.305,161.406,953.2689999999999,47.1561,115.277,2.5,0.9912559999999999,15.0994,785.138
1453679400,100.0,-19.2,719.753,1608.93,15.9207,8.02267,881.1610000000001,0.0,67.2882,333.856,76.8818,-12.1448,-120.34899999999999,2.001,193.282,87.7166,0.9902770000000001,70.4298,68.79,87.8755,78.1284,2.02933,31.7549,88.2245,186.804,37.9742,5.80234,45.3191,0.369297,189.445,61.3312,100.0,13.0165,34.7833,682.1669999999999,31.1781,-11.4901,74.1874,18.6,-155.297,141.602,894.4689999999999,38.9268,59.0883,2.6,0.982943,15.1988,796.688
1453680000,100.0,-11.2,935.7510000000001,1680.11,16.6447,8.924669999999999,1201.24,0.0,67.812,408.088,76.6337,-11.8868,-119.64399999999999,1.6828900000000002,192.144,88.3228,0.9945620000000001,70.0428,69.7574,88.4712,78.5401,1.70583,31.6467,88.8421,194.804,39.5178,5.817069999999999,47.2473,0.46831999999999996,189.365,63.317,100.0,13.8279,36.3306,683.155,27.9643,-10.8409,74.5781,10.7,-120.594,121.992,1232.11,0.851411,94.5953,2.5,0.979223,16.5,1023.75
1453680600,100.0,-8.5,1155.48,1680.01,16.6396,9.71267,1496.7,0.0,69.0039,486.039,76.9966,-13.5029,-112.45700000000001,1.49276,192.015,91.1505,0.996647,70.5501,70.0474,91.309,79.46300000000001,1.50967,31.4848,91.7186,204.963,44.3284,5.159590000000001,51.7955,0.521529,188.799,62.75,100.0,15.7169,40.899,684.416,27.9163,-13.0787,75.5588,8.5,-106.70299999999999,101.5,1497.96,0.7140890000000001,89.8715,2.1,0.979619,16.5,1333.37
1453681200,100.0,-6.3,1185.48,1680.03,16.6397,9.913,1532.44,0.0,70.1666,497.76599999999996,76.8036,-14.669,-100.588,1.44271,200.551,93.9541,0.997343,70.7969,69.7481,94.1472,80.4665,1.4521700000000002,31.35,94.5362,208.438,44.6436,2.01611,52.2984,0.295143,189.19099999999997,62.6979,100.0,16.4619,40.3063,682.681,23.862,-15.8031,76.2751,6.3,-102.68799999999999,102.68799999999999,1525.39,0.643995,57.1505,1.8,0.996202,16.5,1440.99
1453681800,100.0,-7.2,1030.6,1680.0,16.6395,9.238999999999999,1335.16,0.0,71.3289,442.256,76.8288,-12.3334,-105.353,1.52027,200.81599999999997,94.8933,0.996258,71.2549,69.6884,95.0899,81.5317,1.53667,31.1528,95.4425,208.438,38.4239,-0.8737879999999999,46.0176,0.350643,188.99,62.5394,100.0,16.0933,34.3478,681.7260000000001,29.2463,-12.385,77.4711,7.2,-102.195,111.0,1287.37,1.11511,99.6821,1.9,0.998424,16.5,1217.21
1453682400,100.0,-14.5,1292.11,1679.96,16.637999999999998,10.3007,1675.67,0.0,72.5614,535.435,77.533,-13.509,-99.1847,1.58637,200.768,97.5105,0.997568,71.9982,69.9755,97.7327,82.6595,1.6018299999999999,31.0445,98.1317,208.438,45.0749,-3.85886,52.262,0.393604,189.89700000000002,62.8436,100.0,16.3618,40.9327,682.118,27.5362,-13.8851,78.6201,14.6,-135.523,133.82,1702.05,1.08081,144.502,2.3,0.992742,16.5,1336.78
1453683000,100.0,-23.3,744.953,1586.79,15.7011,8.3265,937.955,0.0,72.9346,347.539,77.3153,-14.9566,-121.454,1.79345,200.793,96.6148,0.988632,71.8709,68.8486,96.8163,83.49799999999999,1.81667,30.9411,97.1971,208.438,37.8799,-3.38865,45.7773,0.825197,189.90200000000002,61.8357,100.0,15.8075,34.2776,685.6310000000001,22.8022,-15.7201,78.9304,23.9,-154.172,160.672,945.1310000000001,111.699,227.725,5.1,0.9710719999999999,12.9,533.006
1453683600,100.0,-7.9,922.171,1660.63,16.4484,9.22183,1164.63,0.0,72.4098,404.639,76.2158,-11.4836,-119.491,1.53811,200.801,93.9646,0.9939,70.3718,68.6406,94.0902,83.1058,1.5485,30.7177,94.4632,208.438,39.0958,-6.48079,46.8334,0.684266,189.293,62.9622,100.0,15.4872,36.2145,684.982,25.4028,-10.5617,78.7045,7.2,-106.695,103.29700000000001,1255.14,51.5608,205.56,2.3,0.98477,14.1994,631.181
1453684200,100.0,-5.7,919.441,1679.9,16.6379,9.325330000000001,1195.87,0.0,72.5684,403.602,76.4337,-15.2565,-122.601,1.48716,191.264,94.5869,0.9941629999999999,70.9738,69.3174,94.7161,83.4216,1.49817,30.5896,95.0708,206.072,42.6891,-5.28146,50.5628,0.30997600000000003,188.89700000000002,62.4357,100.0,15.9899,39.7338,685.3,24.3676,-15.4926,78.8664,6.0,-97.1016,103.20299999999999,1180.59,0.575615,60.4308,1.9,0.97954,16.5,1117.2
