unixtime,WTURNativeStatus,WROTPitchAngleAvgTravNeg,WGENStatorCur,WGENSpeed,WROTSpeed,WNACWindSpeed,WTURPower,WCNVCoolantPress,WTRFPhase3Temp,WGENRotorCur,WGENBearNDETemp,WTURReactivePowerAux,WTURReactivePower,WROTPitchAngleSP,WYAWPressure,WGENPhase3Temp,WTURCosPhi,WGENBearDETemp,WTRMBearTemp,WGENPhase2Temp,WTRFPhase1Temp,WROTPitchAngleAvg,WHDRGroupOilTemp,WGENPhase1Temp,WNACDirection,WCNVHeaterTempBott,WNACWindDirection,WCNVHeaterTempSup,WNACWindSpeedStd10min,WHDRGroupOilPress,WTRMOilTemp,WTURStatus,WNACAmbTemp,WCNVCoolantTemp,WCNVNetVoltage,WNACNacelleTemp,WTURPowerAux,WTRFPhase2Temp,WROTPitchAngleAvgTravPos,WHDRGroupOilPressTravNeg,WHDRGroupOilPressTravPos,WTURPowerMed10min,WGENSpeedStd10min,WTURPowerStd10min,WROTPitchAngleAvgMax10min,WNACWindDirectionCosMin10min,WROTSpeedMin10min,WTURPowerMin10min
1439841600,100.0,-90.6,1100.08,1664.27,16.4772,9.96683,1420.68,0.0,72.6242,457.00699999999995,72.7707,-12.4659,-69.3916,2.7614,200.958,88.0155,0.9979030000000001,68.2494,68.8273,86.7441,70.555,2.80583,38.0256,87.5131,51.0938,42.5998,1.81335,48.9922,1.32764,190.43599999999998,63.3241,100.0,18.2591,39.9,678.9780000000001,28.1763,-12.3142,74.4847,90.7,-372.914,370.50800000000004,1396.57,50.9228,312.97700000000003,9.6,0.9553299999999999,13.3988,725.55
1439842200,100.0,-65.3,885.995,1637.07,16.1995,8.774,1133.0,0.0,73.7993,381.774,74.3666,-12.7875,-72.8456,2.2831099999999998,195.125,90.0872,0.996872,70.016,69.0886,88.8195,72.1564,2.32033,38.0297,89.5491,55.0453,43.1513,6.24068,49.8744,1.2021899999999999,189.43099999999998,62.43600000000001,100.0,18.0305,40.6188,680.025,28.0865,-12.5585,75.9089,65.9,-311.781,317.781,1118.38,69.7891,245.99400000000003,7.9,0.925226,13.9988,688.8
1439842800,100.0,-51.5,822.577,1627.53,16.1137,8.625,1021.18,0.0,74.4753,360.98699999999997,75.3132,-13.0002,-70.6023,2.0156,191.00799999999998,89.5064,0.9966649999999999,70.5685,68.4127,88.2224,72.9817,2.04033,38.0498,88.9876,60.1065,40.7234,3.64474,47.5649,0.9684889999999999,189.043,61.4415,100.0,17.8937,38.4271,682.328,28.316999999999997,-12.6061,76.6834,50.8,-260.883,254.28900000000002,1008.0,74.0461,204.05,6.2,0.967301,14.1,663.9939999999999
1439843400,100.0,-43.2,845.715,1627.3,16.1089,8.91233,1088.93,0.0,75.3206,366.93,76.0213,-11.647,-88.6848,2.0091,200.862,90.2572,0.995065,70.8695,68.1496,88.9885,73.8562,2.02117,38.0567,89.7631,66.875,40.7271,-1.98975,47.6515,1.117,189.49200000000002,62.0702,100.0,17.892,38.3926,684.216,27.7417,-11.1426,77.5874,43.2,-236.11700000000002,241.21099999999998,1081.3,84.9004,230.22299999999998,7.2,0.9798549999999999,12.9994,684.6
1439844000,100.0,-35.2,738.3430000000001,1592.74,15.764000000000001,8.45633,908.539,0.0,76.0746,329.259,76.0072,-11.4192,-100.62100000000001,1.83425,200.946,89.2328,0.992503,70.2756,68.0081,87.9261,74.5473,1.8603299999999998,37.9094,88.7756,66.875,38.8269,-2.17433,45.7938,0.8489180000000001,189.602,63.2275,100.0,17.9066,36.7721,687.944,28.2585,-10.3965,78.3087,35.3,-209.898,199.398,895.059,86.5524,186.834,6.2,0.9812420000000001,13.5994,611.888
1439844600,100.0,-29.2,699.951,1556.76,15.4065,8.11983,874.43,0.0,76.5523,318.002,75.9724,-12.8798,-106.259,1.84027,195.31099999999998,88.8928,0.9892799999999999,70.2306,68.2496,87.5865,75.0903,1.865,37.702,88.44,66.6398,38.623000000000005,-5.397069999999999,45.5981,1.03362,189.886,62.5833,100.0,17.8967,36.5855,689.341,27.9534,-11.9494,78.8241,29.9,-194.49200000000002,200.398,846.694,128.983,206.05700000000002,3.4,0.946593,12.4988,462.525
1439845200,100.0,-32.8,505.545,1351.44,13.3777,6.854830000000001,538.582,0.0,76.5291,260.66700000000003,74.6478,-11.315,-107.008,1.9396400000000003,200.37900000000002,87.2131,0.972413,67.5932,66.2394,85.9091,75.1207,1.975,37.3289,86.8096,62.0313,36.9667,1.0542799999999999,44.413999999999994,0.931176,189.44,61.5456,100.0,17.8407,35.3085,688.7310000000001,28.6472,-10.3293,78.8918,32.7,-207.398,200.898,515.025,152.855,158.847,3.2,0.962774,10.8994,296.494
1439930400,100.0,-46.9,1110.05,1674.82,16.5818,9.77367,1421.03,0.0,75.0172,455.517,73.1274,-12.3883,-101.943,2.0466,200.71,88.4856,0.996455,66.4267,68.6636,87.3059,73.0808,2.0626700000000002,37.2432,88.0559,71.875,43.7993,-0.798675,50.4656,0.9852700000000001,189.63299999999998,61.9677,100.0,18.4899,41.1011,680.6419999999999,27.6432,-12.3667,76.765,47.6,-244.91400000000002,253.313,1335.34,17.9139,275.79400000000004,7.7,0.9707899999999999,15.7988,960.488
1439932200,100.0,-49.1,1172.09,1680.14,16.6323,9.95617,1531.42,0.0,79.266,478.19800000000004,77.2465,-12.4824,-99.5635,1.96322,200.79,96.3239,0.9971479999999999,71.4487,68.3387,95.1329,78.2014,1.97983,36.936,95.789,71.875,44.3938,-0.20816199999999999,50.8205,0.81742,189.766,61.9763,100.0,17.6615,41.4154,682.2739999999999,26.4701,-12.2719,81.6123,49.1,-253.695,255.49200000000002,1539.89,8.83535,207.22,6.9,0.9809379999999999,16.2994,1134.79
1439932800,100.0,-55.4,1267.83,1681.39,16.6501,10.1872,1618.26,0.0,80.763,512.293,78.22800000000001,-15.2743,-105.67299999999999,2.13267,200.835,98.9765,0.997275,72.315,68.4604,97.7205,80.0555,2.14533,36.8361,98.3334,71.875,45.3443,-1.76974,51.8115,0.776675,190.062,62.1437,100.0,17.3925,42.2693,683.337,25.8796,-16.7255,83.3519,56.1,-287.0,292.89799999999997,1597.18,8.94851,210.93099999999998,5.8,0.9853780000000001,16.2994,1184.27
