unixtime,WTURNativeStatus,WROTPitchAngleAvgTravNeg,WGENStatorCur,WGENSpeed,WROTSpeed,WNACWindSpeed,WTURPower,WCNVCoolantPress,WTRFPhase3Temp,WGENRotorCur,WGENBearNDETemp,WTURReactivePowerAux,WTURReactivePower,WROTPitchAngleSP,WYAWPressure,WGENPhase3Temp,WTURCosPhi,WGENBearDETemp,WTRMBearTemp,WGENPhase2Temp,WTRFPhase1Temp,WROTPitchAngleAvg,WHDRGroupOilTemp,WGENPhase1Temp,WNACDirection,WCNVHeaterTempBott,WNACWindDirection,WCNVHeaterTempSup,WNACWindSpeedStd10min,WHDRGroupOilPress,WTRMOilTemp,WTURStatus,WNACAmbTemp,WCNVCoolantTemp,WCNVNetVoltage,WNACNacelleTemp,WTURPowerAux,WTRFPhase2Temp,WROTPitchAngleAvgTravPos,WHDRGroupOilPressTravNeg,WHDRGroupOilPressTravPos,WTURPowerMed10min,WGENSpeedStd10min,WTURPowerStd10min,WROTPitchAngleAvgMax10min,WNACWindDirectionCosMin10min,WROTSpeedMin10min,WTURPowerMin10min
1437679800,100.0,-7.4,873.3919999999999,1679.98,16.6454,9.2115,1118.02,0.0,66.6124,387.264,72.9858,-20.3903,-118.176,1.51756,201.463,87.3147,0.993893,81.2223,72.6293,87.7342,60.2012,1.5490000000000002,43.0555,87.9978,318.281,47.3893,5.48479,54.0973,0.248973,189.22,66.5428,100.0,28.5747,44.6571,682.8660000000001,35.1518,-25.6678,72.4956,7.3,-138.0,124.102,1117.27,0.9863870000000001,24.8248,1.8,0.988769,16.5,1065.09
1437680400,100.0,-9.6,820.012,1679.98,16.6385,8.963330000000001,1046.17,0.0,67.5224,368.694,73.3514,-20.7281,-119.27,1.60785,201.505,86.6205,0.993015,83.2447,73.1151,86.8991,60.9052,1.6461700000000001,42.9775,87.2413,318.281,47.1177,3.1507099999999997,53.8999,0.23660599999999998,189.25799999999998,67.054,100.0,28.5278,44.4652,681.9789999999999,34.8016,-26.3354,73.3578,9.7,-145.695,143.594,1037.4,0.8274729999999999,36.8589,2.1,0.9912559999999999,16.5,993.694
1437681000,100.0,-7.8,851.1139999999999,1679.91,16.6402,9.03483,1080.47,0.0,68.2154,379.42800000000005,73.3096,-20.6345,-117.081,1.58389,201.455,85.8104,0.993643,84.6973,73.411,86.0618,61.5222,1.61333,42.8582,86.3767,318.281,46.7835,2.2267900000000003,53.5188,0.236566,189.467,67.4258,100.0,28.3685,44.1098,682.063,34.7099,-26.3119,74.0468,7.8,-139.5,142.805,1095.74,1.29473,49.4356,2.0,0.9952610000000001,16.5,965.081
1437681600,100.0,-10.3,822.067,1674.87,16.5874,8.87883,1049.08,0.0,69.0352,370.06699999999995,73.2957,-20.5248,-111.47,1.66082,201.39,85.7177,0.9936450000000001,84.9976,73.7241,85.9216,62.1292,1.70183,42.7583,86.249,318.281,46.9403,6.48191,53.6801,0.369454,189.31099999999998,67.859,100.0,28.2361,44.2206,679.8710000000001,34.4798,-26.2841,74.8305,10.7,-149.898,163.195,1051.31,10.6049,91.9136,2.2,0.9839399999999999,16.0988,890.794
1437682200,100.0,-8.1,751.03,1665.2,16.4838,8.844669999999999,937.204,0.0,69.4915,344.838,72.9569,-20.5851,-113.486,1.63396,191.575,84.3678,0.9922219999999999,84.66,73.5559,84.5375,62.6738,1.66533,42.665,84.77600000000001,327.876,45.5755,-4.43962,52.3069,0.27916799999999997,189.253,67.7177,100.0,28.1032,43.0495,677.945,34.3341,-26.189,75.3223,7.7,-137.0,121.70299999999999,931.547,15.0324,38.3947,2.3,0.9842190000000001,15.9994,873.9939999999999
1437682800,100.0,-10.9,740.449,1659.71,16.4278,8.60783,924.5169999999999,0.0,69.8653,340.849,72.5188,-20.3444,-117.529,1.7368700000000001,201.398,83.5449,0.991442,84.2086,73.5343,83.6989,63.0682,1.775,42.5334,83.9196,328.281,45.2949,-1.60087,52.0343,0.200722,189.622,67.7732,100.0,27.9597,42.7899,679.1210000000001,34.3466,-26.2485,75.7444,11.0,-153.49200000000002,165.891,917.569,15.6207,30.745,2.1,0.9970389999999999,15.9994,872.1560000000001
1437686400,100.0,-12.7,767.83,1654.03,16.3744,8.70833,965.684,0.0,74.055,351.901,72.0334,-20.5993,-102.516,1.68108,190.158,85.5993,0.993533,82.91,74.7946,85.758,66.0561,1.71983,41.85,86.1164,150.945,45.4612,3.0316099999999997,52.2418,0.41406499999999996,189.019,69.4856,100.0,26.441999999999997,42.6749,677.699,33.8748,-26.1938,79.9687,13.0,-153.797,153.195,987.263,36.7078,87.2326,2.2,0.9752270000000001,15.3,770.306
1437931200,100.0,-61.1,1097.28,1652.31,16.3592,10.1098,1358.58,0.0,77.8401,475.713,73.0941,-21.6103,-61.4441,2.26628,201.519,95.2692,0.997025,61.6525,74.6759,95.6766,69.788,2.31033,44.8727,96.0991,325.469,48.6052,-0.9051379999999999,54.8034,1.38123,189.264,69.2204,100.0,29.5705,45.5054,680.919,35.6317,-27.2678,84.3166,60.9,-321.203,317.703,1534.38,63.8576,421.765,7.0,0.9578479999999999,14.1,618.188
1437931800,100.0,-67.5,1165.15,1672.73,16.5617,10.4093,1515.64,0.0,79.4575,501.88,74.8479,-23.7208,-39.8384,2.53098,169.745,97.8502,0.998632,62.7508,75.471,98.2752,70.5075,2.56733,45.0585,98.9307,323.202,52.6511,3.6315,58.817,1.21963,189.605,68.9728,100.0,29.5969,48.908,679.914,35.3045,-28.8325,85.9011,68.2,-349.01599999999996,340.01599999999996,1490.21,41.1466,265.348,8.3,0.9078139999999999,14.1,768.7310000000001
1437932400,100.0,-34.4,919.059,1625.13,16.09,9.20633,1137.06,0.0,80.102,410.166,75.5503,-21.156,-83.5004,1.88792,188.653,95.1707,0.9957219999999999,63.2176,74.5106,95.4349,71.428,1.9263299999999999,45.281000000000006,95.927,336.10900000000004,49.5252,-2.45362,56.0821,1.20068,189.51,68.3961,100.0,29.5227,46.4584,677.9019999999999,35.491,-26.8099,86.6756,34.2,-226.08599999999998,221.188,1243.86,115.68,308.737,6.9,0.9304979999999999,12.1988,444.281
