TRAINING,VALIDATION
1.70579726353e-05,4.84715517898e-05
1.66894338342e-05,5.36437475242e-05
1.63752462718e-05,5.2724878339e-05
1.60801651925e-05,5.18301989103e-05
1.57395437556e-05,5.41608922411e-05
1.59823085862e-05,4.58948230574e-05
1.59987349751e-05,5.97325242481e-05
1.60365817977e-05,5.42100518641e-05
1.53705997296e-05,4.65034561692e-05
1.54856835941e-05,4.88340791716e-05
1.48695903879e-05,4.70900389743e-05
1.49829202068e-05,5.21827856101e-05
1.50289155565e-05,4.8817865562e-05
1.4508391065e-05,5.05198307708e-05
1.42175994145e-05,5.39814426551e-05
1.42094711262e-05,5.11829187053e-05
1.39724191666e-05,4.73243407051e-05
1.40112830989e-05,4.81412102386e-05
1.39685374567e-05,4.46558617405e-05
1.3860501911e-05,4.38016188043e-05
1.37335683844e-05,3.85434079278e-05
1.35657862417e-05,4.52486396036e-05
1.36782692113e-05,4.05486433249e-05
1.3769197231e-05,5.56142938076e-05
1.38869517854e-05,4.04194430404e-05
