TRAINING,VALIDATION
0.0350184030831,0.0127321379259
0.012944990769,0.00695941690356
0.0122903557494,0.00699235452339
0.0114487484097,0.00889513082802
0.0106416679919,0.01139626652
0.0112468600273,0.0104869203642
0.0107410810888,0.00848536659032
0.0103053282946,0.00756554864347
0.0106061222032,0.00765905529261
0.0105357980356,0.00877274386585
0.0100466785952,0.0109993414953
0.0100587485358,0.0123786311597
0.0102085592225,0.0112572386861
0.00980447698385,0.00942798424512
0.00972753949463,0.00883301440626
0.00986968446523,0.00985954143107
0.00947778392583,0.0121124312282
0.00943958666176,0.0127087635919
0.00943983905017,0.0105461999774
0.00905099324882,0.00869658403099
0.00915124081075,0.00904655549675
0.00886255130172,0.0111467354
0.00878916308284,0.0109658055007
0.00868294481188,0.00828504748642
0.00853661540896,0.00803327746689
0.00846865028143,0.0106291789562
0.00843796972185,0.009540961124
0.0082166576758,0.00750112021342
0.00837633013725,0.0100011741742
0.00808287225664,0.0104168551043
0.00801791902632,0.0079358452931
0.00802829489112,0.00975626707077
0.00772336684167,0.0109806787223
0.00774193694815,0.00859659258276
0.00762217259035,0.0094044432044
0.00742982979864,0.0112110972404
0.00745248515159,0.00913985911757
0.00725891627371,0.00954632554203
0.00710720708594,0.0117142032832
0.00710548274219,0.00889619719237
0.00702076544985,0.0124718556181
0.00687916995957,0.00926100928336
0.00673191295937,0.0135666066781
0.00673923967406,0.00827597640455
0.0071207745932,0.0176304336637
0.0077442782931,0.00818908773363
0.00683837523684,0.00948182586581
0.00614217994735,0.0152713675052
0.00686718849465,0.0100300936028
0.00595791218802,0.00865456834435
0.00638735573739,0.0143165802583
0.00597341405228,0.0135353989899
0.00563633767888,0.00883268658072
0.00621224986389,0.0146085899323
0.00560726504773,0.011282755062
0.00506447721273,0.00826993770897
0.00543606188148,0.01384096127
0.00529613345861,0.0092137157917
0.00473899487406,0.0109989531338
0.00437545683235,0.0139046590775
0.00446365680546,0.00889062136412
0.00524071324617,0.0184500776231
0.00568043859676,0.00879267882556
0.00561587233096,0.0112634012476
0.00383452628739,0.0196170210838
0.00574195291847,0.00811170879751
0.00661709951237,0.0102607551962
0.00368762761354,0.014582621865
0.00548279797658,0.00975466798991
0.00473436806351,0.00778101803735
0.00443711364642,0.00901811104268
0.00359967420809,0.0125200990587
0.00445551378652,0.0086069079116
0.00437985965982,0.00827941857278
0.00387065811083,0.0107957227156
0.00360556528904,0.00811295211315
0.00354085536674,0.00844621658325
0.00379947503097,0.0116100078449
0.0036325796973,0.00957351922989
0.00286103063263,0.00883913692087
0.00307376286946,0.0132176047191
0.00328112556599,0.0100628519431
0.00282608997077,0.0105723366141
0.00241571245715,0.0120214577764
0.00252120778896,0.0101533476263
0.00257312715985,0.0125959496945
0.00218174094334,0.0100611988455
0.00283617014065,0.0221176855266
0.00598382065073,0.0131161380559
0.0153522398323,0.00912470929325
0.00722706038505,0.0311456546187
0.0113566601649,0.0166219864041
0.00443128123879,0.00769913103431
0.00517338188365,0.00707102799788
0.00748567096889,0.00692660082132
0.0053262305446,0.0104919616133
0.00393279688433,0.0161566659808
0.00596668431535,0.0146512174979
0.00563150038943,0.008515778929
0.00398794887587,0.00578851392493
0.00489005539566,0.00563698541373
0.00486689573154,0.00674689281732
0.00382087915204,0.00901593267918
0.00400151312351,0.0110665885732
0.00447942921892,0.0108583671972
0.00383419520222,0.0085657062009
0.00285430136137,0.00697455136105
0.00335595314391,0.00759765040129
0.00318535929546,0.0110537298024
0.0026229552459,0.0141463940963
0.00289572426118,0.0120073147118
0.00222233124077,0.00980163831264
0.00252593890764,0.00932152103633
0.00243283761665,0.010306019336
0.00194344494957,0.0124825742096
0.00229764240794,0.0121871978045
0.00202221120708,0.0108400369063
0.00177524168976,0.0109461192042
0.00194491515867,0.0122362300754
0.00167934258934,0.0137419672683
0.0016439484898,0.0128007475287
0.00161420053337,0.0111906379461
0.0016057936009,0.0112099349499
0.00144075357821,0.0120052816346
0.00154203898273,0.0119928317145
0.00143175374251,0.011195352301
0.00129073485732,0.0111133791506
0.00135153031442,0.0121923554689
0.00125012372155,0.0124981580302
0.00123112159781,0.0114947613329
0.00121190305799,0.0108135836199
0.00117398228031,0.0111264325678
0.00110252620652,0.0115861613303
0.00115213613026,0.0110192894936
0.001054318971,0.0107411807403
0.001083382871,0.0113786300644
0.00103097222745,0.0120352068916
0.00101958180312,0.0114650679752
0.00100317748729,0.0109420567751
0.000984538346529,0.0113330213353
0.000961205048952,0.0115551399067
0.000965320039541,0.0108793191612
0.000922461447772,0.0105123436078
0.000934797280934,0.0110669257119
0.000888931681402,0.0113447541371
0.000895325967576,0.0109090870246
0.000869907147717,0.0108059765771
0.000857160717715,0.0112967425957
0.000849431846291,0.0113377338275
0.000826323986985,0.0110484296456
0.000828465155791,0.0112308198586
0.000800435489509,0.0115931509063
0.000797954911832,0.0113654211164
0.000775987457018,0.0112205119804
0.000771991559304,0.0115026980639
0.000756871129852,0.0114249996841
0.000745143799577,0.0109640127048
0.000738356029615,0.011070032604
0.000722198165022,0.0113804228604
0.000718102732208,0.0111526865512
0.000700294098351,0.010986792855
0.000696033821441,0.0113009260967
0.000682088139001,0.011339424178
0.000675022252835,0.0111003210768
0.000664663908537,0.0112112294883
0.000654840783682,0.0113462405279
0.000646109401714,0.0112015623599
0.000638139317743,0.0112721882761
0.000627200352028,0.0113876266405
0.000620904495008,0.0112348403782
0.000611230323557,0.011348486878
0.000603222870268,0.0115514062345
0.000596041616518,0.0113493297249
0.000587928108871,0.0113858422264
0.00057925801957,0.011581460014
0.000573444238398,0.01143147517
0.000565062451642,0.0114845493808
0.000558025669307,0.0116465454921
0.000550879864022,0.0115435086191
0.000544846407138,0.0116231543943
0.000537082727533,0.0116214100271
0.000530477089342,0.0115806907415
0.000524612900335,0.0117764221504
0.000518100103363,0.011625085026
0.000511505350005,0.0117703042924
0.000504871597514,0.0118377525359
0.000499129586387,0.0117357335985
0.000493251893204,0.0118772787973
0.000487563491333,0.0117342201993
0.000481805327581,0.0118955746293
0.000475965440273,0.011746764183
0.000470074388431,0.0120059866458
0.000464876531623,0.011804446578
0.000459884875454,0.0120505588129
0.00045556834084,0.011704354547
0.000454126886325,0.0123886531219
0.000458815251477,0.0113779110834
0.000487996760057,0.0134180048481
0.000591662887018,0.0102612460032
0.000956835050602,0.0163987595588
0.00152497750241,0.00923204515129
