TRAINING,VALIDATION
3.1107571492e-06,4.7724585618e-06
1.97190122034e-06,7.42341476988e-06
2.31572780614e-06,4.03436315585e-06
2.86523399964e-06,6.28293766376e-06
1.65220008863e-06,5.51422607304e-06
1.72536092887e-06,6.88931938679e-06
2.19763773527e-06,9.53421464769e-06
2.16563574091e-06,1.25709500555e-05
2.14591167081e-06,4.91064673205e-06
1.98465844331e-06,3.56195396782e-06
2.5220917673e-06,4.69643608671e-06
1.66422681816e-06,1.67677801752e-05
3.51769506055e-06,5.08967388012e-06
1.96582745934e-06,3.40665236701e-06
1.86625408035e-06,1.38310595452e-05
2.01137827909e-06,9.25157116042e-06
1.80381990352e-06,4.39542520834e-06
2.31249421063e-06,4.57426827685e-06
1.81702721415e-06,1.37600901254e-05
2.12212826183e-06,1.86129075897e-05
1.7738584216e-06,5.81830534594e-06
1.9622862407e-06,5.24862919574e-06
2.12937192618e-06,3.27233544768e-06
2.0566500929e-06,1.07441085324e-05
1.60786581164e-06,4.0738894168e-06
1.79334189405e-06,5.27508453948e-06
2.6814562424e-06,3.17568783206e-06
1.43668311601e-06,2.94545668653e-06
2.7470703654e-06,1.03731248615e-05
