TRAINING,VALIDATION
0.0201808068606,0.0101952778699
0.0102718169104,0.00446857691904
0.00808234943001,0.00294420935296
0.00681304455175,0.00252871377638
0.00593513405202,0.00227960324942
0.00537582834872,0.0019431254967
0.00492151983034,0.00164621642814
0.00450972107798,0.00154527140013
0.00409880223471,0.00148048802077
0.0037021004815,0.00151272515851
0.00331307634356,0.0018007392557
0.00293954387445,0.00160277096412
0.00259539798042,0.00195616205474
0.00230028368454,0.00186579926777
0.00201502120083,0.00148269982397
0.00175200143758,0.00190425943687
0.00151870481329,0.00195379575324
0.0013035808848,0.002070862268
0.00111703305925,0.00195004937908
0.000943852323698,0.00155694091655
0.000793271094071,0.00145286585542
0.000666970050452,0.00140634179577
0.000558386552122,0.00110134463422
0.000466094768014,0.000825057094245
0.000391615170867,0.000755596123778
0.000330655999475,0.00062625554763
0.00028291095561,0.000546118155054
0.000241059789386,0.000441334047712
0.000207845704077,0.000328274941395
0.000182760708707,0.000295902452197
0.000162035301523,0.000272018665618
0.000143882504887,0.000242479831803
0.000129104842638,0.000233584415614
0.000118156275923,0.000214815210554
0.000109158279714,0.000187600459962
0.000101754525594,0.00016479360046
9.60303212826e-05,0.000167876540239
8.9944914679e-05,0.0001386164261
8.4461752481e-05,0.000130339329672
8.0580277122e-05,0.0001357214464
7.72354733595e-05,0.000119562817118
7.38659024246e-05,0.00013122118498
7.30577881188e-05,0.000111155321829
7.00599121623e-05,0.000119655561276
6.80646175548e-05,0.000102570733756
6.34803869751e-05,0.000103477918431
6.26052506359e-05,9.92756957994e-05
6.02418432739e-05,9.91579127887e-05
5.81421864065e-05,9.47437185119e-05
5.62401899097e-05,9.19870350086e-05
5.5550359536e-05,9.82412405178e-05
5.50837626129e-05,9.74190313971e-05
5.45587595084e-05,9.44248886346e-05
5.13508774236e-05,9.24767422924e-05
4.95361294021e-05,9.11714449993e-05
4.86876367958e-05,9.06365645415e-05
4.71784619727e-05,8.97730973707e-05
4.60599642185e-05,8.71677084178e-05
4.51159191264e-05,8.4000484254e-05
4.40005719111e-05,8.39557715196e-05
4.30318491858e-05,8.28849096119e-05
4.2080319431e-05,8.19397688176e-05
4.149745269e-05,8.02159010184e-05
4.04354999171e-05,8.08235334846e-05
3.9590149874e-05,7.81041726165e-05
3.93630348004e-05,7.98484475947e-05
3.87182630102e-05,7.86667673047e-05
3.77930775122e-05,7.76978561249e-05
3.69591724313e-05,7.62949981569e-05
3.59502440955e-05,8.87964680988e-05
3.72227736482e-05,8.98456609992e-05
3.77365262465e-05,8.18705351376e-05
3.5039593542e-05,7.28737830164e-05
3.338363426e-05,7.2053902555e-05
3.43222640674e-05,7.90063744633e-05
3.26241127672e-05,7.37003390269e-05
3.21141481333e-05,7.03752622738e-05
3.13342094103e-05,7.39831956865e-05
3.0753533183e-05,6.94394233061e-05
3.02284134824e-05,7.91125333345e-05
3.1152819548e-05,6.4708671462e-05
3.21562290212e-05,8.57412529486e-05
3.27314130842e-05,7.9225842759e-05
2.89902603887e-05,6.66289989864e-05
2.84674189911e-05,6.71920177798e-05
2.73755551838e-05,7.29514752248e-05
2.71574958613e-05,6.82040126613e-05
2.65299638662e-05,6.77211542684e-05
2.62864219812e-05,6.8770638338e-05
2.6402370882e-05,6.68414247778e-05
2.53638532218e-05,6.20116872643e-05
2.56869669872e-05,7.13036970795e-05
2.59099336834e-05,5.75480903907e-05
2.519885383e-05,6.81481447333e-05
2.42921329941e-05,6.52390115374e-05
2.35775636061e-05,6.54104945823e-05
2.37348014951e-05,5.71765440839e-05
2.33407662931e-05,5.97463711692e-05
2.26281887035e-05,6.53379487851e-05
2.25243751089e-05,7.03532498196e-05
2.32227881704e-05,6.07135847916e-05
2.27675408931e-05,5.65498888104e-05
2.24138679668e-05,7.03229410666e-05
2.3686739443e-05,5.2980506273e-05
2.28886647528e-05,6.38594064918e-05
2.24035928528e-05,6.5115890843e-05
2.11939471237e-05,5.67865351766e-05
2.05675761799e-05,5.5053527108e-05
2.06492104621e-05,6.45982007122e-05
2.04128487066e-05,5.39966999757e-05
2.11343192749e-05,5.13768255131e-05
2.04379633083e-05,5.55438775053e-05
1.95282275545e-05,6.47436736096e-05
1.96565340498e-05,6.28648357769e-05
1.9397337599e-05,5.9935567581e-05
1.91996041995e-05,5.59735878352e-05
1.86115626212e-05,5.05452069239e-05
1.85637757202e-05,5.70065041197e-05
1.80159659075e-05,5.24043632559e-05
1.79012631392e-05,5.25959560881e-05
1.80665067202e-05,5.48272365778e-05
1.78435088321e-05,4.88117069634e-05
